School,G,W,L,W-L%,SRS,SOS,W,L,W,L,W,L,Tm.,Opp.,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA
Boise State,33,23,10,.697,8.85,4.14,12,6,13,4,10,5,2431,2227,.360,.336,.545,50.5,54.1,5.7,.506,16.1,.266
Boston College,34,24,10,.706,11.99,7.17,10,6,13,3,5,5,2312,2148,.447,.218,.530,52.2,66.3,5.2,.491,17.3,.304
Boston University,29,23,6,.793,1.12,-5.91,17,1,11,3,12,3,1930,1726,.328,.336,.516,50.8,60.6,7.2,.483,15.8,.227
Bowling Green State,31,14,17,.452,-1.26,0.50,8,10,11,4,2,10,2194,2206,.442,.339,.564,50.9,65.2,7.0,.511,20.7,.342
Bradley,31,15,16,.484,-0.08,1.92,7,11,11,4,3,10,2058,2126,.445,.355,.515,49.2,56.8,3.5,.463,19.6,.323
Brigham Young,30,21,9,.700,12.70,6.31,10,4,13,0,5,7,2200,1966,.440,.310,.579,54.4,58.2,6.3,.541,17.7,.319
Brown,27,14,13,.519,-5.40,-4.17,10,4,7,4,6,9,1956,1966,.312,.365,.546,46.7,60.6,5.4,.517,18.7,.219
Bucknell,29,14,15,.483,-4.21,-6.65,9,5,10,2,2,11,1883,1759,.414,.332,.541,53.6,56.0,4.8,.509,21.8,.277
Buffalo,29,17,12,.586,2.36,-1.19,11,7,9,5,8,6,2175,2072,.397,.296,.548,52.3,49.7,5.4,.518,18.0,.267
Butler,30,16,14,.533,1.80,-0.03,8,8,11,4,4,9,1872,1805,.282,.460,.531,49.3,52.5,4.3,.495,14.9,.216
Cal Poly,27,11,16,.407,-3.39,-0.20,6,12,8,5,3,10,1901,1977,.347,.326,.532,47.0,53.5,5.5,.498,18.7,.243
Cal State Fullerton,28,11,17,.393,-4.03,-0.81,7,11,8,6,3,10,1983,2050,.359,.327,.517,54.2,58.2,3.5,.483,18.5,.245
Cal State Northridge,30,14,16,.467,-1.90,-0.46,7,11,7,6,4,9,2045,2063,.393,.320,.537,48.4,52.9,4.7,.495,20.5,.284
UC-Irvine,28,11,17,.393,-3.33,-0.10,6,12,7,5,1,11,1782,1852,.439,.304,.548,51.8,62.5,4.7,.512,21.6,.301
UC-Riverside,28,11,17,.393,-3.62,-0.21,7,11,8,4,2,12,1932,1973,.353,.370,.538,47.2,51.0,5.7,.502,17.8,.252
UC-Santa Barbara,28,16,12,.571,2.40,-0.63,10,8,10,2,5,6,1847,1735,.396,.293,.535,52.9,59.1,4.1,.504,19.3,.262
University of California,28,13,15,.464,6.29,6.65,9,9,11,4,2,9,1873,1883,.409,.266,.508,51.5,57.2,5.6,.478,17.6,.256
Campbell,27,3,24,.111,-21.16,-4.49,3,17,3,9,0,15,1858,2308,.303,.303,.472,47.6,53.9,2.3,.440,18.9,.200
Canisius,30,10,20,.333,-6.20,-2.75,5,13,3,9,6,9,2064,2169,.300,.311,.516,49.3,60.0,5.0,.495,18.2,.189
Centenary (LA),28,16,12,.571,-2.43,-2.39,10,6,13,0,3,10,1966,1905,.433,.282,.565,49.9,51.6,6.0,.525,19.4,.311
Central Connecticut State,28,14,14,.500,-6.69,-7.98,9,9,5,7,6,7,1979,1943,.346,.277,.537,52.8,55.5,3.5,.515,18.6,.222
Central Florida,31,25,6,.806,1.86,-5.87,17,3,12,1,11,3,2181,1916,.294,.380,.552,53.3,65.7,8.6,.524,19.3,.211
Central Michigan,30,6,24,.200,-9.38,1.52,2,16,5,8,1,12,2116,2411,.374,.362,.533,45.9,59.6,3.4,.501,21.1,.254
Charleston Southern,28,6,22,.214,-15.23,-6.96,3,13,5,6,1,13,1660,1841,.280,.307,.494,47.9,59.3,7.1,.470,20.6,.178
Charlotte,30,21,9,.700,12.24,4.70,12,4,10,3,10,4,2374,2148,.442,.378,.543,53.0,59.6,5.0,.514,17.3,.287
Chattanooga,30,19,11,.633,-1.39,-2.98,10,6,10,4,7,6,2463,2260,.396,.351,.592,53.5,62.1,4.1,.558,18.7,.291
Chicago State,32,12,20,.375,-6.08,0.14,9,7,8,3,3,14,2107,2269,.390,.231,.516,47.1,48.9,5.7,.476,17.7,.273
Cincinnati,32,25,7,.781,18.75,6.28,12,4,18,1,6,5,2455,2056,.382,.323,.549,52.9,59.6,9.8,.521,14.9,.256
Citadel,28,6,22,.214,-19.90,-3.36,2,14,5,11,1,10,1640,2003,.266,.390,.462,47.1,51.9,6.1,.431,21.1,.180
Clemson,28,10,18,.357,5.87,11.12,3,13,10,6,0,11,1839,1986,.429,.278,.508,52.8,55.3,7.6,.476,22.9,.271
Cleveland State,29,4,25,.138,-10.32,0.46,0,16,2,11,2,12,1871,2131,.399,.321,.493,49.6,51.3,6.9,.458,22.0,.258
Coastal Carolina,29,14,15,.483,-7.13,-6.79,8,8,9,5,5,9,2061,1997,.321,.306,.530,52.6,57.0,3.5,.498,19.4,.227
Colgate,29,15,14,.517,-10.81,-7.59,6,8,9,4,5,9,1968,1987,.340,.331,.522,50.0,55.5,3.2,.487,17.3,.237
College of Charleston,29,20,9,.690,1.14,-3.97,11,5,11,1,7,7,2134,1966,.349,.386,.547,49.0,56.0,7.7,.514,18.2,.248
Colorado State,29,13,16,.448,1.98,4.87,4,10,8,4,3,10,2036,2086,.487,.265,.550,50.7,57.2,8.6,.504,21.1,.347
Colorado,29,18,11,.621,9.68,7.18,10,6,12,3,6,7,2151,2051,.440,.309,.544,52.2,53.2,9.9,.521,17.6,.273
Columbia,27,10,17,.370,-9.53,-5.30,6,8,5,6,4,10,1824,1902,.337,.381,.541,50.3,67.0,2.7,.508,23.0,.239
Connecticut,39,33,6,.846,22.64,7.77,12,4,17,1,6,4,3073,2493,.345,.258,.549,56.1,59.0,12.6,.532,16.0,.215
Coppin State,32,18,14,.563,-8.03,-8.68,14,4,9,1,6,10,1969,1948,.379,.349,.507,51.4,52.7,6.5,.472,19.8,.253
Cornell,27,11,16,.407,-6.19,-5.69,6,8,5,7,5,9,1904,1885,.385,.344,.518,51.5,52.0,5.7,.481,17.9,.264
Creighton,29,20,9,.690,8.51,1.89,12,6,14,2,6,6,1984,1792,.399,.298,.546,51.6,57.1,7.3,.510,17.7,.278
Dartmouth,28,3,25,.107,-18.29,-6.17,1,13,2,10,1,13,1594,1876,.295,.387,.507,44.1,53.8,6.9,.473,20.2,.211
Davidson,29,17,12,.586,-1.76,-0.99,11,5,13,1,3,10,2119,2054,.360,.379,.545,53.6,59.2,2.1,.509,20.6,.259
Dayton,33,24,9,.727,7.11,3.57,12,4,15,2,6,5,2244,2127,.411,.369,.538,55.0,62.7,5.0,.506,18.3,.273
Delaware State,28,13,15,.464,-8.44,-7.97,11,7,7,3,5,11,1721,1734,.474,.351,.545,48.4,51.7,5.2,.503,21.3,.328
Delaware,28,16,12,.571,-0.66,-1.95,10,8,10,3,6,8,1987,1951,.386,.280,.520,50.7,52.4,7.0,.482,19.9,.267
Denver,27,14,13,.519,-2.37,-1.67,6,9,9,4,5,9,1877,1879,.364,.324,.527,49.9,58.4,6.1,.493,17.2,.250
DePaul,32,22,10,.688,9.06,6.38,12,4,11,4,7,5,2257,2171,.382,.256,.544,53.1,53.8,4.1,.510,16.9,.267
Detroit Mercy,30,19,11,.633,5.74,0.37,10,6,12,3,6,7,1948,1787,.323,.316,.543,52.8,59.0,5.8,.514,18.4,.224
Drake,28,12,16,.429,-0.07,2.15,7,11,7,6,4,9,1956,2001,.438,.348,.505,47.8,51.6,3.8,.461,18.9,.299
Drexel,29,18,11,.621,3.54,-1.22,13,5,10,2,7,6,2113,1975,.364,.336,.552,48.4,62.1,6.7,.524,16.4,.245
Duke,37,31,6,.838,25.67,10.86,13,3,14,1,8,2,2954,2406,.412,.334,.572,51.6,52.7,11.1,.532,16.5,.303
Duquesne,29,12,17,.414,1.16,2.23,6,10,8,8,3,9,2040,2071,.375,.321,.540,49.1,61.0,5.9,.508,18.4,.255
East Carolina,27,13,14,.481,5.16,2.16,5,11,10,5,2,8,1905,1786,.439,.262,.517,53.5,48.6,8.2,.481,18.0,.287
East Tennessee State,33,27,6,.818,4.19,-3.15,15,1,12,0,11,3,2618,2291,.370,.282,.541,50.0,53.4,9.3,.508,17.5,.255
Eastern Illinois,27,6,21,.222,-11.05,-2.64,4,12,5,8,1,13,1850,2020,.301,.274,.518,50.8,57.3,4.3,.488,19.6,.208
Eastern Kentucky,29,14,15,.483,-5.85,-5.07,8,8,11,3,3,11,2125,2071,.409,.317,.551,51.5,62.6,4.3,.526,19.3,.264
Eastern Michigan,28,13,15,.464,-3.98,-1.14,7,11,8,5,5,9,1986,1968,.464,.252,.536,51.4,53.4,5.4,.503,20.6,.304
Eastern Washington,30,17,13,.567,0.83,-0.34,11,3,11,1,6,9,2102,2035,.386,.310,.564,49.6,64.3,3.1,.531,19.6,.273
Elon,30,12,18,.400,-9.45,-2.95,7,9,10,3,1,12,2067,2200,.281,.340,.511,50.8,58.7,4.1,.480,20.2,.199
Evansville,29,7,22,.241,-3.68,3.25,5,13,4,8,2,13,1962,2163,.369,.367,.547,49.1,62.8,5.0,.521,20.1,.244
Fairfield,30,19,11,.633,1.02,-2.38,12,6,8,3,9,7,2028,1926,.372,.276,.517,51.1,54.2,7.9,.471,17.8,.274
Fairleigh Dickinson,29,17,12,.586,-7.11,-7.65,11,7,10,3,7,8,2012,1975,.278,.341,.516,46.7,53.9,8.1,.488,15.2,.192
Florida A&M,32,15,17,.469,-9.85,-7.94,10,8,8,4,3,12,2311,2372,.428,.434,.533,47.5,54.2,2.9,.490,19.9,.303
Florida Atlantic,28,9,19,.321,-7.22,-5.68,6,14,6,8,3,10,2157,2154,.287,.329,.518,49.9,52.9,6.1,.493,17.4,.189
Florida International,27,5,22,.185,-15.26,-1.54,1,13,5,9,0,13,1515,1842,.391,.298,.482,48.7,45.4,5.2,.447,24.7,.250
Florida State,33,19,14,.576,14.46,8.30,6,10,15,3,3,11,2359,2148,.339,.424,.546,50.8,60.5,6.8,.518,19.4,.233
Florida,31,20,11,.645,16.29,9.19,9,7,11,4,4,5,2369,2149,.358,.385,.589,50.6,59.3,5.5,.555,18.4,.269
Fordham,28,6,22,.214,-8.22,3.89,3,13,5,7,1,14,1735,2074,.313,.423,.488,43.5,56.7,4.4,.470,20.6,.181
Fresno State,29,14,15,.483,5.75,5.11,10,8,8,9,6,6,1822,1791,.335,.341,.529,54.5,62.1,5.4,.496,18.8,.236
Furman,29,17,12,.586,-2.12,-5.81,8,8,10,4,6,7,2123,1940,.359,.361,.547,51.8,60.8,5.9,.514,19.0,.252
Gardner-Webb,29,9,20,.310,-11.42,-4.05,6,14,5,7,3,13,1964,2122,.247,.401,.512,50.4,61.0,4.3,.484,20.1,.176
George Mason,33,23,10,.697,4.01,0.37,12,6,14,1,7,9,2364,2244,.397,.343,.530,49.4,55.2,5.1,.495,18.7,.268
George Washington,30,18,12,.600,9.06,4.12,11,5,11,2,5,9,2251,2103,.387,.296,.549,52.1,56.6,6.1,.512,18.6,.275
Georgetown,28,13,15,.464,4.55,3.30,4,12,10,6,3,8,1883,1848,.355,.273,.499,47.9,56.0,6.5,.457,18.3,.254
Georgia Southern,29,21,8,.724,-1.20,-6.93,11,5,11,2,8,5,2337,2066,.367,.332,.528,50.7,61.9,7.9,.493,17.5,.253
Georgia State,29,20,9,.690,0.03,-5.00,14,6,10,3,8,5,2169,1984,.336,.357,.565,51.6,59.7,6.1,.533,18.5,.245
Georgia Tech,38,28,10,.737,20.66,11.21,9,7,13,3,8,5,2911,2552,.383,.329,.557,50.1,56.3,7.7,.525,18.1,.265
Georgia,30,16,14,.533,8.93,8.17,7,9,14,3,1,10,1995,1972,.442,.335,.527,51.9,59.8,6.2,.482,19.4,.312
Gonzaga,31,28,3,.903,18.94,3.32,14,0,14,0,11,0,2536,2052,.410,.278,.601,55.8,61.8,6.1,.565,16.5,.308
Grambling,29,11,18,.379,-16.09,-9.94,9,9,6,5,5,11,2030,2164,.358,.311,.514,48.8,63.8,4.4,.491,19.8,.222
Green Bay,28,17,11,.607,-1.15,-0.96,11,5,11,3,6,7,1835,1829,.397,.334,.529,48.7,57.5,4.6,.487,18.1,.285
Hampton,30,13,17,.433,-10.42,-8.72,11,7,7,4,5,9,2057,2108,.408,.314,.524,50.7,47.8,5.5,.488,21.3,.274
Hartford,29,12,17,.414,-12.15,-6.15,6,12,7,5,3,10,1815,1964,.314,.341,.498,50.7,48.5,3.7,.469,20.2,.208
Harvard,27,4,23,.148,-16.19,-4.37,3,11,2,10,2,13,1748,2067,.357,.343,.490,48.5,49.3,5.8,.447,22.4,.253
Hawaii,33,21,12,.636,7.70,4.23,11,7,14,3,5,7,2338,2213,.300,.298,.546,49.8,63.2,5.6,.517,17.2,.215
High Point,30,19,11,.633,-8.74,-8.70,10,6,11,3,8,8,2160,2104,.383,.244,.521,51.5,51.7,4.3,.497,20.0,.238
Hofstra,29,14,15,.483,0.07,0.52,10,8,8,3,6,11,2050,2063,.346,.299,.510,53.8,50.9,6.8,.482,18.7,.223
Holy Cross,28,13,15,.464,-1.77,-6.69,7,7,9,3,4,10,1767,1641,.393,.287,.486,51.2,63.2,9.4,.461,17.7,.233
Houston,27,9,18,.333,-1.86,3.80,3,13,8,9,1,9,1592,1745,.332,.334,.473,47.7,47.2,10.4,.443,18.3,.210
Howard,28,6,22,.214,-15.54,-9.87,4,14,2,11,4,9,1683,1842,.312,.303,.478,48.2,46.6,4.6,.446,20.4,.205
Idaho State,31,13,18,.419,-9.10,-1.66,7,7,7,6,3,7,2277,2432,.333,.285,.540,42.6,58.5,6.6,.517,16.2,.216
Idaho,30,14,16,.467,-0.82,0.43,9,9,9,4,3,11,1906,1907,.369,.301,.500,49.8,46.4,6.4,.453,16.8,.267
Illinois-Chicago,32,24,8,.750,6.00,-0.47,12,4,11,1,9,3,2223,2016,.390,.228,.522,52.2,57.8,5.1,.495,16.0,.248
Illinois State,29,10,19,.345,-0.60,3.11,4,14,8,6,1,12,1825,1895,.350,.318,.534,48.8,54.9,5.5,.502,19.9,.240
Illinois,33,26,7,.788,16.93,7.08,13,3,12,1,7,2,2402,2077,.301,.349,.553,52.0,63.7,7.0,.528,15.6,.209
Indiana State,28,9,19,.321,-1.77,2.02,5,13,6,8,3,9,1623,1729,.317,.359,.499,46.8,52.4,4.6,.472,18.9,.205
Indiana,29,14,15,.483,5.18,7.94,7,9,6,7,6,6,1881,1961,.327,.380,.500,49.2,53.6,6.2,.459,16.1,.236
Iona,29,11,18,.379,-5.08,-1.88,8,10,7,5,2,12,2078,2171,.382,.267,.520,50.5,57.9,9.1,.490,18.6,.250
Iowa State,33,20,13,.606,9.22,8.06,7,9,17,1,2,10,2461,2398,.353,.211,.531,51.1,51.2,7.1,.505,17.4,.230
Iowa,29,16,13,.552,8.69,6.18,9,7,11,3,4,8,2071,1998,.475,.292,.549,52.5,62.1,7.7,.514,20.0,.319
Fort Wayne,28,3,25,.107,-10.58,1.00,3,7,0,16,1736,2028,.334,.335,.502,50.3,57.1,5.7,.473,20.1,.218
IUPUI,32,21,11,.656,1.43,-2.40,10,6,9,4,8,6,2504,2313,.438,.355,.559,52.2,51.6,3.9,.521,15.5,.308
Jackson State,29,12,17,.414,-13.33,-11.09,9,9,8,1,3,15,1836,1902,.424,.313,.483,47.8,55.4,7.2,.438,20.8,.286
Jacksonville State,28,14,14,.500,-8.35,-7.70,7,9,12,2,2,12,2092,2076,.370,.344,.552,49.2,54.7,4.6,.528,17.3,.243
Jacksonville,28,13,15,.464,-12.12,-6.62,8,12,9,5,4,8,1988,2069,.397,.355,.536,48.8,55.7,10.0,.503,21.2,.268
James Madison,28,7,21,.250,-7.99,-1.28,3,15,5,8,2,12,1816,2004,.291,.345,.498,45.4,51.1,4.7,.466,16.7,.201
Kansas State,28,14,14,.500,8.70,4.84,6,10,12,4,2,9,1943,1835,.370,.231,.520,52.6,60.3,4.7,.485,17.6,.252
Kansas,33,24,9,.727,17.10,9.44,12,4,13,1,5,5,2503,2218,.386,.292,.550,52.8,63.9,8.4,.514,17.6,.273
Kent State,31,22,9,.710,7.79,0.79,13,5,11,3,8,5,2256,1987,.323,.387,.546,50.5,64.9,6.7,.514,16.2,.231
Kentucky,32,27,5,.844,18.83,8.55,13,3,11,2,7,2,2365,2036,.343,.313,.556,53.6,58.5,6.3,.527,18.0,.239
La Salle,30,10,20,.333,-1.93,2.90,5,11,5,8,4,6,1953,2098,.363,.341,.505,47.9,48.2,3.6,.465,17.3,.255
Lafayette,28,18,10,.643,-5.21,-6.37,9,5,11,2,7,7,2118,2035,.403,.365,.587,48.0,58.7,8.1,.556,19.2,.288
Lamar,29,11,18,.379,-11.18,-6.18,5,11,11,5,0,11,2294,2315,.355,.329,.505,47.3,50.2,6.8,.466,16.2,.247
Lehigh,31,20,11,.645,-7.30,-8.88,10,4,13,1,5,9,2082,1974,.346,.334,.520,51.5,56.5,6.4,.482,18.4,.248
Liberty,33,18,15,.545,-3.12,-4.22,12,4,13,2,4,10,2284,2224,.340,.350,.514,51.5,56.3,5.5,.482,19.2,.230
Lipscomb,28,7,21,.250,-15.18,-4.52,4,16,5,9,1,12,1945,2170,.416,.320,.532,46.9,48.5,5.4,.502,19.7,.268
Long Beach State,27,6,21,.222,-10.95,-0.60,4,14,5,8,1,13,1698,1958,.364,.291,.495,47.1,55.1,5.0,.462,19.8,.238
Long Island University,27,8,19,.296,-14.41,-8.11,4,14,7,6,1,13,1871,2042,.397,.337,.514,49.4,54.1,5.2,.481,21.0,.261
Louisiana,29,20,9,.690,6.24,0.42,12,3,10,1,6,7,2234,2000,.341,.372,.560,48.7,59.5,3.7,.534,17.4,.235
Louisiana-Monroe,31,12,19,.387,-11.58,-4.01,8,8,9,4,3,13,2117,2241,.342,.298,.495,49.4,51.0,5.7,.464,20.9,.222
Louisiana State,29,18,11,.621,9.11,6.59,8,8,12,3,4,7,1924,1851,.456,.336,.532,52.6,52.7,7.3,.498,19.1,.299
Louisiana Tech,30,15,15,.500,2.27,2.55,8,10,8,5,6,9,2011,1994,.382,.267,.508,54.9,46.1,5.2,.474,20.0,.252
Louisville,30,20,10,.667,18.60,6.97,9,7,13,2,5,6,2195,1846,.365,.406,.532,50.2,62.4,9.0,.488,16.7,.273
Loyola (IL),29,9,20,.310,-4.14,1.17,4,12,4,7,4,12,2033,2187,.373,.277,.508,49.5,50.4,7.4,.476,18.6,.243
Loyola Marymount,29,15,14,.517,-2.14,0.04,5,9,8,6,5,7,1962,2005,.298,.220,.505,48.2,56.4,7.2,.474,18.2,.206
Loyola (MD),28,1,27,.036,-18.26,-4.12,1,17,1,11,0,13,1678,2074,.313,.377,.472,46.7,56.8,4.7,.439,19.9,.207
Maine,30,20,10,.667,-5.07,-8.39,12,6,9,4,8,6,2056,1881,.410,.401,.550,51.3,57.7,6.8,.511,19.5,.293
Manhattan,31,25,6,.806,9.29,-1.26,16,2,13,2,8,3,2311,1984,.463,.284,.549,50.9,44.4,7.8,.494,15.8,.352
Marist,28,6,22,.214,-11.69,-2.69,4,14,5,9,0,12,1722,1974,.268,.321,.470,48.0,59.9,5.2,.443,17.7,.174
Marquette,31,19,12,.613,6.48,4.12,8,8,15,3,4,7,2207,2124,.398,.335,.541,53.0,54.2,4.4,.495,18.0,.298
Marshall,29,12,17,.414,-2.19,2.23,8,10,8,5,4,8,2022,2150,.440,.326,.526,50.5,54.4,4.7,.483,20.4,.306
Maryland-Baltimore County,28,7,21,.250,-10.29,-6.61,4,14,2,9,4,11,1684,1787,.315,.230,.477,49.4,57.4,6.8,.450,18.4,.197
Maryland-Eastern Shore,29,8,21,.276,-20.86,-10.10,6,12,3,9,4,11,1704,2016,.368,.377,.483,47.4,40.4,4.3,.439,20.0,.257
Maryland,32,20,12,.625,16.96,11.68,7,9,12,4,6,5,2477,2308,.416,.242,.512,51.7,50.6,11.3,.482,16.7,.262
Massachusetts,29,10,19,.345,-2.31,2.59,4,12,8,7,2,10,1975,2117,.324,.346,.517,49.4,61.8,8.9,.494,18.9,.205
McNeese State,27,11,16,.407,-7.95,-4.66,7,9,10,3,1,13,2000,2027,.418,.292,.529,50.0,49.1,7.3,.484,20.9,.299
Memphis,30,22,8,.733,13.06,5.96,12,4,15,0,6,5,2172,1959,.383,.412,.525,52.3,57.7,9.1,.494,15.6,.252
Mercer,30,12,18,.400,-8.52,-3.11,9,11,10,2,1,15,2153,2293,.354,.352,.531,51.1,54.5,5.3,.498,20.1,.244
Miami (FL),30,14,16,.467,5.38,3.27,4,12,11,8,3,6,2148,2067,.309,.296,.531,51.0,51.2,6.4,.499,18.6,.218
Miami (OH),29,18,11,.621,2.46,1.60,12,6,10,3,6,6,1823,1791,.421,.404,.513,51.0,58.9,3.5,.467,16.7,.296
Michigan State,30,18,12,.600,12.15,8.38,12,4,12,2,5,6,2138,2025,.386,.312,.595,51.4,59.0,3.6,.555,19.6,.298
Michigan,34,23,11,.676,11.78,6.16,8,8,16,3,3,7,2341,2150,.395,.314,.538,53.2,54.1,8.5,.502,18.9,.275
Middle Tennessee,29,17,12,.586,-0.67,-1.71,8,6,10,3,6,8,2034,1930,.429,.306,.536,51.3,47.4,4.9,.498,17.4,.294
Milwaukee,31,20,11,.645,6.43,1.26,13,3,11,3,8,8,2395,2212,.408,.327,.571,52.0,62.2,6.8,.538,18.7,.287
Minnesota,30,12,18,.400,3.73,5.36,3,13,10,7,2,10,2102,2151,.338,.306,.515,51.7,59.7,8.4,.477,16.8,.242
Mississippi State,30,26,4,.867,16.78,6.08,14,2,12,2,12,0,2318,1997,.406,.317,.550,55.4,50.6,7.5,.522,17.9,.270
Mississippi Valley State,29,22,7,.759,-4.39,-12.91,16,2,14,1,7,5,1979,1750,.296,.395,.480,50.2,51.1,6.4,.452,15.1,.190
Mississippi,28,13,15,.464,4.18,6.36,5,11,12,5,1,9,1770,1831,.333,.335,.518,47.6,58.3,4.4,.491,17.7,.217
Missouri-Kansas City,29,15,14,.517,0.07,-3.45,9,7,9,5,5,8,2145,2043,.385,.422,.537,47.1,56.6,5.1,.502,15.3,.266
Missouri State,33,19,14,.576,5.07,2.01,9,9,12,4,4,8,2209,2108,.498,.241,.527,53.9,51.5,4.9,.480,18.9,.342
Missouri,30,16,14,.533,10.67,9.04,9,7,10,4,5,8,2226,2177,.375,.340,.542,53.1,53.8,7.5,.505,17.4,.266
Monmouth,33,21,12,.636,-4.84,-5.66,12,6,13,0,5,10,2253,2226,.385,.375,.529,47.2,60.4,4.5,.483,17.3,.285
Montana State,27,14,13,.519,-4.43,-3.59,6,8,10,5,2,7,1852,1826,.373,.325,.532,48.5,58.8,5.1,.507,18.9,.238
Montana,28,10,18,.357,-6.10,-0.91,6,8,7,7,3,11,1955,2001,.386,.332,.542,50.2,50.1,6.3,.506,20.8,.271
Morehead State,29,16,13,.552,-5.71,-2.90,10,6,12,2,4,10,2181,2162,.409,.307,.570,50.0,56.9,2.9,.528,17.1,.305
Morgan State,27,11,16,.407,-13.23,-10.15,9,9,8,2,2,11,1854,1937,.436,.313,.523,47.3,51.8,3.2,.496,20.2,.270
Mount St. Mary's,29,10,19,.345,-10.78,-6.91,8,10,6,6,4,12,1958,2070,.318,.341,.503,49.0,50.4,3.5,.470,17.5,.219
Murray State,34,28,6,.824,7.22,-3.20,14,2,15,1,10,4,2730,2342,.363,.328,.579,53.2,64.0,7.4,.551,16.8,.258
Navy,28,5,23,.179,-21.66,-5.04,2,12,3,12,2,10,1575,1977,.303,.261,.455,50.9,59.6,5.4,.433,24.5,.175
Nebraska,31,18,13,.581,12.66,5.08,6,10,15,3,3,9,2184,1949,.377,.329,.564,53.0,56.9,7.0,.530,17.8,.271
Nevada-Las Vegas,31,18,13,.581,7.49,5.19,7,7,12,4,4,8,2294,2210,.424,.307,.565,48.7,56.3,6.0,.529,18.9,.299
