School,G,W,L,W-L%,SRS,SOS,ConfW,ConfL,HomeW,HomeL,AwayW,AwayL,Tm.,Opp.,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,AdjEM,AdjO,AdjD,AdjT,Luck,SOS AdjEM,OppO,OppD,NCSOS AdjEM
Santa Clara,32,14,18,.438,0.16,4.66,7,11,9,7,5,11,2027,2136,0,711,1675,.424,222,636,.349,383,520,.737,296,956,379,180,59,339,599,61.3,102.9,.310,.380,.527,46.9,53.3,9.1,5.7,.491,15.1,28.4,.229,.4377,103.4,105.7,61.9,+.019,.5947,105.0,101.6,.4972
Savannah State,30,8,22,.267,-17.96,-6.06,5,11,6,5,2,17,1683,2010,0,633,1549,.409,102,400,.255,315,548,.575,312,907,277,263,71,490,588,65.9,84.8,.354,.258,.465,46.6,43.8,13.3,6.2,.442,21.5,29.7,.203,.1089,86.8,104.2,64.9,+.012,.3940,99.7,103.5,.6944
Seattle,31,16,15,.516,-7.19,-5.61,7,7,11,5,5,10,1941,1922,0,676,1529,.442,213,549,.388,376,571,.658,303,1050,428,166,45,416,519,61.8,100.8,.373,.359,.539,53.1,63.3,8.6,4.6,.512,18.9,32.3,.246,.2852,96.4,104.4,62.1,+.006,.2945,98.4,106.2,.3709
Seton Hall,31,16,15,.516,8.20,7.81,6,12,10,5,6,10,2119,2107,0,735,1745,.421,213,609,.350,436,664,.657,391,1123,384,185,127,385,595,66.0,102.7,.381,.349,.514,50.5,52.2,9.0,11.2,.482,15.9,34.7,.250,.6339,106.1,101.2,66.2,+.012,.6859,105.7,98.7,.4524
Siena,31,11,20,.355,-6.96,-2.93,7,13,6,9,5,11,2164,2289,0,748,1736,.431,152,458,.332,516,727,.710,395,1023,411,233,111,389,649,66.9,103.9,.419,.264,.520,49.0,54.9,11.2,8.7,.475,15.9,36.3,.297,.2648,102.8,112.3,66.3,-.010,.4090,99.7,103.0,.4860
South Alabama,33,12,21,.364,-9.51,-3.09,9,11,7,8,5,13,2275,2438,0,762,1813,.420,214,640,.334,537,764,.703,360,1175,353,157,121,474,586,68.5,99.5,.421,.353,.523,49.3,46.3,6.9,10.3,.479,18.1,30.7,.296,.2278,99.8,111.0,69.2,+.085,.4591,99.8,101.2,.5445
South Carolina,33,17,16,.515,11.10,8.79,6,12,10,6,7,10,2146,2046,0,735,1819,.404,180,599,.301,496,673,.737,406,1178,437,208,133,424,634,65.3,99.6,.370,.329,.502,51.6,59.5,9.7,10.9,.454,16.7,35.2,.273,.7496,103.1,93.7,64.4,-.048,.7088,106.4,98.5,.5138
South Carolina State,33,11,22,.333,-17.16,-7.25,7,9,6,6,5,16,1965,2203,0,706,1846,.382,184,608,.303,369,612,.603,394,1142,360,200,101,412,579,65.0,91.3,.332,.329,.460,48.0,51.0,9.3,8.2,.432,16.3,31.0,.200,.1184,90.0,107.1,64.6,+.049,.3707,99.1,103.8,.5983
South Carolina Upstate,35,24,11,.686,-1.60,-7.35,8,6,14,4,10,7,2530,2138,0,922,2070,.445,286,830,.345,400,613,.653,468,1328,526,279,109,372,569,64.9,111.5,.296,.401,.536,52.7,57.0,12.3,8.8,.514,13.7,37.3,.193,.4515,102.9,104.6,63.5,-.019,.2911,98.3,106.3,.3136
South Dakota,33,17,16,.515,-4.99,-3.57,9,7,8,8,9,8,2309,2312,0,811,1924,.422,212,589,.360,475,650,.731,384,1169,388,184,80,372,603,65.8,104.0,.338,.306,.517,51.3,47.8,8.3,6.0,.477,14.4,31.9,.247,.3716,101.3,106.0,65.8,+.032,.4224,101.2,104.0,.4711
South Dakota State,33,23,10,.697,2.99,-4.14,12,4,14,0,9,10,2409,2109,0,812,1785,.455,258,682,.378,525,740,.709,313,1182,396,180,126,383,644,66.4,109.2,.415,.382,.564,51.6,48.8,8.2,11.4,.527,15.4,28.8,.294,.6313,104.9,100.1,66.1,-.010,.3986,100.8,104.5,.5097
South Florida,32,9,23,.281,-4.70,2.82,3,15,8,9,1,14,1970,2189,0,745,1720,.433,136,448,.304,344,556,.619,343,1084,362,184,156,436,609,64.4,94.5,.323,.260,.496,48.8,48.6,8.8,12.3,.473,18.2,31.5,.200,.2519,96.9,106.5,64.1,-.024,.5639,102.6,100.3,.4751
Southeast Missouri State,30,13,17,.433,-5.18,-3.68,7,9,9,5,4,12,2087,2064,0,742,1686,.440,189,553,.342,414,621,.667,346,1050,378,218,132,394,598,67.2,103.0,.368,.328,.527,50.3,50.9,10.8,11.7,.496,16.7,32.4,.246,.3497,101.1,106.7,66.4,-.062,.4090,100.9,104.1,.4213
Southeastern Louisiana,32,9,23,.281,-10.68,-5.84,6,12,6,6,3,17,2186,2324,0,807,1760,.459,185,591,.313,387,582,.665,311,1068,389,194,112,492,590,68.4,98.7,.331,.336,.537,48.8,48.2,8.8,9.6,.511,19.6,29.1,.220,.2028,94.5,106.5,66.7,-.103,.3831,101.3,105.6,.6135
Southern,35,18,17,.514,-9.69,-7.97,13,5,9,5,9,12,2259,2226,0,801,1895,.423,150,484,.310,507,775,.654,405,1262,359,240,145,462,702,66.3,96.7,.409,.255,.499,49.7,44.8,10.3,10.3,.462,17.1,32.5,.268,.2841,93.0,100.7,65.2,+.018,.3248,98.4,104.8,.7586
Southern California,32,12,20,.375,2.41,6.41,3,15,8,9,4,11,2143,2271,0,787,1863,.422,170,516,.329,399,629,.634,366,1149,397,208,133,446,565,68.8,95.9,.338,.277,.496,48.8,50.4,9.3,9.9,.468,17.2,31.5,.214,.5201,98.6,97.9,68.7,-.006,.6325,104.9,100.0,.3768
Southern Illinois,33,12,21,.364,-3.61,-0.74,4,14,8,9,4,12,1968,2044,0,681,1626,.419,138,418,.330,468,667,.702,327,1027,274,221,72,423,605,61.7,96.7,.410,.257,.506,51.4,40.2,10.9,6.0,.461,18.1,31.1,.288,.3475,96.1,101.5,62.9,-.054,.4847,101.1,101.7,.3043
Southern Methodist,33,27,6,.818,13.23,3.54,15,3,17,2,10,4,2291,1972,0,812,1695,.479,138,384,.359,529,750,.705,378,1211,512,226,142,417,537,63.2,109.4,.442,.227,.558,55.2,63.1,10.8,10.8,.520,17.1,37.4,.312,.8723,112.3,95.0,63.8,+.014,.5743,103.2,100.6,.5572
Southern Mississippi,29,9,20,.310,-9.86,0.10,4,14,8,7,1,13,1742,1978,0,618,1438,.430,183,554,.330,323,515,.627,248,863,352,178,63,408,449,63.0,94.6,.358,.385,.518,46.6,57.0,9.7,7.1,.493,19.7,27.0,.225,.1952,95.7,108.2,62.4,+.038,.5194,101.9,101.2,.5356
Southern Utah,29,10,19,.345,-12.01,-5.51,7,11,5,7,5,12,2011,2146,0,700,1537,.455,210,537,.391,401,599,.669,218,920,344,144,108,393,651,68.0,101.1,.390,.349,.552,47.9,49.1,7.2,10.8,.524,17.9,23.3,.261,.1997,97.0,109.4,67.8,+.033,.3711,101.4,106.1,.4986
St. Bonaventure,31,18,13,.581,4.14,1.56,10,8,8,6,10,7,2085,2005,0,733,1723,.425,158,503,.314,461,653,.706,384,1153,383,206,149,384,535,65.1,102.5,.379,.292,.513,52.9,52.3,10.1,12.2,.471,16.0,35.0,.268,.6297,102.9,98.2,64.7,+.010,.5392,102.7,101.3,.3594
St. Francis (NY),34,23,11,.676,-1.98,-6.46,15,3,13,4,10,7,2344,2178,0,808,1940,.416,190,645,.295,538,791,.680,507,1326,418,227,171,447,619,65.6,104.0,.408,.332,.506,54.8,51.7,10.1,13.2,.465,16.3,39.9,.277,.5233,101.0,100.2,64.3,-.016,.3196,98.2,104.9,.4104
St. John's (NY),32,21,11,.656,12.49,9.20,10,8,16,3,5,8,2279,2164,0,808,1831,.441,195,552,.353,468,676,.692,329,1132,402,239,208,342,566,67.6,104.9,.369,.301,.529,47.5,49.8,11.0,16.3,.495,13.8,28.6,.256,.8015,108.1,95.7,67.1,+.058,.6796,106.4,99.7,.4607
Stanford,33,20,13,.606,12.20,7.23,9,9,15,4,5,9,2391,2227,0,821,1876,.438,226,586,.386,523,723,.723,384,1209,405,179,90,355,630,65.4,109.2,.385,.312,.539,53.1,49.3,8.2,7.0,.498,13.9,33.8,.279,.7908,111.4,99.3,65.2,-.029,.6635,106.2,100.1,.5367
Stephen F. Austin,33,29,4,.879,8.66,-4.81,17,1,15,1,14,3,2622,2131,0,894,1819,.491,257,666,.386,577,786,.734,402,1147,587,252,119,464,716,68.2,116.0,.432,.366,.598,54.2,65.7,11.2,10.3,.562,17.7,38.0,.317,.8143,112.9,99.3,66.8,+.030,.3925,101.0,105.0,.5592
Stetson,31,9,22,.290,-15.86,-6.32,3,11,7,7,2,15,2064,2290,0,744,1718,.433,193,586,.329,383,583,.657,297,1041,388,139,103,384,543,67.2,99.1,.339,.341,.517,47.0,52.2,6.7,9.1,.489,16.3,27.2,.223,.1180,95.5,113.7,67.0,+.006,.3550,100.4,105.8,.3815
Stony Brook,34,23,11,.676,0.24,-3.95,12,4,13,2,10,9,2220,2030,0,810,1931,.419,182,551,.330,418,628,.666,469,1352,409,173,142,406,562,63.4,102.6,.325,.285,.498,56.0,50.5,8.0,10.3,.467,15.5,37.7,.216,.5736,99.8,97.3,64.3,+.036,.4071,99.7,103.0,.6023
Syracuse,31,18,13,.581,12.08,7.86,9,9,13,5,5,8,2096,1965,0,763,1775,.430,155,515,.301,415,629,.660,373,1135,468,258,157,370,471,66.1,101.6,.354,.290,.505,51.1,61.3,12.5,12.5,.474,15.3,33.5,.234,.7472,103.0,93.8,66.5,-.024,.6648,106.0,99.9,.4825
Temple,33,23,10,.697,7.75,3.54,13,5,13,2,10,8,2139,2000,0,733,1910,.384,211,695,.304,462,673,.686,408,1251,406,231,142,328,573,65.1,99.3,.352,.364,.480,50.8,55.4,10.7,11.7,.439,12.9,31.9,.242,.7709,102.0,91.8,65.8,+.076,.5807,103.3,100.4,.5621
Tennessee,32,16,16,.500,7.66,8.60,7,11,10,8,6,8,2025,2055,0,725,1706,.425,194,586,.331,381,551,.691,396,1040,350,247,108,387,625,61.2,103.0,.323,.343,.515,51.1,48.3,12.6,9.6,.482,16.6,37.0,.223,.6743,107.6,101.0,60.6,+.030,.6920,105.6,98.5,.5091
Tennessee State,31,5,26,.161,-14.90,-2.35,2,14,5,8,0,18,1793,2111,0,611,1548,.395,170,486,.350,401,648,.619,297,1022,294,167,108,446,628,64.7,89.3,.419,.314,.483,47.8,48.1,8.3,10.2,.450,19.6,27.8,.259,.1038,87.6,105.7,63.9,-.045,.4926,102.1,102.3,.5861
Tennessee Tech,30,12,18,.400,-6.42,-3.92,4,12,10,4,2,14,2118,2095,0,768,1741,.441,169,526,.321,413,609,.678,396,1110,395,186,103,412,567,67.7,103.9,.350,.302,.522,53.4,51.4,9.1,8.5,.490,17.0,36.9,.237,.3117,102.3,109.6,66.7,-.050,.4243,100.8,103.6,.4841
Tennessee-Martin,30,18,12,.600,-3.13,-4.31,10,6,9,3,9,9,2090,1948,0,747,1597,.468,221,577,.383,375,537,.698,289,1021,380,152,58,346,462,62.8,109.6,.336,.361,.564,52.8,50.9,8.0,5.7,.537,15.9,30.7,.235,.4683,106.4,107.6,61.6,+.025,.4297,100.7,103.2,.4965
Texas,33,20,13,.606,17.07,9.52,8,10,14,5,6,8,2242,1993,0,779,1787,.436,206,607,.339,478,659,.725,410,1310,435,124,260,420,533,63.0,106.6,.369,.340,.534,55.9,55.8,5.9,22.0,.494,16.8,38.0,.267,.8727,110.3,93.3,62.3,-.071,.7159,106.2,98.0,.4795
Texas A&M,32,21,11,.656,11.70,6.36,11,7,14,3,7,8,2164,1993,0,780,1720,.453,178,510,.349,426,650,.655,357,1160,471,181,95,395,581,64.2,104.5,.378,.297,.533,53.3,60.4,8.7,7.9,.505,16.5,33.7,.248,.7916,106.6,94.9,64.1,-.007,.6295,104.5,99.8,.4524
Texas A&M-Corpus Christi,32,19,13,.594,-5.87,-6.71,13,5,10,3,9,10,2126,2054,0,700,1574,.445,152,467,.325,574,841,.683,316,1039,330,218,90,408,661,64.2,103.1,.534,.297,.539,49.5,47.1,10.6,8.1,.493,17.3,31.1,.365,.3922,99.0,102.8,62.7,+.046,.3378,100.1,106.1,.3645
Texas Christian,33,18,15,.545,11.81,6.02,4,14,13,6,5,9,2249,2058,0,791,1809,.437,150,459,.327,517,841,.615,445,1214,435,207,176,395,681,64.7,104.6,.465,.254,.509,51.9,55.0,9.6,13.0,.479,15.3,37.5,.286,.7663,106.0,95.6,64.3,-.080,.6060,104.1,100.3,.1797
Texas Southern,34,22,12,.647,-5.98,-6.71,16,2,9,1,13,11,2318,2293,0,794,1789,.444,180,562,.320,550,831,.662,386,1174,370,209,106,445,590,64.4,103.5,.465,.314,.531,50.3,46.6,9.3,8.6,.494,17.1,34.0,.307,.4122,101.7,104.9,63.9,+.131,.3584,99.1,104.3,.8274
Texas State,31,14,17,.452,-5.35,-3.46,7,13,9,6,5,11,1905,1854,0,664,1645,.404,159,506,.314,418,606,.690,315,1003,345,224,77,395,546,63.4,95.1,.368,.308,.493,48.2,52.0,11.2,6.8,.452,17.1,29.2,.254,.3447,91.7,97.0,61.6,-.033,.4498,101.2,103.0,.5607
Texas Tech,32,13,19,.406,4.49,7.93,3,15,13,6,0,13,1949,2059,0,652,1610,.405,169,524,.323,476,742,.642,374,1072,356,187,131,442,558,63.0,95.9,.461,.325,.497,50.7,54.6,9.2,12.1,.457,18.6,34.6,.296,.5170,100.5,99.9,61.9,-.017,.6608,105.2,99.3,.2638
Texas-Arlington,31,16,15,.516,-3.63,-2.80,10,10,9,6,7,9,2220,2206,0,779,1773,.439,205,648,.316,457,679,.673,352,1144,399,206,107,453,654,70.2,101.6,.383,.365,.530,50.3,51.2,9.4,9.5,.497,17.9,32.1,.258,.4311,101.5,104.0,70.2,+.023,.4594,100.5,102.0,.5985
Texas-El Paso,33,22,11,.667,5.09,-0.31,13,5,14,3,8,8,2282,2104,0,800,1717,.466,185,506,.366,497,752,.661,312,1140,452,178,133,406,566,65.4,105.4,.438,.295,.550,50.7,56.5,8.2,11.0,.520,16.5,29.2,.289,.6400,103.8,98.7,64.9,-.004,.4753,102.2,103.0,.5100
Texas-San Antonio,30,14,16,.467,-3.20,-2.48,8,10,7,8,7,8,2120,2111,0,717,1701,.422,191,587,.325,495,708,.699,387,1071,370,213,69,370,501,66.9,105.1,.416,.345,.520,51.6,51.6,10.6,6.2,.478,15.5,35.8,.291,.4118,104.5,107.8,66.0,-.051,.4181,99.9,102.8,.3557
Toledo,33,20,13,.606,5.19,0.95,11,7,10,4,10,9,2483,2343,0,863,1837,.470,195,533,.366,562,757,.742,360,1204,432,170,108,405,563,67.2,111.1,.412,.290,.565,52.8,50.1,7.6,8.3,.523,15.7,33.3,.306,.6669,111.1,104.6,67.2,-.030,.5469,104.2,102.5,.5282
Towson,32,12,20,.375,-6.78,-3.55,5,13,4,9,8,11,2034,2080,0,689,1678,.411,134,429,.312,522,787,.663,468,1256,290,113,127,423,672,61.6,101.6,.469,.256,.496,56.2,42.1,5.6,10.2,.451,17.3,41.5,.311,.2913,99.1,107.0,60.9,-.026,.4087,100.6,103.9,.3832
Troy,29,10,19,.345,-8.76,-5.13,5,15,5,9,5,10,1946,2013,0,674,1566,.430,192,577,.333,406,612,.663,316,986,271,193,61,410,456,66.6,100.0,.391,.368,.524,48.8,40.2,9.9,6.2,.492,18.3,31.5,.259,.2635,98.1,107.3,65.1,-.054,.3827,99.1,103.3,.2849
Tulane,31,15,16,.484,-1.29,0.54,6,12,9,8,6,8,1973,1984,0,699,1700,.411,199,610,.326,376,579,.649,365,1076,349,193,62,397,550,63.6,98.1,.341,.359,.499,51.3,49.9,9.6,5.7,.470,16.9,33.2,.221,.3586,97.7,102.8,63.4,+.031,.4696,100.2,101.3,.2781
Tulsa,33,23,10,.697,7.51,2.89,14,4,13,4,10,6,2126,1981,0,736,1753,.420,186,564,.330,468,723,.647,356,1210,367,186,115,378,549,63.9,100.0,.412,.322,.507,51.6,49.9,8.7,9.7,.473,15.4,30.7,.267,.7207,100.7,92.7,64.0,+.096,.5570,103.2,101.2,.5250
UC-Irvine,33,21,12,.636,3.47,0.11,11,5,14,3,7,9,2240,2056,0,830,1799,.461,212,544,.390,368,539,.683,320,1169,470,189,166,382,568,63.9,105.5,.300,.302,.545,51.1,56.6,8.9,13.2,.520,15.8,30.0,.205,.6525,103.9,98.3,63.7,-.007,.5226,102.5,101.7,.5915
UCLA,33,20,13,.606,12.23,8.26,11,7,16,1,4,12,2376,2245,0,849,1927,.441,205,564,.363,473,700,.676,406,1253,459,225,123,392,590,67.5,105.9,.363,.293,.526,52.7,54.1,10.0,9.0,.494,14.9,33.9,.245,.8065,110.2,97.4,66.1,+.026,.6887,105.2,98.2,.5849
Utah,32,24,8,.750,21.29,6.80,13,5,16,1,8,7,2307,1822,0,788,1624,.485,247,611,.404,484,692,.699,296,1117,458,190,161,366,534,62.8,114.4,.426,.376,.591,54.0,58.1,9.4,15.9,.561,16.0,31.6,.298,.9278,113.1,90.6,61.2,-.056,.6594,105.5,99.6,.5184
Utah State,31,18,13,.581,3.17,0.54,11,7,11,6,7,7,2064,1973,0,721,1596,.452,233,591,.394,389,579,.672,215,978,445,149,142,323,505,63.0,104.4,.363,.370,.552,45.8,61.7,7.5,14.1,.525,14.9,21.9,.244,.6006,105.8,102.1,64.0,-.022,.4850,101.3,101.9,.4534
Utah Valley,30,11,19,.367,-12.81,-4.95,5,9,8,5,3,14,1758,1923,0,616,1540,.400,169,566,.299,357,514,.695,296,988,387,134,69,385,519,62.5,93.8,.334,.368,.493,49.7,62.8,7.1,7.1,.455,17.9,29.3,.232,.1344,91.1,107.2,62.4,+.007,.3785,100.9,105.4,.5292
VMI,30,11,19,.367,-9.65,-3.72,7,11,6,8,5,11,2415,2428,0,829,2074,.400,342,1078,.317,415,607,.684,434,1178,408,255,177,449,646,77.5,102.2,.293,.520,.511,48.3,49.2,10.8,17.8,.482,16.1,32.7,.200,.2307,96.1,106.7,77.1,-.050,.3990,101.4,105.1,.5288
Valparaiso,33,28,5,.848,6.29,-2.38,13,3,15,1,13,4,2304,1956,0,817,1780,.459,224,593,.378,446,658,.678,386,1245,431,198,156,413,544,63.9,108.8,.370,.333,.551,55.3,52.8,9.4,13.1,.522,16.6,36.0,.251,.7472,103.7,94.4,62.7,+.070,.4332,102.0,104.4,.4086
Vanderbilt,32,19,13,.594,11.97,6.49,9,9,14,4,5,9,2230,2033,0,758,1611,.471,227,588,.386,487,689,.707,311,1084,487,153,158,420,549,63.0,108.8,.428,.365,.575,51.7,64.2,7.5,15.4,.541,18.0,32.5,.302,.8033,112.5,99.5,63.4,-.108,.6265,103.5,99.0,.3954
Vermont,31,18,13,.581,1.36,-5.88,12,4,12,4,6,9,2051,1789,0,720,1542,.467,168,462,.364,443,633,.700,250,1022,405,203,161,398,592,63.5,103.4,.411,.300,.557,51.2,56.3,10.2,14.9,.521,17.9,27.1,.287,.6093,100.6,96.8,64.0,-.135,.3259,97.4,103.8,.4787
Villanova,34,32,2,.941,23.31,7.93,16,2,17,0,15,2,2593,2070,0,861,1833,.470,306,787,.389,565,777,.727,351,1170,541,265,137,369,564,65.1,116.3,.424,.429,.589,51.7,62.8,11.9,13.1,.553,14.5,32.7,.308,.9570,120.8,92.2,64.5,+.044,.6773,105.2,98.6,.5092
Virginia,32,29,3,.906,22.58,7.99,16,2,15,1,14,2,2091,1624,0,761,1644,.463,162,449,.361,407,563,.723,329,1158,413,179,137,304,456,58.5,110.9,.342,.273,.547,56.1,54.3,9.5,11.5,.512,13.8,33.9,.248,.9581,112.2,85.4,58.2,+.032,.6742,105.6,99.1,.5087
Virginia Commonwealth,35,26,9,.743,12.95,5.97,12,6,12,4,14,5,2537,2293,0,872,2076,.420,283,828,.342,510,778,.656,431,1240,442,338,151,373,673,66.6,106.6,.375,.399,.519,49.1,50.7,14.2,12.1,.488,13.4,31.7,.246,.8424,108.3,93.6,67.1,+.059,.6713,105.8,99.4,.7200
Virginia Tech,33,11,22,.333,1.51,5.54,2,16,10,9,1,13,2156,2289,0,779,1747,.446,241,619,.389,357,558,.640,274,978,396,144,97,386,597,64.1,101.2,.319,.354,.536,45.2,50.8,6.8,8.6,.515,16.2,25.9,.204,.4381,103.8,106.0,63.8,-.043,.6086,104.7,100.8,.2784
Wagner,30,10,20,.333,-11.27,-4.79,8,10,8,5,2,15,2052,2206,0,722,1804,.400,179,574,.312,429,616,.696,445,1112,324,195,79,420,681,67.8,99.2,.341,.318,.489,52.1,44.9,9.4,6.4,.450,16.8,37.7,.238,.2207,96.7,107.9,67.7,-.013,.4005,100.3,103.9,.5575
Wake Forest,32,13,19,.406,4.83,7.89,5,13,11,7,2,12,2209,2307,0,762,1809,.421,206,614,.336,479,751,.638,375,1200,451,208,123,428,579,68.6,99.5,.415,.339,.510,52.2,59.2,9.4,10.3,.478,16.7,31.8,.265,.5746,103.9,101.2,68.6,-.025,.6733,106.2,99.8,.4411
Washington,31,16,15,.516,5.81,5.06,5,13,8,7,8,8,2128,2105,0,765,1747,.438,193,579,.333,405,593,.683,329,1082,412,152,153,361,535,66.2,103.3,.339,.331,.524,49.6,53.9,7.4,13.1,.493,15.2,31.2,.232,.5940,106.4,102.9,65.6,-.002,.5894,103.2,100.0,.3134
Washington State,31,13,18,.419,0.43,6.36,7,11,8,6,5,12,2189,2373,0,743,1712,.434,214,626,.342,489,679,.720,282,1026,453,120,102,367,570,67.6,103.2,.397,.366,.538,48.0,61.0,5.7,9.4,.496,15.4,26.4,.286,.4363,107.2,109.6,67.5,+.085,.6495,105.3,99.8,.4681
Weber State,30,13,17,.433,-7.31,-3.53,8,10,8,6,5,11,2010,2041,0,641,1518,.422,217,607,.357,511,683,.748,283,997,358,158,120,402,539,64.8,102.6,.450,.400,.545,50.1,55.9,8.1,13.2,.494,18.1,29.1,.337,.2810,97.7,106.0,63.3,+.040,.4127,102.4,105.6,.5951
West Virginia,32,23,9,.719,16.39,9.29,11,7,12,3,11,6,2366,2139,0,813,1975,.412,213,669,.318,527,798,.660,539,1177,465,350,91,418,748,69.2,106.1,.404,.339,.503,52.5,57.2,15.7,7.0,.466,15.2,40.9,.267,.8539,111.3,95.4,68.7,+.050,.7071,106.3,98.4,.4355
Western Carolina,32,15,17,.469,-5.74,-3.47,9,9,7,6,8,11,2251,2284,0,799,1839,.434,197,576,.342,456,651,.700,401,1130,375,260,141,435,671,66.8,103.3,.354,.313,.524,50.2,46.9,11.9,11.2,.488,17.0,35.0,.248,.3433,99.0,104.7,66.1,+.009,.4323,102.1,104.6,.6243
Western Illinois,28,8,20,.286,-13.88,-2.99,3,13,8,6,0,14,1747,1983,0,618,1543,.401,188,537,.350,323,463,.698,207,907,335,148,67,352,483,67.8,91.5,.300,.348,.495,46.3,54.2,7.8,6.7,.461,16.8,20.9,.209,.1356,90.6,106.4,67.1,+.036,.4384,102.0,104.3,.4570
Western Kentucky,32,20,12,.625,1.33,-0.24,12,6,13,3,7,9,2285,2149,0,793,1824,.435,248,685,.362,451,690,.654,363,1190,456,175,106,413,580,67.9,104.0,.378,.376,.531,51.4,57.5,8.0,9.3,.503,16.3,31.6,.247,.5566,102.6,100.6,66.5,+.040,.4840,101.4,102.0,.5669
Western Michigan,33,20,13,.606,1.51,0.51,10,8,13,2,7,11,2344,2268,0,802,1747,.459,230,625,.368,510,728,.701,329,1075,416,212,74,391,604,64.6,108.7,.417,.358,.560,50.5,51.9,9.8,6.6,.525,15.9,31.2,.292,.5485,106.2,104.4,64.8,+.044,.5163,103.2,102.6,.4327
Wichita State,32,28,4,.875,15.19,2.39,17,1,15,0,13,4,2231,1786,0,784,1756,.446,224,619,.362,439,638,.688,380,1138,445,225,122,301,533,61.4,112.7,.363,.353,.542,54.0,56.8,11.4,10.7,.510,12.9,35.3,.250,.9048,113.0,92.9,62.1,+.018,.5452,102.0,100.4,.5977
William & Mary,33,20,13,.606,3.08,-0.89,12,6,12,2,8,11,2414,2208,0,834,1726,.483,293,736,.398,453,617,.734,248,1065,487,204,137,379,513,64.6,112.4,.357,.426,.598,49.7,58.4,9.5,13.8,.568,15.9,25.1,.262,.5823,112.0,108.8,64.2,-.024,.5025,102.0,101.9,.6627
Winthrop,32,19,13,.594,-3.93,-7.41,12,6,11,3,8,10,2356,2159,0,812,1810,.449,251,701,.358,481,664,.724,332,1127,388,224,140,387,574,67.4,107.6,.367,.387,.554,49.6,47.8,10.2,12.6,.518,15.5,30.2,.266,.4844,103.1,103.6,66.1,-.051,.3507,99.7,105.2,.4308
Wisconsin,34,31,3,.912,24.90,9.14,16,2,15,1,16,2,2444,1908,0,860,1793,.480,237,663,.357,487,638,.763,322,1145,432,154,119,252,409,59.2,120.5,.356,.370,.583,54.9,50.2,7.6,10.5,.546,10.8,31.9,.272,.9605,124.6,94.4,58.8,+.009,.6988,105.9,98.5,.6265
Wofford,34,28,6,.824,2.38,-3.44,16,2,13,1,15,5,2278,2033,0,800,1745,.458,215,572,.376,463,672,.689,310,1102,454,223,86,371,574,62.9,106.6,.385,.328,.552,51.1,56.8,10.4,7.3,.520,15.4,28.9,.265,.6617,103.3,97.5,61.5,+.141,.4108,102.3,105.6,.6572
Wright State,31,11,20,.355,-6.28,-1.01,3,13,4,8,7,12,1989,2107,0,715,1619,.442,194,571,.340,365,524,.697,232,902,407,168,75,373,594,64.4,98.8,.324,.353,.532,46.0,56.9,8.3,7.2,.502,16.8,23.3,.225,.3108,96.1,103.0,63.6,-.029,.5096,103.5,103.2,.5365
Wyoming,34,25,9,.735,4.36,-0.14,11,7,17,2,8,7,2097,1903,0,726,1573,.462,200,620,.323,445,629,.707,212,1025,487,189,99,380,464,58.3,103.4,.400,.394,.560,50.0,67.1,9.3,10.4,.525,17.0,22.4,.283,.6358,101.8,97.0,59.2,+.084,.4538,100.8,102.4,.2797
Xavier,34,21,13,.618,15.30,9.39,9,9,13,3,8,10,2501,2300,0,885,1870,.473,214,613,.349,517,713,.725,340,1184,557,207,97,411,614,66.0,109.4,.381,.328,.566,52.7,62.9,9.1,7.7,.530,15.8,31.3,.276,.8522,111.9,96.1,65.7,-.063,.7260,106.7,98.0,.5529
Yale,33,22,10,.688,3.70,-0.70,11,4,9,3,13,7,2164,1931,0,740,1667,.444,220,595,.370,464,653,.711,360,1139,437,188,127,406,552,62.3,106.9,.392,.357,.547,54.4,59.1,9.3,11.8,.510,17.2,35.4,.278,.7203,104.7,96.4,62.4,+.029,.5375,102.6,101.3,.6067
Youngstown State,32,11,21,.344,-7.49,-1.60,2,14,6,9,5,12,2287,2394,0,807,1826,.442,208,588,.354,465,670,.694,314,1055,450,192,67,374,586,68.2,104.0,.367,.322,.533,47.4,55.8,8.7,5.4,.499,15.0,28.1,.255,.2611,103.6,113.4,67.6,+.013,.4911,102.3,102.6,.4632
