Team1,Team2,Points1,Points2,Result,G1,W1,L1,W-L%1,SRS1,SOS1,ConfW1,ConfL1,HomeW1,HomeL1,AwayW1,AwayL1,Tm.1,Opp.1,MP1,FG1,FGA1,FG%1,3P1,3PA1,3P%1,FT1,FTA1,FT%1,ORB1,TRB1,AST1,STL1,BLK1,TOV1,PF1,Pace1,ORtg1,FTr1,3PAr1,TS%1,TRB%1,AST%1,STL%1,BLK%1,eFG%1,TOV%1,ORB%1,FT/FGA1,AdjEM1,AdjO1,AdjD1,AdjT1,Luck1,SOS AdjEM1,OppO1,OppD1,NCSOS AdjEM1,G2,W2,L2,W-L%2,SRS2,SOS2,ConfW2,ConfL2,HomeW2,HomeL2,AwayW2,AwayL2,Tm.2,Opp.2,MP2,FG2,FGA2,FG%2,3P2,3PA2,3P%2,FT2,FTA2,FT%2,ORB2,TRB2,AST2,STL2,BLK2,TOV2,PF2,Pace2,ORtg2,FTr2,3PAr2,TS%2,TRB%2,AST%2,STL%2,BLK%2,eFG%2,TOV%2,ORB%2,FT/FGA2,AdjEM2,AdjO2,AdjD2,AdjT2,Luck2,SOS AdjEM2,OppO2,OppD2,NCSOS AdjEM2
Alabama-Birmingham,UCLA,75,92,0,34,19,15,.559,1.82,1.00,12,6,16,7,3,8,2341,2301,0,820,1907,.430,187,563,.332,514,694,.741,403,1244,490,225,176,461,599,65.8,101.7,.364,.295,.523,51.1,59.8,9.8,13.1,.479,17.2,34.1,.270,.5951,103.7,100.3,64.9,+.011,.4990,101.5,101.5,.5953,33,20,13,.606,12.23,8.26,11,7,16,1,4,12,2376,2245,0,849,1927,.441,205,564,.363,473,700,.676,406,1253,459,225,123,392,590,67.5,105.9,.363,.293,.526,52.7,54.1,10.0,9.0,.494,14.9,33.9,.245,.8065,110.2,97.4,66.1,+.026,.6887,105.2,98.2,.5849
Iowa,Gonzaga,68,87,0,32,21,11,.656,15.75,8.22,12,6,14,7,7,4,2221,1980,0,758,1776,.427,181,545,.332,524,703,.745,401,1206,460,211,150,361,508,64.4,107.0,.396,.307,.526,52.9,60.7,10.2,12.2,.478,14.8,35.8,.295,.8564,111.0,95.0,64.3,-.003,.6633,105.4,99.4,.4760,34,32,2,.941,21.85,4.73,17,1,19,1,13,1,2690,2071,0,973,1856,.524,242,593,.408,502,725,.692,347,1287,561,211,114,359,580,65.1,121.1,.391,.320,.611,55.3,57.7,9.5,9.0,.589,14.2,34.2,.270,.9431,119.4,93.5,65.0,+.013,.5909,104.6,101.3,.6049
Duke,Utah,63,57,1,33,29,4,.879,24.08,9.05,15,3,19,2,10,2,2660,2164,0,944,1880,.502,250,648,.386,522,755,.691,401,1232,512,237,124,371,528,66.6,120.1,.402,.345,.594,54.5,54.2,10.7,10.1,.569,14.4,37.4,.278,.9385,121.9,96.2,66.2,+.067,.7036,107.0,99.3,.5494,32,24,8,.750,21.29,6.80,13,5,16,1,8,7,2307,1822,0,788,1624,.485,247,611,.404,484,692,.699,296,1117,458,190,161,366,534,62.8,114.4,.426,.376,.591,54.0,58.1,9.4,15.9,.561,16.0,31.6,.298,.9278,113.1,90.6,61.2,-.056,.6594,105.5,99.6,.5184
Gonzaga,UCLA,74,62,1,34,32,2,.941,21.85,4.73,17,1,19,1,13,1,2690,2071,0,973,1856,.524,242,593,.408,502,725,.692,347,1287,561,211,114,359,580,65.1,121.1,.391,.320,.611,55.3,57.7,9.5,9.0,.589,14.2,34.2,.270,.9431,119.4,93.5,65.0,+.013,.5909,104.6,101.3,.6049,33,20,13,.606,12.23,8.26,11,7,16,1,4,12,2376,2245,0,849,1927,.441,205,564,.363,473,700,.676,406,1253,459,225,123,392,590,67.5,105.9,.363,.293,.526,52.7,54.1,10.0,9.0,.494,14.9,33.9,.245,.8065,110.2,97.4,66.1,+.026,.6887,105.2,98.2,.5849
Duke,Gonzaga,66,52,1,33,29,4,.879,24.08,9.05,15,3,19,2,10,2,2660,2164,0,944,1880,.502,250,648,.386,522,755,.691,401,1232,512,237,124,371,528,66.6,120.1,.402,.345,.594,54.5,54.2,10.7,10.1,.569,14.4,37.4,.278,.9385,121.9,96.2,66.2,+.067,.7036,107.0,99.3,.5494,34,32,2,.941,21.85,4.73,17,1,19,1,13,1,2690,2071,0,973,1856,.524,242,593,.408,502,725,.692,347,1287,561,211,114,359,580,65.1,121.1,.391,.320,.611,55.3,57.7,9.5,9.0,.589,14.2,34.2,.270,.9431,119.4,93.5,65.0,+.013,.5909,104.6,101.3,.6049
Villanova,Lafayette,93,52,1,34,32,2,.941,23.31,7.93,16,2,17,0,15,2,2593,2070,0,861,1833,.470,306,787,.389,565,777,.727,351,1170,541,265,137,369,564,65.1,116.3,.424,.429,.589,51.7,62.8,11.9,13.1,.553,14.5,32.7,.308,.9570,120.8,92.2,64.5,+.044,.6773,105.2,98.6,.5092,32,20,12,.625,-2.68,-3.74,9,9,11,5,9,7,2374,2316,0,851,1744,.488,257,622,.413,415,542,.766,272,992,499,179,82,351,504,64.9,113.9,.311,.357,.593,48.4,58.6,8.6,7.3,.562,15.0,28.4,.238,.4273,110.3,113.2,65.0,+.078,.4061,101.2,104.6,.5363
North Carolina State,Louisiana State,66,65,1,33,20,13,.606,14.22,9.25,10,8,15,7,5,6,2323,2159,0,820,1875,.437,219,606,.361,464,679,.683,400,1249,383,131,175,347,582,64.4,108.4,.362,.323,.529,52.3,46.7,6.1,13.8,.496,13.8,34.2,.247,.8086,111.4,98.3,64.4,-.020,.6888,106.3,99.2,.4822,32,22,10,.688,11.79,5.82,11,7,14,5,8,5,2358,2167,0,868,1902,.456,184,543,.339,438,636,.689,388,1254,502,235,198,468,506,69.7,103.3,.334,.285,.535,51.5,57.8,10.3,14.6,.505,17.7,34.0,.230,.8063,107.0,94.5,69.8,-.027,.6195,103.9,99.6,.3941
Northern Iowa,Wyoming,71,54,1,33,30,3,.909,12.40,1.34,16,2,18,0,12,3,2157,1792,0,735,1523,.483,242,609,.397,445,613,.726,239,1017,394,196,82,346,474,57.5,112.0,.402,.400,.594,52.0,53.6,10.2,9.0,.562,16.2,26.8,.292,.9080,113.8,93.3,58.5,+.010,.5136,102.0,101.6,.5163,34,25,9,.735,4.36,-0.14,11,7,17,2,8,7,2097,1903,0,726,1573,.462,200,620,.323,445,629,.707,212,1025,487,189,99,380,464,58.3,103.4,.400,.394,.560,50.0,67.1,9.3,10.4,.525,17.0,22.4,.283,.6358,101.8,97.0,59.2,+.084,.4538,100.8,102.4,.2797
Louisville,UC-Irvine,57,55,1,32,24,8,.750,18.59,8.90,12,6,16,5,8,3,2215,1905,0,783,1827,.429,181,595,.304,468,709,.660,413,1221,374,266,176,378,567,66.3,104.1,.388,.326,.512,52.0,47.8,12.5,14.3,.478,15.0,35.1,.256,.8732,105.8,89.4,65.5,+.027,.6832,106.2,99.3,.4515,33,21,12,.636,3.47,0.11,11,5,14,3,7,9,2240,2056,0,830,1799,.461,212,544,.390,368,539,.683,320,1169,470,189,166,382,568,63.9,105.5,.300,.302,.545,51.1,56.6,8.9,13.2,.520,15.8,30.0,.205,.6525,103.9,98.3,63.7,-.007,.5226,102.5,101.7,.5915
Providence,Dayton,53,66,0,33,22,11,.667,14.46,9.73,11,7,14,5,8,6,2317,2161,0,808,1830,.442,161,520,.310,540,761,.710,398,1189,465,238,154,391,607,65.7,106.1,.416,.284,.529,52.8,57.5,10.9,11.8,.486,15.3,35.3,.295,.8455,110.7,95.5,65.7,+.043,.7311,107.2,98.3,.5805,33,25,8,.758,10.84,3.54,13,5,19,1,6,7,2251,2010,0,750,1620,.463,213,605,.352,538,789,.682,245,1041,456,230,84,379,525,64.4,105.6,.487,.373,.564,49.2,60.8,10.8,8.3,.529,16.2,24.2,.332,.8083,107.2,94.6,63.9,+.022,.5685,102.9,100.5,.5079
Oklahoma,Albany (NY),69,60,1,32,22,10,.688,19.92,10.74,12,6,16,3,6,7,2302,2008,0,818,1874,.436,216,629,.343,450,612,.735,351,1219,400,221,161,388,525,68.1,104.8,.327,.336,.532,50.7,48.9,10.1,12.9,.494,15.3,30.9,.240,.9150,109.3,88.9,67.7,-.046,.7434,107.9,98.3,.5440,32,24,8,.750,-0.50,-5.78,15,1,12,3,12,5,2096,1927,0,706,1605,.440,197,547,.360,487,640,.761,320,1077,334,181,52,374,528,61.2,106.6,.399,.341,.549,53.8,47.3,9.2,4.9,.501,16.5,32.5,.303,.5658,104.0,101.6,61.3,+.060,.3464,98.5,104.1,.5189
Michigan State,Georgia,70,63,1,34,23,11,.676,17.40,8.93,12,6,14,5,9,6,2444,2156,0,901,1912,.471,256,663,.386,386,610,.633,390,1281,582,181,155,395,631,63.1,110.6,.319,.347,.555,55.0,64.6,8.2,12.4,.538,15.3,34.6,.202,.8750,113.9,96.2,63.7,-.053,.6847,107.0,100.0,.4982,32,21,11,.656,12.96,8.81,11,7,13,6,8,5,2187,2054,0,728,1673,.435,180,524,.344,551,800,.689,348,1217,403,179,149,408,589,64.7,103.2,.478,.313,.533,52.9,55.4,8.4,13.0,.489,16.8,32.3,.329,.8229,107.2,93.8,64.2,+.010,.7060,106.3,98.5,.5342
Virginia,Belmont,79,67,1,32,29,3,.906,22.58,7.99,16,2,15,1,14,2,2091,1624,0,761,1644,.463,162,449,.361,407,563,.723,329,1158,413,179,137,304,456,58.5,110.9,.342,.273,.547,56.1,54.3,9.5,11.5,.512,13.8,33.9,.248,.9581,112.2,85.4,58.2,+.032,.6742,105.6,99.1,.5087,32,22,10,.688,0.06,-3.56,11,5,15,2,7,8,2383,2251,0,831,1746,.476,321,841,.382,400,579,.691,301,1064,492,205,64,439,527,67.6,110.1,.332,.482,.590,50.5,59.2,9.5,7.1,.568,18.0,29.3,.229,.5424,107.9,106.3,67.0,+.071,.4148,100.5,103.6,.4837
North Carolina State,Villanova,71,68,1,33,20,13,.606,14.22,9.25,10,8,15,7,5,6,2323,2159,0,820,1875,.437,219,606,.361,464,679,.683,400,1249,383,131,175,347,582,64.4,108.4,.362,.323,.529,52.3,46.7,6.1,13.8,.496,13.8,34.2,.247,.8086,111.4,98.3,64.4,-.020,.6888,106.3,99.2,.4822,34,32,2,.941,23.31,7.93,16,2,17,0,15,2,2593,2070,0,861,1833,.470,306,787,.389,565,777,.727,351,1170,541,265,137,369,564,65.1,116.3,.424,.429,.589,51.7,62.8,11.9,13.1,.553,14.5,32.7,.308,.9570,120.8,92.2,64.5,+.044,.6773,105.2,98.6,.5092
Northern Iowa,Louisville,53,66,0,33,30,3,.909,12.40,1.34,16,2,18,0,12,3,2157,1792,0,735,1523,.483,242,609,.397,445,613,.726,239,1017,394,196,82,346,474,57.5,112.0,.402,.400,.594,52.0,53.6,10.2,9.0,.562,16.2,26.8,.292,.9080,113.8,93.3,58.5,+.010,.5136,102.0,101.6,.5163,32,24,8,.750,18.59,8.90,12,6,16,5,8,3,2215,1905,0,783,1827,.429,181,595,.304,468,709,.660,413,1221,374,266,176,378,567,66.3,104.1,.388,.326,.512,52.0,47.8,12.5,14.3,.478,15.0,35.1,.256,.8732,105.8,89.4,65.5,+.027,.6832,106.2,99.3,.4515
Oklahoma,Dayton,72,66,1,32,22,10,.688,19.92,10.74,12,6,16,3,6,7,2302,2008,0,818,1874,.436,216,629,.343,450,612,.735,351,1219,400,221,161,388,525,68.1,104.8,.327,.336,.532,50.7,48.9,10.1,12.9,.494,15.3,30.9,.240,.9150,109.3,88.9,67.7,-.046,.7434,107.9,98.3,.5440,33,25,8,.758,10.84,3.54,13,5,19,1,6,7,2251,2010,0,750,1620,.463,213,605,.352,538,789,.682,245,1041,456,230,84,379,525,64.4,105.6,.487,.373,.564,49.2,60.8,10.8,8.3,.529,16.2,24.2,.332,.8083,107.2,94.6,63.9,+.022,.5685,102.9,100.5,.5079
Virginia,Michigan State,54,60,0,32,29,3,.906,22.58,7.99,16,2,15,1,14,2,2091,1624,0,761,1644,.463,162,449,.361,407,563,.723,329,1158,413,179,137,304,456,58.5,110.9,.342,.273,.547,56.1,54.3,9.5,11.5,.512,13.8,33.9,.248,.9581,112.2,85.4,58.2,+.032,.6742,105.6,99.1,.5087,34,23,11,.676,17.40,8.93,12,6,14,5,9,6,2444,2156,0,901,1912,.471,256,663,.386,386,610,.633,390,1281,582,181,155,395,631,63.1,110.6,.319,.347,.555,55.0,64.6,8.2,12.4,.538,15.3,34.6,.202,.8750,113.9,96.2,63.7,-.053,.6847,107.0,100.0,.4982
North Carolina State,Louisville,65,75,0,33,20,13,.606,14.22,9.25,10,8,15,7,5,6,2323,2159,0,820,1875,.437,219,606,.361,464,679,.683,400,1249,383,131,175,347,582,64.4,108.4,.362,.323,.529,52.3,46.7,6.1,13.8,.496,13.8,34.2,.247,.8086,111.4,98.3,64.4,-.020,.6888,106.3,99.2,.4822,32,24,8,.750,18.59,8.90,12,6,16,5,8,3,2215,1905,0,783,1827,.429,181,595,.304,468,709,.660,413,1221,374,266,176,378,567,66.3,104.1,.388,.326,.512,52.0,47.8,12.5,14.3,.478,15.0,35.1,.256,.8732,105.8,89.4,65.5,+.027,.6832,106.2,99.3,.4515
Michigan State,Oklahoma,62,58,1,34,23,11,.676,17.40,8.93,12,6,14,5,9,6,2444,2156,0,901,1912,.471,256,663,.386,386,610,.633,390,1281,582,181,155,395,631,63.1,110.6,.319,.347,.555,55.0,64.6,8.2,12.4,.538,15.3,34.6,.202,.8750,113.9,96.2,63.7,-.053,.6847,107.0,100.0,.4982,32,22,10,.688,19.92,10.74,12,6,16,3,6,7,2302,2008,0,818,1874,.436,216,629,.343,450,612,.735,351,1219,400,221,161,388,525,68.1,104.8,.327,.336,.532,50.7,48.9,10.1,12.9,.494,15.3,30.9,.240,.9150,109.3,88.9,67.7,-.046,.7434,107.9,98.3,.5440
Louisville,Michigan State,70,76,0,32,24,8,.750,18.59,8.90,12,6,16,5,8,3,2215,1905,0,783,1827,.429,181,595,.304,468,709,.660,413,1221,374,266,176,378,567,66.3,104.1,.388,.326,.512,52.0,47.8,12.5,14.3,.478,15.0,35.1,.256,.8732,105.8,89.4,65.5,+.027,.6832,106.2,99.3,.4515,34,23,11,.676,17.40,8.93,12,6,14,5,9,6,2444,2156,0,901,1912,.471,256,663,.386,386,610,.633,390,1281,582,181,155,395,631,63.1,110.6,.319,.347,.555,55.0,64.6,8.2,12.4,.538,15.3,34.6,.202,.8750,113.9,96.2,63.7,-.053,.6847,107.0,100.0,.4982
Michigan State,Duke,61,81,0,34,23,11,.676,17.40,8.93,12,6,14,5,9,6,2444,2156,0,901,1912,.471,256,663,.386,386,610,.633,390,1281,582,181,155,395,631,63.1,110.6,.319,.347,.555,55.0,64.6,8.2,12.4,.538,15.3,34.6,.202,.8750,113.9,96.2,63.7,-.053,.6847,107.0,100.0,.4982,33,29,4,.879,24.08,9.05,15,3,19,2,10,2,2660,2164,0,944,1880,.502,250,648,.386,522,755,.691,401,1232,512,237,124,371,528,66.6,120.1,.402,.345,.594,54.5,54.2,10.7,10.1,.569,14.4,37.4,.278,.9385,121.9,96.2,66.2,+.067,.7036,107.0,99.3,.5494
Wisconsin,Kentucky,71,64,1,34,31,3,.912,24.90,9.14,16,2,15,1,16,2,2444,1908,0,860,1793,.480,237,663,.357,487,638,.763,322,1145,432,154,119,252,409,59.2,120.5,.356,.370,.583,54.9,50.2,7.6,10.5,.546,10.8,31.9,.272,.9605,124.6,94.4,58.8,+.009,.6988,105.9,98.5,.6265,34,34,0,1.000,29.57,8.62,18,0,20,0,14,0,2547,1835,0,883,1884,.469,185,529,.350,596,825,.722,439,1298,500,223,234,361,579,63.9,116.0,.438,.281,.560,55.4,56.6,10.2,17.3,.518,13.8,40.4,.316,.9795,119.9,85.7,63.4,+.055,.6742,105.5,99.0,.5652
Wisconsin,Duke,63,68,0,34,31,3,.912,24.90,9.14,16,2,15,1,16,2,2444,1908,0,860,1793,.480,237,663,.357,487,638,.763,322,1145,432,154,119,252,409,59.2,120.5,.356,.370,.583,54.9,50.2,7.6,10.5,.546,10.8,31.9,.272,.9605,124.6,94.4,58.8,+.009,.6988,105.9,98.5,.6265,33,29,4,.879,24.08,9.05,15,3,19,2,10,2,2660,2164,0,944,1880,.502,250,648,.386,522,755,.691,401,1232,512,237,124,371,528,66.6,120.1,.402,.345,.594,54.5,54.2,10.7,10.1,.569,14.4,37.4,.278,.9385,121.9,96.2,66.2,+.067,.7036,107.0,99.3,.5494
