School,G,W,L,W-L%,SRS,SOS,ConfW,ConfL,HomeW,HomeL,AwayW,AwayL,Tm.,Opp.,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,AdjEM,AdjO,AdjD,AdjT,Luck,SOS AdjEM,OppO,OppD,NCSOS AdjEM
Fairfield,32,7,25,.219,-7.44,-0.88,4,16,5,12,2,13,2030,2240,0,697,1753,.398,220,660,.333,416,607,.685,356,1134,360,141,117,469,734,66.9,94.4,.346,.376,.497,50.0,51.6,6.6,10.7,.460,18.8,30.5,.237,.2736,96.1,104.6,66.4,-.019,.5074,104.8,104.5,.5869
Fairleigh Dickinson,31,10,21,.323,-11.06,-3.89,6,10,6,7,4,14,2157,2358,0,742,1766,.420,226,636,.355,447,621,.720,328,980,339,209,122,364,660,67.0,103.0,.352,.360,.523,45.4,45.7,10.0,10.8,.484,15.1,30.0,.253,.2610,102.1,111.7,66.9,-.017,.4660,104.2,105.4,.6416
Florida,34,32,2,.941,20.78,7.99,18,0,22,0,10,2,2405,1970,0,829,1794,.462,233,633,.368,514,778,.661,397,1213,454,245,97,385,551,63.4,111.7,.434,.353,.556,53.6,54.8,11.4,8.4,.527,15.3,35.8,.287,.9475,115.8,90.0,63.2,+.059,.6768,107.6,100.9,.5709
Florida A&M,32,14,18,.438,-12.21,-7.47,8,8,10,4,4,14,2281,2370,0,809,2010,.402,213,637,.334,450,688,.654,475,1253,360,237,132,466,768,72.0,98.3,.342,.317,.488,49.4,44.5,10.2,9.6,.455,16.8,35.9,.224,.2046,95.1,107.1,71.8,+.050,.3211,100.0,106.7,.4823
Florida Atlantic,32,10,22,.313,-4.97,-0.27,5,11,7,11,3,11,2120,2192,0,747,1760,.424,210,629,.334,416,647,.643,396,1180,380,151,147,417,600,65.5,101.1,.368,.357,.513,51.0,50.9,7.2,13.0,.484,16.9,34.6,.236,.3307,101.0,107.4,64.8,-.086,.4919,104.2,104.5,.5424
Florida Gulf Coast,34,22,12,.647,-2.42,-6.48,14,4,16,3,6,9,2451,2281,0,893,1905,.469,194,589,.329,471,699,.674,339,1250,438,195,124,441,611,68.3,104.9,.367,.309,.548,52.1,49.0,8.3,9.4,.520,16.6,29.9,.247,.4750,99.8,100.6,68.2,+.011,.3444,102.7,108.6,.4485
Florida International,31,15,16,.484,-5.29,-1.47,7,9,10,7,5,9,2128,2170,0,754,1681,.449,152,481,.316,468,698,.670,358,1118,336,221,130,436,560,67.2,101.4,.415,.286,.529,51.1,44.6,10.5,10.8,.494,18.0,33.8,.278,.3673,100.9,105.8,67.1,+.053,.4518,103.1,104.9,.4463
Florida State,32,19,13,.594,12.79,8.23,9,9,13,7,6,6,2253,2107,0,778,1674,.465,165,447,.369,532,736,.723,348,1111,350,191,172,447,579,65.9,106.4,.440,.267,.557,50.5,45.0,9.0,14.0,.514,18.3,34.7,.318,.8060,110.6,97.7,66.5,-.007,.7147,108.6,100.3,.5496
Fordham,31,10,21,.323,-3.08,3.21,2,14,8,8,2,13,2224,2419,0,764,1942,.393,220,719,.306,476,649,.733,448,1152,379,207,126,353,616,69.2,103.3,.334,.370,.494,48.8,49.6,9.6,10.3,.450,13.7,35.4,.245,.4123,107.7,111.1,68.8,-.036,.6099,105.0,101.0,.4195
Fresno State,33,17,16,.515,3.79,4.79,9,9,11,6,6,10,2419,2356,0,817,1877,.435,253,715,.354,532,734,.725,317,1132,406,213,138,320,638,66.3,108.1,.391,.381,.543,48.1,49.7,9.5,11.9,.503,12.7,27.0,.283,.5916,109.9,106.4,66.8,+.006,.6079,106.2,102.2,.6367
Furman,30,9,21,.300,-17.42,-7.39,3,13,6,9,3,12,1955,2196,0,680,1540,.442,164,492,.333,431,633,.681,270,940,288,147,85,407,509,65.5,99.1,.411,.319,.531,47.5,42.4,7.5,8.1,.495,18.3,27.9,.280,.1046,95.0,114.5,65.6,-.002,.3274,101.5,108.1,.4443
Gardner-Webb,33,18,15,.545,-7.49,-7.05,10,6,11,6,7,9,2425,2309,0,848,1895,.447,175,516,.339,554,807,.686,401,1182,498,252,104,405,607,67.3,106.0,.426,.272,.532,51.1,58.7,11.0,7.5,.494,15.3,33.7,.292,.3403,99.3,105.2,66.6,+.005,.3483,103.4,109.2,.5015
George Mason,31,11,20,.355,2.27,4.82,5,12,7,11,4,9,2154,2233,0,756,1719,.440,153,435,.352,489,690,.709,340,1074,339,163,108,421,649,67.7,101.5,.401,.253,.526,50.7,44.8,7.7,8.4,.484,17.2,31.7,.284,.5558,106.0,104.0,66.9,-.036,.6369,106.9,101.8,.5428
George Washington,32,24,8,.750,10.89,4.36,11,5,17,3,7,5,2349,2140,0,814,1756,.464,185,502,.369,536,821,.653,378,1196,453,226,133,418,579,68.2,107.3,.468,.286,.547,52.6,55.7,10.3,10.6,.516,16.5,34.8,.305,.7994,109.3,96.9,67.3,+.070,.6176,106.4,102.0,.4933
Georgetown,31,17,14,.548,11.53,8.69,8,10,15,5,2,9,2177,2089,0,749,1630,.460,164,502,.327,515,719,.716,314,1041,407,183,134,368,677,64.8,107.5,.441,.308,.552,50.5,54.3,9.0,11.9,.510,15.9,31.8,.316,.7608,111.1,100.4,64.3,-.014,.6871,109.0,101.8,.5838
Georgia,32,19,13,.594,8.00,5.72,12,6,15,5,4,8,2209,2136,0,723,1647,.439,159,454,.350,604,892,.677,377,1188,328,159,149,405,604,65.1,105.3,.542,.276,.533,53.0,45.4,7.6,12.5,.487,16.6,34.8,.367,.7260,107.9,99.2,64.1,+.037,.6148,106.5,102.3,.4236
Georgia Southern,34,15,19,.441,-11.42,-8.58,6,10,8,8,7,11,2406,2395,0,840,1927,.436,242,716,.338,484,731,.662,372,1197,327,233,56,405,589,67.1,104.2,.379,.372,.529,49.9,38.9,10.1,4.6,.499,15.3,30.4,.251,.2211,97.8,109.1,66.4,-.040,.2992,101.3,109.1,.3772
Georgia State,33,25,8,.758,6.41,-2.85,17,1,14,1,11,7,2575,2252,0,877,1856,.473,245,652,.376,576,743,.775,266,1040,440,256,164,270,569,65.9,116.7,.400,.351,.583,46.6,50.2,11.6,13.6,.539,11.0,25.2,.310,.7507,114.0,103.5,65.7,-.025,.4488,103.3,105.2,.4937
Georgia Tech,33,16,17,.485,5.25,5.37,6,12,10,9,6,8,2200,2204,0,796,1847,.431,173,549,.315,435,636,.684,373,1187,434,171,140,399,586,64.8,101.8,.344,.297,.512,52.0,54.5,7.9,10.8,.478,15.8,32.7,.236,.6230,104.0,99.6,65.7,-.002,.6216,107.4,102.8,.3371
Gonzaga,34,28,6,.824,16.06,4.78,15,3,18,1,10,5,2615,2211,0,925,1859,.498,240,609,.394,525,739,.710,325,1215,499,227,136,383,617,67.7,115.2,.398,.328,.592,52.3,53.9,10.0,10.9,.562,14.9,30.7,.282,.8806,111.5,93.7,66.1,-.006,.5883,107.9,104.6,.5401
Grambling,29,5,24,.172,-24.14,-8.59,3,15,4,9,1,15,1903,2316,0,647,1576,.411,179,554,.323,430,645,.667,318,904,301,177,60,432,557,69.0,95.1,.409,.352,.505,46.6,46.5,8.8,5.9,.467,18.8,30.8,.273,.0731,97.5,121.6,68.1,-.017,.3152,99.1,106.0,.6763
Grand Canyon,29,15,14,.517,-6.30,-3.38,10,6,10,5,5,9,2096,2083,0,650,1505,.432,195,566,.345,601,810,.742,278,1031,368,118,81,364,587,67.9,106.1,.538,.376,.555,50.9,56.6,6.0,8.6,.497,16.4,28.6,.399,.3479,105.7,111.6,67.3,+.062,.4528,102.5,104.2,.6055
Green Bay,30,24,6,.800,8.08,0.19,14,2,15,4,9,2,2239,1919,0,789,1668,.473,147,411,.358,514,728,.706,339,1111,463,215,220,372,501,67.6,109.5,.436,.246,.556,52.4,58.7,10.5,17.5,.517,15.8,34.1,.308,.7237,106.8,98.2,66.9,+.037,.5126,104.4,104.0,.5860
Hampton,30,18,12,.600,-5.40,-8.36,13,4,9,5,9,7,2197,2108,0,728,1735,.420,165,520,.317,576,880,.655,393,1155,361,231,180,450,707,71.3,99.8,.507,.300,.510,49.8,49.6,10.5,14.8,.467,17.5,33.9,.332,.3779,96.0,100.2,72.2,+.013,.2924,100.4,108.5,.4706
Hartford,33,17,16,.515,-6.52,-6.07,10,6,9,7,8,9,2162,2177,0,731,1593,.459,265,704,.376,435,619,.703,230,909,402,185,68,458,632,63.7,102.5,.389,.442,.573,46.4,55.0,8.8,7.6,.542,19.7,24.0,.273,.3619,101.9,107.1,63.5,+.028,.3585,100.7,105.9,.5014
Harvard,30,26,4,.867,10.64,-1.50,13,1,13,1,13,3,2209,1815,0,745,1594,.467,172,444,.387,547,753,.726,318,1027,432,235,149,342,534,64.6,112.1,.472,.279,.566,52.3,58.0,11.9,13.0,.521,15.1,33.1,.343,.8390,111.2,96.3,65.1,+.024,.4647,103.3,104.6,.5297
Hawaii,31,20,11,.645,3.89,-1.22,9,7,14,6,6,5,2479,2270,0,866,1829,.473,177,528,.335,570,789,.722,395,1114,437,190,110,366,604,69.3,114.0,.431,.289,.562,53.3,50.5,8.7,8.5,.522,14.4,37.6,.312,.5360,109.9,108.6,68.7,-.045,.4059,103.8,107.3,.3904
High Point,30,16,14,.533,-8.93,-6.07,12,4,10,4,6,10,2122,2165,0,777,1644,.473,175,459,.381,393,535,.735,289,954,437,181,107,361,507,65.5,107.6,.325,.279,.559,49.3,56.2,9.2,9.0,.526,16.1,30.5,.239,.3573,106.1,111.7,64.2,+.060,.4068,104.3,107.8,.6358
Hofstra,33,10,23,.303,-6.52,-1.85,5,11,8,8,2,15,2260,2414,0,750,1788,.419,229,685,.334,531,806,.659,419,1195,355,159,106,406,646,65.3,104.4,.451,.383,.521,51.9,47.3,7.3,9.6,.484,15.9,35.5,.297,.2907,104.7,113.2,65.7,-.037,.4662,103.5,104.7,.4787
Holy Cross,33,20,13,.606,-1.20,-3.10,12,6,9,4,11,9,2211,2148,0,749,1744,.429,210,593,.354,503,692,.727,329,1096,376,198,131,387,560,63.9,103.9,.397,.340,.533,51.2,50.2,9.3,11.4,.490,15.9,30.5,.288,.5428,103.7,102.1,64.0,+.039,.4708,103.4,104.5,.5471
Houston,33,17,16,.515,2.80,4.74,8,10,14,7,3,9,2345,2409,0,833,1833,.454,212,578,.367,467,700,.667,359,1141,486,179,182,421,603,67.1,105.5,.382,.315,.541,49.2,58.3,8.1,14.5,.512,16.4,31.6,.255,.5742,111.1,108.3,67.1,+.056,.5912,104.8,101.4,.3019
Houston Baptist,31,6,25,.194,-17.18,-5.18,2,16,5,10,1,15,2091,2373,0,737,1733,.425,157,456,.344,460,674,.682,350,1111,385,157,67,484,662,70.2,95.3,.389,.263,.509,49.1,52.2,7.2,5.2,.471,19.3,30.9,.265,.0966,92.1,111.9,69.9,-.039,.3972,103.5,107.4,.6223
Howard,33,8,25,.242,-16.66,-5.11,5,11,5,8,3,17,2020,2344,0,639,1690,.378,175,519,.337,567,835,.679,385,1096,261,207,131,540,726,67.1,90.2,.494,.307,.484,47.6,40.8,9.2,11.2,.430,20.8,32.6,.336,.1202,87.9,104.5,67.8,-.027,.4222,102.8,105.6,.6570
IUPUI,32,6,26,.188,-13.96,-0.99,1,13,5,10,1,16,2126,2383,0,782,1784,.438,140,450,.311,422,569,.742,261,995,333,161,98,354,516,66.9,99.1,.319,.252,.517,46.7,42.6,7.5,7.3,.478,14.8,24.3,.237,.1323,96.7,113.9,65.9,-.037,.4977,104.9,104.9,.4868
Idaho,34,16,18,.471,-6.06,-3.36,7,9,11,7,5,11,2461,2536,0,833,1865,.447,216,608,.355,579,842,.688,358,1161,384,146,58,388,702,66.9,107.0,.451,.326,.543,50.3,46.1,6.3,4.6,.505,14.8,31.2,.310,.3344,105.4,111.9,67.4,+.077,.4157,103.4,106.5,.4683
Idaho State,29,11,18,.379,-5.81,-4.11,8,12,9,4,2,14,2054,2036,0,694,1547,.449,166,453,.366,500,701,.713,347,1012,342,210,78,360,525,64.5,108.4,.453,.293,.546,52.3,49.3,11.1,7.1,.502,16.2,35.7,.323,.3176,103.7,110.8,64.5,-.092,.3815,103.7,108.2,.6751
Illinois,33,19,14,.576,10.85,8.76,7,11,13,8,6,6,2133,2064,0,753,1839,.409,199,624,.319,428,586,.730,364,1121,334,203,123,346,562,63.0,102.3,.319,.339,.504,50.3,44.4,9.7,10.1,.464,14.2,31.8,.233,.7620,103.9,93.9,62.6,+.012,.6853,108.5,101.4,.4168
Illinois State,31,16,15,.516,1.09,2.02,9,9,13,5,3,10,2135,2146,0,705,1719,.410,230,722,.319,495,699,.708,300,1064,379,244,143,386,641,67.9,100.3,.407,.420,.520,47.9,53.8,11.5,14.3,.477,16.0,27.0,.288,.5489,101.9,100.2,68.1,+.019,.5576,105.6,103.5,.5569
Illinois-Chicago,31,6,25,.194,-6.91,0.88,1,15,4,13,2,12,2071,2248,0,714,1696,.421,172,525,.328,471,660,.714,336,1054,346,171,55,388,672,66.5,100.4,.389,.310,.515,50.4,48.5,8.3,4.7,.472,16.3,30.8,.278,.2871,100.2,108.5,66.4,-.113,.5323,104.4,103.2,.5182
Incarnate Word,27,21,6,.778,-8.34,-10.60,9,5,14,1,7,5,2216,1935,0,771,1581,.488,203,522,.389,471,688,.685,301,1070,426,177,115,382,480,73.5,111.2,.435,.330,.581,52.9,55.3,8.9,10.9,.552,16.9,32.2,.298,.3307,102.8,109.3,69.6,+.015,.2538,100.2,110.0,.5127
Indiana,32,17,15,.531,11.61,6.92,7,11,15,5,2,10,2312,2162,0,780,1741,.448,176,512,.344,576,789,.730,396,1241,368,190,138,482,587,68.7,104.8,.453,.294,.546,55.4,47.2,8.6,11.2,.499,18.8,37.2,.331,.7226,106.2,97.7,68.8,-.069,.6307,107.2,102.3,.3285
Indiana State,33,23,10,.697,3.67,0.86,12,6,14,4,9,6,2345,2237,0,790,1741,.454,213,610,.349,552,766,.721,291,1097,428,191,117,370,625,66.1,107.5,.440,.350,.557,50.7,54.2,8.8,10.3,.515,15.1,27.4,.317,.6258,105.3,100.7,66.8,+.083,.5612,105.9,103.7,.5071
Iona,32,22,10,.688,5.68,-0.60,17,3,12,3,10,7,2672,2471,0,915,1880,.487,330,834,.396,512,720,.711,280,1058,556,212,118,337,566,70.9,117.3,.383,.444,.601,46.5,60.8,9.3,11.3,.574,13.3,26.2,.272,.7183,117.3,108.1,69.8,-.007,.5219,105.2,104.4,.7096
Iowa,32,20,12,.625,19.42,7.51,9,9,15,6,5,6,2624,2243,0,895,1925,.465,187,529,.353,647,883,.733,440,1302,518,232,162,365,575,70.3,115.4,.459,.275,.560,55.0,57.9,10.2,11.6,.514,13.6,38.2,.336,.8556,119.9,102.7,70.9,-.114,.6420,106.6,101.3,.3644
Iowa State,33,26,7,.788,19.15,10.18,11,7,18,1,8,6,2735,2439,0,966,2049,.471,274,781,.351,529,762,.694,337,1280,612,199,97,348,575,71.9,113.1,.372,.381,.567,50.9,63.4,8.2,7.6,.538,12.7,28.1,.258,.8718,115.8,98.0,71.7,+.072,.7161,110.0,101.5,.5253
Jackson State,31,11,20,.355,-11.23,-8.32,7,11,6,6,5,14,2041,2131,0,711,1707,.417,121,413,.293,498,688,.724,367,1092,296,188,100,465,711,67.8,96.2,.403,.242,.502,51.1,41.6,8.9,7.7,.452,18.8,33.4,.292,.1933,93.7,106.1,67.0,-.043,.3136,100.2,107.3,.6045
Jacksonville,30,12,18,.400,-12.02,-5.02,8,10,10,5,2,13,2231,2385,0,756,1729,.437,188,553,.340,531,749,.709,362,1027,393,220,105,409,565,70.7,105.2,.433,.320,.535,48.2,52.0,10.4,8.9,.492,16.6,32.8,.307,.2076,103.3,116.0,69.5,+.027,.3736,102.3,107.0,.4683
Jacksonville State,31,10,21,.323,-12.10,-5.27,4,12,7,6,3,15,2014,2176,0,685,1633,.419,175,541,.323,469,695,.675,336,950,366,195,110,351,601,63.7,102.0,.426,.331,.513,47.6,53.4,9.9,10.1,.473,15.3,31.3,.287,.1864,97.2,110.5,62.9,-.016,.3910,103.8,107.9,.4067
James Madison,31,11,20,.355,-7.53,-2.08,6,10,6,8,5,12,1961,2130,0,647,1582,.409,151,553,.273,514,750,.685,314,1045,272,182,96,379,607,64.7,97.3,.474,.350,.506,49.0,42.0,9.0,9.3,.457,16.5,29.6,.325,.2927,98.2,106.0,65.4,+.048,.4942,104.1,104.3,.5276
Kansas,33,24,9,.727,21.32,12.17,14,4,18,2,6,7,2627,2325,0,904,1826,.495,184,533,.345,635,893,.711,389,1258,499,193,187,435,696,68.8,114.9,.489,.292,.584,55.3,55.2,8.4,14.5,.545,16.4,37.1,.348,.9080,118.4,97.1,68.2,-.040,.7634,111.0,100.2,.7253
Kansas State,32,20,12,.625,12.66,8.66,10,8,17,2,3,10,2231,2103,0,779,1787,.436,193,577,.334,480,729,.658,397,1152,495,198,95,394,694,65.7,104.8,.408,.323,.523,51.0,63.5,9.3,7.9,.490,15.7,35.0,.269,.7989,107.8,95.7,65.4,+.012,.6611,108.9,102.7,.3986
Kennesaw State,31,6,25,.194,-16.26,-4.15,3,15,4,11,2,14,2016,2304,0,708,1676,.422,192,559,.343,408,628,.650,346,1019,344,182,95,494,673,68.2,95.3,.375,.334,.511,47.9,48.6,8.6,8.5,.480,20.2,31.7,.243,.1071,92.7,111.5,68.0,+.003,.4025,103.4,107.0,.5418
Kent State,32,16,16,.500,-1.39,-1.52,7,11,11,7,5,9,2228,2188,0,766,1787,.429,232,670,.346,464,660,.703,341,1074,361,199,108,391,670,66.6,103.8,.369,.375,.530,49.3,47.1,9.3,9.7,.494,15.8,30.5,.260,.4282,102.9,105.5,66.6,-.022,.4370,102.1,104.3,.3949
Kentucky,34,24,10,.706,17.82,8.55,12,6,18,3,6,7,2581,2266,0,856,1896,.451,173,532,.325,696,1020,.682,497,1398,391,162,212,415,646,66.8,112.4,.538,.281,.542,56.7,45.7,7.1,15.5,.497,15.0,42.2,.367,.8849,115.0,96.3,66.0,-.060,.6908,108.5,101.1,.6047
La Salle,31,15,16,.484,4.25,4.89,7,9,11,8,4,8,2100,2120,0,720,1743,.413,177,544,.325,483,682,.708,370,1100,385,173,106,360,495,65.2,102.2,.391,.312,.508,50.0,53.5,8.4,8.8,.464,15.0,33.1,.277,.6300,105.0,100.3,64.6,+.001,.6556,107.6,101.7,.5800
Lafayette,31,11,20,.355,-7.33,-3.06,6,12,6,7,5,13,2212,2315,0,781,1661,.470,231,580,.398,419,563,.744,264,927,400,162,66,384,555,65.5,108.0,.339,.349,.574,47.3,51.2,7.9,6.1,.540,16.7,27.6,.252,.3901,110.5,114.9,66.4,-.061,.4751,102.5,103.4,.5525
Lamar,30,4,26,.133,-16.42,-5.86,3,15,3,11,1,15,2001,2318,0,711,1628,.437,97,315,.308,482,648,.744,278,945,361,160,86,420,554,69.4,96.2,.398,.193,.517,46.8,50.8,7.7,6.5,.467,18.0,27.6,.296,.1048,93.3,112.4,68.3,-.034,.3720,102.9,107.6,.4704
Lehigh,32,14,18,.438,-6.24,-3.56,7,11,10,6,4,12,2121,2207,0,758,1756,.432,199,555,.359,406,574,.707,280,1067,416,159,112,384,572,65.5,99.6,.327,.316,.523,47.6,54.9,7.5,9.3,.488,16.0,26.0,.231,.3255,97.6,104.0,66.2,+.042,.4469,104.4,106.3,.4488
Liberty,32,11,21,.344,-10.49,-7.69,5,11,8,9,3,12,2250,2234,0,816,1781,.458,180,502,.359,438,622,.704,403,1186,423,150,110,424,564,65.4,107.4,.349,.282,.542,54.8,51.8,7.2,8.6,.509,17.1,37.9,.246,.2332,101.0,112.0,64.8,-.130,.3382,102.7,108.9,.4584
Lipscomb,30,15,15,.500,-8.53,-5.46,10,8,7,5,8,10,2276,2355,0,727,1683,.432,275,778,.353,547,800,.684,291,991,416,202,57,376,661,71.0,105.9,.475,.462,.552,46.9,57.2,9.4,6.3,.514,15.6,26.5,.325,.3104,103.5,111.0,70.1,+.086,.3932,103.7,107.7,.5756
Long Beach State,32,15,17,.469,1.95,3.21,10,6,9,6,6,11,2236,2255,0,822,1904,.432,191,613,.312,401,607,.661,427,1177,405,186,80,390,571,66.6,103.8,.319,.322,.510,51.0,49.3,8.6,6.2,.482,15.2,35.7,.211,.5400,104.1,102.6,66.6,-.024,.5866,107.1,103.9,.8038
Long Island University,29,9,20,.310,-13.53,-5.42,4,12,5,7,4,13,2080,2315,0,707,1653,.428,218,631,.345,448,625,.717,325,1001,407,125,66,371,509,68.5,104.2,.378,.382,.533,48.4,57.6,6.3,6.5,.494,16.1,31.0,.271,.1687,102.4,117.6,68.1,+.076,.4059,102.1,105.5,.4639
Longwood,32,8,24,.250,-20.44,-5.69,3,13,5,11,3,13,2235,2570,0,812,1845,.440,180,513,.351,431,591,.729,309,998,430,216,58,408,623,69.7,100.2,.320,.278,.526,45.5,53.0,9.7,4.4,.489,16.2,27.6,.234,.0969,96.6,117.3,68.2,-.043,.3825,103.5,107.9,.5493
Louisiana,34,23,11,.676,2.93,-0.68,11,7,16,2,7,9,2769,2557,0,963,2061,.467,242,654,.370,601,896,.671,468,1293,464,247,139,463,716,71.3,111.8,.435,.317,.557,52.3,48.2,10.0,9.9,.526,15.9,37.4,.292,.6066,109.7,105.7,69.9,+.046,.4931,104.5,104.7,.6419
Louisiana State,32,19,13,.594,10.33,6.52,9,9,14,4,5,9,2402,2280,0,868,1956,.444,215,630,.341,451,674,.669,427,1269,453,247,190,441,610,70.4,105.3,.345,.322,.528,52.1,52.2,10.8,14.3,.499,16.4,35.5,.231,.7406,109.1,99.6,70.2,-.013,.6341,106.3,101.3,.4459
Louisiana Tech,34,27,7,.794,12.75,-1.95,13,3,16,3,11,4,2755,2223,0,947,2079,.456,262,795,.330,599,888,.675,436,1339,540,309,171,394,645,72.0,112.2,.427,.382,.551,52.1,57.0,12.6,13.3,.519,13.8,33.8,.288,.8181,108.6,95.3,70.6,+.000,.4404,102.6,104.8,.4235
Louisiana-Monroe,27,10,17,.370,-4.97,0.26,7,11,6,7,4,10,1738,1851,0,628,1470,.427,143,450,.318,339,536,.632,287,943,341,154,94,358,498,65.0,97.1,.365,.306,.504,50.0,54.3,8.6,9.2,.476,17.3,30.7,.231,.2822,96.7,104.8,63.2,-.012,.5268,105.4,104.4,.7521
Louisville,34,29,5,.853,25.28,4.14,15,3,17,3,12,2,2792,2073,0,983,2075,.474,274,738,.371,552,838,.659,466,1288,533,344,157,350,663,69.1,118.8,.404,.356,.564,52.0,54.2,14.6,11.7,.540,12.5,37.3,.266,.9511,117.3,90.6,68.9,-.044,.5692,105.8,103.3,.3973
Loyola (IL),32,10,22,.313,-4.58,-0.97,4,14,9,6,1,16,2105,2199,0,744,1609,.462,191,546,.350,426,606,.703,266,973,419,176,82,426,622,63.2,102.5,.377,.339,.555,48.7,56.3,8.6,7.7,.522,18.5,27.3,.265,.3223,101.8,108.6,64.0,-.073,.4765,104.0,104.8,.3029
Loyola (MD),30,11,19,.367,-10.31,-2.97,6,12,7,7,4,12,1957,2158,0,680,1642,.414,145,452,.321,452,678,.667,329,935,336,236,128,357,584,65.5,98.4,.413,.275,.498,46.2,49.4,11.9,10.8,.458,15.5,30.7,.275,.2163,97.0,108.5,66.1,+.063,.4620,103.9,105.3,.5145
Loyola Marymount,32,13,19,.406,-0.07,4.44,4,14,9,8,4,11,2345,2468,0,838,1916,.437,141,479,.294,528,693,.762,385,1081,404,227,118,389,645,71.1,104.2,.362,.250,.522,48.2,48.2,10.1,8.2,.474,14.9,33.1,.276,.4471,104.0,106.0,69.7,+.047,.6233,107.9,103.2,.5446
Maine,29,6,23,.207,-17.47,-4.61,4,12,5,10,1,13,2091,2404,0,759,1712,.443,182,543,.335,391,577,.678,271,966,418,220,66,438,606,74.2,96.8,.337,.317,.526,45.2,55.1,10.2,5.6,.496,18.2,25.5,.228,.1049,95.5,115.1,74.7,+.010,.3947,101.3,105.1,.5477
Manhattan,32,25,7,.781,5.57,-1.80,15,5,11,3,14,4,2476,2240,0,805,1786,.451,205,559,.367,661,998,.662,408,1203,422,265,195,453,772,70.3,107.5,.559,.313,.548,51.0,52.4,11.5,15.9,.508,16.9,34.8,.370,.7381,105.9,96.7,69.5,-.003,.4823,104.9,105.6,.5925
Marist,31,12,19,.387,-5.01,-1.33,9,11,9,7,3,12,2119,2233,0,709,1736,.408,201,580,.347,500,700,.714,334,1057,342,202,122,384,583,67.4,99.8,.403,.334,.512,47.9,48.2,9.5,10.6,.466,15.8,29.7,.288,.4014,101.9,105.5,66.4,-.021,.4849,104.2,104.7,.5617
Marquette,32,17,15,.531,10.79,7.32,9,9,12,7,5,8,2310,2199,0,800,1800,.444,154,480,.321,556,806,.690,379,1167,474,202,100,383,631,66.3,105.6,.448,.267,.529,52.3,59.3,9.2,7.6,.487,15.1,34.1,.309,.7367,109.2,99.9,66.6,-.051,.6525,107.6,101.8,.4521
Marshall,33,11,22,.333,-4.31,-1.21,4,12,8,10,3,12,2385,2375,0,837,1938,.432,202,655,.308,509,818,.622,423,1222,397,211,124,426,658,69.6,103.0,.422,.338,.513,49.1,47.4,9.1,9.7,.484,15.6,33.0,.263,.3177,98.5,105.3,68.2,-.110,.4544,102.6,104.3,.4490
Maryland,32,17,15,.531,11.48,8.23,9,9,14,4,3,11,2270,2166,0,792,1844,.430,226,660,.342,460,677,.679,384,1200,374,202,139,408,634,67.7,103.6,.367,.358,.524,52.3,47.2,9.2,11.7,.491,16.0,33.5,.249,.8054,108.0,95.5,69.2,-.074,.7035,108.2,100.4,.5421
Maryland-Baltimore County,30,9,21,.300,-14.01,-6.36,5,11,8,5,1,16,1968,2185,0,669,1667,.401,173,570,.304,457,698,.655,342,1017,355,240,84,450,702,68.3,93.6,.419,.342,.492,48.0,53.1,11.4,7.7,.453,18.6,30.1,.274,.1441,92.6,108.1,68.7,-.003,.3643,101.0,106.0,.4625
Maryland-Eastern Shore,30,6,24,.200,-16.85,-6.42,4,12,5,9,1,15,1996,2251,0,656,1637,.401,180,558,.323,504,699,.721,354,979,339,196,62,379,584,66.9,99.5,.427,.341,.507,47.9,51.7,9.8,5.7,.456,16.3,32.8,.308,.1151,100.1,119.5,67.1,-.036,.3474,100.1,105.7,.5430
Massachusetts,32,24,8,.750,11.26,5.91,10,6,14,2,10,6,2435,2264,0,872,1896,.460,174,501,.347,517,758,.682,390,1234,487,218,177,433,628,71.7,105.7,.400,.264,.540,52.1,55.8,9.5,12.7,.506,16.3,34.4,.273,.7836,108.3,96.9,71.6,+.053,.6720,107.0,100.6,.6376
Massachusetts-Lowell,28,10,18,.357,-13.58,-4.39,8,8,6,6,4,12,1718,1938,0,570,1447,.394,192,588,.327,386,548,.704,268,880,335,166,73,377,517,64.5,94.7,.379,.406,.503,46.3,58.8,9.1,8.5,.460,18.3,28.2,.267,.1495,95.1,110.6,64.9,+.063,.4188,101.9,104.9,.6320
McNeese State,31,11,20,.355,-12.98,-3.84,9,9,8,4,3,16,2111,2358,0,729,1857,.393,203,665,.305,450,647,.696,408,1142,369,211,117,397,554,69.0,97.9,.348,.358,.488,48.2,50.6,9.8,9.8,.447,15.6,33.3,.242,.1878,98.3,111.7,67.7,+.041,.4549,104.0,105.7,.8190
Memphis,32,23,9,.719,13.33,6.65,12,6,17,2,6,7,2483,2253,0,907,1895,.479,173,517,.335,496,764,.649,404,1204,556,279,152,431,578,71.0,108.4,.403,.273,.550,51.8,61.3,12.2,11.0,.524,16.2,35.9,.262,.8004,110.4,97.8,69.4,+.039,.6402,106.9,101.7,.5138
