Team1,Team2,Points1,Points2,Result,G1,W1,L1,W-L%1,SRS1,SOS1,ConfW1,ConfL1,HomeW1,HomeL1,AwayW1,AwayL1,Tm.1,Opp.1,MP1,FG1,FGA1,FG%1,3P1,3PA1,3P%1,FT1,FTA1,FT%1,ORB1,TRB1,AST1,STL1,BLK1,TOV1,PF1,Pace1,ORtg1,FTr1,3PAr1,TS%1,TRB%1,AST%1,STL%1,BLK%1,eFG%1,TOV%1,ORB%1,FT/FGA1,AdjEM1,AdjO1,AdjD1,AdjT1,Luck1,SOS AdjEM1,OppO1,OppD1,NCSOS AdjEM1,G2,W2,L2,W-L%2,SRS2,SOS2,ConfW2,ConfL2,HomeW2,HomeL2,AwayW2,AwayL2,Tm.2,Opp.2,MP2,FG2,FGA2,FG%2,3P2,3PA2,3P%2,FT2,FTA2,FT%2,ORB2,TRB2,AST2,STL2,BLK2,TOV2,PF2,Pace2,ORtg2,FTr2,3PAr2,TS%2,TRB%2,AST%2,STL%2,BLK%2,eFG%2,TOV%2,ORB%2,FT/FGA2,AdjEM2,AdjO2,AdjD2,AdjT2,Luck2,SOS AdjEM2,OppO2,OppD2,NCSOS AdjEM2
Old Dominion,Baylor,68,76,0,36,27,9,.750,11.39,1.78,15,3,15,0,9,6,2415,2069,1445,922,2061,.447,166,523,.317,405,625,.648,540,1394,554,282,105,457,560,62.9,106.2,.303,.254,.512,55.8,60.1,12.4,8.6,.488,16.2,42.4,.197,+17.51,107.8,90.3,62.6,+.009,+3.17,105.0,101.9,+6.16,36,28,8,.778,17.97,8.03,11,5,15,1,6,4,2771,2362,1450,993,2040,.487,255,662,.385,530,731,.725,443,1408,508,237,242,491,639,67.2,113.8,.358,.325,.580,54.4,51.2,9.7,17.4,.549,17.1,38.5,.260,+24.95,119.2,94.3,64.5,-.021,+10.59,108.3,97.7,-2.79
Villanova,Saint Mary's (CA),68,75,0,33,25,8,.758,16.72,7.75,13,5,12,2,6,4,2700,2404,1330,899,1962,.458,252,676,.373,650,861,.755,441,1272,448,259,133,452,731,71.9,112.9,.439,.345,.569,53.2,49.8,10.8,11.7,.522,16.0,37.7,.331,+21.24,117.2,96.0,71.2,+.025,+10.03,108.7,98.7,-0.91,34,28,6,.824,13.38,2.20,11,3,14,2,9,2,2668,2258,1365,944,1950,.484,284,699,.406,496,652,.761,370,1244,543,168,176,394,560,67.0,116.7,.334,.358,.590,53.2,57.5,7.3,11.4,.557,14.8,34.4,.254,+18.59,116.5,97.9,66.2,+.038,+2.72,105.4,102.7,+1.18
Purdue,Duke,57,70,0,35,29,6,.829,17.52,8.81,14,4,15,3,8,2,2467,2144,1405,867,1957,.443,187,588,.318,546,755,.723,351,1170,493,248,162,381,651,66.7,105.3,.386,.300,.533,48.9,56.9,10.6,12.2,.491,14.1,29.4,.279,+22.05,109.8,87.7,66.2,+.070,+8.81,107.8,99.0,-1.26,40,35,5,.875,25.21,9.21,13,3,17,0,5,5,3079,2441,1600,1049,2375,.442,301,782,.385,682,899,.759,569,1560,555,266,162,429,722,66.5,115.7,.379,.329,.549,54.4,52.9,10.0,9.8,.505,13.3,40.3,.287,+33.29,121.0,87.7,64.7,+.009,+11.53,107.9,96.4,+2.50
Saint Mary's (CA),Baylor,49,72,0,34,28,6,.824,13.38,2.20,11,3,14,2,9,2,2668,2258,1365,944,1950,.484,284,699,.406,496,652,.761,370,1244,543,168,176,394,560,67.0,116.7,.334,.358,.590,53.2,57.5,7.3,11.4,.557,14.8,34.4,.254,+18.59,116.5,97.9,66.2,+.038,+2.72,105.4,102.7,+1.18,36,28,8,.778,17.97,8.03,11,5,15,1,6,4,2771,2362,1450,993,2040,.487,255,662,.385,530,731,.725,443,1408,508,237,242,491,639,67.2,113.8,.358,.325,.580,54.4,51.2,9.7,17.4,.549,17.1,38.5,.260,+24.95,119.2,94.3,64.5,-.021,+10.59,108.3,97.7,-2.79
Duke,Baylor,78,71,1,40,35,5,.875,25.21,9.21,13,3,17,0,5,5,3079,2441,1600,1049,2375,.442,301,782,.385,682,899,.759,569,1560,555,266,162,429,722,66.5,115.7,.379,.329,.549,54.4,52.9,10.0,9.8,.505,13.3,40.3,.287,+33.29,121.0,87.7,64.7,+.009,+11.53,107.9,96.4,+2.50,36,28,8,.778,17.97,8.03,11,5,15,1,6,4,2771,2362,1450,993,2040,.487,255,662,.385,530,731,.725,443,1408,508,237,242,491,639,67.2,113.8,.358,.325,.580,54.4,51.2,9.7,17.4,.549,17.1,38.5,.260,+24.95,119.2,94.3,64.5,-.021,+10.59,108.3,97.7,-2.79
Kentucky,East Tennessee State,100,71,1,38,35,3,.921,21.13,6.82,14,2,18,0,7,2,3012,2468,1535,1066,2228,.478,231,697,.331,649,971,.668,538,1584,573,279,273,538,641,70.0,112.1,.436,.313,.560,55.4,53.8,10.4,17.8,.530,16.7,40.5,.291,+26.54,114.9,88.3,68.3,+.060,+7.06,106.5,99.5,-1.28,35,20,15,.571,-0.83,-1.47,13,7,9,5,9,9,2424,2362,1405,855,1978,.432,177,575,.308,537,815,.659,445,1277,382,293,112,519,673,69.4,99.5,.412,.291,.512,50.5,44.7,12.0,9.9,.477,18.0,35.0,.271,+2.47,100.9,98.4,66.8,-.004,-1.26,102.1,103.3,+8.97
Texas,Wake Forest,80,81,0,34,24,10,.706,18.56,7.38,9,7,15,2,5,6,2761,2381,1375,1005,2158,.466,195,566,.345,556,878,.633,503,1425,489,269,194,464,670,73.6,109.2,.407,.262,.536,53.8,48.7,10.6,13.0,.511,15.3,38.9,.258,+20.75,113.9,93.1,71.5,-.014,+9.01,107.2,98.2,-1.32,31,20,11,.645,11.45,8.85,9,7,13,2,5,7,2257,2155,1270,811,1869,.434,134,435,.308,501,762,.657,463,1306,369,221,162,471,624,70.4,100.9,.408,.233,.506,53.0,45.5,9.9,12.7,.470,17.4,38.8,.268,+14.12,107.1,93.0,68.7,+.067,+10.51,107.4,96.9,-0.82
Cornell,Temple,78,65,1,34,29,5,.853,8.76,-0.91,13,1,11,1,13,3,2596,2192,1370,913,1894,.482,326,759,.430,393,538,.730,349,1149,543,243,122,414,598,64.7,117.1,.284,.401,.604,52.4,59.5,11.0,10.2,.568,16.1,33.0,.207,+15.92,117.4,101.5,63.9,+.068,-0.66,101.2,101.9,+4.12,35,29,6,.829,12.44,4.27,14,2,14,2,12,3,2273,1987,1410,851,1942,.438,204,605,.337,367,533,.689,377,1281,515,163,104,358,521,61.9,104.2,.274,.312,.518,52.8,60.5,7.5,8.1,.491,14.0,32.1,.189,+20.12,107.8,87.7,60.4,+.076,+6.07,106.4,100.3,+5.68
Wofford,Wisconsin,49,53,0,35,26,9,.743,4.43,-2.57,15,3,11,1,10,6,2408,2134,1405,825,1873,.440,203,580,.350,555,830,.669,402,1243,469,242,74,416,621,65.1,105.4,.443,.310,.531,52.2,56.8,10.6,5.8,.495,15.5,33.6,.296,+10.12,104.6,94.4,63.5,-.023,-1.55,102.2,103.8,+4.23,33,24,9,.727,17.84,7.66,13,5,16,1,5,5,2214,1878,1330,776,1750,.443,246,690,.357,416,568,.732,320,1056,412,187,113,289,537,59.8,111.3,.325,.394,.548,51.3,53.1,9.4,9.5,.514,12.5,30.2,.238,+23.56,115.2,91.6,59.2,-.013,+8.69,107.9,99.2,+1.01
Marquette,Washington,78,80,0,34,22,12,.647,15.17,8.23,11,7,13,4,6,5,2485,2198,1380,861,1890,.456,274,664,.413,489,660,.741,343,1071,516,269,72,353,580,64.4,111.9,.349,.351,.564,49.0,59.9,12.1,5.5,.528,13.8,31.2,.259,+19.65,115.1,95.5,62.3,-.064,+9.05,108.0,98.9,-6.52,36,26,10,.722,15.64,7.49,11,7,17,2,4,6,2851,2519,1445,1004,2212,.454,191,568,.336,652,905,.720,476,1364,515,264,151,460,766,72.8,108.5,.409,.257,.540,52.5,51.3,10.0,10.2,.497,14.8,36.9,.295,+18.19,111.7,93.6,71.7,+.029,+6.97,106.7,99.7,+1.13
New Mexico,Montana,62,57,1,35,30,5,.857,12.49,3.84,14,2,17,1,10,2,2655,2352,1410,887,2023,.438,273,739,.369,608,909,.669,458,1347,497,232,120,387,615,67.7,111.3,.449,.365,.541,53.6,56.0,9.7,10.4,.506,13.6,35.4,.301,+16.18,113.6,97.4,67.4,+.096,+4.09,105.0,100.9,+1.85,32,22,10,.688,3.93,-2.35,10,6,14,2,7,7,2228,1960,1280,791,1636,.483,210,526,.399,436,603,.723,283,1048,396,206,106,390,571,63.4,109.8,.369,.322,.579,52.2,50.1,10.2,9.2,.548,16.9,30.6,.267,+8.08,106.5,98.4,62.0,-.042,-2.21,103.4,105.6,-0.86
Missouri,Clemson,86,78,1,34,23,11,.676,17.39,6.36,10,6,16,2,4,6,2627,2252,1370,926,2104,.440,258,701,.368,517,714,.724,441,1200,522,371,160,432,656,71.0,108.0,.339,.333,.538,48.0,56.4,15.3,12.3,.501,15.0,34.7,.246,+19.99,111.5,91.5,68.8,-.035,+8.17,107.1,98.9,-6.10,32,21,11,.656,15.71,7.90,9,7,14,2,5,6,2350,2065,1280,851,1878,.453,216,631,.342,432,654,.661,420,1178,453,301,151,480,564,70.1,104.8,.348,.336,.537,51.4,53.2,13.4,11.9,.511,18.0,36.5,.230,+19.28,110.9,91.6,67.6,-.041,+8.76,106.3,97.6,-2.85
West Virginia,Morgan State,77,50,1,38,31,7,.816,19.16,10.26,13,5,12,2,7,4,2752,2414,1545,942,2190,.430,257,762,.337,611,868,.704,585,1467,589,213,155,451,686,64.0,111.4,.396,.348,.529,54.5,62.5,8.6,11.4,.489,14.8,42.0,.279,+25.54,117.2,91.7,62.6,+.057,+12.58,110.0,97.5,+5.45,37,27,10,.730,-1.18,-6.15,15,1,11,1,12,7,2813,2606,1500,960,2239,.429,205,617,.332,688,983,.700,568,1488,461,243,152,499,782,70.0,107.2,.439,.276,.520,52.4,48.0,9.3,9.6,.475,15.6,39.7,.307,+1.58,105.5,104.0,68.6,+.078,-7.71,98.2,105.9,+0.13
Kentucky,Wake Forest,90,60,1,38,35,3,.921,21.13,6.82,14,2,18,0,7,2,3012,2468,1535,1066,2228,.478,231,697,.331,649,971,.668,538,1584,573,279,273,538,641,70.0,112.1,.436,.313,.560,55.4,53.8,10.4,17.8,.530,16.7,40.5,.291,+26.54,114.9,88.3,68.3,+.060,+7.06,106.5,99.5,-1.28,31,20,11,.645,11.45,8.85,9,7,13,2,5,7,2257,2155,1270,811,1869,.434,134,435,.308,501,762,.657,463,1306,369,221,162,471,624,70.4,100.9,.408,.233,.506,53.0,45.5,9.9,12.7,.470,17.4,38.8,.268,+14.12,107.1,93.0,68.7,+.067,+10.51,107.4,96.9,-0.82
Wisconsin,Cornell,69,87,0,33,24,9,.727,17.84,7.66,13,5,16,1,5,5,2214,1878,1330,776,1750,.443,246,690,.357,416,568,.732,320,1056,412,187,113,289,537,59.8,111.3,.325,.394,.548,51.3,53.1,9.4,9.5,.514,12.5,30.2,.238,+23.56,115.2,91.6,59.2,-.013,+8.69,107.9,99.2,+1.01,34,29,5,.853,8.76,-0.91,13,1,11,1,13,3,2596,2192,1370,913,1894,.482,326,759,.430,393,538,.730,349,1149,543,243,122,414,598,64.7,117.1,.284,.401,.604,52.4,59.5,11.0,10.2,.568,16.1,33.0,.207,+15.92,117.4,101.5,63.9,+.068,-0.66,101.2,101.9,+4.12
Washington,New Mexico,82,64,1,36,26,10,.722,15.64,7.49,11,7,17,2,4,6,2851,2519,1445,1004,2212,.454,191,568,.336,652,905,.720,476,1364,515,264,151,460,766,72.8,108.5,.409,.257,.540,52.5,51.3,10.0,10.2,.497,14.8,36.9,.295,+18.19,111.7,93.6,71.7,+.029,+6.97,106.7,99.7,+1.13,35,30,5,.857,12.49,3.84,14,2,17,1,10,2,2655,2352,1410,887,2023,.438,273,739,.369,608,909,.669,458,1347,497,232,120,387,615,67.7,111.3,.449,.365,.541,53.6,56.0,9.7,10.4,.506,13.6,35.4,.301,+16.18,113.6,97.4,67.4,+.096,+4.09,105.0,100.9,+1.85
West Virginia,Missouri,68,59,1,38,31,7,.816,19.16,10.26,13,5,12,2,7,4,2752,2414,1545,942,2190,.430,257,762,.337,611,868,.704,585,1467,589,213,155,451,686,64.0,111.4,.396,.348,.529,54.5,62.5,8.6,11.4,.489,14.8,42.0,.279,+25.54,117.2,91.7,62.6,+.057,+12.58,110.0,97.5,+5.45,34,23,11,.676,17.39,6.36,10,6,16,2,4,6,2627,2252,1370,926,2104,.440,258,701,.368,517,714,.724,441,1200,522,371,160,432,656,71.0,108.0,.339,.333,.538,48.0,56.4,15.3,12.3,.501,15.0,34.7,.246,+19.99,111.5,91.5,68.8,-.035,+8.17,107.1,98.9,-6.10
Kentucky,Cornell,62,45,1,38,35,3,.921,21.13,6.82,14,2,18,0,7,2,3012,2468,1535,1066,2228,.478,231,697,.331,649,971,.668,538,1584,573,279,273,538,641,70.0,112.1,.436,.313,.560,55.4,53.8,10.4,17.8,.530,16.7,40.5,.291,+26.54,114.9,88.3,68.3,+.060,+7.06,106.5,99.5,-1.28,34,29,5,.853,8.76,-0.91,13,1,11,1,13,3,2596,2192,1370,913,1894,.482,326,759,.430,393,538,.730,349,1149,543,243,122,414,598,64.7,117.1,.284,.401,.604,52.4,59.5,11.0,10.2,.568,16.1,33.0,.207,+15.92,117.4,101.5,63.9,+.068,-0.66,101.2,101.9,+4.12
West Virginia,Washington,69,56,1,38,31,7,.816,19.16,10.26,13,5,12,2,7,4,2752,2414,1545,942,2190,.430,257,762,.337,611,868,.704,585,1467,589,213,155,451,686,64.0,111.4,.396,.348,.529,54.5,62.5,8.6,11.4,.489,14.8,42.0,.279,+25.54,117.2,91.7,62.6,+.057,+12.58,110.0,97.5,+5.45,36,26,10,.722,15.64,7.49,11,7,17,2,4,6,2851,2519,1445,1004,2212,.454,191,568,.336,652,905,.720,476,1364,515,264,151,460,766,72.8,108.5,.409,.257,.540,52.5,51.3,10.0,10.2,.497,14.8,36.9,.295,+18.19,111.7,93.6,71.7,+.029,+6.97,106.7,99.7,+1.13
West Virginia,Kentucky,73,66,1,38,31,7,.816,19.16,10.26,13,5,12,2,7,4,2752,2414,1545,942,2190,.430,257,762,.337,611,868,.704,585,1467,589,213,155,451,686,64.0,111.4,.396,.348,.529,54.5,62.5,8.6,11.4,.489,14.8,42.0,.279,+25.54,117.2,91.7,62.6,+.057,+12.58,110.0,97.5,+5.45,38,35,3,.921,21.13,6.82,14,2,18,0,7,2,3012,2468,1535,1066,2228,.478,231,697,.331,649,971,.668,538,1584,573,279,273,538,641,70.0,112.1,.436,.313,.560,55.4,53.8,10.4,17.8,.530,16.7,40.5,.291,+26.54,114.9,88.3,68.3,+.060,+7.06,106.5,99.5,-1.28
Kansas,Lehigh,90,74,1,36,33,3,.917,24.68,8.25,15,1,18,0,9,2,2937,2312,1450,1033,2111,.489,262,648,.404,609,871,.699,468,1457,609,301,232,470,658,69.4,116.8,.413,.307,.582,54.6,59.0,12.0,16.0,.551,15.7,38.4,.288,+31.85,120.4,88.5,67.2,+.038,+9.53,108.2,98.7,+1.13,33,22,11,.667,-3.33,-7.79,10,4,15,2,7,8,2478,2331,1330,842,1853,.454,220,551,.399,574,799,.718,339,1201,495,203,85,429,589,70.0,106.5,.431,.297,.555,50.9,58.8,8.7,6.7,.514,16.1,29.8,.310,-0.97,105.6,106.6,68.9,+.018,-10.02,96.8,106.8,-8.95
Northern Iowa,Nevada-Las Vegas,69,66,1,35,30,5,.857,12.03,4.27,15,3,14,0,9,3,2216,1929,1400,747,1741,.429,233,659,.354,489,645,.758,333,1130,367,198,70,372,556,59.4,106.6,.370,.379,.541,52.0,49.1,9.5,6.4,.496,15.4,30.7,.281,+18.87,109.6,90.8,58.9,+.034,+4.08,105.7,101.6,-1.58,34,25,9,.735,12.57,4.82,11,5,15,4,9,3,2485,2168,1370,899,1950,.461,231,695,.332,456,637,.716,337,1149,551,266,117,395,691,67.4,107.7,.327,.356,.552,49.5,61.3,11.5,10.2,.520,14.9,29.3,.234,+16.56,110.6,94.0,66.3,-.013,+4.08,104.8,100.7,+0.67
Michigan State,New Mexico State,70,67,1,37,28,9,.757,15.33,8.17,14,4,15,2,8,4,2658,2361,1485,974,2068,.471,187,543,.344,523,764,.685,487,1426,606,242,123,514,666,65.9,108.7,.369,.263,.547,56.3,62.2,9.9,9.5,.516,17.5,39.8,.253,+20.13,112.8,92.7,65.3,+.027,+9.03,107.5,98.5,-0.94,34,22,12,.647,2.06,1.66,11,5,12,3,7,8,2662,2639,1360,919,1997,.460,287,774,.371,537,767,.700,358,1212,484,203,111,437,595,72.1,108.6,.384,.388,.564,48.6,52.7,8.3,8.0,.532,15.6,29.9,.269,+6.03,111.6,105.5,70.3,+.122,+4.03,105.8,101.7,+2.09
Maryland,Houston,89,77,1,33,24,9,.727,17.75,7.95,13,3,15,1,7,3,2629,2254,1335,966,2052,.471,195,510,.382,502,689,.729,421,1270,545,256,154,383,554,70.2,112.2,.336,.249,.552,50.4,56.4,10.9,11.0,.518,13.9,35.6,.245,+22.37,118.3,95.9,68.7,-.023,+8.87,106.7,97.8,-4.35,35,19,16,.543,6.74,3.48,7,9,10,5,4,9,2751,2624,1410,958,2282,.420,290,814,.356,545,768,.710,440,1185,435,329,103,315,652,71.4,109.3,.337,.357,.520,44.5,45.4,13.1,7.2,.483,10.6,30.3,.239,+8.79,112.0,103.2,71.1,-.083,+3.76,105.0,101.2,+0.68
San Diego State,Tennessee,59,62,0,34,25,9,.735,11.34,4.21,11,5,14,1,9,7,2389,2101,1375,875,1846,.474,179,564,.317,460,741,.621,444,1257,458,251,156,453,552,63.9,108.8,.401,.306,.543,54.8,52.3,11.4,13.0,.522,17.1,40.2,.249,+16.58,111.4,94.9,63.1,+.006,+5.40,105.3,99.9,+2.24,37,28,9,.757,16.05,7.75,11,5,15,1,5,5,2720,2413,1485,991,2174,.456,218,681,.320,520,775,.671,441,1353,530,290,136,490,733,69.8,105.1,.356,.313,.535,50.8,53.5,11.2,10.8,.506,16.2,33.5,.239,+18.50,108.9,90.4,67.5,+.082,+8.67,107.4,98.7,-0.48
Georgetown,Ohio,83,97,0,34,23,11,.676,17.03,9.56,10,8,12,4,6,5,2500,2246,1360,905,1815,.499,212,548,.387,478,672,.711,333,1132,524,237,161,473,579,66.6,110.4,.370,.302,.586,51.8,57.9,10.5,12.9,.557,18.1,33.1,.263,+22.64,116.8,94.2,65.8,-.035,+11.55,109.0,97.4,+3.35,37,22,15,.595,4.56,-0.03,7,9,13,4,5,9,2763,2569,1510,925,2153,.430,278,759,.366,635,883,.719,443,1371,524,278,97,473,696,69.2,105.7,.410,.353,.537,49.5,56.6,10.6,6.7,.494,15.5,32.4,.295,+8.25,107.3,99.0,68.8,-.068,+0.76,103.1,102.3,-0.90
Oklahoma State,Georgia Tech,59,64,0,33,22,11,.667,12.34,6.97,9,7,15,1,3,7,2437,2243,1325,839,1861,.451,274,784,.349,485,679,.714,327,1169,413,214,84,418,664,68.6,107.2,.365,.421,.558,51.0,49.2,9.4,7.0,.524,16.1,29.1,.261,+16.72,112.2,95.4,66.2,+.011,+8.47,107.2,98.7,-4.33,36,23,13,.639,14.11,9.02,7,9,14,2,3,8,2621,2365,1445,948,2064,.459,213,587,.363,512,779,.657,464,1430,508,288,190,574,670,70.4,103.1,.377,.284,.538,53.2,53.6,11.3,13.9,.511,19.1,37.4,.248,+18.22,109.2,91.0,68.2,-.034,+10.94,107.4,96.4,-2.46
