Team1,Team2,Points1,Points2,Result,G1,W1,L1,W-L%1,SRS1,SOS1,ConfW1,ConfL1,HomeW1,HomeL1,AwayW1,AwayL1,Tm.1,Opp.1,MP1,FG1,FGA1,FG%1,3P1,3PA1,3P%1,FT1,FTA1,FT%1,ORB1,TRB1,AST1,STL1,BLK1,TOV1,PF1,Pace1,ORtg1,FTr1,3PAr1,TS%1,TRB%1,AST%1,STL%1,BLK%1,eFG%1,TOV%1,ORB%1,FT/FGA1,AdjEM1,AdjO1,AdjD1,AdjT1,Luck1,SOS AdjEM1,OppO1,OppD1,NCSOS AdjEM1,G2,W2,L2,W-L%2,SRS2,SOS2,ConfW2,ConfL2,HomeW2,HomeL2,AwayW2,AwayL2,Tm.2,Opp.2,MP2,FG2,FGA2,FG%2,3P2,3PA2,3P%2,FT2,FTA2,FT%2,ORB2,TRB2,AST2,STL2,BLK2,TOV2,PF2,Pace2,ORtg2,FTr2,3PAr2,TS%2,TRB%2,AST%2,STL%2,BLK%2,eFG%2,TOV%2,ORB%2,FT/FGA2,AdjEM2,AdjO2,AdjD2,AdjT2,Luck2,SOS AdjEM2,OppO2,OppD2,NCSOS AdjEM2
Wofford,Michigan,40,57,0,33,20,13,.606,-4.32,-5.95,11,5,9,4,8,8,2205,2054,1325,808,1804,.448,196,544,.360,393,592,.664,352,1090,423,205,54,351,578,63.0,105.6,.328,.302,.529,51.0,52.4,9.8,4.6,.502,14.4,31.7,.218,.4492,101.0,102.8,62.0,+.024,.3614,103.2,108.5,.6830,37,28,9,.757,18.52,9.65,15,3,13,2,7,4,2736,2408,1490,945,1982,.477,319,794,.402,527,691,.763,316,1160,525,191,88,336,527,62.5,117.5,.349,.401,.592,50.1,55.6,8.2,6.3,.557,12.7,28.6,.266,.8923,122.2,101.7,62.8,+.055,.7202,108.4,99.9,.5140
Wichita State,Kentucky,76,78,0,36,35,1,.972,16.65,1.74,18,0,17,0,12,0,2706,2141,1445,896,1942,.461,250,713,.351,664,916,.725,419,1381,491,247,184,374,611,64.5,116.1,.472,.367,.569,55.3,54.8,10.6,15.0,.526,13.6,35.1,.342,.9398,117.7,92.7,65.0,+.009,.5250,105.1,104.2,.5688,40,29,11,.725,18.07,9.90,12,6,16,2,5,5,2992,2665,1615,1004,2213,.454,203,611,.332,781,1146,.682,562,1607,446,189,236,469,732,65.9,112.4,.518,.276,.543,56.6,44.4,7.1,14.9,.500,14.5,41.4,.353,.8840,114.9,96.3,66.0,-.060,.6886,108.4,101.2,.6028
Saint Louis,Louisville,51,66,0,34,27,7,.794,11.63,4.24,13,3,14,3,11,1,2374,2105,1375,829,1869,.444,190,601,.316,526,755,.697,345,1231,482,253,138,431,597,67.4,102.4,.404,.322,.533,51.0,58.1,10.9,9.9,.494,16.2,29.4,.281,.8279,104.6,91.3,67.2,+.024,.6012,106.1,102.3,.4686,37,31,6,.838,24.69,4.80,15,3,16,2,9,2,2998,2262,1480,1051,2232,.471,288,783,.368,608,920,.661,503,1396,568,370,173,391,723,69.0,117.4,.412,.351,.562,52.1,54.0,14.5,12.5,.535,12.8,37.1,.272,.9513,117.3,90.6,68.9,-.044,.5700,105.8,103.3,.3971
Tennessee,Mercer,83,63,1,37,24,13,.649,17.34,7.84,11,7,14,3,4,7,2672,2283,1490,927,2048,.453,205,631,.325,613,852,.719,501,1424,472,192,172,388,617,62.8,114.2,.416,.308,.545,56.2,50.9,8.2,12.0,.503,13.7,39.8,.299,.8961,113.5,94.1,63.3,-.097,.6632,107.5,101.3,.5520,36,27,9,.750,5.33,-3.42,14,4,17,1,9,7,2836,2410,1492,982,2061,.476,290,756,.384,582,791,.736,407,1338,586,211,147,420,665,65.7,115.8,.384,.367,.582,52.9,59.7,8.6,11.8,.547,14.7,34.0,.282,.6620,107.6,101.5,65.0,+.007,.3670,102.8,107.8,.6137
Texas,Michigan,65,79,0,35,24,11,.686,12.67,9.15,11,7,16,2,4,6,2598,2475,1405,905,2095,.432,178,545,.327,610,909,.671,528,1449,452,199,206,426,669,69.1,107.0,.434,.260,.514,54.6,49.9,8.2,15.8,.474,14.4,39.6,.291,.8121,109.5,96.4,68.2,+.086,.6818,109.2,102.2,.4437,37,28,9,.757,18.52,9.65,15,3,13,2,7,4,2736,2408,1490,945,1982,.477,319,794,.402,527,691,.763,316,1160,525,191,88,336,527,62.5,117.5,.349,.401,.592,50.1,55.6,8.2,6.3,.557,12.7,28.6,.266,.8923,122.2,101.7,62.8,+.055,.7202,108.4,99.9,.5140
Louisville,Kentucky,69,74,0,37,31,6,.838,24.69,4.80,15,3,16,2,9,2,2998,2262,1480,1051,2232,.471,288,783,.368,608,920,.661,503,1396,568,370,173,391,723,69.0,117.4,.412,.351,.562,52.1,54.0,14.5,12.5,.535,12.8,37.1,.272,.9513,117.3,90.6,68.9,-.044,.5700,105.8,103.3,.3971,40,29,11,.725,18.07,9.90,12,6,16,2,5,5,2992,2665,1615,1004,2213,.454,203,611,.332,781,1146,.682,562,1607,446,189,236,469,732,65.9,112.4,.518,.276,.543,56.6,44.4,7.1,14.9,.500,14.5,41.4,.353,.8840,114.9,96.3,66.0,-.060,.6886,108.4,101.2,.6028
Tennessee,Michigan,71,73,0,37,24,13,.649,17.34,7.84,11,7,14,3,4,7,2672,2283,1490,927,2048,.453,205,631,.325,613,852,.719,501,1424,472,192,172,388,617,62.8,114.2,.416,.308,.545,56.2,50.9,8.2,12.0,.503,13.7,39.8,.299,.8961,113.5,94.1,63.3,-.097,.6632,107.5,101.3,.5520,37,28,9,.757,18.52,9.65,15,3,13,2,7,4,2736,2408,1490,945,1982,.477,319,794,.402,527,691,.763,316,1160,525,191,88,336,527,62.5,117.5,.349,.401,.592,50.1,55.6,8.2,6.3,.557,12.7,28.6,.266,.8923,122.2,101.7,62.8,+.055,.7202,108.4,99.9,.5140
Kentucky,Michigan,75,72,1,40,29,11,.725,18.07,9.90,12,6,16,2,5,5,2992,2665,1615,1004,2213,.454,203,611,.332,781,1146,.682,562,1607,446,189,236,469,732,65.9,112.4,.518,.276,.543,56.6,44.4,7.1,14.9,.500,14.5,41.4,.353,.8840,114.9,96.3,66.0,-.060,.6886,108.4,101.2,.6028,37,28,9,.757,18.52,9.65,15,3,13,2,7,4,2736,2408,1490,945,1982,.477,319,794,.402,527,691,.763,316,1160,525,191,88,336,527,62.5,117.5,.349,.401,.592,50.1,55.6,8.2,6.3,.557,12.7,28.6,.266,.8923,122.2,101.7,62.8,+.055,.7202,108.4,99.9,.5140
Florida,Albany (NY),67,55,1,39,36,3,.923,20.69,8.54,18,0,17,0,10,2,2727,2253,1560,945,2056,.460,255,711,.359,582,871,.668,437,1385,509,274,118,418,611,62.9,111.1,.424,.346,.552,53.8,53.9,11.2,8.6,.522,14.5,34.7,.283,.9473,115.7,90.0,63.2,+.059,.6759,107.6,100.9,.5723,34,19,15,.559,-3.31,-5.22,9,7,10,3,7,11,2239,2174,1375,765,1733,.441,163,453,.360,546,728,.750,343,1175,376,184,101,428,580,63.0,103.3,.420,.261,.539,52.5,49.2,8.5,8.6,.488,17.1,31.9,.315,.4688,102.0,103.1,63.2,+.006,.3667,101.2,106.2,.5335
Pittsburgh,Colorado,77,48,1,36,26,10,.722,17.46,7.54,11,7,13,5,7,2,2586,2229,1466,895,1944,.460,183,522,.351,613,861,.712,432,1291,563,254,107,373,620,62.4,113.0,.443,.269,.550,54.5,62.9,11.1,8.6,.507,13.7,37.3,.315,.8835,115.1,96.5,64.0,-.047,.6661,107.1,100.8,.4188,35,23,12,.657,10.80,8.80,10,8,16,2,5,6,2457,2387,1415,814,1871,.435,181,569,.318,648,903,.718,401,1305,397,207,115,466,576,67.0,103.7,.483,.304,.534,54.3,48.8,8.7,9.0,.483,16.8,34.0,.346,.7483,105.9,96.3,66.4,+.110,.6856,108.1,101.0,.5269
Virginia Commonwealth,Stephen F. Austin,75,77,0,35,26,9,.743,14.55,4.78,12,4,15,0,6,5,2624,2282,1420,922,2196,.420,260,744,.349,520,772,.674,479,1317,459,391,150,423,686,70.4,105.0,.352,.339,.512,50.6,49.8,15.6,11.5,.479,14.2,34.3,.237,.8964,107.9,89.4,70.7,-.044,.6359,106.7,101.7,.5503,35,32,3,.914,4.82,-6.76,18,0,15,0,14,2,2661,2219,1410,922,1992,.463,248,718,.345,569,800,.711,451,1186,574,257,104,393,730,65.5,115.2,.402,.360,.561,53.8,62.3,11.1,8.6,.525,14.2,38.4,.286,.7652,111.6,100.7,63.6,+.051,.3085,101.5,108.9,.4085
Tulsa,UCLA,59,76,0,34,21,13,.618,6.23,1.17,13,3,11,3,6,7,2471,2299,1370,835,1899,.440,197,603,.327,604,894,.676,368,1231,427,232,127,394,725,68.7,105.0,.471,.318,.532,50.3,51.1,9.9,10.5,.492,14.5,30.2,.318,.7409,105.2,96.1,68.5,-.025,.5186,104.3,103.7,.5982,37,28,9,.757,18.40,7.62,12,6,16,2,5,5,3003,2604,1490,1073,2196,.489,229,603,.380,628,839,.749,368,1308,636,341,111,379,652,70.0,115.1,.382,.275,.579,51.2,59.3,13.1,9.0,.541,12.7,29.8,.286,.8875,116.7,97.5,70.1,-.015,.6560,107.9,102.0,.4267
Dayton,Ohio State,60,59,1,37,26,11,.703,10.55,5.34,10,6,13,4,7,4,2671,2478,1490,935,2018,.463,243,644,.377,558,819,.681,414,1289,485,222,96,442,736,65.4,109.6,.406,.319,.555,52.7,51.9,9.1,7.3,.524,15.5,34.0,.277,.7824,113.4,101.4,65.2,+.019,.6006,106.1,102.4,.4711,35,25,10,.714,17.84,8.12,10,8,17,3,5,5,2432,2092,1410,843,1875,.450,200,617,.324,546,793,.689,346,1187,421,270,157,394,577,65.1,106.1,.423,.329,.540,50.2,49.9,11.8,12.2,.503,14.9,29.6,.291,.8816,107.1,89.9,65.4,-.028,.6728,108.2,101.6,.4257
Syracuse,Western Michigan,77,53,1,34,28,6,.824,16.05,7.25,14,4,16,2,8,2,2311,2012,1370,819,1873,.437,167,505,.331,506,715,.708,446,1200,402,271,171,306,546,60.5,111.6,.382,.270,.522,52.8,49.1,13.1,17.2,.482,12.1,38.1,.270,.8910,113.1,94.2,61.3,+.035,.6596,108.6,102.5,.4577,33,23,10,.697,1.73,-1.45,14,4,13,2,6,7,2373,2235,1340,779,1684,.463,195,593,.329,620,856,.724,323,1143,376,194,111,464,602,66.5,106.5,.508,.352,.568,51.3,48.3,8.7,9.6,.520,18.2,31.6,.368,.6172,106.7,102.3,66.9,+.086,.4403,103.2,105.4,.4122
New Mexico,Stanford,53,58,0,34,27,7,.794,12.72,4.84,15,3,13,2,8,2,2516,2248,1380,847,1851,.458,197,593,.332,625,863,.724,360,1296,522,162,172,361,577,65.6,111.2,.466,.320,.556,53.8,61.6,7.2,13.3,.511,13.8,32.5,.338,.8563,112.7,96.5,66.1,+.044,.5992,106.7,103.1,.5786,36,23,13,.639,13.42,9.00,10,8,12,4,6,5,2616,2457,1445,896,1950,.459,208,571,.364,616,877,.702,347,1257,415,191,154,409,655,67.1,108.0,.450,.293,.553,51.3,46.3,7.9,11.6,.513,14.7,29.3,.316,.8166,112.4,98.7,66.5,+.006,.6943,108.3,100.9,.5645
Eastern Kentucky,Kansas,69,80,0,34,24,10,.706,0.60,-4.34,11,5,12,2,8,6,2677,2411,1365,881,1810,.487,315,807,.390,600,798,.752,243,884,498,299,67,359,707,67.5,116.3,.441,.446,.611,44.3,56.5,13.0,6.4,.574,14.1,23.6,.331,.5796,111.4,108.3,66.1,+.041,.3779,103.7,108.3,.4330,35,25,10,.714,20.25,11.40,14,4,14,1,5,6,2764,2454,1410,955,1937,.493,189,556,.340,665,935,.711,416,1336,523,204,196,463,732,68.6,114.3,.483,.287,.580,55.5,54.8,8.4,14.6,.542,16.3,37.3,.343,.9098,118.5,97.0,68.2,-.040,.7664,111.1,100.2,.7255
