School,G,W,L,W-L%,SRS,SOS,ConfW,ConfL,HomeW,HomeL,AwayW,AwayL,Tm.,Opp.,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,AdjEM,AdjO,AdjD,AdjT,Luck,SOS AdjEM,OppO,OppD,NCSOS AdjEM
South Carolina State,34,8,26,.235,-16.77,-8.20,5,11,5,6,2,19,2388,2593,1375,811,1889,.429,193,580,.333,573,772,.742,376,1138,386,167,60,493,670,69.2,100.3,.409,.307,.529,50.6,47.6,7.0,5.4,.480,17.9,32.2,.303,-18.81,97.9,116.7,66.8,-.037,-7.81,98.9,106.7,+6.65
South Carolina Upstate,32,6,26,.188,-15.28,-4.25,1,16,5,9,1,15,2169,2395,1290,775,1874,.414,269,819,.328,350,491,.713,305,1050,434,207,94,440,621,69.4,96.9,.262,.437,.515,46.7,56.0,9.2,8.1,.485,17.3,26.2,.187,-18.58,92.8,111.4,67.9,-.049,-3.17,103.3,106.4,-1.03
South Dakota,30,13,17,.433,-5.36,-2.89,7,9,8,6,4,8,2118,2136,1205,729,1663,.438,227,665,.341,433,585,.740,219,942,382,165,68,324,527,68.1,103.3,.352,.400,.546,47.9,52.4,8.0,6.4,.507,14.3,22.0,.260,-5.71,100.4,106.1,66.7,-.048,-3.66,103.8,107.5,-0.24
South Dakota State,32,24,8,.750,5.94,-5.26,14,2,14,1,7,5,2716,2346,1280,957,1901,.503,318,776,.410,484,624,.776,239,1221,476,199,63,378,537,73.0,116.3,.328,.408,.618,53.3,49.7,8.5,5.9,.587,14.7,23.4,.255,+7.08,112.1,105.0,70.8,-.023,-6.35,102.0,108.4,-4.38
South Florida,32,19,13,.594,5.33,1.23,8,10,14,5,4,6,2312,2144,1305,761,1774,.429,221,677,.326,569,887,.641,444,1246,441,252,103,513,676,69.1,102.5,.500,.382,.527,55.2,58.0,11.2,9.9,.491,18.9,37.8,.321,+5.05,102.3,97.3,67.0,-.048,-0.19,104.1,104.2,-10.16
Southeast Missouri State,31,10,21,.323,-11.28,-4.35,5,13,6,8,2,13,2216,2378,1265,796,1809,.440,266,719,.370,358,519,.690,284,1081,402,182,75,447,615,70.2,99.8,.287,.397,.539,48.8,50.5,8.2,6.9,.514,17.9,25.7,.198,-12.48,97.4,109.9,67.4,-.033,-3.60,103.0,106.6,-2.65
Southeastern Louisiana,33,17,16,.515,-7.32,-6.03,12,6,9,5,7,9,2224,2228,1320,765,1735,.441,235,696,.338,459,640,.717,346,1117,452,215,80,536,602,67.6,99.6,.369,.401,.545,52.2,59.1,9.6,7.1,.509,20.8,32.5,.265,-5.92,99.3,105.2,65.1,+.009,-6.80,100.5,107.3,+2.11
Southern,32,7,25,.219,-16.75,-7.34,6,12,6,5,1,18,2077,2360,1285,752,1711,.440,180,544,.331,393,588,.668,313,980,372,216,86,511,716,68.4,94.6,.344,.318,.522,47.9,49.5,9.8,8.1,.492,20.4,29.4,.230,-18.50,93.7,112.2,65.5,-.082,-7.25,99.3,106.6,+7.61
Southern California,33,16,17,.485,8.17,4.90,8,10,12,5,2,9,2518,2410,1340,937,2039,.460,281,735,.382,363,563,.645,324,1188,536,202,117,392,590,71.0,105.8,.276,.360,.546,48.7,57.2,8.5,9.4,.528,14.5,26.9,.178,+7.64,109.2,101.6,69.4,-.096,+3.43,105.2,101.8,-2.17
Southern Illinois,32,17,15,.531,1.58,0.01,10,8,9,6,7,7,2194,2144,1280,802,1720,.466,213,570,.374,377,550,.685,289,1081,438,212,129,447,474,66.8,102.7,.320,.331,.554,50.8,54.6,9.9,11.7,.528,18.4,28.6,.219,+1.69,104.2,102.5,65.6,-.010,-0.93,102.9,103.8,+0.59
Southern Methodist,32,15,17,.469,5.68,4.00,6,12,10,8,3,7,2303,2249,1280,833,1884,.442,263,772,.341,374,523,.715,365,1135,441,189,123,350,515,66.5,108.2,.278,.410,.540,50.8,52.9,8.9,11.3,.512,14.1,32.6,.199,+5.17,112.0,106.8,64.8,-.070,+2.98,104.8,101.8,-5.49
Southern Mississippi,32,20,12,.625,3.94,-0.38,11,7,11,3,7,6,2324,2070,1290,876,1875,.467,265,683,.388,307,469,.655,271,1151,540,248,109,338,496,67.4,106.9,.250,.364,.554,50.2,61.6,11.4,11.1,.538,13.9,24.7,.164,+6.41,106.6,100.2,64.6,-.014,+0.31,103.4,103.1,+2.36
Southern Utah,32,16,16,.500,-9.45,-6.45,9,11,10,3,4,12,2426,2423,1295,838,1887,.444,260,752,.346,490,686,.714,268,1163,404,192,103,438,660,73.4,102.1,.364,.399,.548,50.0,48.2,8.1,8.9,.513,16.5,23.5,.260,-9.91,96.5,106.4,70.9,+.048,-6.85,102.2,109.1,+1.39
St. Bonaventure,34,18,16,.529,3.67,0.58,12,6,9,5,6,7,2250,2145,1385,821,1914,.429,208,635,.328,400,539,.742,333,1183,417,199,164,421,553,65.1,99.8,.282,.332,.518,50.6,50.8,8.8,15.4,.483,16.2,28.9,.209,+5.18,102.0,96.8,63.8,-.044,+0.16,103.4,103.2,-0.70
St. Francis (NY),32,17,15,.531,-9.92,-8.42,9,9,11,3,6,11,2273,2239,1285,814,1926,.423,259,777,.333,386,570,.677,338,1163,369,189,129,403,613,70.5,100.3,.296,.403,.517,49.3,45.3,8.3,10.4,.490,15.5,27.6,.200,-9.36,95.8,105.2,68.2,+.052,-8.04,100.6,108.7,-3.45
St. John's (NY),33,21,12,.636,8.77,6.04,8,10,11,4,4,7,2558,2468,1335,922,2031,.454,281,778,.361,433,597,.725,252,1076,463,290,110,341,628,72.4,105.9,.294,.383,.553,45.7,50.2,12.0,10.0,.523,12.8,21.3,.213,+8.76,109.7,101.0,70.4,+.071,+5.92,107.0,101.1,-6.04
Stanford,31,15,16,.484,6.17,5.26,8,10,10,4,4,9,2255,2227,1245,808,1782,.453,207,652,.317,432,643,.672,322,1148,392,186,148,467,586,71.8,100.8,.361,.366,.540,51.4,48.5,8.3,10.8,.512,18.3,29.8,.242,+5.11,103.3,98.2,69.8,-.027,+4.32,106.5,102.2,+1.30
Stephen F. Austin,30,14,16,.467,-10.69,-5.61,7,11,10,6,3,9,2105,2161,1210,745,1696,.439,201,588,.342,414,607,.682,313,1008,348,192,113,442,579,69.8,99.7,.358,.347,.530,49.0,46.7,9.1,11.9,.499,18.2,30.3,.244,-12.77,95.3,108.1,68.6,+.036,-6.22,101.6,107.8,+3.94
Stetson,31,7,24,.226,-15.06,-3.51,3,13,7,8,0,16,2151,2429,1245,794,1962,.405,215,684,.314,348,503,.692,359,1110,418,210,94,394,536,71.6,96.5,.256,.349,.489,47.8,52.6,9.4,8.5,.459,15.2,29.0,.177,-15.77,97.6,113.3,68.7,-.054,-2.94,101.4,104.4,-2.97
Stony Brook,32,24,8,.750,-2.09,-6.71,12,4,10,4,13,3,2285,2106,1290,790,1872,.422,224,687,.326,481,671,.717,401,1303,358,199,132,458,601,69.6,101.8,.358,.367,.522,54.2,45.3,8.9,12.5,.482,17.3,33.9,.257,-0.73,99.1,99.9,68.9,+.075,-7.12,99.9,107.0,-3.06
Syracuse,33,20,13,.606,14.68,10.65,10,8,13,6,6,4,2301,2168,1325,787,1855,.424,262,794,.330,465,683,.681,356,1146,396,273,158,410,576,67.3,103.2,.368,.428,.528,48.4,50.3,12.2,16.7,.495,15.8,30.1,.251,+16.27,110.2,94.0,66.0,+.005,+10.03,108.5,98.5,+0.50
Temple,32,23,9,.719,8.41,4.73,13,5,13,2,8,5,2395,2277,1300,845,1927,.439,240,726,.331,465,636,.731,304,1097,463,277,72,357,558,70.3,104.8,.330,.377,.537,48.0,54.8,12.1,6.3,.501,13.8,26.0,.241,+9.39,108.9,99.5,68.7,+.065,+3.81,105.6,101.8,-0.62
Tennessee,34,29,5,.853,22.49,10.31,15,3,18,0,7,3,2781,2334,1375,1014,2039,.497,233,644,.362,520,682,.762,347,1277,619,203,184,380,593,69.6,116.3,.334,.316,.588,52.4,61.0,8.5,15.2,.554,13.9,31.3,.255,+26.97,122.5,95.5,67.7,+.038,+10.57,109.1,98.5,+1.34
Tennessee State,30,9,21,.300,-11.61,-3.15,6,12,6,7,3,14,2182,2332,1210,751,1739,.432,240,716,.335,440,628,.701,317,1032,342,219,78,497,735,73.1,98.6,.361,.412,.536,50.0,45.5,9.9,7.5,.501,19.6,29.3,.253,-11.08,98.4,109.5,69.3,-.062,-2.05,102.9,104.9,+4.49
Tennessee Tech,31,8,23,.258,-14.67,-2.91,4,14,5,10,3,13,2104,2350,1250,742,1784,.416,213,620,.344,407,645,.631,330,1122,389,226,134,517,554,72.9,92.4,.362,.348,.503,48.3,52.4,9.9,11.1,.476,19.8,28.4,.228,-15.19,89.5,104.6,68.1,-.042,-3.19,104.2,107.3,+1.29
Tennessee-Martin,31,12,19,.387,-10.91,-4.29,6,12,10,4,1,14,2356,2486,1250,854,1915,.446,250,726,.344,398,528,.754,351,1062,441,223,88,418,490,71.2,105.9,.276,.379,.544,48.6,51.6,10.0,7.9,.511,16.2,31.3,.208,-10.62,104.6,115.2,68.3,+.009,-3.24,103.0,106.2,-0.48
Texas,32,16,16,.500,15.50,11.75,8,10,12,6,2,8,2264,2144,1290,801,1848,.433,272,799,.340,390,550,.709,317,1081,407,197,131,351,540,66.1,106.1,.298,.432,.537,49.3,50.8,9.2,11.5,.507,14.3,28.8,.211,+17.88,114.1,96.2,64.2,-.117,+12.55,110.2,97.6,+5.48
Texas A&M,32,14,18,.438,7.52,8.89,6,12,9,8,3,7,2253,2297,1280,806,1842,.438,204,663,.308,437,631,.693,372,1195,376,215,142,444,521,69.4,101.4,.343,.360,.526,50.7,46.7,9.7,12.7,.493,17.2,32.7,.237,+7.48,106.9,99.5,67.2,-.021,+9.65,109.0,99.3,-0.35
Texas A&M-Corpus Christi,32,14,18,.438,-8.72,-5.30,9,9,9,7,5,9,2126,2124,1290,774,1803,.429,202,621,.325,376,541,.695,349,1159,423,197,90,456,610,67.3,97.9,.300,.344,.516,52.6,54.7,9.1,9.0,.485,18.1,31.4,.209,-9.96,94.5,104.5,64.7,-.011,-5.58,101.2,106.8,+4.07
Texas Christian,33,20,13,.606,13.36,9.48,7,11,12,5,3,7,2445,2317,1340,886,1936,.458,254,722,.352,419,611,.686,354,1197,535,233,145,454,531,69.6,104.9,.316,.373,.549,51.7,60.4,10.0,11.5,.523,16.9,31.2,.216,+14.17,110.4,96.2,68.7,+.014,+9.74,108.7,98.9,-0.84
Texas Southern,34,21,13,.618,-6.47,-7.47,14,4,10,2,10,10,2719,2645,1365,942,2095,.450,248,771,.322,587,881,.666,421,1333,517,271,99,520,609,76.2,104.6,.421,.368,.541,50.8,54.9,10.4,7.2,.509,17.1,32.0,.280,-4.60,103.9,108.5,74.5,+.056,-8.34,98.2,106.5,+12.35
Texas State,33,24,9,.727,2.19,-2.68,12,6,11,3,10,5,2389,2117,1330,846,1905,.444,238,723,.329,459,673,.682,395,1249,481,227,82,440,647,68.3,105.2,.353,.380,.537,54.3,56.9,10.0,7.8,.507,16.5,33.6,.241,+4.35,102.1,97.7,65.0,+.034,-2.49,103.4,105.9,-5.47
Texas Tech,32,26,6,.813,21.42,7.61,14,4,17,1,6,3,2339,1897,1285,837,1774,.472,232,630,.368,433,595,.728,282,1092,429,232,157,396,567,67.7,107.5,.335,.355,.569,51.5,51.3,10.7,15.3,.537,16.1,28.5,.244,+26.73,112.7,86.0,66.5,+.004,+8.30,107.9,99.6,-5.04
Texas-Arlington,33,17,16,.515,-0.23,1.12,12,6,9,5,7,10,2284,2303,1345,781,1908,.409,234,773,.303,488,659,.741,372,1237,421,211,97,467,630,69.0,98.5,.345,.405,.514,51.6,53.9,9.1,8.3,.471,17.4,31.0,.256,+1.52,101.2,99.7,66.1,+.038,+1.52,104.9,103.4,+5.73
Texas-El Paso,29,8,21,.276,-7.93,-1.41,3,15,8,8,0,13,1859,2001,1170,638,1592,.401,199,621,.320,384,580,.662,285,1070,306,135,83,466,551,70.0,90.7,.364,.390,.498,50.4,48.0,6.6,7.8,.463,20.0,27.2,.241,-11.23,89.9,101.1,67.8,-.086,-2.23,102.1,104.3,-1.58
Texas-Rio Grande Valley,35,19,16,.543,-1.22,-1.01,9,7,10,8,8,7,2475,2456,1410,836,2006,.417,187,590,.317,616,885,.696,343,1154,461,327,95,449,734,71.5,98.1,.441,.294,.510,45.9,55.1,13.0,7.7,.463,15.6,26.3,.307,-0.40,99.3,99.7,70.1,+.021,-1.00,103.2,104.2,-0.86
Texas-San Antonio,32,17,15,.531,1.00,0.36,11,7,11,4,5,7,2481,2407,1295,896,2068,.433,294,855,.344,395,536,.737,323,1216,420,213,82,402,581,74.0,103.5,.259,.413,.534,49.2,46.9,8.9,6.9,.504,14.8,25.8,.191,+1.65,105.7,104.1,71.9,-.017,+0.85,103.0,102.1,+4.25
Toledo,32,25,7,.781,8.90,0.71,13,5,14,2,8,4,2473,2178,1290,878,1931,.455,316,832,.380,401,520,.771,322,1249,526,165,146,393,502,69.8,109.9,.269,.431,.568,53.0,59.9,7.3,11.4,.537,15.3,28.7,.208,+12.00,110.1,98.1,67.4,+.047,+0.62,104.5,103.9,-3.91
Towson,32,10,22,.313,-8.09,-3.22,6,12,5,8,4,8,2170,2294,1310,810,1860,.435,180,550,.327,370,531,.697,389,1183,318,154,94,390,562,64.5,102.7,.285,.296,.514,53.6,39.3,7.3,9.7,.484,15.6,34.6,.199,-10.43,100.1,110.6,63.3,-.049,-4.10,103.8,107.9,-4.02
Troy,30,12,18,.400,-5.85,-0.74,5,13,8,8,4,10,2179,2242,1210,773,1719,.450,236,704,.335,397,550,.722,277,1021,392,171,135,408,523,69.6,103.6,.320,.410,.550,48.8,50.7,8.1,12.3,.518,17.1,27.0,.231,-7.42,102.8,110.2,66.8,+.053,-0.21,104.3,104.5,+1.50
Tulane,31,4,27,.129,-6.86,3.50,0,18,3,12,0,11,2082,2403,1240,733,1784,.411,213,670,.318,403,585,.689,298,1130,444,147,109,467,535,72.0,93.3,.328,.376,.505,48.6,60.6,6.6,9.1,.471,18.5,26.2,.226,-10.78,96.5,107.3,69.6,-.042,+3.23,105.6,102.4,-3.79
Tulsa,32,18,14,.563,4.58,3.80,8,10,14,3,3,8,2296,2271,1290,776,1732,.448,222,652,.340,522,751,.695,239,1119,430,176,76,404,529,69.9,101.9,.434,.376,.550,48.6,55.4,7.8,7.0,.512,16.2,22.4,.301,+4.22,104.7,100.5,68.6,+.040,+3.05,105.5,102.4,-2.72
UC-Davis,31,11,20,.355,-5.98,-1.22,7,9,7,6,3,12,2038,2128,1260,735,1673,.439,203,619,.328,365,515,.709,218,928,375,196,71,412,596,67.0,96.5,.308,.370,.531,46.5,51.0,9.3,7.0,.500,17.7,21.5,.218,-7.51,96.2,103.7,65.7,-.043,-1.52,103.1,104.6,+5.01
UC-Irvine,35,30,5,.857,5.87,-2.99,15,1,12,2,13,2,2551,2216,1420,945,2058,.459,238,660,.361,423,608,.696,412,1404,463,199,148,412,648,66.3,108.4,.295,.321,.544,55.1,49.0,8.5,11.1,.517,14.9,34.3,.206,+9.45,106.6,97.2,65.0,+.097,-3.95,102.3,106.2,+1.80
UC-Riverside,33,10,23,.303,-10.86,-2.92,4,12,7,7,2,14,2153,2279,1325,793,1787,.444,279,741,.377,288,421,.684,281,1051,426,164,60,425,561,64.4,100.9,.236,.415,.542,50.5,53.7,7.7,5.4,.522,17.6,26.6,.161,-14.96,98.1,113.1,63.1,-.023,-3.14,102.2,105.3,-1.88
UC-Santa Barbara,32,22,10,.688,-1.42,-5.35,10,6,12,3,7,6,2350,2114,1290,825,1818,.454,204,594,.343,496,693,.716,379,1204,431,159,106,355,559,66.0,110.4,.381,.327,.547,54.8,52.2,7.5,9.2,.510,14.2,34.8,.273,-0.81,105.1,105.9,64.5,+.035,-6.98,101.3,108.3,-7.52
UCLA,33,17,16,.515,7.25,6.85,9,9,13,5,3,7,2580,2567,1335,919,2012,.457,256,721,.355,486,768,.633,380,1361,472,194,135,467,563,73.7,105.0,.382,.358,.543,52.8,51.4,7.9,10.6,.520,16.4,30.8,.242,+5.88,108.5,102.6,72.3,+.007,+5.42,107.5,102.1,+3.74
University of California,31,8,23,.258,-3.08,5.51,3,15,7,9,1,10,2121,2387,1245,739,1735,.426,207,592,.350,436,603,.723,249,899,335,227,98,352,573,68.5,99.5,.348,.341,.525,44.6,45.3,10.7,9.9,.486,14.8,23.3,.251,-7.21,102.9,110.1,66.4,+.037,+4.67,106.5,101.9,+0.20
Utah,31,17,14,.548,6.19,5.16,11,7,10,5,6,5,2343,2311,1245,805,1735,.464,298,806,.370,435,616,.706,317,1096,440,144,80,409,549,67.9,110.9,.355,.465,.578,52.3,54.7,6.8,7.0,.550,16.8,30.7,.251,+5.38,114.2,108.9,66.2,+.031,+4.63,105.8,101.1,-0.43
Utah State,34,28,6,.824,12.77,0.83,15,3,14,1,9,4,2692,2271,1370,940,1983,.474,267,752,.355,543,727,.747,366,1368,583,211,142,428,632,70.0,112.4,.367,.379,.578,56.3,62.0,8.8,12.1,.541,15.5,32.0,.274,+16.61,113.0,96.4,67.8,+.007,+0.00,104.3,104.3,+1.13
Utah Valley,33,24,9,.727,3.61,-2.07,12,4,13,1,8,7,2548,2324,1320,879,1808,.486,268,695,.386,522,720,.725,286,1178,447,192,81,447,580,70.1,110.2,.398,.384,.593,52.8,50.9,8.3,6.5,.560,17.2,27.4,.289,+7.16,109.0,101.9,68.3,+.040,-1.49,104.0,105.5,+0.13
VMI,32,11,21,.344,-10.26,0.33,4,14,8,7,2,13,2433,2617,1290,843,1973,.427,323,898,.360,424,581,.730,280,1110,442,217,61,390,541,73.5,102.6,.294,.455,.541,47.2,52.4,9.2,5.1,.509,14.8,23.0,.215,-10.01,102.3,112.3,71.4,+.018,+1.65,106.0,104.3,-0.85
Valparaiso,33,15,18,.455,-3.16,-0.77,7,11,8,7,5,8,2205,2187,1335,802,1783,.450,185,585,.316,416,595,.699,294,1115,431,202,101,439,546,66.4,99.5,.334,.328,.534,50.8,53.7,9.1,8.6,.502,17.5,27.0,.233,-4.92,98.0,102.9,65.0,+.003,-1.75,102.0,103.7,-3.29
Vanderbilt,32,9,23,.281,3.89,8.11,0,18,8,10,1,10,2180,2315,1285,736,1750,.421,230,739,.311,478,710,.673,325,1139,371,154,126,454,568,68.9,98.5,.406,.422,.522,50.1,50.4,7.0,10.4,.486,17.9,28.9,.273,+0.77,102.0,101.2,67.1,-.109,+9.64,109.1,99.5,-2.89
Vermont,33,27,6,.818,4.89,-4.67,14,2,16,2,11,4,2439,2067,1330,841,1834,.459,257,729,.353,500,665,.752,300,1161,390,186,133,361,541,66.3,110.6,.363,.397,.567,53.5,46.4,8.4,12.1,.529,14.4,27.8,.273,+8.75,108.0,99.3,65.3,+.056,-5.98,100.2,106.2,+3.55
Villanova,34,25,9,.735,15.40,8.02,13,5,13,2,5,6,2532,2281,1375,840,1912,.439,361,1023,.353,491,675,.727,357,1200,485,184,103,371,558,65.2,112.9,.353,.535,.567,51.9,57.7,8.2,8.9,.534,14.2,31.1,.257,+18.77,117.0,98.2,63.6,+.017,+8.21,108.4,100.2,+3.61
Virginia,32,29,3,.906,26.67,9.89,16,2,15,1,10,1,2299,1762,1285,820,1715,.478,271,662,.409,388,520,.746,284,1112,464,180,122,289,469,61.1,117.1,.303,.386,.586,53.8,56.6,9.2,12.3,.557,12.8,29.9,.226,+35.61,123.6,88.0,59.2,+.024,+10.47,108.4,97.9,-2.81
Virginia Commonwealth,32,25,7,.781,12.60,2.75,16,2,16,1,8,4,2286,1971,1290,801,1811,.442,229,745,.307,455,652,.698,347,1174,444,255,145,446,634,69.0,102.7,.360,.411,.539,51.0,55.4,11.5,12.3,.506,17.4,31.3,.251,+15.70,104.4,88.7,68.1,+.004,+1.17,105.0,103.8,+3.52
Virginia Tech,32,24,8,.750,19.88,7.98,12,6,14,2,5,5,2368,1987,1290,824,1732,.476,307,779,.394,413,545,.758,285,1043,491,213,74,363,489,64.3,114.2,.315,.450,.595,52.1,59.6,10.3,8.7,.564,15.4,29.7,.238,+24.44,118.5,94.0,63.2,+.002,+8.59,108.2,99.6,-6.00
Wagner,30,13,17,.433,-12.75,-7.39,8,10,7,7,6,10,1974,2044,1205,655,1696,.386,236,773,.305,428,575,.744,378,1095,351,184,108,414,639,66.4,98.7,.339,.456,.501,52.0,53.6,9.2,12.0,.456,17.4,33.9,.252,-13.28,93.8,107.1,63.6,+.043,-6.73,101.4,108.2,-0.03
Wake Forest,31,11,20,.355,1.91,9.17,4,14,8,8,1,10,2119,2344,1250,714,1812,.394,197,640,.308,494,681,.725,399,1174,329,150,77,417,555,68.8,98.6,.376,.353,.496,52.2,46.1,7.0,7.2,.448,16.3,33.7,.273,-0.26,104.6,104.9,67.3,+.040,+8.89,108.4,99.5,-6.03
Washington,34,26,8,.765,11.85,6.41,15,3,15,1,7,4,2374,2189,1365,835,1845,.453,254,734,.346,450,648,.694,322,1076,397,305,193,452,625,67.1,103.6,.351,.398,.551,48.1,47.5,13.3,16.2,.521,17.4,29.5,.244,+13.36,107.0,93.7,65.8,+.078,+4.93,106.8,101.8,+3.09
Washington State,32,11,21,.344,-1.67,2.20,4,14,9,7,2,8,2393,2517,1280,833,1861,.448,301,828,.364,426,564,.755,276,1076,476,165,93,440,554,71.7,104.4,.303,.445,.562,48.3,57.1,7.2,8.1,.528,17.1,25.2,.229,-4.32,105.9,110.2,70.4,-.059,+1.41,105.0,103.6,-10.26
Weber State,33,18,15,.545,-4.26,-6.00,11,9,10,5,5,7,2617,2454,1330,920,1934,.476,249,684,.364,528,708,.746,220,1177,382,180,140,382,608,73.4,107.2,.366,.354,.576,49.0,41.5,7.4,10.0,.540,14.4,19.8,.273,-5.07,101.3,106.4,70.9,-.022,-6.91,101.9,108.8,+0.87
West Virginia,34,14,20,.412,7.22,10.96,4,14,10,6,0,10,2487,2614,1380,841,2034,.413,253,798,.317,552,808,.683,489,1338,454,210,118,535,684,71.4,101.0,.397,.392,.514,53.1,54.0,8.5,9.3,.476,18.1,36.7,.271,+7.25,109.1,101.8,70.1,+.016,+12.14,109.3,97.2,+0.57
Western Carolina,32,7,25,.219,-8.95,0.66,4,14,4,8,3,14,2304,2563,1295,792,1744,.454,296,800,.370,424,628,.675,303,1135,389,135,53,577,671,71.3,99.8,.360,.459,.564,52.4,49.1,5.8,4.6,.539,22.0,28.7,.243,-9.19,101.7,110.9,69.3,-.051,+2.82,106.8,104.0,+5.06
Western Illinois,31,10,21,.323,-9.89,-5.02,4,12,7,6,2,14,2198,2272,1245,818,1859,.440,241,626,.385,321,440,.730,254,1100,319,165,132,353,488,69.5,101.6,.237,.337,.531,48.9,39.0,7.6,11.4,.505,14.6,22.7,.173,-10.97,97.4,108.3,67.1,-.106,-4.51,104.3,108.8,-5.32
Western Kentucky,34,20,14,.588,3.41,1.24,11,7,10,4,6,8,2429,2355,1380,853,1910,.447,199,608,.327,524,724,.724,338,1256,417,235,174,466,527,69.0,102.1,.379,.318,.539,51.6,48.9,9.9,14.4,.499,17.1,29.0,.274,+5.26,104.9,99.6,67.5,-.000,+1.59,103.9,102.4,+4.93
Western Michigan,32,8,24,.250,-5.87,1.87,2,16,5,9,2,14,2246,2439,1300,774,1822,.425,228,723,.315,470,681,.690,345,1197,373,147,78,490,564,70.2,98.5,.374,.397,.523,51.5,48.2,6.4,6.5,.487,18.6,30.0,.258,-7.62,99.0,106.6,69.0,-.039,+2.94,106.2,103.2,-3.01
Wichita State,33,19,14,.576,6.83,5.32,10,8,10,4,4,7,2333,2283,1325,828,2037,.406,247,797,.310,430,592,.726,411,1247,452,158,111,391,638,69.1,101.9,.291,.391,.503,51.7,54.6,6.9,9.6,.467,14.4,32.6,.211,+7.48,105.9,98.5,67.7,+.029,+4.56,105.9,101.3,+3.52
William & Mary,31,14,17,.452,-4.49,-1.79,10,8,9,5,5,11,2321,2385,1265,841,1773,.474,254,735,.346,385,576,.668,251,1057,529,158,146,390,516,69.2,106.1,.325,.415,.567,49.9,62.9,7.2,12.4,.546,16.0,24.2,.217,-4.60,103.4,108.0,68.4,+.029,-1.83,105.7,107.6,+3.10
Winthrop,30,18,12,.600,-2.89,-3.74,10,6,11,3,7,8,2499,2358,1210,855,1878,.455,372,997,.373,417,565,.738,330,1232,460,134,83,456,534,75.1,110.0,.301,.531,.582,53.4,53.8,5.9,7.2,.554,17.5,29.8,.222,-1.24,106.4,107.6,72.5,+.016,-2.83,103.0,105.9,+2.16
Wisconsin,33,23,10,.697,19.10,11.46,14,6,12,3,8,5,2279,2027,1345,854,1885,.453,235,642,.366,336,518,.649,269,1162,421,169,139,314,496,64.9,104.5,.275,.341,.535,49.8,49.3,7.7,11.3,.515,12.8,24.0,.178,+23.64,110.8,87.2,63.6,-.026,+13.53,110.3,96.8,+3.51
Wofford,33,29,4,.879,13.77,0.10,18,0,15,1,11,3,2739,2165,1330,997,2022,.493,364,874,.416,381,545,.699,350,1176,507,227,99,359,557,68.7,119.9,.270,.432,.600,55.0,50.9,9.9,9.2,.583,13.6,33.1,.188,+20.75,118.4,97.7,65.6,+.060,+1.40,105.4,104.0,+8.39
Wright State,34,21,13,.618,3.17,-1.34,13,5,15,2,5,7,2492,2290,1365,860,1970,.437,271,793,.342,501,681,.736,371,1198,476,209,71,393,532,67.6,108.1,.346,.403,.543,52.4,55.3,9.1,6.2,.505,14.6,31.2,.254,+4.34,106.0,101.7,64.9,-.031,-2.13,104.7,106.8,+3.28
Wyoming,32,8,24,.250,-9.42,0.51,4,14,6,10,1,11,2105,2411,1285,690,1656,.417,248,720,.344,477,660,.723,167,983,331,176,88,450,588,70.2,93.3,.399,.435,.534,44.7,48.0,7.8,7.9,.492,18.6,15.6,.288,-13.66,95.0,108.7,68.2,+.003,-1.01,103.9,105.0,-3.94
Xavier,33,18,15,.545,9.73,8.46,9,9,12,5,4,7,2372,2330,1335,862,1843,.468,231,694,.333,417,608,.686,343,1192,488,179,125,430,518,66.5,106.9,.330,.377,.556,53.2,56.6,8.1,11.1,.530,16.8,32.0,.226,+10.43,110.9,100.5,64.8,+.008,+8.14,108.8,100.7,+1.27
Yale,29,22,7,.759,5.53,-1.65,10,4,11,2,8,5,2353,2123,1175,866,1740,.498,222,597,.372,399,542,.736,249,1119,495,172,126,383,494,72.7,110.2,.311,.343,.589,53.2,57.2,8.1,11.2,.561,16.1,26.0,.229,+8.61,111.8,103.1,70.7,+.057,-1.50,102.3,103.8,-1.87
Youngstown State,32,12,20,.375,-7.70,-1.96,8,10,6,7,5,11,2415,2526,1305,879,2059,.427,303,893,.339,354,505,.701,418,1209,449,210,115,423,656,70.6,104.8,.245,.434,.525,51.5,51.1,9.1,9.9,.500,15.5,33.7,.172,-8.29,104.0,112.3,66.9,-.004,-1.81,103.6,105.4,+0.82
