Team1,Team2,Points1,Points2,Result,G1,W1,L1,W-L%1,SRS1,SOS1,ConfW1,ConfL1,HomeW1,HomeL1,AwayW1,AwayL1,Tm.1,Opp.1,MP1,FG1,FGA1,FG%1,3P1,3PA1,3P%1,FT1,FTA1,FT%1,ORB1,TRB1,AST1,STL1,BLK1,TOV1,PF1,Pace1,ORtg1,FTr1,3PAr1,TS%1,TRB%1,AST%1,STL%1,BLK%1,eFG%1,TOV%1,ORB%1,FT/FGA1,AdjEM1,AdjO1,AdjD1,AdjT1,Luck1,SOS AdjEM1,OppO1,OppD1,NCSOS AdjEM1,G2,W2,L2,W-L%2,SRS2,SOS2,ConfW2,ConfL2,HomeW2,HomeL2,AwayW2,AwayL2,Tm.2,Opp.2,MP2,FG2,FGA2,FG%2,3P2,3PA2,3P%2,FT2,FTA2,FT%2,ORB2,TRB2,AST2,STL2,BLK2,TOV2,PF2,Pace2,ORtg2,FTr2,3PAr2,TS%2,TRB%2,AST%2,STL%2,BLK%2,eFG%2,TOV%2,ORB%2,FT/FGA2,AdjEM2,AdjO2,AdjD2,AdjT2,Luck2,SOS AdjEM2,OppO2,OppD2,NCSOS AdjEM2
Xavier,Maryland,64,77,0,32,26,6,.813,16.08,4.61,15,1,14,1,10,2,2482,2115,,850,1897,.448,206,571,.361,576,772,.746,460,1259,523,172,96,407,500,,,.407,.301,.548,53.8,61.5,,4.9,.502,15.2,,.304,+19.88,113.8,94.0,67.7,+.018,+4.80,105.0,100.2,+4.84,31,21,10,.677,20.56,7.56,11,5,14,2,4,5,2472,2069,1250,901,1940,.464,204,523,.390,466,654,.713,409,1241,573,322,198,431,588,,,.337,.270,.549,51.8,63.6,,10.6,.517,16.1,,.240,+22.00,110.9,88.9,71.5,-.078,+8.23,106.6,98.4,-5.28
Florida,Michigan State,46,68,0,33,25,8,.758,18.54,7.76,12,4,15,1,8,3,2484,2128,1335,883,1856,.476,287,735,.390,431,613,.703,352,1149,542,249,131,438,559,,,.330,.396,.578,50.8,61.4,,7.0,.553,16.9,,.232,+22.14,116.5,94.4,65.0,+.008,+8.30,106.0,97.7,-0.89,35,22,13,.629,16.12,9.72,10,6,14,2,3,6,2367,2143,1405,812,1795,.452,179,477,.375,564,767,.735,373,1226,474,217,121,502,707,,,.427,.266,.548,54.2,58.4,,6.8,.502,18.9,,.314,+20.26,110.1,89.9,63.6,-.050,+10.11,107.3,97.2,+3.19
Texas,Connecticut,82,78,1,33,26,7,.788,18.91,9.27,13,3,14,0,5,4,2618,2300,,916,2055,.446,196,550,.356,590,818,.721,531,1386,478,206,121,431,675,,,.398,.268,.536,54.5,52.2,,6.2,.493,15.0,,.287,+23.49,119.3,95.8,69.4,-.009,+10.36,107.1,96.8,+2.16,33,23,10,.697,15.84,7.63,10,6,14,2,5,6,2622,2351,1325,964,2057,.469,196,508,.386,498,736,.677,486,1407,502,192,253,507,604,,,.358,.247,.545,53.4,52.1,,11.7,.516,17.4,,.242,+19.54,111.6,92.0,71.2,+.005,+8.75,107.3,98.6,-3.47
Michigan State,Maryland,60,58,1,35,22,13,.629,16.12,9.72,10,6,14,2,3,6,2367,2143,1405,812,1795,.452,179,477,.375,564,767,.735,373,1226,474,217,121,502,707,,,.427,.266,.548,54.2,58.4,,6.8,.502,18.9,,.314,+20.26,110.1,89.9,63.6,-.050,+10.11,107.3,97.2,+3.19,31,21,10,.677,20.56,7.56,11,5,14,2,4,5,2472,2069,1250,901,1940,.464,204,523,.390,466,654,.713,409,1241,573,322,198,431,588,,,.337,.270,.549,51.8,63.6,,10.6,.517,16.1,,.240,+22.00,110.9,88.9,71.5,-.078,+8.23,106.6,98.4,-5.28
Michigan State,Texas,76,85,0,35,22,13,.629,16.12,9.72,10,6,14,2,3,6,2367,2143,1405,812,1795,.452,179,477,.375,564,767,.735,373,1226,474,217,121,502,707,,,.427,.266,.548,54.2,58.4,,6.8,.502,18.9,,.314,+20.26,110.1,89.9,63.6,-.050,+10.11,107.3,97.2,+3.19,33,26,7,.788,18.91,9.27,13,3,14,0,5,4,2618,2300,,916,2055,.446,196,550,.356,590,818,.721,531,1386,478,206,121,431,675,,,.398,.268,.536,54.5,52.2,,6.2,.493,15.0,,.287,+23.49,119.3,95.8,69.4,-.009,+10.36,107.1,96.8,+2.16
Oklahoma,South Carolina State,71,54,1,34,27,7,.794,18.86,8.53,12,4,15,1,5,3,2392,2041,1375,853,1912,.446,250,638,.392,436,629,.693,414,1251,482,237,123,412,619,,,.329,.334,.541,53.3,56.5,,6.8,.512,15.7,,.228,+23.01,112.1,89.1,62.7,+.034,+9.01,106.7,97.7,-2.32,31,20,11,.645,-9.20,-10.14,15,3,8,2,9,7,2238,2209,,765,1683,.455,161,484,.333,547,782,.699,396,1145,316,247,89,602,643,,,.465,.288,.545,51.0,41.3,,5.0,.502,22.7,,.325,-8.59,96.4,105.0,71.7,+.115,-12.27,95.2,107.5,-0.55
University of California,North Carolina State,76,74,1,31,22,9,.710,11.77,7.58,13,5,13,1,7,4,2301,2171,,847,1819,.466,198,530,.374,409,601,.681,350,1095,487,203,87,433,533,,,.330,.291,.547,50.7,57.5,,4.8,.520,17.1,,.225,+13.59,109.9,96.3,65.9,+.061,+7.06,106.7,99.6,+0.30,31,18,13,.581,11.76,7.57,9,7,14,3,3,7,2246,2116,1250,755,1656,.456,248,696,.356,488,634,.770,290,989,456,238,100,440,580,,,.383,.420,.574,49.8,60.4,,6.0,.531,18.4,,.295,+13.18,111.2,98.1,65.0,-.023,+8.48,106.9,98.4,-6.47
Mississippi State,Butler,46,47,0,31,21,10,.677,17.65,8.00,9,7,13,2,4,6,2151,1852,,806,1718,.469,173,507,.341,366,543,.674,374,1148,445,268,116,479,490,,,.316,.295,.544,54.5,55.2,,6.9,.519,19.5,,.213,+21.53,107.4,85.8,64.8,-.060,+8.85,106.9,98.0,-2.62,33,27,6,.818,9.11,2.23,14,2,13,0,10,5,2229,1986,1340,786,1655,.475,274,699,.392,383,533,.719,261,923,420,207,59,353,528,,,.322,.422,.584,47.9,53.4,,3.5,.558,15.6,,.231,+16.09,115.4,99.3,58.6,+.073,+4.10,104.5,100.4,+1.83
Austin Peay,Louisville,64,86,0,31,23,8,.742,-0.84,-1.98,13,3,14,0,6,7,2204,2101,1260,758,1648,.460,192,553,.347,496,719,.690,339,1084,424,225,143,476,567,,,.436,.336,.554,50.9,55.9,,8.1,.518,19.3,,.301,+2.65,100.7,98.0,64.4,+.171,-0.97,104.2,105.2,+7.41,32,25,7,.781,19.81,6.84,11,5,16,2,8,3,2612,2197,,902,1950,.463,272,752,.362,536,770,.696,442,1220,529,237,148,426,725,,,.395,.386,.564,51.5,58.6,,8.3,.532,15.5,,.275,+22.75,115.8,93.0,72.5,-.029,+6.82,105.3,98.4,+5.99
Oklahoma State,Pennsylvania,77,63,1,32,22,10,.688,14.62,8.46,10,6,13,2,6,5,2224,2004,1285,800,1784,.448,157,496,.317,467,719,.650,397,1175,408,286,171,474,644,,,.403,.278,.523,50.8,51.0,,9.6,.492,18.2,,.262,+17.67,105.9,88.2,66.7,+.003,+9.08,106.3,97.2,-1.14,28,22,6,.786,8.44,-1.45,14,0,11,2,10,3,1958,1681,1125,668,1432,.466,251,608,.413,371,523,.709,254,926,418,199,59,370,500,,,.365,.425,.583,51.8,62.6,,4.1,.554,18.0,,.259,+13.35,110.3,96.9,63.3,+.035,-1.53,100.4,102.0,+3.49
Syracuse,Manhattan,76,65,1,35,30,5,.857,19.02,9.02,13,3,17,0,6,3,2785,2435,1405,1020,2146,.475,186,540,.344,559,806,.694,478,1425,523,298,247,494,592,,,.376,.252,.551,51.7,51.3,,11.0,.519,16.3,,.260,+23.28,114.4,91.1,71.0,+.083,+10.32,106.6,96.3,-3.63,30,23,7,.767,5.78,-1.99,14,4,7,2,12,3,2274,2041,1225,774,1730,.447,166,480,.346,560,711,.788,342,1032,418,275,115,423,650,,,.411,.277,.550,49.1,54.0,,6.9,.495,17.0,,.324,+10.04,105.5,95.4,68.1,+.014,-1.71,101.7,103.4,+2.51
Saint Joseph's,Auburn,63,65,0,30,23,7,.767,14.61,3.71,12,4,11,1,9,5,2111,1784,,725,1637,.443,239,658,.363,422,615,.686,339,1060,417,217,166,387,563,,,.376,.402,.547,49.9,57.5,,10.1,.516,16.7,,.258,+20.75,109.0,88.3,64.1,-.049,+4.61,105.0,100.4,+5.80,34,22,12,.647,12.68,8.34,8,8,13,4,4,5,2408,2235,,879,1890,.465,198,573,.346,452,685,.660,417,1200,457,269,176,541,561,,,.362,.303,.543,51.5,52.0,,9.1,.517,19.6,,.239,+13.63,107.7,94.1,66.6,+.051,+8.22,106.0,97.8,-4.71
East Tennessee State,Wake Forest,73,76,0,31,20,11,.645,-0.90,-2.94,11,5,11,2,5,8,2543,2332,,899,1933,.465,167,474,.352,578,791,.731,437,1201,448,354,156,561,590,,,.409,.245,.551,51.7,49.8,,8.1,.508,19.5,,.299,+1.75,101.3,99.6,75.2,+.036,-1.80,102.1,103.9,+4.80,31,25,6,.806,16.96,6.96,13,3,17,0,7,4,2412,2102,1250,805,1778,.453,191,560,.341,611,813,.752,459,1292,441,201,143,475,578,,,.457,.315,.557,56.5,54.8,,7.7,.506,18.0,,.344,+19.87,114.5,94.6,67.7,+.073,+7.83,105.9,98.0,-3.80
University of California,Oklahoma,65,74,0,31,22,9,.710,11.77,7.58,13,5,13,1,7,4,2301,2171,,847,1819,.466,198,530,.374,409,601,.681,350,1095,487,203,87,433,533,,,.330,.291,.547,50.7,57.5,,4.8,.520,17.1,,.225,+13.59,109.9,96.3,65.9,+.061,+7.06,106.7,99.6,+0.30,34,27,7,.794,18.86,8.53,12,4,15,1,5,3,2392,2041,1375,853,1912,.446,250,638,.392,436,629,.693,414,1251,482,237,123,412,619,,,.329,.334,.541,53.3,56.5,,6.8,.512,15.7,,.228,+23.01,112.1,89.1,62.7,+.034,+9.01,106.7,97.7,-2.32
Louisville,Butler,71,79,0,32,25,7,.781,19.81,6.84,11,5,16,2,8,3,2612,2197,,902,1950,.463,272,752,.362,536,770,.696,442,1220,529,237,148,426,725,,,.395,.386,.564,51.5,58.6,,8.3,.532,15.5,,.275,+22.75,115.8,93.0,72.5,-.029,+6.82,105.3,98.4,+5.99,33,27,6,.818,9.11,2.23,14,2,13,0,10,5,2229,1986,1340,786,1655,.475,274,699,.392,383,533,.719,261,923,420,207,59,353,528,,,.322,.422,.584,47.9,53.4,,3.5,.558,15.6,,.231,+16.09,115.4,99.3,58.6,+.073,+4.10,104.5,100.4,+1.83
Syracuse,Oklahoma State,68,56,1,35,30,5,.857,19.02,9.02,13,3,17,0,6,3,2785,2435,1405,1020,2146,.475,186,540,.344,559,806,.694,478,1425,523,298,247,494,592,,,.376,.252,.551,51.7,51.3,,11.0,.519,16.3,,.260,+23.28,114.4,91.1,71.0,+.083,+10.32,106.6,96.3,-3.63,32,22,10,.688,14.62,8.46,10,6,13,2,6,5,2224,2004,1285,800,1784,.448,157,496,.317,467,719,.650,397,1175,408,286,171,474,644,,,.403,.278,.523,50.8,51.0,,9.6,.492,18.2,,.262,+17.67,105.9,88.2,66.7,+.003,+9.08,106.3,97.2,-1.14
Wake Forest,Auburn,62,68,0,31,25,6,.806,16.96,6.96,13,3,17,0,7,4,2412,2102,1250,805,1778,.453,191,560,.341,611,813,.752,459,1292,441,201,143,475,578,,,.457,.315,.557,56.5,54.8,,7.7,.506,18.0,,.344,+19.87,114.5,94.6,67.7,+.073,+7.83,105.9,98.0,-3.80,34,22,12,.647,12.68,8.34,8,8,13,4,4,5,2408,2235,,879,1890,.465,198,573,.346,452,685,.660,417,1200,457,269,176,541,561,,,.362,.303,.543,51.5,52.0,,9.1,.517,19.6,,.239,+13.63,107.7,94.1,66.6,+.051,+8.22,106.0,97.8,-4.71
Oklahoma,Butler,65,54,1,34,27,7,.794,18.86,8.53,12,4,15,1,5,3,2392,2041,1375,853,1912,.446,250,638,.392,436,629,.693,414,1251,482,237,123,412,619,,,.329,.334,.541,53.3,56.5,,6.8,.512,15.7,,.228,+23.01,112.1,89.1,62.7,+.034,+9.01,106.7,97.7,-2.32,33,27,6,.818,9.11,2.23,14,2,13,0,10,5,2229,1986,1340,786,1655,.475,274,699,.392,383,533,.719,261,923,420,207,59,353,528,,,.322,.422,.584,47.9,53.4,,3.5,.558,15.6,,.231,+16.09,115.4,99.3,58.6,+.073,+4.10,104.5,100.4,+1.83
Auburn,Syracuse,78,79,0,34,22,12,.647,12.68,8.34,8,8,13,4,4,5,2408,2235,,879,1890,.465,198,573,.346,452,685,.660,417,1200,457,269,176,541,561,,,.362,.303,.543,51.5,52.0,,9.1,.517,19.6,,.239,+13.63,107.7,94.1,66.6,+.051,+8.22,106.0,97.8,-4.71,35,30,5,.857,19.02,9.02,13,3,17,0,6,3,2785,2435,1405,1020,2146,.475,186,540,.344,559,806,.694,478,1425,523,298,247,494,592,,,.376,.252,.551,51.7,51.3,,11.0,.519,16.3,,.260,+23.28,114.4,91.1,71.0,+.083,+10.32,106.6,96.3,-3.63
Oklahoma,Syracuse,47,63,0,34,27,7,.794,18.86,8.53,12,4,15,1,5,3,2392,2041,1375,853,1912,.446,250,638,.392,436,629,.693,414,1251,482,237,123,412,619,,,.329,.334,.541,53.3,56.5,,6.8,.512,15.7,,.228,+23.01,112.1,89.1,62.7,+.034,+9.01,106.7,97.7,-2.32,35,30,5,.857,19.02,9.02,13,3,17,0,6,3,2785,2435,1405,1020,2146,.475,186,540,.344,559,806,.694,478,1425,523,298,247,494,592,,,.376,.252,.551,51.7,51.3,,11.0,.519,16.3,,.260,+23.28,114.4,91.1,71.0,+.083,+10.32,106.6,96.3,-3.63
Kentucky,IUPUI,95,64,1,36,32,4,.889,22.47,9.33,16,0,12,1,9,1,2782,2309,,1026,2102,.488,208,585,.356,522,742,.704,460,1324,574,281,176,501,625,,,.353,.278,.567,54.3,55.9,,8.8,.538,17.0,,.248,+29.18,116.5,87.4,67.7,+.051,+11.20,108.6,97.4,+6.77,34,20,14,.588,-2.43,-1.80,10,4,9,3,7,8,2423,2406,1370,833,1855,.449,215,626,.343,542,774,.700,404,1118,457,289,61,547,654,,,.417,.337,.545,50.4,54.9,,3.3,.507,19.7,,.292,+0.46,102.9,102.5,67.0,+.071,-2.19,102.6,104.8,+2.78
Utah,Oregon,60,58,1,33,25,8,.758,11.00,5.25,11,3,15,1,7,4,2191,1991,1330,757,1679,.451,236,620,.381,441,620,.711,333,1093,427,163,124,427,658,,,.369,.369,.555,51.9,56.4,,7.6,.521,17.8,,.263,+14.04,106.6,92.6,62.1,+.069,+5.23,106.8,101.6,+1.55,33,23,10,.697,14.05,6.11,10,8,14,2,5,6,2689,2427,1325,934,2039,.458,291,753,.386,530,685,.774,377,1190,567,263,91,504,692,,,.336,.369,.569,49.4,60.7,,4.5,.529,17.6,,.260,+14.25,111.4,97.1,71.2,+.032,+5.24,105.0,99.8,-4.41
Wisconsin,Weber State,81,74,1,32,24,8,.750,17.48,6.51,12,4,16,1,6,5,2250,1899,,798,1723,.463,201,563,.357,453,619,.732,326,1045,423,221,88,334,478,,,.359,.327,.558,51.5,53.0,,5.3,.521,14.2,,.263,+22.07,114.4,92.4,61.9,-.024,+6.46,106.1,99.6,-1.01,32,26,6,.813,4.56,-2.01,14,0,13,0,9,4,2385,2164,,800,1710,.468,189,576,.328,596,815,.731,345,1078,455,211,24,403,601,,,.477,.337,.569,51.5,56.9,,1.4,.523,16.1,,.349,+8.88,111.4,102.5,66.5,+.073,-1.73,100.5,102.2,+1.29
Tulsa,Dayton,84,71,1,33,23,10,.697,10.41,2.29,12,6,14,3,6,6,2423,2155,,877,1884,.465,217,591,.367,452,619,.730,365,1221,488,242,159,467,565,,,.329,.314,.556,51.3,55.6,,8.2,.523,17.7,,.240,+13.04,107.9,94.9,67.4,-.061,+1.05,102.7,101.7,+4.16,30,24,6,.800,11.00,5.17,14,2,17,1,7,4,2182,2007,,738,1638,.451,227,633,.359,479,671,.714,403,1091,452,159,88,397,529,,,.410,.386,.558,53.6,61.2,,5.2,.520,16.9,,.292,+14.53,116.4,101.9,64.4,+.084,+4.93,104.4,99.5,+5.54
Missouri,Southern Illinois,72,71,1,33,22,11,.667,14.87,10.15,9,7,14,1,3,7,2389,2233,1325,870,1959,.444,252,699,.361,397,600,.662,437,1301,452,185,144,457,562,,,.306,.357,.532,52.2,52.0,,7.3,.508,16.9,,.203,+17.32,111.5,94.2,66.9,+.043,+11.14,107.1,96.0,+2.97,31,24,7,.774,8.57,2.37,16,2,14,0,8,5,2307,2115,1250,847,1801,.470,191,494,.387,422,603,.700,336,1028,430,245,96,388,600,,,.335,.274,.553,49.1,50.8,,5.8,.523,15.7,,.234,+11.76,110.3,98.6,67.8,+.063,+1.97,103.5,101.5,+3.35
Holy Cross,Marquette,68,72,0,31,26,5,.839,5.26,-5.38,13,1,12,0,12,3,2180,1821,,759,1643,.462,170,469,.362,492,695,.708,377,1131,489,246,138,426,577,,,.423,.285,.552,56.0,64.4,,8.7,.514,17.8,,.299,+10.40,105.5,95.1,65.1,+.065,-5.57,99.0,104.6,-0.64,33,27,6,.818,16.28,7.28,14,2,15,1,7,3,2589,2292,,901,1871,.482,202,508,.398,585,759,.771,487,1208,533,198,117,438,622,,,.406,.272,.580,53.1,59.2,,6.0,.536,16.4,,.313,+21.30,120.5,99.2,65.7,+.070,+7.94,106.0,98.0,-1.46
Alabama,Indiana,62,67,0,29,17,12,.586,13.36,9.40,7,9,13,2,1,8,2002,1887,1165,695,1653,.420,183,568,.322,429,602,.713,389,1079,352,187,112,380,527,,,.364,.344,.516,52.6,50.6,,7.0,.476,16.4,,.260,+14.60,110.3,95.7,65.3,-.015,+9.55,106.6,97.1,+2.31,34,21,13,.618,12.63,9.81,8,8,11,1,2,9,2376,2280,1375,788,1851,.426,254,727,.349,546,760,.718,387,1234,470,146,175,392,613,,,.411,.393,.537,50.3,59.6,,8.8,.494,15.1,,.295,+14.48,113.4,98.9,63.7,+.050,+10.49,107.3,96.8,+9.29
Wagner,Pittsburgh,61,87,0,32,21,11,.656,-3.33,-6.48,14,4,14,1,7,9,2403,2302,1280,865,1841,.470,225,589,.382,448,616,.727,381,1098,514,239,89,482,566,,,.335,.320,.563,51.5,59.4,,4.9,.531,18.4,,.243,-1.16,104.7,105.9,67.6,+.049,-7.45,98.9,106.3,+2.38,33,28,5,.848,21.49,5.79,13,3,16,0,7,4,2473,1955,,893,1766,.506,208,572,.364,479,748,.640,369,1203,589,271,134,484,591,,,.424,.324,.583,55.0,66.0,,7.7,.565,18.6,,.271,+28.61,114.8,86.2,64.7,-.023,+7.07,105.5,98.4,-8.24
Utah,Kentucky,54,74,0,33,25,8,.758,11.00,5.25,11,3,15,1,7,4,2191,1991,1330,757,1679,.451,236,620,.381,441,620,.711,333,1093,427,163,124,427,658,,,.369,.369,.555,51.9,56.4,,7.6,.521,17.8,,.263,+14.04,106.6,92.6,62.1,+.069,+5.23,106.8,101.6,+1.55,36,32,4,.889,22.47,9.33,16,0,12,1,9,1,2782,2309,,1026,2102,.488,208,585,.356,522,742,.704,460,1324,574,281,176,501,625,,,.353,.278,.567,54.3,55.9,,8.8,.538,17.0,,.248,+29.18,116.5,87.4,67.7,+.051,+11.20,108.6,97.4,+6.77
Tulsa,Wisconsin,60,61,0,33,23,10,.697,10.41,2.29,12,6,14,3,6,6,2423,2155,,877,1884,.465,217,591,.367,452,619,.730,365,1221,488,242,159,467,565,,,.329,.314,.556,51.3,55.6,,8.2,.523,17.7,,.240,+13.04,107.9,94.9,67.4,-.061,+1.05,102.7,101.7,+4.16,32,24,8,.750,17.48,6.51,12,4,16,1,6,5,2250,1899,,798,1723,.463,201,563,.357,453,619,.732,326,1045,423,221,88,334,478,,,.359,.327,.558,51.5,53.0,,5.3,.521,14.2,,.263,+22.07,114.4,92.4,61.9,-.024,+6.46,106.1,99.6,-1.01
