Team1,Team2,Points1,Points2,Result,G1,W1,L1,W-L%1,SRS1,SOS1,ConfW1,ConfL1,HomeW1,HomeL1,AwayW1,AwayL1,Tm.1,Opp.1,MP1,FG1,FGA1,FG%1,3P1,3PA1,3P%1,FT1,FTA1,FT%1,ORB1,TRB1,AST1,STL1,BLK1,TOV1,PF1,Pace1,ORtg1,FTr1,3PAr1,TS%1,TRB%1,AST%1,STL%1,BLK%1,eFG%1,TOV%1,ORB%1,FT/FGA1,AdjEM1,AdjO1,AdjD1,AdjT1,Luck1,SOS AdjEM1,OppO1,OppD1,NCSOS AdjEM1,G2,W2,L2,W-L%2,SRS2,SOS2,ConfW2,ConfL2,HomeW2,HomeL2,AwayW2,AwayL2,Tm.2,Opp.2,MP2,FG2,FGA2,FG%2,3P2,3PA2,3P%2,FT2,FTA2,FT%2,ORB2,TRB2,AST2,STL2,BLK2,TOV2,PF2,Pace2,ORtg2,FTr2,3PAr2,TS%2,TRB%2,AST%2,STL%2,BLK%2,eFG%2,TOV%2,ORB%2,FT/FGA2,AdjEM2,AdjO2,AdjD2,AdjT2,Luck2,SOS AdjEM2,OppO2,OppD2,NCSOS AdjEM2
Wisconsin,Davidson,56,73,0,36,31,5,.861,19.59,6.73,16,2,16,2,10,2,2421,1958,1440,841,1872,.449,212,596,.356,527,747,.705,419,1292,455,221,120,438,517,,,.399,.318,.544,54.3,54.1,,6.4,.506,16.4,,.282,+26.68,113.5,86.8,61.1,+.043,+7.35,107.1,99.8,-0.19,36,29,7,.806,13.93,1.66,20,0,12,1,11,3,2803,2274,,1032,2199,.469,328,901,.364,411,573,.717,417,1302,615,290,114,426,654,,,.261,.410,.567,52.4,59.6,,6.1,.544,14.7,,.187,+23.61,117.0,93.4,66.2,-.036,+3.36,105.2,101.8,+14.93
Kansas,Davidson,59,57,1,40,37,3,.925,26.90,8.20,13,3,19,0,8,3,3221,2460,,1176,2314,.508,271,683,.397,598,852,.702,482,1547,721,356,235,529,706,,,.368,.295,.592,55.6,61.3,,10.4,.567,16.3,,.258,+35.21,120.9,85.7,66.8,+.012,+9.57,109.2,99.6,-1.41,36,29,7,.806,13.93,1.66,20,0,12,1,11,3,2803,2274,,1032,2199,.469,328,901,.364,411,573,.717,417,1302,615,290,114,426,654,,,.261,.410,.567,52.4,59.6,,6.1,.544,14.7,,.187,+23.61,117.0,93.4,66.2,-.036,+3.36,105.2,101.8,+14.93
Texas-Arlington,Memphis,63,87,0,33,21,12,.636,-2.87,-4.62,7,9,14,3,4,8,2422,2274,,868,1820,.477,201,577,.348,485,741,.655,352,1249,467,218,87,565,649,,,.407,.317,.558,52.1,53.8,,4.5,.532,20.6,,.266,-2.31,101.3,103.6,68.6,+.045,-4.81,99.5,104.3,-5.90,40,38,2,.950,23.73,5.76,16,0,19,1,10,0,3196,2477,1610,1143,2454,.466,302,865,.349,608,991,.614,565,1620,637,337,244,470,691,,,.404,.352,.546,54.1,55.7,,10.7,.527,13.8,,.248,+31.51,118.0,86.5,68.1,+.012,+5.83,107.0,101.1,+5.45
Mississippi State,Oregon,76,69,1,34,23,11,.676,13.42,5.74,12,4,12,3,7,4,2489,2228,1375,885,1922,.460,235,703,.334,484,749,.646,410,1385,448,199,267,509,568,,,.390,.366,.546,52.7,50.6,,12.5,.522,18.3,,.252,+16.77,108.2,91.5,66.6,-.043,+6.22,108.1,101.8,-1.48,32,18,14,.563,11.68,7.65,9,9,12,3,5,7,2450,2321,1295,858,1788,.480,279,711,.392,455,656,.694,327,1093,475,148,81,402,586,,,.367,.398,.583,51.3,55.4,,4.3,.558,16.1,,.254,+15.66,118.8,103.1,65.8,-.035,+10.56,108.9,98.4,+0.11
Michigan State,Temple,72,61,1,36,27,9,.750,16.32,7.68,12,6,17,0,4,6,2564,2253,1440,949,1976,.480,179,483,.371,487,661,.737,440,1330,631,208,152,490,665,,,.335,.244,.560,55.0,66.5,,7.7,.526,17.6,,.246,+21.15,115.8,94.7,63.3,+.032,+8.71,108.2,99.5,+0.59,34,21,13,.618,8.16,4.57,11,5,10,3,7,5,2457,2335,,857,1829,.469,266,721,.369,477,645,.740,302,1108,510,214,148,432,601,,,.353,.394,.575,49.2,59.5,,7.7,.541,16.8,,.261,+12.37,112.8,100.4,63.6,-.018,+6.08,107.4,101.3,+3.73
Pittsburgh,Oral Roberts,82,63,1,37,27,10,.730,15.62,7.84,10,8,16,2,5,7,2731,2410,1490,997,2185,.456,225,671,.335,512,768,.667,533,1399,578,251,125,445,598,,,.351,.307,.536,53.0,58.0,,6.0,.508,14.9,,.234,+19.91,116.5,96.6,63.9,+.027,+9.52,107.8,98.3,-1.69,33,24,9,.727,5.71,-0.26,16,2,12,1,8,6,2282,2047,1330,785,1783,.440,223,604,.369,489,730,.670,371,1182,445,206,132,431,554,,,.409,.339,.536,51.4,56.7,,7.2,.503,16.8,,.274,+10.27,104.7,94.5,63.6,+.032,-0.01,105.4,105.4,+8.75
Kentucky,Marquette,66,74,0,31,18,13,.581,9.19,7.09,12,4,14,4,4,6,2124,2034,1260,735,1566,.469,182,493,.369,472,644,.733,301,1038,395,206,149,490,586,,,.411,.315,.567,51.2,53.7,,8.8,.527,20.7,,.301,+10.01,107.8,97.8,62.4,+.010,+6.74,107.4,100.7,-3.13,35,25,10,.714,18.62,8.09,11,7,15,2,5,5,2658,2269,1410,929,2082,.446,246,697,.353,554,785,.706,474,1287,515,325,132,451,733,,,.377,.335,.541,51.9,55.4,,7.0,.505,15.5,,.266,+22.16,115.3,93.1,66.6,-.027,+8.62,107.9,99.3,-6.37
Cornell,Stanford,53,77,0,28,22,6,.786,0.76,-4.74,14,0,12,1,10,4,2136,1917,1125,758,1562,.485,228,558,.409,392,515,.761,258,939,427,170,88,381,510,,,.330,.357,.591,50.3,56.3,,5.6,.558,17.4,,.251,+4.41,110.1,105.7,67.9,+.086,-6.93,99.1,106.0,-3.59,36,28,8,.778,16.31,6.95,13,5,16,1,7,5,2553,2216,1460,901,2008,.449,199,544,.366,552,795,.694,478,1409,525,158,187,442,613,,,.396,.271,.535,55.5,58.3,,9.3,.498,15.6,,.275,+22.75,113.6,90.9,63.4,+.040,+9.32,109.1,99.7,-6.32
Miami (FL),Saint Mary's (CA),78,64,1,34,23,11,.676,12.38,7.13,8,8,14,2,4,6,2542,2309,1370,867,1985,.437,236,613,.385,572,766,.747,433,1293,451,202,157,454,638,,,.386,.309,.541,51.4,52.0,,8.0,.496,16.2,,.288,+15.38,112.5,97.1,65.8,-.003,+7.78,106.7,98.9,-5.55,32,25,7,.781,11.39,0.36,12,2,15,1,6,5,2421,2037,1295,845,1843,.458,254,706,.360,477,722,.661,385,1215,468,230,169,439,557,,,.392,.383,.554,52.2,55.4,,9.1,.527,16.7,,.259,+14.66,109.2,94.6,66.4,+.030,+0.11,103.4,103.3,+2.34
Texas,Austin Peay,74,54,1,38,31,7,.816,18.13,8.59,13,3,17,1,7,3,2868,2467,,1032,2285,.452,309,800,.386,495,725,.683,496,1448,501,228,198,359,629,,,.317,.350,.545,51.8,48.5,,8.9,.519,12.0,,.217,+25.09,120.6,95.5,63.9,+.044,+10.37,108.4,98.0,+0.04,35,24,11,.686,-2.21,-5.24,16,4,13,1,9,8,2590,2477,,855,1917,.446,273,715,.382,607,850,.714,362,1107,501,335,75,440,616,,,.443,.373,.558,48.0,58.6,,4.0,.517,15.9,,.317,-0.30,104.6,104.9,65.5,+.086,-6.35,102.5,108.8,+5.19
Mississippi State,Memphis,74,77,0,34,23,11,.676,13.42,5.74,12,4,12,3,7,4,2489,2228,1375,885,1922,.460,235,703,.334,484,749,.646,410,1385,448,199,267,509,568,,,.390,.366,.546,52.7,50.6,,12.5,.522,18.3,,.252,+16.77,108.2,91.5,66.6,-.043,+6.22,108.1,101.8,-1.48,40,38,2,.950,23.73,5.76,16,0,19,1,10,0,3196,2477,1610,1143,2454,.466,302,865,.349,608,991,.614,565,1620,637,337,244,470,691,,,.404,.352,.546,54.1,55.7,,10.7,.527,13.8,,.248,+31.51,118.0,86.5,68.1,+.012,+5.83,107.0,101.1,+5.45
Michigan State,Pittsburgh,65,54,1,36,27,9,.750,16.32,7.68,12,6,17,0,4,6,2564,2253,1440,949,1976,.480,179,483,.371,487,661,.737,440,1330,631,208,152,490,665,,,.335,.244,.560,55.0,66.5,,7.7,.526,17.6,,.246,+21.15,115.8,94.7,63.3,+.032,+8.71,108.2,99.5,+0.59,37,27,10,.730,15.62,7.84,10,8,16,2,5,7,2731,2410,1490,997,2185,.456,225,671,.335,512,768,.667,533,1399,578,251,125,445,598,,,.351,.307,.536,53.0,58.0,,6.0,.508,14.9,,.234,+19.91,116.5,96.6,63.9,+.027,+9.52,107.8,98.3,-1.69
Stanford,Marquette,82,81,1,36,28,8,.778,16.31,6.95,13,5,16,1,7,5,2553,2216,1460,901,2008,.449,199,544,.366,552,795,.694,478,1409,525,158,187,442,613,,,.396,.271,.535,55.5,58.3,,9.3,.498,15.6,,.275,+22.75,113.6,90.9,63.4,+.040,+9.32,109.1,99.7,-6.32,35,25,10,.714,18.62,8.09,11,7,15,2,5,5,2658,2269,1410,929,2082,.446,246,697,.353,554,785,.706,474,1287,515,325,132,451,733,,,.377,.335,.541,51.9,55.4,,7.0,.505,15.5,,.266,+22.16,115.3,93.1,66.6,-.027,+8.62,107.9,99.3,-6.37
Texas,Miami (FL),75,72,1,38,31,7,.816,18.13,8.59,13,3,17,1,7,3,2868,2467,,1032,2285,.452,309,800,.386,495,725,.683,496,1448,501,228,198,359,629,,,.317,.350,.545,51.8,48.5,,8.9,.519,12.0,,.217,+25.09,120.6,95.5,63.9,+.044,+10.37,108.4,98.0,+0.04,34,23,11,.676,12.38,7.13,8,8,14,2,4,6,2542,2309,1370,867,1985,.437,236,613,.385,572,766,.747,433,1293,451,202,157,454,638,,,.386,.309,.541,51.4,52.0,,8.0,.496,16.2,,.288,+15.38,112.5,97.1,65.8,-.003,+7.78,106.7,98.9,-5.55
Michigan State,Memphis,74,92,0,36,27,9,.750,16.32,7.68,12,6,17,0,4,6,2564,2253,1440,949,1976,.480,179,483,.371,487,661,.737,440,1330,631,208,152,490,665,,,.335,.244,.560,55.0,66.5,,7.7,.526,17.6,,.246,+21.15,115.8,94.7,63.3,+.032,+8.71,108.2,99.5,+0.59,40,38,2,.950,23.73,5.76,16,0,19,1,10,0,3196,2477,1610,1143,2454,.466,302,865,.349,608,991,.614,565,1620,637,337,244,470,691,,,.404,.352,.546,54.1,55.7,,10.7,.527,13.8,,.248,+31.51,118.0,86.5,68.1,+.012,+5.83,107.0,101.1,+5.45
Texas,Stanford,82,62,1,38,31,7,.816,18.13,8.59,13,3,17,1,7,3,2868,2467,,1032,2285,.452,309,800,.386,495,725,.683,496,1448,501,228,198,359,629,,,.317,.350,.545,51.8,48.5,,8.9,.519,12.0,,.217,+25.09,120.6,95.5,63.9,+.044,+10.37,108.4,98.0,+0.04,36,28,8,.778,16.31,6.95,13,5,16,1,7,5,2553,2216,1460,901,2008,.449,199,544,.366,552,795,.694,478,1409,525,158,187,442,613,,,.396,.271,.535,55.5,58.3,,9.3,.498,15.6,,.275,+22.75,113.6,90.9,63.4,+.040,+9.32,109.1,99.7,-6.32
Memphis,Texas,85,67,1,40,38,2,.950,23.73,5.76,16,0,19,1,10,0,3196,2477,1610,1143,2454,.466,302,865,.349,608,991,.614,565,1620,637,337,244,470,691,,,.404,.352,.546,54.1,55.7,,10.7,.527,13.8,,.248,+31.51,118.0,86.5,68.1,+.012,+5.83,107.0,101.1,+5.45,38,31,7,.816,18.13,8.59,13,3,17,1,7,3,2868,2467,,1032,2285,.452,309,800,.386,495,725,.683,496,1448,501,228,198,359,629,,,.317,.350,.545,51.8,48.5,,8.9,.519,12.0,,.217,+25.09,120.6,95.5,63.9,+.044,+10.37,108.4,98.0,+0.04
