Team1,Team2,Points1,Points2,Result,G1,W1,L1,W-L%1,SRS1,SOS1,ConfW1,ConfL1,HomeW1,HomeL1,AwayW1,AwayL1,Tm.1,Opp.1,MP1,FG1,FGA1,FG%1,3P1,3PA1,3P%1,FT1,FTA1,FT%1,ORB1,TRB1,AST1,STL1,BLK1,TOV1,PF1,Pace1,ORtg1,FTr1,3PAr1,TS%1,TRB%1,AST%1,STL%1,BLK%1,eFG%1,TOV%1,ORB%1,FT/FGA1,AdjEM1,AdjO1,AdjD1,AdjT1,Luck1,SOS AdjEM1,OppO1,OppD1,NCSOS AdjEM1,G2,W2,L2,W-L%2,SRS2,SOS2,ConfW2,ConfL2,HomeW2,HomeL2,AwayW2,AwayL2,Tm.2,Opp.2,MP2,FG2,FGA2,FG%2,3P2,3PA2,3P%2,FT2,FTA2,FT%2,ORB2,TRB2,AST2,STL2,BLK2,TOV2,PF2,Pace2,ORtg2,FTr2,3PAr2,TS%2,TRB%2,AST%2,STL%2,BLK%2,eFG%2,TOV%2,ORB%2,FT/FGA2,AdjEM2,AdjO2,AdjD2,AdjT2,Luck2,SOS AdjEM2,OppO2,OppD2,NCSOS AdjEM2
North Carolina,Wisconsin,88,82,1,37,33,4,.892,28.42,10.66,14,2,15,0,8,2,3257,2600,1480,1128,2260,.499,277,687,.403,724,998,.725,502,1499,706,362,142,594,662,,,.442,.304,.596,55.1,62.6,,6.2,.560,17.8,,.320,+32.77,122.5,89.7,73.1,+.011,+11.64,108.7,97.1,+4.26,34,25,9,.735,16.76,9.61,11,5,15,1,5,6,2290,2047,1360,788,1789,.440,250,640,.391,464,685,.677,342,1176,444,179,62,389,513,,,.383,.358,.542,52.7,56.3,,3.4,.510,15.5,,.259,+20.81,112.0,91.2,62.8,+.042,+10.24,108.5,98.3,+1.27
Washington,Montana,88,77,1,35,29,6,.829,19.77,7.66,14,4,15,0,6,5,3026,2596,1410,1102,2271,.485,257,670,.384,565,771,.733,523,1305,660,288,87,499,718,,,.339,.295,.574,52.8,59.9,,4.3,.542,15.9,,.249,+22.18,120.6,98.4,71.9,+.060,+8.61,107.5,98.9,+6.73,31,18,13,.581,-3.63,-3.49,9,5,12,2,4,10,2152,2132,,735,1606,.458,182,514,.354,500,739,.677,322,1118,424,182,93,528,533,,,.460,.320,.550,52.6,57.7,,5.1,.514,21.2,,.311,-2.73,99.9,102.6,68.2,+.049,-4.35,100.4,104.8,+4.56
Pacific,Pittsburgh,79,71,1,31,27,4,.871,8.95,1.16,18,0,12,1,13,1,2258,2011,1250,794,1598,.497,201,526,.382,469,631,.743,310,1104,462,154,96,424,455,,,.395,.329,.595,54.6,58.2,,5.3,.560,18.3,,.293,+14.08,114.5,100.5,63.6,+.091,+0.66,103.1,102.4,+1.74,29,20,9,.690,14.53,5.73,10,6,13,4,6,3,2097,1842,1170,738,1567,.471,175,462,.379,446,677,.659,414,1103,439,189,120,419,496,,,.432,.295,.555,56.3,59.5,,7.5,.527,18.2,,.285,+18.41,114.8,96.3,64.0,-.057,+5.63,106.3,100.7,-10.09
Georgia Tech,George Washington,80,68,1,32,20,12,.625,17.21,9.78,8,8,13,3,4,6,2371,2133,1290,849,1877,.452,190,570,.333,483,699,.691,400,1248,471,265,162,483,648,,,.372,.304,.537,51.6,55.5,,8.6,.503,17.9,,.257,+19.23,109.2,90.0,68.6,-.038,+10.91,108.9,98.0,-4.87,30,22,8,.733,10.62,1.05,11,5,10,3,8,4,2308,2021,1205,833,1750,.476,162,447,.362,480,693,.693,390,1098,484,293,128,448,528,,,.396,.255,.555,52.2,58.1,,7.6,.522,17.7,,.274,+14.41,109.9,95.5,70.8,-.013,+0.49,103.6,103.1,+0.84
Louisiana,Louisville,62,68,0,31,20,11,.645,5.71,1.91,11,4,11,1,5,9,2239,2109,,804,1802,.446,200,601,.333,431,654,.659,437,1092,375,291,85,482,604,,,.363,.334,.530,52.2,46.6,,5.3,.502,18.6,,.239,+9.91,107.1,97.2,67.6,+.037,+2.67,104.8,102.2,+9.12,38,33,5,.868,22.57,6.18,14,2,15,2,10,1,3066,2436,1525,1011,2165,.467,361,906,.398,683,945,.723,489,1475,590,327,148,535,701,,,.436,.418,.586,54.1,58.4,,7.0,.550,17.0,,.315,+25.78,118.8,93.0,66.3,+.045,+6.42,106.1,99.7,-2.03
UCLA,Texas Tech,66,78,0,29,18,11,.621,9.16,7.09,11,7,12,3,6,5,2138,2078,1175,748,1654,.452,186,538,.346,456,634,.719,343,1068,417,169,74,464,532,,,.383,.325,.547,52.9,55.7,,4.3,.508,19.2,,.276,+10.74,107.8,97.1,69.2,+.036,+6.73,106.7,100.0,-0.43,33,22,11,.667,16.24,9.11,10,6,13,2,5,5,2535,2287,1330,932,1957,.476,145,366,.396,526,696,.756,368,1156,553,259,123,424,554,,,.356,.187,.554,49.6,59.3,,6.3,.513,15.6,,.269,+15.47,110.3,94.8,69.0,+.037,+8.93,108.8,99.9,-3.94
Winthrop,Gonzaga,64,74,0,33,27,6,.818,0.48,-6.65,15,1,16,0,9,4,2245,1961,1330,767,1724,.445,220,604,.364,491,725,.677,371,1154,477,269,125,464,616,,,.421,.350,.543,52.4,62.2,,7.5,.509,18.3,,.285,+4.97,101.5,96.5,63.1,+.065,-7.69,99.6,107.3,+2.26,31,26,5,.839,13.30,4.37,12,2,14,0,6,3,2454,2159,1240,856,1702,.503,153,403,.380,589,797,.739,368,1191,486,169,106,416,536,,,.468,.237,.590,55.8,56.8,,5.8,.548,16.7,,.346,+17.88,119.3,101.4,67.1,+.012,+3.46,104.0,100.5,+2.18
West Virginia,Creighton,63,61,1,35,24,11,.686,11.76,7.62,8,8,11,3,6,5,2501,2356,1420,868,1930,.450,319,885,.360,446,601,.742,340,1065,578,280,130,412,530,,,.311,.459,.564,47.0,66.6,,6.9,.532,15.7,,.231,+15.00,114.1,99.1,63.6,+.082,+9.14,108.6,99.5,-7.33,34,23,11,.676,10.14,3.84,11,7,11,5,7,5,2421,2207,1370,823,1820,.452,293,707,.414,482,660,.730,336,1063,483,234,111,412,598,,,.363,.388,.567,47.8,58.7,,6.1,.533,16.2,,.265,+14.33,114.3,100.0,63.1,-.033,+4.44,104.9,100.4,-1.69
Chattanooga,Wake Forest,54,70,0,31,20,11,.645,-1.37,-3.59,10,6,13,3,7,7,2253,2034,1240,795,1746,.455,168,554,.303,495,729,.679,509,1284,450,231,60,535,523,,,.418,.317,.538,57.5,56.6,,3.4,.503,20.4,,.284,+0.03,98.9,98.8,67.6,+.059,-3.78,101.1,104.9,+5.69,33,27,6,.818,20.24,10.27,13,3,16,0,8,4,2801,2441,1340,965,1966,.491,251,629,.399,620,906,.684,465,1315,531,284,118,484,640,,,.461,.320,.584,54.9,55.0,,5.9,.555,16.8,,.315,+24.86,124.3,99.5,68.9,+.046,+10.94,108.4,97.5,+4.87
Pacific,Washington,79,97,0,31,27,4,.871,8.95,1.16,18,0,12,1,13,1,2258,2011,1250,794,1598,.497,201,526,.382,469,631,.743,310,1104,462,154,96,424,455,,,.395,.329,.595,54.6,58.2,,5.3,.560,18.3,,.293,+14.08,114.5,100.5,63.6,+.091,+0.66,103.1,102.4,+1.74,35,29,6,.829,19.77,7.66,14,4,15,0,6,5,3026,2596,1410,1102,2271,.485,257,670,.384,565,771,.733,523,1305,660,288,87,499,718,,,.339,.295,.574,52.8,59.9,,4.3,.542,15.9,,.249,+22.18,120.6,98.4,71.9,+.060,+8.61,107.5,98.9,+6.73
Georgia Tech,Louisville,54,76,0,32,20,12,.625,17.21,9.78,8,8,13,3,4,6,2371,2133,1290,849,1877,.452,190,570,.333,483,699,.691,400,1248,471,265,162,483,648,,,.372,.304,.537,51.6,55.5,,8.6,.503,17.9,,.257,+19.23,109.2,90.0,68.6,-.038,+10.91,108.9,98.0,-4.87,38,33,5,.868,22.57,6.18,14,2,15,2,10,1,3066,2436,1525,1011,2165,.467,361,906,.398,683,945,.723,489,1475,590,327,148,535,701,,,.436,.418,.586,54.1,58.4,,7.0,.550,17.0,,.315,+25.78,118.8,93.0,66.3,+.045,+6.42,106.1,99.7,-2.03
Texas Tech,Gonzaga,71,69,1,33,22,11,.667,16.24,9.11,10,6,13,2,5,5,2535,2287,1330,932,1957,.476,145,366,.396,526,696,.756,368,1156,553,259,123,424,554,,,.356,.187,.554,49.6,59.3,,6.3,.513,15.6,,.269,+15.47,110.3,94.8,69.0,+.037,+8.93,108.8,99.9,-3.94,31,26,5,.839,13.30,4.37,12,2,14,0,6,3,2454,2159,1240,856,1702,.503,153,403,.380,589,797,.739,368,1191,486,169,106,416,536,,,.468,.237,.590,55.8,56.8,,5.8,.548,16.7,,.346,+17.88,119.3,101.4,67.1,+.012,+3.46,104.0,100.5,+2.18
West Virginia,Wake Forest,111,105,1,35,24,11,.686,11.76,7.62,8,8,11,3,6,5,2501,2356,1420,868,1930,.450,319,885,.360,446,601,.742,340,1065,578,280,130,412,530,,,.311,.459,.564,47.0,66.6,,6.9,.532,15.7,,.231,+15.00,114.1,99.1,63.6,+.082,+9.14,108.6,99.5,-7.33,33,27,6,.818,20.24,10.27,13,3,16,0,8,4,2801,2441,1340,965,1966,.491,251,629,.399,620,906,.684,465,1315,531,284,118,484,640,,,.461,.320,.584,54.9,55.0,,5.9,.555,16.8,,.315,+24.86,124.3,99.5,68.9,+.046,+10.94,108.4,97.5,+4.87
Washington,Louisville,79,93,0,35,29,6,.829,19.77,7.66,14,4,15,0,6,5,3026,2596,1410,1102,2271,.485,257,670,.384,565,771,.733,523,1305,660,288,87,499,718,,,.339,.295,.574,52.8,59.9,,4.3,.542,15.9,,.249,+22.18,120.6,98.4,71.9,+.060,+8.61,107.5,98.9,+6.73,38,33,5,.868,22.57,6.18,14,2,15,2,10,1,3066,2436,1525,1011,2165,.467,361,906,.398,683,945,.723,489,1475,590,327,148,535,701,,,.436,.418,.586,54.1,58.4,,7.0,.550,17.0,,.315,+25.78,118.8,93.0,66.3,+.045,+6.42,106.1,99.7,-2.03
West Virginia,Texas Tech,65,60,1,35,24,11,.686,11.76,7.62,8,8,11,3,6,5,2501,2356,1420,868,1930,.450,319,885,.360,446,601,.742,340,1065,578,280,130,412,530,,,.311,.459,.564,47.0,66.6,,6.9,.532,15.7,,.231,+15.00,114.1,99.1,63.6,+.082,+9.14,108.6,99.5,-7.33,33,22,11,.667,16.24,9.11,10,6,13,2,5,5,2535,2287,1330,932,1957,.476,145,366,.396,526,696,.756,368,1156,553,259,123,424,554,,,.356,.187,.554,49.6,59.3,,6.3,.513,15.6,,.269,+15.47,110.3,94.8,69.0,+.037,+8.93,108.8,99.9,-3.94
West Virginia,Louisville,85,93,0,35,24,11,.686,11.76,7.62,8,8,11,3,6,5,2501,2356,1420,868,1930,.450,319,885,.360,446,601,.742,340,1065,578,280,130,412,530,,,.311,.459,.564,47.0,66.6,,6.9,.532,15.7,,.231,+15.00,114.1,99.1,63.6,+.082,+9.14,108.6,99.5,-7.33,38,33,5,.868,22.57,6.18,14,2,15,2,10,1,3066,2436,1525,1011,2165,.467,361,906,.398,683,945,.723,489,1475,590,327,148,535,701,,,.436,.418,.586,54.1,58.4,,7.0,.550,17.0,,.315,+25.78,118.8,93.0,66.3,+.045,+6.42,106.1,99.7,-2.03
Duke,Delaware State,57,46,1,33,27,6,.818,23.01,10.04,11,5,14,1,5,4,2581,2153,,853,1915,.445,290,763,.380,585,821,.713,432,1261,421,287,220,454,612,,,.429,.398,.560,51.1,49.4,,11.0,.521,16.5,,.305,+27.41,115.7,88.3,68.3,-.002,+10.89,109.5,98.6,+1.51,33,19,14,.576,-6.68,-6.89,14,4,9,1,6,11,2043,2036,,667,1585,.421,213,622,.342,496,668,.743,334,911,351,264,92,461,538,,,.421,.392,.537,47.0,52.6,,5.8,.488,19.5,,.313,-4.95,102.3,107.2,59.3,+.077,-7.47,97.1,104.6,+9.89
Stanford,Mississippi State,70,93,0,31,18,13,.581,9.10,8.13,11,7,10,2,5,5,2173,2134,1245,774,1778,.435,124,363,.342,501,680,.737,380,1112,373,207,86,428,559,,,.382,.204,.517,50.4,48.2,,4.8,.470,16.9,,.282,+10.63,106.6,95.9,67.1,+.049,+8.47,107.5,99.1,+4.14,34,23,11,.676,12.55,6.05,9,7,11,2,5,5,2466,2245,1360,870,1958,.444,199,590,.337,527,792,.665,492,1389,475,232,114,503,532,,,.404,.301,.528,55.8,54.6,,5.7,.495,17.7,,.269,+15.25,109.3,94.0,68.1,+.038,+6.49,106.9,100.4,-1.84
Old Dominion,Michigan State,81,89,0,34,28,6,.824,5.97,-2.59,15,3,14,1,11,4,2430,2079,1365,869,1958,.444,210,624,.337,482,690,.699,409,1239,552,329,151,416,597,,,.352,.319,.532,51.4,63.5,,8.2,.497,15.4,,.246,+10.04,104.7,94.6,66.4,+.049,-3.20,101.0,104.2,-3.98,33,26,7,.788,20.47,7.41,13,3,14,1,6,4,2590,2159,1335,914,1875,.487,219,615,.356,543,699,.777,397,1198,565,258,87,451,640,,,.373,.328,.587,55.2,61.8,,5.0,.546,17.0,,.290,+25.67,119.7,94.0,66.4,-.013,+7.89,107.0,99.1,-3.18
Vermont,Syracuse,60,57,1,32,25,7,.781,7.80,-1.95,16,2,13,0,10,6,2299,1987,1285,805,1852,.435,269,751,.358,420,582,.722,397,1208,493,216,55,380,506,,,.314,.406,.540,53.7,61.2,,3.1,.507,15.1,,.227,+13.53,111.3,97.8,64.7,+.032,-1.71,100.7,102.4,+5.11,34,27,7,.794,15.95,6.83,11,5,16,2,6,3,2548,2197,1370,946,1956,.484,156,499,.313,500,750,.667,470,1291,525,276,157,465,539,,,.383,.255,.551,52.8,55.5,,8.1,.524,16.7,,.256,+20.98,115.6,94.7,65.8,+.002,+6.29,106.8,100.5,-4.57
Utah,Texas-El Paso,60,54,1,35,29,6,.829,14.01,4.54,13,1,16,0,7,3,2379,2005,1400,837,1628,.514,155,473,.328,550,769,.715,374,1194,516,211,94,503,506,,,.472,.291,.597,59.1,61.6,,5.3,.562,20.2,,.338,+20.33,113.1,92.7,59.1,+.032,+3.60,105.9,102.3,-4.04,35,27,8,.771,9.61,0.91,14,4,16,2,7,4,2616,2278,,901,1955,.461,208,571,.364,606,765,.792,386,1197,579,255,104,426,581,,,.391,.292,.564,51.1,64.3,,5.4,.514,15.5,,.310,+11.62,112.7,101.1,65.9,+.015,-0.68,102.2,102.9,-5.30
Niagara,Oklahoma,67,84,0,30,20,10,.667,3.12,-3.08,13,5,13,0,5,9,2537,2351,,833,1915,.435,270,753,.359,601,791,.760,471,1222,473,206,98,387,568,,,.413,.393,.554,54.7,56.8,,5.4,.505,14.5,,.314,+5.43,115.2,109.8,70.1,-.027,-3.52,101.3,104.8,+0.83,33,25,8,.758,19.96,8.84,12,4,14,1,6,3,2480,2088,1325,908,1907,.476,214,576,.372,450,652,.690,428,1172,511,291,135,449,607,,,.342,.302,.559,53.0,56.3,,7.7,.532,16.8,,.236,+22.55,114.4,91.8,65.4,-.006,+7.68,107.5,99.8,+0.09
Iowa,Cincinnati,64,76,0,33,21,12,.636,14.97,9.34,7,9,13,3,3,6,2407,2221,1335,841,1831,.459,210,558,.376,515,745,.691,371,1196,501,247,174,476,618,,,.407,.305,.551,50.9,59.6,,9.2,.517,17.9,,.281,+17.17,111.9,94.7,68.1,-.034,+9.51,107.4,97.9,+3.40,33,25,8,.758,17.64,6.74,12,4,15,2,7,3,2505,2130,1330,839,1923,.436,221,634,.349,606,878,.690,471,1355,493,179,225,435,586,,,.457,.330,.535,52.9,58.8,,11.2,.494,15.7,,.315,+20.43,112.5,92.0,68.0,-.006,+5.48,106.1,100.6,+0.62
Kentucky,Eastern Kentucky,72,64,1,34,28,6,.824,19.16,8.10,14,2,14,1,7,3,2503,2127,1375,901,1940,.464,218,635,.343,483,728,.663,417,1197,509,311,147,445,582,,,.375,.327,.548,50.9,56.5,,8.0,.521,16.3,,.249,+24.10,113.0,88.9,66.6,+.032,+8.85,107.9,99.1,-2.71,31,22,9,.710,-2.68,-5.18,11,5,12,1,8,7,2256,2078,1250,845,1773,.477,194,552,.351,372,555,.670,360,1103,480,232,122,451,599,,,.313,.311,.554,52.1,56.8,,7.2,.531,18.1,,.210,+1.98,102.8,100.8,66.1,+.099,-3.87,102.4,106.3,+1.72
Mississippi State,Duke,55,63,0,34,23,11,.676,12.55,6.05,9,7,11,2,5,5,2466,2245,1360,870,1958,.444,199,590,.337,527,792,.665,492,1389,475,232,114,503,532,,,.404,.301,.528,55.8,54.6,,5.7,.495,17.7,,.269,+15.25,109.3,94.0,68.1,+.038,+6.49,106.9,100.4,-1.84,33,27,6,.818,23.01,10.04,11,5,14,1,5,4,2581,2153,,853,1915,.445,290,763,.380,585,821,.713,432,1261,421,287,220,454,612,,,.429,.398,.560,51.1,49.4,,11.0,.521,16.5,,.305,+27.41,115.7,88.3,68.3,-.002,+10.89,109.5,98.6,+1.51
Vermont,Michigan State,61,72,0,32,25,7,.781,7.80,-1.95,16,2,13,0,10,6,2299,1987,1285,805,1852,.435,269,751,.358,420,582,.722,397,1208,493,216,55,380,506,,,.314,.406,.540,53.7,61.2,,3.1,.507,15.1,,.227,+13.53,111.3,97.8,64.7,+.032,-1.71,100.7,102.4,+5.11,33,26,7,.788,20.47,7.41,13,3,14,1,6,4,2590,2159,1335,914,1875,.487,219,615,.356,543,699,.777,397,1198,565,258,87,451,640,,,.373,.328,.587,55.2,61.8,,5.0,.546,17.0,,.290,+25.67,119.7,94.0,66.4,-.013,+7.89,107.0,99.1,-3.18
