School,G,W,L,W-L%,SRS,SOS,W,L,W,L,W,L,Tm.,Opp.,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA
Fordham,32,16,16,.500,1.58,1.24,9,7,8,4,5,10,2168,2157,.365,.371,.529,48.9,57.4,6.6,.496,16.6,.250
Fresno State,28,15,13,.536,1.73,1.59,8,8,12,2,3,10,2067,2063,.327,.440,.522,46.8,56.1,6.5,.487,16.0,.232
Furman,28,15,13,.536,-7.56,-6.38,8,7,11,3,4,10,2021,1921,.322,.404,.568,50.5,61.2,4.6,.538,18.4,.233
Gardner-Webb,29,17,12,.586,-10.55,-6.71,13,7,6,4,11,7,2002,2073,.279,.363,.551,50.3,58.2,5.9,.518,20.5,.212
George Mason,35,27,8,.771,12.11,2.77,15,3,12,1,8,5,2429,2102,.347,.311,.560,51.5,56.5,6.3,.537,17.1,.230
George Washington,30,27,3,.900,9.63,-0.33,16,0,15,0,10,1,2360,2026,.416,.282,.543,52.4,60.5,8.0,.516,16.2,.269
Georgetown,33,23,10,.697,13.98,6.92,10,6,11,2,7,6,2177,1944,.320,.373,.562,53.1,65.3,7.0,.534,16.4,.226
Georgia Southern,30,20,10,.667,-3.12,-5.80,11,4,12,1,7,7,2325,2180,.326,.285,.542,48.9,54.2,6.7,.513,17.9,.226
Georgia State,29,7,22,.241,-5.62,0.59,3,15,3,8,3,11,1888,2068,.346,.337,.504,46.9,52.7,6.6,.473,17.9,.228
Georgia Tech,28,11,17,.393,5.45,5.70,4,12,10,5,1,11,2012,2019,.354,.248,.535,53.2,55.6,7.5,.507,21.0,.236
Georgia,30,15,15,.500,5.05,5.65,5,11,9,5,3,7,2110,2128,.304,.342,.514,48.6,48.8,8.0,.489,18.4,.198
Gonzaga,33,29,4,.879,12.32,5.02,14,0,17,0,8,2,2643,2402,.454,.266,.579,52.5,51.2,4.7,.526,16.0,.355
Grambling,27,14,13,.519,-14.42,-10.58,11,7,7,4,6,8,1828,1875,.312,.278,.493,50.6,43.6,3.3,.463,18.7,.208
Green Bay,31,15,16,.484,-3.72,0.11,8,8,11,4,2,10,2068,2126,.322,.319,.531,50.5,48.8,3.8,.494,17.1,.236
Hampton,32,16,16,.500,-10.17,-12.56,10,8,7,7,5,8,2120,2047,.368,.305,.490,53.0,51.2,5.9,.462,19.3,.228
Hartford,28,13,15,.464,-7.15,-6.61,9,7,7,6,6,8,1890,1897,.343,.313,.513,54.4,49.5,4.9,.488,19.6,.218
Harvard,27,13,14,.481,-7.33,-5.40,5,9,7,6,6,8,1807,1844,.417,.313,.514,51.3,51.4,7.4,.461,20.6,.311
Hawaii,28,17,11,.607,5.50,2.29,10,6,14,3,3,7,1893,1803,.347,.289,.530,49.9,58.9,10.3,.508,17.4,.220
High Point,29,16,13,.552,-8.24,-6.40,8,8,9,2,6,10,2187,2109,.348,.331,.547,48.7,53.9,6.6,.520,18.9,.236
Hofstra,33,26,7,.788,6.66,0.93,14,4,15,1,10,5,2405,2216,.358,.315,.540,51.5,51.0,8.3,.516,16.7,.232
Holy Cross,32,20,12,.625,2.21,-3.70,11,3,11,3,7,7,2124,1935,.400,.326,.527,52.9,62.4,6.8,.484,19.8,.287
Houston,31,21,10,.677,7.33,1.97,9,5,13,2,7,8,2245,2015,.331,.448,.508,45.9,58.0,7.8,.482,15.5,.213
Howard,29,7,22,.241,-16.10,-10.37,5,13,4,5,1,13,1883,2049,.344,.338,.522,46.2,51.2,4.9,.478,20.8,.258
Idaho State,27,13,14,.481,-4.49,-1.22,4,10,8,5,5,7,2125,2091,.422,.323,.561,51.2,55.7,10.5,.520,18.7,.308
Idaho,29,4,25,.138,-10.34,3.28,1,15,4,10,0,15,1752,2089,.284,.320,.488,46.4,43.7,2.5,.460,17.7,.186
Illinois-Chicago,31,16,15,.516,-1.48,-0.18,8,8,8,6,6,7,2130,2170,.383,.232,.518,52.7,52.5,4.3,.481,17.2,.263
Illinois State,28,9,19,.321,-0.15,3.71,4,14,9,6,0,12,1554,1654,.269,.374,.485,48.8,61.9,9.2,.465,22.0,.164
Illinois,33,26,7,.788,17.20,6.29,11,5,15,1,5,4,2311,1937,.314,.360,.543,54.5,59.0,4.8,.523,16.0,.202
Indiana State,29,13,16,.448,-1.06,4.19,4,14,8,7,4,8,1864,1987,.330,.307,.509,46.5,60.5,4.8,.474,17.3,.229
Indiana,31,19,12,.613,12.10,7.36,9,7,10,3,5,7,2231,2084,.302,.404,.564,50.8,58.5,4.2,.540,18.4,.209
Iona,31,23,8,.742,6.86,-0.78,13,5,7,4,11,2,2475,2238,.408,.266,.565,51.7,54.6,7.0,.534,17.6,.282
Iowa State,30,16,14,.533,9.44,7.30,6,10,10,6,3,6,2320,2239,.285,.305,.531,47.4,57.1,4.6,.503,15.2,.199
Iowa,34,25,9,.735,14.18,6.80,11,5,17,0,4,7,2254,2003,.390,.315,.525,52.4,64.3,8.7,.484,19.1,.277
Purdue-Fort Wayne,28,10,18,.357,-11.33,-0.07,6,5,4,13,1786,1940,.266,.364,.513,46.0,49.1,3.8,.483,17.6,.189
IUPUI,29,19,10,.655,-3.02,-5.13,13,3,11,1,6,7,2024,1935,.404,.396,.549,49.4,53.9,4.9,.504,15.3,.301
Jackson State,32,15,17,.469,-11.13,-8.84,10,8,9,2,4,13,2294,2356,.363,.272,.504,45.6,44.4,7.4,.463,17.6,.256
Jacksonville State,29,16,13,.552,-5.82,-5.82,12,8,10,5,6,6,2220,2193,.376,.344,.562,48.8,51.3,6.0,.532,17.2,.261
Jacksonville,27,1,26,.037,-19.60,-5.73,1,19,1,11,0,15,1983,2325,.356,.300,.521,47.8,53.9,6.0,.487,20.9,.244
James Madison,28,5,23,.179,-12.74,0.93,2,16,3,11,1,11,1803,2176,.330,.308,.481,50.7,55.3,3.8,.454,19.6,.204
Kansas State,28,15,13,.536,8.96,6.35,6,10,13,4,2,8,1911,1788,.387,.219,.525,52.9,66.2,6.1,.484,18.7,.275
Kansas,33,25,8,.758,20.02,7.60,13,3,14,2,6,2,2480,2024,.349,.280,.553,53.6,64.6,9.8,.528,18.7,.235
Kennesaw State,29,12,17,.414,10,10,6,6,5,9,2039,2189,.359,.399,.506,44.8,54.1,4.4,.469,16.5,32.9,.248
Kent State,34,25,9,.735,6.27,0.00,15,3,12,2,8,5,2458,2239,.395,.350,.548,52.0,53.6,4.8,.510,16.8,.282
Kentucky,35,22,13,.629,13.12,8.88,9,7,10,5,5,4,2477,2316,.298,.375,.537,52.1,54.8,5.4,.513,16.8,.201
La Salle,28,18,10,.643,4.11,0.25,10,6,10,3,7,6,1941,1833,.334,.348,.540,51.3,55.3,5.7,.505,17.8,.241
Lafayette,28,11,17,.393,-11.65,-4.30,5,9,7,6,4,10,1860,2025,.349,.434,.532,46.0,58.3,4.9,.491,20.8,.258
Lamar,31,17,14,.548,-3.41,-4.88,9,7,9,5,7,6,2487,2378,.390,.322,.536,48.7,55.7,8.0,.509,16.1,.253
Lehigh,31,19,12,.613,-4.00,-4.96,11,3,11,3,6,7,1925,1868,.381,.339,.512,50.8,59.8,5.4,.475,19.5,.260
Liberty,30,7,23,.233,-17.86,-4.42,3,13,6,7,1,14,1915,2173,.352,.287,.494,47.2,45.4,6.0,.460,18.6,.234
Lipscomb,32,21,11,.656,-4.81,-8.78,15,5,11,1,6,9,2329,2157,.344,.366,.547,52.4,52.8,4.9,.510,18.6,.253
Long Beach State,30,18,12,.600,-0.77,-1.66,9,5,9,4,7,7,2498,2384,.363,.375,.554,47.7,46.5,5.3,.522,16.4,.255
Long Island University,28,12,16,.429,-10.44,-6.75,9,9,8,4,4,10,1931,2003,.334,.411,.519,47.6,54.4,4.3,.488,18.1,.228
Longwood,30,10,20,.333,8,4,1,13,2194,2357,.383,.283,.512,50.1,58.6,5.0,.477,18.7,35.7,.256
Louisiana,29,13,16,.448,-1.31,0.59,7,8,8,3,4,12,1936,1991,.392,.364,.524,50.0,59.9,9.5,.496,21.1,.253
Louisiana-Monroe,28,10,18,.357,-10.47,-1.11,6,10,8,5,2,12,1821,1983,.334,.391,.502,48.2,48.9,3.4,.470,20.1,.224
Louisiana State,36,27,9,.750,17.54,8.77,14,2,14,2,7,4,2633,2299,.376,.217,.534,55.4,56.3,11.0,.500,18.4,.259
Louisiana Tech,33,20,13,.606,4.32,2.55,11,5,10,2,7,9,2182,2083,.325,.267,.485,53.9,58.1,7.2,.457,18.3,.206
Louisville,34,21,13,.618,11.26,6.50,6,10,19,3,1,8,2376,2196,.350,.413,.535,50.7,64.2,6.0,.500,16.8,.247
Loyola (IL),30,19,11,.633,-0.12,-1.08,8,8,13,3,5,8,2152,2095,.354,.302,.550,51.3,49.2,7.1,.510,16.4,.267
Loyola Marymount,30,12,18,.400,1.16,3.68,8,6,7,5,4,11,2178,2238,.388,.236,.500,49.9,60.5,5.6,.459,17.7,.266
Loyola (MD),28,15,13,.536,-4.14,-2.85,8,10,8,4,7,8,2152,2188,.315,.366,.548,51.6,50.7,4.2,.521,18.1,.217
Maine,28,12,16,.429,-13.21,-6.75,7,9,7,4,3,11,1812,1906,.320,.399,.520,48.0,53.6,7.4,.485,19.6,.226
Manhattan,31,20,11,.645,0.87,0.00,14,4,11,3,8,7,2380,2338,.404,.319,.545,48.0,48.7,9.6,.511,15.5,.277
Marist,29,19,10,.655,2.20,-2.25,12,6,8,4,10,5,2230,2101,.360,.409,.590,51.1,57.7,4.5,.569,17.0,.246
Marquette,31,20,11,.645,11.33,8.16,10,6,14,2,3,7,2325,2150,.301,.364,.558,49.9,58.1,5.1,.527,18.0,.221
Marshall,28,12,16,.429,-5.05,-1.56,5,9,7,6,3,8,1845,1936,.360,.377,.499,50.7,58.8,4.5,.463,19.7,.243
Maryland-Baltimore County,29,10,19,.345,-8.44,-5.24,5,11,8,4,1,13,1940,2033,.332,.330,.513,48.8,57.0,4.5,.488,17.4,.212
Maryland-Eastern Shore,29,7,22,.241,-20.45,-10.16,4,14,3,7,3,14,1882,2167,.361,.304,.473,47.1,50.1,5.0,.448,20.0,.211
Maryland,32,19,13,.594,10.73,6.73,8,8,14,3,2,7,2505,2352,.421,.213,.535,52.3,58.5,9.9,.488,18.4,.307
Massachusetts,28,13,15,.464,3.74,2.63,8,8,10,2,2,12,1816,1785,.391,.335,.519,53.5,57.8,12.8,.489,21.4,.251
McNeese State,28,14,14,.500,-6.64,-3.64,9,7,9,3,5,11,2015,2029,.380,.278,.507,51.3,46.4,5.5,.468,19.1,.261
Memphis,37,33,4,.892,18.81,4.24,13,1,19,1,10,1,2961,2422,.394,.342,.544,54.4,54.7,11.2,.512,17.5,.269
Mercer,28,9,19,.321,-18.91,-10.12,7,13,4,7,5,9,2058,2256,.322,.307,.523,49.0,44.1,4.4,.493,17.5,.221
Miami (FL),34,18,16,.529,9.79,7.00,7,9,11,5,4,8,2308,2213,.333,.330,.526,51.7,48.4,7.7,.493,16.1,.232
Miami (OH),29,18,11,.621,3.88,1.15,14,4,11,2,7,8,1822,1743,.322,.353,.555,51.5,54.3,5.4,.521,19.0,.237
Michigan State,34,22,12,.647,12.24,7.27,8,8,12,2,4,7,2520,2334,.362,.287,.572,53.9,63.3,5.3,.531,17.8,.279
Michigan,33,22,11,.667,12.19,7.04,8,8,16,3,5,6,2367,2197,.352,.332,.578,53.4,58.0,7.3,.542,19.5,.265
Middle Tennessee,28,16,12,.571,-1.70,-1.17,8,6,9,4,6,8,1977,1940,.390,.355,.538,51.7,54.3,4.2,.499,17.7,.277
Milwaukee,31,22,9,.710,7.65,1.47,12,4,13,2,8,6,2294,2061,.392,.332,.528,54.1,48.8,5.4,.491,16.2,.271
Minnesota,31,16,15,.516,7.67,7.29,5,11,13,5,2,9,2046,2003,.368,.264,.513,51.6,59.6,6.5,.480,18.3,.245
Mississippi State,30,15,15,.500,5.16,5.66,5,11,11,5,1,8,2043,2058,.357,.316,.519,52.9,44.1,7.6,.494,20.9,.226
Mississippi Valley State,28,9,19,.321,-17.46,-8.99,9,9,5,4,4,9,1713,1957,.348,.286,.497,50.1,49.9,3.8,.474,20.0,.212
Mississippi,30,14,16,.467,1.68,4.35,4,12,11,6,1,9,1951,2031,.343,.340,.519,50.4,57.1,5.3,.495,20.1,.216
Missouri-Kansas City,28,14,14,.500,-9.52,-4.87,11,5,9,4,5,9,1974,2091,.333,.367,.530,45.6,47.6,5.1,.493,15.4,.241
Missouri State,31,22,9,.710,12.99,5.19,12,6,14,2,8,6,2301,2059,.386,.290,.550,52.0,57.4,5.7,.507,17.5,.288
Missouri,28,12,16,.429,1.99,6.13,5,11,11,5,1,9,1856,1972,.363,.331,.513,49.4,51.1,4.0,.484,19.6,.236
Monmouth,34,19,15,.559,-2.99,-4.05,12,6,8,4,9,8,2191,2155,.334,.361,.530,47.0,63.8,6.4,.502,19.8,.224
Montana State,30,15,15,.500,-4.59,-2.17,7,7,12,4,3,8,2195,2211,.351,.388,.559,49.2,59.9,6.3,.540,18.1,.226
Montana,31,24,7,.774,4.86,-0.96,10,4,13,1,8,5,2449,2202,.367,.331,.586,52.4,64.5,5.4,.556,17.1,.263
Morehead State,27,4,23,.148,-20.31,-5.43,3,17,2,10,2,13,1679,2026,.315,.272,.506,47.1,57.2,5.8,.472,21.5,.219
Morgan State,30,4,26,.133,-27.25,-7.75,4,14,2,9,2,14,1644,2231,.314,.279,.445,44.6,48.5,5.8,.414,23.3,.195
Mount St. Mary's,30,13,17,.433,-7.45,-5.58,11,7,7,6,5,9,1939,1995,.342,.353,.508,47.4,53.8,5.1,.467,17.7,.246
Murray State,31,24,7,.774,4.16,-5.07,17,3,14,1,8,4,2203,1901,.305,.363,.536,52.0,60.0,8.9,.514,15.8,.199
