School,G,W,L,W-L%,SRS,SOS,W,L,W,L,W,L,Tm.,Opp.,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA
University of California,29,13,16,.448,2.59,5.97,6,12,8,9,4,6,1956,2054,.359,.209,.508,50.0,57.2,5.7,.482,18.3,.225
Campbell,27,2,25,.074,-20.80,-6.58,0,20,1,10,1,15,1681,2065,.331,.269,.478,51.4,47.2,2.6,.450,22.4,.206
Canisius,29,11,18,.379,-8.79,-4.52,8,10,8,7,3,11,2089,2213,.309,.311,.522,47.5,49.8,6.7,.492,16.4,.213
Centenary (LA),27,3,24,.111,-16.77,-1.84,1,15,2,9,1,14,1734,2103,.365,.345,.521,44.9,51.2,3.2,.482,21.4,.260
Central Connecticut State,28,12,16,.429,-8.26,-7.23,8,10,7,6,5,9,1919,1948,.345,.331,.543,51.7,56.7,3.4,.506,18.7,.252
Central Florida,33,24,9,.727,-4.91,-7.78,13,7,12,3,8,5,2304,2152,.382,.446,.573,54.2,65.3,8.2,.544,19.8,.266
Central Michigan,28,10,18,.357,-7.35,2.92,4,14,8,7,2,11,1855,2102,.375,.344,.517,48.0,53.2,4.6,.479,21.5,.261
Charleston Southern,30,13,17,.433,-12.49,-6.53,7,9,7,6,5,9,1762,1913,.314,.289,.505,49.6,55.8,6.4,.480,21.4,.201
Charlotte,29,21,8,.724,9.63,3.97,12,4,12,2,7,5,2257,2093,.413,.357,.534,51.0,53.6,5.2,.497,15.5,.282
Chattanooga,31,20,11,.645,-1.37,-3.59,10,6,13,3,7,7,2253,2034,.418,.317,.538,57.5,56.6,3.4,.503,20.4,.284
Chicago State,28,9,19,.321,-7.44,-1.29,7,9,6,4,2,14,1808,1980,.373,.305,.506,46.4,50.6,6.6,.479,17.6,.232
Cincinnati,33,25,8,.758,17.64,6.74,12,4,15,2,7,3,2505,2130,.457,.330,.535,52.9,58.8,11.2,.494,15.7,.315
Citadel,28,12,16,.429,-13.98,-6.65,4,12,8,6,4,9,1868,1953,.396,.356,.498,50.4,45.2,7.1,.464,20.8,.256
Clemson,32,16,16,.500,11.23,8.86,5,11,10,5,4,8,2294,2218,.383,.317,.517,51.4,55.6,9.4,.496,20.3,.230
Cleveland State,26,9,17,.346,-4.70,0.52,6,10,7,5,2,12,1772,1872,.376,.384,.523,49.7,61.6,3.5,.486,20.2,.261
Coastal Carolina,29,10,19,.345,-11.90,-6.63,7,9,8,5,2,13,1976,2068,.303,.336,.512,49.2,57.3,3.4,.489,17.4,.195
Colgate,28,12,16,.429,-8.62,-4.97,7,7,8,4,4,9,1848,1904,.285,.328,.526,47.9,52.7,5.1,.496,19.0,.202
College of Charleston,28,18,10,.643,-0.66,-4.98,10,6,13,3,4,6,2018,1897,.326,.322,.511,49.4,57.6,5.7,.473,16.1,.233
Colorado State,28,11,17,.393,2.36,3.88,3,11,11,4,0,12,1966,1943,.464,.285,.563,51.3,63.0,9.4,.517,20.3,.339
Colorado,30,14,16,.467,4.91,8.50,4,12,9,6,4,9,2147,2218,.342,.356,.521,48.8,54.3,8.9,.497,16.9,.215
Columbia,27,12,15,.444,-8.56,-6.56,3,11,8,5,4,9,1734,1773,.363,.393,.528,51.8,62.4,6.7,.492,22.4,.253
Connecticut,31,23,8,.742,18.82,7.62,13,3,14,3,7,3,2419,2072,.413,.260,.540,57.1,61.6,13.7,.502,17.3,.289
Coppin State,29,14,15,.483,-8.51,-6.16,13,5,6,3,7,11,1765,1833,.434,.236,.479,48.3,46.2,6.3,.428,18.9,.300
Cornell,27,13,14,.481,-7.65,-5.46,8,6,7,4,6,9,1733,1788,.312,.355,.551,48.7,57.7,5.9,.515,19.8,.234
Creighton,34,23,11,.676,10.14,3.84,11,7,11,5,7,5,2421,2207,.363,.388,.567,47.8,58.7,6.1,.533,16.2,.265
Dartmouth,27,10,17,.370,-11.20,-4.12,7,7,9,4,1,13,1568,1740,.303,.318,.499,46.2,60.7,6.9,.473,19.5,.196
Davidson,32,23,9,.719,1.64,-1.08,16,0,11,3,11,4,2316,2102,.352,.434,.551,53.8,60.2,2.5,.513,18.3,.260
Dayton,29,18,11,.621,3.52,0.38,10,6,12,4,5,6,1877,1786,.334,.381,.521,51.2,60.6,4.0,.483,17.4,.241
Delaware State,33,19,14,.576,-6.68,-6.89,14,4,9,1,6,11,2043,2036,.421,.392,.537,47.0,52.6,5.8,.488,19.5,.313
Delaware,31,11,20,.355,-5.66,-2.47,7,11,7,6,3,11,2017,2116,.353,.340,.513,50.0,55.3,5.1,.483,20.9,.231
Denver,31,20,11,.645,4.56,-0.44,12,3,12,1,6,9,2266,2076,.347,.302,.561,47.9,58.9,8.2,.532,16.7,.243
DePaul,31,20,11,.645,8.95,4.62,10,6,14,3,5,7,2120,1986,.341,.295,.524,53.6,56.3,6.4,.493,15.6,.233
Detroit Mercy,30,14,16,.467,1.63,1.01,9,7,9,5,3,11,1840,1809,.350,.262,.506,54.7,47.9,5.9,.476,17.7,.229
Drake,29,13,16,.448,2.26,4.57,7,11,9,6,3,9,2010,2077,.464,.334,.527,52.5,53.3,5.4,.475,19.3,.335
Drexel,29,17,12,.586,1.82,-1.91,12,6,8,3,8,8,2022,1914,.419,.368,.535,48.7,59.9,8.9,.500,15.7,.283
Duke,33,27,6,.818,23.01,10.04,11,5,14,1,5,4,2581,2153,.429,.398,.560,51.1,49.4,11.0,.521,16.5,.305
Duquesne,30,8,22,.267,-6.60,0.90,5,11,4,9,3,11,2014,2239,.267,.311,.507,48.0,59.6,7.2,.469,17.3,.204
East Carolina,28,9,19,.321,-2.61,5.70,4,12,6,7,1,11,1793,1934,.386,.257,.472,52.4,54.6,7.4,.436,19.1,.243
East Tennessee State,29,10,19,.345,-9.80,-3.30,4,12,8,6,1,13,2228,2283,.313,.293,.535,49.3,41.6,3.8,.509,19.2,.213
Eastern Illinois,28,12,16,.429,-7.75,-3.08,7,9,9,4,2,12,1914,2016,.364,.303,.545,51.0,57.7,6.1,.507,20.2,.266
Eastern Kentucky,31,22,9,.710,-2.68,-5.18,11,5,12,1,8,7,2256,2078,.313,.311,.554,52.1,56.8,7.2,.531,18.1,.210
Eastern Michigan,30,12,18,.400,-2.37,0.78,5,13,9,5,1,12,2178,2204,.505,.312,.540,48.3,52.5,4.5,.494,18.4,.350
Eastern Washington,28,8,20,.286,-8.61,-2.35,5,9,5,6,2,13,1736,1893,.346,.364,.509,49.1,63.5,3.4,.478,21.1,.229
Elon,31,8,23,.258,-10.93,-2.79,5,11,5,8,2,13,1868,2090,.367,.334,.492,47.9,50.8,3.9,.464,20.0,28.5,.227
Evansville,28,11,17,.393,0.81,2.91,5,13,10,5,1,10,1986,2045,.357,.392,.553,47.1,63.0,3.7,.528,18.1,.239
Fairfield,30,15,15,.500,-2.19,-3.23,11,7,7,5,6,8,2041,2010,.328,.303,.511,49.4,59.5,11.7,.472,16.4,.237
Fairleigh Dickinson,33,20,13,.606,-4.13,-6.91,13,5,12,3,7,8,2432,2310,.324,.317,.534,50.8,55.7,7.8,.508,17.0,.216
Florida A&M,29,14,15,.483,-15.06,-9.24,10,8,7,3,6,11,1972,2141,.380,.288,.506,50.4,46.7,2.5,.473,20.5,.250
Florida Atlantic,27,10,17,.370,-9.02,-7.13,10,10,3,8,7,8,2073,2124,.353,.323,.522,50.7,47.7,7.2,.496,19.0,.227
Florida International,30,13,17,.433,-3.90,0.34,4,10,8,7,3,9,2028,2136,.471,.277,.522,53.8,56.3,5.8,.486,22.5,.305
Florida State,31,12,19,.387,6.82,8.99,4,12,9,7,3,8,2128,2170,.375,.333,.541,49.0,52.1,5.8,.512,20.1,.249
Florida,32,24,8,.750,20.18,7.12,12,4,13,3,6,4,2438,2020,.409,.358,.583,54.2,56.3,8.4,.552,17.5,.289
Fordham,29,13,16,.448,-1.79,-0.34,8,8,9,4,3,10,1829,1871,.349,.364,.511,49.7,59.0,7.7,.484,21.0,.224
Fresno State,30,16,14,.533,1.14,0.31,9,9,10,6,5,7,2143,2109,.359,.353,.526,51.0,58.8,6.5,.498,19.0,.235
Furman,29,16,13,.552,-3.96,-3.72,9,7,11,2,5,8,2120,1903,.306,.421,.575,49.3,62.3,4.0,.552,18.8,.214
Gardner-Webb,30,18,12,.600,-5.88,-8.10,13,7,11,2,5,9,2172,2055,.299,.391,.526,51.6,57.3,5.4,.495,18.3,.211
George Mason,29,16,13,.552,0.93,-2.83,10,8,10,2,5,8,2127,2018,.397,.338,.544,48.8,56.8,5.5,.509,15.5,.276
George Washington,30,22,8,.733,10.62,1.05,11,5,10,3,8,4,2308,2021,.396,.255,.555,52.2,58.1,7.6,.522,17.7,.274
Georgetown,32,19,13,.594,9.86,6.54,8,8,12,5,4,6,2061,1955,.301,.426,.557,49.6,63.0,9.1,.530,19.2,.212
Georgia Southern,31,18,13,.581,-2.32,-5.32,10,6,12,1,5,9,2506,2331,.374,.301,.520,49.9,52.5,7.6,.478,16.7,.268
Georgia State,29,14,15,.483,-8.08,-5.66,11,9,8,4,5,11,2049,2097,.293,.413,.531,47.3,51.9,8.1,.502,16.4,.205
Georgia Tech,32,20,12,.625,17.21,9.78,8,8,13,3,4,6,2371,2133,.372,.304,.537,51.6,55.5,8.6,.503,17.9,.257
Georgia,28,8,20,.286,-1.22,6.46,2,14,8,9,0,9,1683,1898,.384,.346,.481,47.1,46.3,6.3,.447,19.6,.243
Gonzaga,31,26,5,.839,13.30,4.37,12,2,14,0,6,3,2454,2159,.468,.237,.590,55.8,56.8,5.8,.548,16.7,.346
Grambling,26,14,12,.538,-17.12,-12.75,11,7,9,3,5,8,1732,1806,.312,.323,.488,48.5,58.8,6.3,.464,18.8,.192
Green Bay,28,17,11,.607,-1.95,-0.09,10,6,10,4,7,6,1883,1927,.341,.327,.549,47.4,57.5,3.7,.512,17.7,.251
Hampton,30,17,13,.567,-9.20,-10.96,13,5,7,2,8,9,1973,1920,.430,.275,.511,51.8,51.1,5.0,.483,21.3,.264
Hartford,28,8,20,.286,-15.12,-4.23,4,14,7,5,0,13,1665,1954,.265,.277,.457,48.2,39.7,3.8,.431,18.3,.167
Harvard,27,12,15,.444,-6.73,-4.47,7,7,8,4,4,10,1813,1874,.353,.337,.516,51.3,55.8,6.2,.478,21.2,.249
Hawaii,29,16,13,.552,4.07,1.86,7,11,13,4,2,8,1990,1926,.280,.310,.514,49.5,65.8,7.4,.490,16.1,.185
High Point,31,13,18,.419,-7.69,-7.39,7,9,10,4,3,12,2310,2206,.388,.301,.519,51.3,54.2,5.9,.488,18.9,.252
Hofstra,30,21,9,.700,2.74,-2.53,12,6,10,2,10,6,2157,1982,.371,.361,.540,51.0,51.4,8.2,.514,17.4,.242
Holy Cross,32,25,7,.781,5.88,-4.21,13,1,13,3,12,4,2140,1817,.365,.318,.526,53.2,58.7,10.2,.497,17.5,.240
Houston,32,18,14,.563,4.64,3.92,9,7,12,2,4,10,2226,2203,.316,.427,.498,46.2,50.1,8.6,.472,15.1,.200
Howard,28,5,23,.179,-20.49,-9.83,2,16,2,9,3,13,1792,2065,.320,.393,.469,46.1,43.1,5.8,.433,18.7,.215
Idaho State,27,9,18,.333,-14.85,-5.89,3,11,7,6,1,11,1776,1893,.409,.319,.508,46.2,56.7,6.7,.465,18.8,.284
Idaho,30,8,22,.267,-6.94,-1.54,6,12,6,6,2,13,1856,1979,.275,.301,.482,49.4,47.8,5.6,.457,16.7,.176
Illinois-Chicago,29,15,14,.517,1.13,1.09,8,8,10,5,5,8,2035,1994,.345,.266,.517,51.5,52.0,3.6,.483,15.9,.238
Illinois State,30,17,13,.567,3.58,3.34,8,10,10,5,5,7,2003,1961,.366,.348,.546,49.9,59.1,5.1,.521,18.8,.240
Illinois,39,37,2,.949,24.10,8.47,15,1,15,0,9,1,3002,2382,.288,.388,.585,52.3,66.6,5.9,.560,14.3,.210
Indiana State,31,11,20,.355,0.60,4.44,5,13,10,4,0,12,1890,2009,.390,.306,.491,47.9,57.0,3.2,.446,17.3,.273
Indiana,29,15,14,.517,10.18,10.01,10,6,12,4,2,8,1850,1845,.391,.345,.525,47.9,53.7,8.6,.483,17.5,.279
Iona,31,15,16,.484,-3.11,-3.43,9,9,9,4,3,11,2221,2211,.415,.239,.531,50.1,58.4,10.3,.489,18.5,.293
Iowa State,31,19,12,.613,11.37,8.40,9,7,13,3,4,7,2112,2005,.352,.216,.504,49.6,56.6,6.9,.469,16.2,.240
Iowa,33,21,12,.636,14.97,9.34,7,9,13,3,3,6,2407,2221,.407,.305,.551,50.9,59.6,9.2,.517,17.9,.281
Fort Wayne,29,7,22,.241,-11.58,-1.78,6,5,0,16,1789,2046,.326,.365,.500,49.3,53.1,6.7,.472,20.3,32.9,.210
IUPUI,29,16,13,.552,-0.53,-2.12,9,7,9,4,5,8,2068,1991,.318,.392,.540,49.7,56.6,5.7,.511,14.5,.221
Jackson State,32,15,17,.469,-15.63,-10.75,10,8,9,5,5,9,2058,2196,.343,.273,.461,48.6,51.4,8.3,.420,20.1,.233
Jacksonville State,29,7,22,.241,-12.85,-4.93,2,14,6,6,0,13,2013,2178,.360,.315,.540,49.0,53.9,6.6,.503,18.7,31.2,.259
Jacksonville,29,16,13,.552,-13.98,-9.50,11,9,9,5,6,7,2049,2159,.409,.284,.536,47.7,55.0,9.2,.508,21.5,.264
James Madison,28,6,22,.214,-14.41,-2.22,3,15,4,9,2,12,1695,2022,.397,.285,.492,48.4,50.2,6.5,.455,21.9,.260
Kansas State,29,17,12,.586,9.98,7.72,6,10,13,5,2,6,2003,1911,.371,.273,.525,51.5,64.7,3.9,.490,15.9,.254
Kansas,30,23,7,.767,20.68,10.85,12,4,15,1,6,4,2251,1956,.385,.320,.565,52.4,61.8,6.7,.534,17.9,.268
Kent State,33,20,13,.606,5.43,2.75,11,7,12,2,5,10,2322,2209,.328,.360,.537,50.8,60.6,3.3,.508,17.4,.225
Kentucky,34,28,6,.824,19.16,8.10,14,2,14,1,7,3,2503,2127,.375,.327,.548,50.9,56.5,8.0,.521,16.3,.249
La Salle,29,10,19,.345,-4.39,1.16,5,11,4,7,5,10,1817,1978,.333,.428,.515,44.6,59.3,3.7,.475,18.3,.242
Lafayette,28,9,19,.321,-11.65,-2.91,5,9,7,6,2,13,1879,2098,.368,.399,.510,48.3,54.8,5.1,.464,21.2,.270
Lamar,29,18,11,.621,-2.19,-4.39,9,7,12,4,6,7,2338,2167,.435,.306,.529,49.6,54.7,7.4,.492,16.9,.293
Lehigh,29,14,15,.483,-6.73,-6.77,7,7,8,5,5,10,1783,1756,.400,.357,.495,49.8,64.7,4.3,.447,18.1,.283
Liberty,28,13,15,.464,-12.82,-6.01,11,5,8,5,5,10,1902,2082,.405,.318,.499,49.7,52.3,5.0,.465,18.9,.260
Lipscomb,28,16,12,.571,-12.11,-10.49,11,9,12,2,4,9,1939,1936,.367,.378,.525,53.1,54.1,4.2,.496,19.4,35.2,.241
Long Beach State,30,10,20,.333,-6.20,-0.13,7,11,8,5,1,13,1820,1990,.320,.313,.494,50.1,50.8,5.6,.464,20.8,.211
Long Island University,29,14,15,.483,-12.31,-7.92,10,8,10,3,4,11,1955,2068,.362,.363,.512,49.3,54.5,4.1,.480,19.3,.239
Louisiana,31,20,11,.645,5.71,1.91,11,4,11,1,5,9,2239,2109,.363,.334,.530,52.2,46.6,5.3,.502,18.6,.239
Louisiana-Monroe,27,8,19,.296,-13.52,-4.81,2,14,6,7,2,12,1751,1895,.357,.294,.505,50.5,53.4,5.8,.478,20.5,.226
Louisiana State,30,20,10,.667,11.60,7.77,12,4,14,1,4,6,2257,2142,.405,.338,.560,53.3,57.0,7.3,.520,16.7,.296
Louisiana Tech,29,14,15,.483,1.06,1.24,9,9,8,4,5,9,2040,2045,.377,.273,.510,51.9,60.2,4.6,.485,17.9,.234
Louisville,38,33,5,.868,22.57,6.18,14,2,15,2,10,1,3066,2436,.436,.418,.586,54.1,58.4,7.0,.550,17.0,.315
Loyola (IL),30,13,17,.433,-1.70,0.99,8,8,7,6,5,11,2018,2081,.350,.335,.536,47.1,51.5,6.5,.504,19.8,.242
Loyola Marymount,28,11,17,.393,-1.17,2.87,3,11,6,6,4,10,1899,1976,.296,.260,.494,48.0,61.7,5.8,.455,16.6,.217
Loyola (MD),28,6,22,.214,-14.01,-4.41,5,13,5,8,1,12,1846,2115,.424,.244,.497,50.3,52.1,4.7,.456,21.0,.282
Maine,29,14,15,.483,-7.04,-4.21,8,10,7,4,6,9,1844,1886,.291,.350,.512,51.6,53.6,7.3,.479,22.4,.208
Manhattan,29,15,14,.517,-1.12,-2.41,9,9,11,2,3,11,2118,2037,.385,.278,.526,48.3,50.1,9.2,.490,14.9,.264
Marist,28,11,17,.393,-7.02,-4.30,8,10,7,6,4,11,1961,2037,.360,.393,.546,48.7,63.0,3.9,.517,17.4,.244
Marquette,31,19,12,.613,6.60,4.73,7,9,15,6,4,5,2080,2008,.388,.401,.537,54.3,61.1,5.2,.498,18.8,.276
Marshall,28,6,22,.214,-3.50,3.61,3,15,4,8,1,13,1869,2068,.371,.392,.522,48.7,53.6,5.6,.482,18.6,.263
Maryland-Baltimore County,29,11,18,.379,-11.66,-5.48,5,13,8,5,2,12,1777,1924,.347,.295,.474,49.8,59.8,5.4,.443,16.9,34.4,.218
Maryland-Eastern Shore,28,2,26,.071,-33.10,-10.03,1,17,1,11,1,14,1581,2227,.391,.350,.461,47.1,49.7,3.5,.427,26.7,.238
Maryland,32,19,13,.594,13.76,7.89,7,9,15,4,2,7,2620,2432,.394,.259,.527,52.0,54.2,9.5,.482,17.1,.287
Massachusetts,28,16,12,.571,0.12,1.51,9,7,12,5,4,6,1802,1841,.353,.333,.519,49.7,64.3,9.0,.487,20.0,.238
McNeese State,28,13,15,.464,-8.40,-4.28,8,8,10,4,3,11,2090,2070,.372,.298,.527,50.7,52.6,5.9,.492,19.7,.257
Memphis,38,22,16,.579,11.30,5.40,9,7,16,7,5,5,2714,2490,.440,.349,.525,52.0,50.4,9.5,.484,17.8,.301
Mercer,28,16,12,.571,-8.54,-9.77,11,9,10,4,6,7,2242,2173,.346,.369,.538,50.3,59.3,5.1,.513,17.6,.227
Miami (FL),29,16,13,.552,9.53,7.78,7,9,11,6,5,6,2071,2020,.296,.317,.514,52.8,44.3,8.2,.486,15.7,.199
Miami (OH),30,19,11,.633,7.72,3.62,12,6,13,2,5,8,1970,1838,.353,.359,.549,54.9,55.4,4.4,.521,18.7,.240
Michigan State,33,26,7,.788,20.47,7.41,13,3,14,1,6,4,2590,2159,.373,.328,.587,55.2,61.8,5.0,.546,17.0,.290
Michigan,31,13,18,.419,4.79,7.12,4,12,11,7,2,9,1911,1983,.334,.322,.529,49.1,54.9,8.1,.493,21.2,.241
Middle Tennessee,31,19,12,.613,2.29,-1.43,7,7,11,3,5,7,2212,2028,.383,.319,.530,53.9,46.5,4.2,.492,17.5,.268
Milwaukee,32,26,6,.813,10.41,1.44,14,2,13,1,11,3,2400,2059,.364,.395,.550,50.7,54.2,6.5,.517,16.6,.256
Minnesota,32,21,11,.656,12.06,6.96,10,6,14,3,5,4,2175,2012,.384,.285,.539,52.0,58.8,8.5,.501,20.4,.271
Mississippi State,34,23,11,.676,12.55,6.05,9,7,11,2,5,5,2466,2245,.404,.301,.528,55.8,54.6,5.7,.495,17.7,.269
Mississippi Valley State,28,13,15,.464,-10.87,-11.95,11,7,8,2,4,11,1875,1845,.259,.377,.495,49.4,47.8,8.8,.468,17.3,.176
Mississippi,31,14,17,.452,5.43,5.72,4,12,8,6,3,8,1979,1988,.290,.351,.527,49.1,61.6,4.3,.511,18.8,.176
Missouri-Kansas City,28,16,12,.571,-3.35,-2.68,12,4,9,4,7,7,2060,2023,.375,.353,.547,48.8,55.8,5.0,.515,16.2,.259
Missouri State,32,19,13,.594,9.89,4.51,10,8,13,4,4,8,2339,2167,.450,.243,.540,54.3,58.6,7.1,.490,18.1,.330
Missouri,33,16,17,.485,7.30,9.24,7,9,14,5,1,8,2124,2188,.394,.396,.509,50.8,56.7,4.1,.470,18.6,.269
Monmouth,29,16,13,.552,-6.58,-7.03,14,4,9,5,7,8,1845,1832,.386,.402,.552,46.6,66.5,4.3,.505,19.2,.298
Montana State,28,14,14,.500,-6.73,-4.77,9,5,11,3,3,9,1893,1888,.284,.413,.529,47.6,56.9,7.3,.505,19.3,.189
Montana,31,18,13,.581,-3.63,-3.49,9,5,12,2,4,10,2152,2132,.460,.320,.550,52.6,57.7,5.1,.514,21.2,.311
Morehead State,27,11,16,.407,-14.37,-4.54,5,11,7,6,3,10,1706,1885,.386,.277,.549,47.9,62.4,3.0,.503,22.4,.294
Morgan State,30,14,16,.467,-13.15,-10.92,11,7,10,1,3,12,1962,2029,.337,.280,.498,48.9,54.3,4.4,.474,19.8,.208
Mount St. Mary's,27,7,20,.259,-15.70,-8.24,5,13,3,8,3,11,1765,1936,.312,.373,.508,47.5,53.3,2.4,.480,18.7,.207
Murray State,28,17,11,.607,0.30,-3.47,11,5,10,4,6,7,1997,1841,.317,.342,.537,52.7,56.2,5.9,.515,16.1,.205
Navy,28,9,19,.321,-12.31,-7.08,5,9,6,7,3,11,1951,2084,.422,.330,.487,53.3,51.1,4.2,.448,21.4,.275
Nebraska,28,14,14,.500,9.39,6.39,7,9,10,6,4,7,1905,1790,.398,.353,.515,53.7,57.5,7.4,.481,17.7,.263
Nevada-Las Vegas,31,17,14,.548,6.11,5.61,7,7,10,6,6,7,2272,2245,.349,.328,.540,49.9,54.0,6.4,.507,17.6,.244
