School,G,W,L,W-L%,SRS,SOS,ConfW,ConfL,HomeW,HomeL,AwayW,AwayL,Tm.,Opp.,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,AdjEM,AdjO,AdjD,AdjT,Luck,SOS AdjEM,OppO,OppD,NCSOS AdjEM
Evansville,34,25,9,.735,8.10,-0.39,12,6,13,3,8,4,2526,2221,1370,879,1795,.490,158,448,.353,610,843,.724,260,1202,595,178,147,426,601,68.9,107.0,.470,.250,.575,52.2,67.7,7.5,11.1,.534,16.3,24.8,.340,.7233,105.7,97.2,69.2,-.010,.4476,101.1,103.0,.3759
Fairfield,33,19,14,.576,-3.84,-3.14,12,8,11,5,7,7,2522,2545,1345,875,1991,.439,293,827,.354,479,650,.737,298,1146,503,213,135,427,633,72.2,103.8,.326,.415,.548,46.1,57.5,8.8,10.2,.513,15.7,24.8,.241,.4495,104.1,106.0,71.9,+.105,.4541,102.4,104.1,.5090
Fairleigh Dickinson,33,18,15,.545,-10.90,-8.31,11,7,9,6,9,8,2558,2600,1335,929,2029,.458,238,657,.362,462,663,.697,347,1108,472,250,87,423,720,72.4,105.8,.327,.324,.546,46.3,50.8,10.3,7.2,.517,15.3,28.6,.228,.2905,105.5,114.1,72.0,+.092,.3148,98.9,105.8,.5596
Florida,36,21,15,.583,14.69,9.19,9,9,12,4,6,9,2677,2479,1445,930,2186,.425,258,810,.319,559,863,.648,470,1436,480,235,152,405,700,70.1,105.7,.395,.371,.516,51.3,51.6,9.3,10.6,.484,13.5,32.9,.256,.8083,107.5,94.8,70.0,-.051,.7249,109.1,100.3,.6519
Florida A&M,29,8,21,.276,-21.74,-10.67,4,12,6,6,1,14,1863,2128,1190,644,1606,.401,168,555,.303,407,691,.589,293,1010,319,192,65,466,566,70.8,88.4,.430,.346,.482,46.9,49.5,9.1,5.9,.453,19.4,26.3,.253,.0681,84.7,106.3,70.4,+.041,.2736,99.6,108.4,.4226
Florida Atlantic,33,8,25,.242,-10.30,-1.72,5,13,5,7,2,14,2189,2445,1325,752,1847,.407,229,678,.338,456,624,.731,282,1071,385,175,140,402,631,68.5,96.5,.338,.367,.511,45.6,51.2,7.7,9.7,.469,15.8,23.7,.247,.2026,95.3,107.4,68.4,-.033,.4751,104.5,105.4,.6454
Florida Gulf Coast,35,21,14,.600,-0.79,-3.82,8,6,16,4,4,8,2703,2473,1435,1008,2106,.479,186,527,.353,501,778,.644,417,1422,483,230,141,438,674,69.7,108.1,.369,.250,.546,53.5,47.9,9.2,10.3,.523,15.0,32.9,.238,.4694,102.7,103.8,67.2,-.034,.3660,103.2,108.3,.4832
Florida International,32,13,19,.406,-5.25,-4.81,7,11,7,9,5,8,2277,2242,1300,834,1779,.469,181,499,.363,428,645,.664,328,1196,391,162,148,414,598,66.8,104.9,.363,.280,.546,51.8,46.9,7.5,12.6,.520,16.6,30.6,.241,.3406,102.1,108.1,66.1,-.128,.3632,101.8,106.9,.3507
Florida State,34,20,14,.588,12.16,8.16,8,10,11,4,4,8,2652,2516,1365,948,2042,.464,220,645,.341,536,771,.695,389,1257,453,243,139,441,656,71.8,108.2,.378,.316,.551,52.4,47.8,9.9,11.1,.518,15.5,32.8,.262,.7874,111.8,99.8,72.3,-.022,.6851,108.0,100.9,.4618
Fordham,31,17,14,.548,1.87,-0.09,8,10,14,5,3,7,2206,2128,1255,782,1744,.448,243,702,.346,399,586,.681,320,1060,488,263,121,438,610,68.3,102.9,.336,.403,.545,51.3,62.4,12.3,12.3,.518,17.8,30.2,.229,.4920,101.5,101.8,67.1,+.015,.4448,103.2,105.2,.1780
Fort Wayne,34,24,10,.706,0.00,-1.66,12,4,12,1,10,7,2701,2585,1370,932,2017,.462,354,863,.410,483,671,.720,342,1230,512,190,112,417,588,70.4,112.0,.333,.428,.578,51.4,54.9,7.9,8.5,.550,15.1,28.7,.239,.5898,111.5,108.1,70.3,+.132,.5062,104.3,104.1,.5405
Fresno State,35,25,10,.714,5.27,2.24,13,5,16,2,6,7,2630,2475,1420,926,2126,.436,219,638,.343,559,805,.694,409,1293,466,295,138,378,764,70.1,105.7,.379,.300,.524,50.4,50.3,11.9,11.8,.487,13.1,31.1,.263,.6595,106.2,100.3,69.7,+.088,.5159,103.6,103.0,.4586
Furman,35,19,16,.543,-2.83,-4.20,11,7,14,2,3,12,2487,2333,1400,847,1865,.454,253,785,.322,540,777,.695,387,1250,424,217,115,471,622,66.3,107.2,.417,.421,.557,53.2,50.1,9.3,9.7,.522,17.4,33.4,.290,.4932,104.9,105.2,65.8,-.031,.4376,102.9,105.2,.4947
Gardner-Webb,33,17,16,.515,-6.92,-3.96,10,8,9,4,5,11,2476,2451,1335,871,2039,.427,276,807,.342,458,701,.653,435,1257,442,265,113,439,666,71.0,104.6,.344,.396,.522,50.8,50.7,11.2,9.5,.495,15.6,33.2,.225,.3692,100.4,105.2,69.8,+.045,.4375,103.7,106.0,.6751
George Mason,32,11,21,.344,-1.79,3.62,5,13,7,8,2,11,2140,2313,1290,766,1888,.406,172,589,.292,436,650,.671,419,1359,328,92,119,407,570,67.7,98.1,.344,.312,.487,55.1,42.8,4.2,9.3,.451,15.6,33.5,.231,.3979,100.7,104.4,69.0,-.005,.5860,105.4,102.2,.5375
George Washington,38,28,10,.737,11.43,4.24,11,7,16,3,8,5,2875,2602,1530,980,2194,.447,269,726,.371,646,858,.753,453,1442,535,230,125,426,621,67.5,111.4,.391,.331,.553,53.7,54.6,8.9,8.7,.508,14.1,34.3,.294,.7231,111.2,102.3,66.9,+.018,.5494,104.3,102.5,.4624
Georgetown,33,15,18,.455,10.31,8.49,7,11,9,8,4,8,2430,2370,1335,820,1858,.441,261,770,.339,529,704,.751,316,1181,492,180,146,442,755,69.2,105.3,.379,.414,.554,50.8,60.0,7.8,11.5,.512,16.8,28.3,.285,.7366,109.6,100.2,69.0,-.101,.6859,107.6,100.5,.5471
Georgia,34,20,14,.588,9.41,8.47,10,8,15,4,3,9,2401,2369,1370,799,1892,.422,220,598,.368,583,823,.708,394,1319,424,164,174,448,703,68.2,102.8,.435,.316,.526,52.0,53.1,7.0,14.6,.480,16.4,32.3,.308,.7512,106.4,96.7,67.7,+.066,.6870,107.8,100.7,.5764
Georgia Southern,31,14,17,.452,-5.65,-3.14,10,10,10,4,4,12,2353,2307,1250,781,1903,.410,282,834,.338,509,728,.699,374,1131,344,232,73,359,691,71.2,105.7,.383,.438,.523,47.9,44.0,10.4,7.0,.484,13.8,30.4,.267,.4034,103.9,107.5,69.4,-.018,.4649,102.6,103.9,.4747
Georgia State,30,16,14,.533,-2.80,-2.19,9,11,12,3,4,10,1971,1950,1220,705,1597,.441,149,436,.342,412,598,.689,243,925,352,200,91,350,578,65.1,99.2,.374,.273,.524,46.9,49.9,10.1,9.9,.488,15.7,24.7,.258,.4516,98.7,100.4,65.5,+.013,.4842,102.7,103.3,.5531
Georgia Tech,36,21,15,.583,12.51,9.95,8,10,14,5,5,8,2637,2545,1445,965,2150,.449,213,597,.357,492,681,.722,469,1398,487,158,151,403,643,67.0,109.0,.317,.278,.533,55.3,50.5,6.5,10.3,.498,14.0,37.4,.229,.7547,110.5,100.2,67.9,+.018,.7136,109.0,100.7,.4786
Gonzaga,36,28,8,.778,16.92,4.23,15,3,11,4,9,2,2840,2360,1445,1011,2081,.486,281,738,.381,537,708,.758,382,1426,501,184,111,418,623,68.1,115.4,.340,.355,.587,55.2,49.6,7.5,7.7,.553,14.7,32.3,.258,.8608,114.5,97.8,68.0,-.025,.5500,105.5,103.7,.6289
Grambling,31,7,24,.226,-19.62,-8.48,4,14,5,7,2,15,1924,2110,1250,658,1606,.410,152,556,.273,456,706,.646,282,1013,298,210,52,442,615,67.2,91.6,.440,.346,.496,47.6,45.3,10.0,4.9,.457,18.5,26.3,.284,.0916,88.6,108.2,66.8,-.035,.3386,99.3,105.2,.6634
Grand Canyon,34,27,7,.794,1.43,-5.60,11,3,18,2,7,5,2581,2316,1365,896,1978,.453,210,583,.360,579,835,.693,399,1301,504,210,90,407,625,69.8,108.3,.422,.295,.543,52.7,56.3,8.8,7.3,.506,14.6,32.3,.293,.5954,103.6,100.2,69.9,+.113,.3274,100.1,106.6,.3859
Green Bay,36,23,13,.639,1.16,-0.67,11,7,11,3,8,9,3013,2880,1455,1048,2350,.446,255,730,.349,662,1007,.657,458,1385,501,358,166,441,724,77.3,107.1,.429,.311,.533,48.7,47.8,12.7,11.1,.500,13.5,30.9,.282,.6194,107.7,103.2,76.6,+.046,.4967,103.3,103.4,.5575
Hampton,32,21,11,.656,-8.74,-8.45,13,3,9,2,8,7,2363,2370,1305,810,1967,.412,206,678,.304,537,815,.659,447,1322,381,169,117,440,649,71.7,101.0,.414,.345,.502,53.1,47.0,7.2,9.0,.464,15.7,34.6,.273,.3653,99.9,104.8,72.2,+.147,.3029,99.1,106.5,.5860
Hartford,33,10,23,.303,-14.29,-5.69,4,12,4,12,6,11,2336,2588,1345,777,1906,.408,319,902,.354,463,619,.748,229,992,408,221,63,385,702,70.0,99.3,.325,.473,.531,41.7,52.5,9.4,4.9,.491,14.9,19.0,.243,.1806,100.1,114.1,69.9,+.004,.3816,100.6,104.9,.3916
Harvard,30,14,16,.467,-0.96,-0.25,6,8,8,5,4,10,2001,1985,1205,734,1648,.445,220,569,.387,313,526,.595,318,1118,452,150,150,436,538,67.1,99.0,.319,.345,.527,52.1,61.6,7.4,13.5,.512,18.7,30.7,.190,.4557,98.6,100.2,66.8,-.047,.5218,104.0,103.2,.5591
Hawaii,34,28,6,.824,9.03,-1.04,13,3,16,3,7,2,2620,2267,1365,893,1946,.459,237,737,.322,597,873,.684,360,1270,525,257,124,443,695,71.6,107.2,.449,.379,.555,53.0,58.8,10.5,10.0,.520,15.8,31.0,.307,.7637,107.0,96.6,71.2,+.009,.4067,100.8,104.2,.2979
High Point,32,21,11,.656,-0.52,-4.24,13,5,12,3,8,7,2473,2258,1290,884,1852,.477,187,487,.384,518,680,.762,337,1074,493,256,94,341,559,67.7,113.2,.367,.263,.569,50.3,55.8,11.7,8.5,.528,13.6,31.8,.280,.5334,109.2,107.9,66.9,-.033,.4014,102.4,106.0,.5939
Hofstra,34,24,10,.706,5.02,0.77,14,4,11,2,9,5,2681,2509,1390,914,2050,.446,289,812,.356,564,818,.689,402,1327,510,215,108,406,542,70.2,109.9,.399,.396,.550,51.4,55.8,8.8,7.5,.516,14.3,31.8,.275,.7157,110.3,101.8,70.1,+.041,.5406,104.7,103.2,.5029
Holy Cross,35,15,20,.429,-11.20,-6.11,5,13,8,6,5,13,2267,2445,1425,775,1879,.412,251,769,.326,466,678,.687,279,1052,480,219,86,386,585,64.6,98.4,.361,.409,.515,45.6,61.9,9.5,7.8,.479,14.9,23.1,.248,.2704,97.0,105.8,64.4,+.048,.3720,101.6,106.3,.4099
Houston,32,22,10,.688,10.30,2.17,12,6,15,3,6,5,2476,2216,1305,897,1926,.466,215,618,.348,467,662,.705,410,1202,412,191,122,333,608,66.3,114.5,.344,.321,.553,51.5,45.9,8.8,10.1,.522,12.9,35.7,.242,.7743,116.1,104.3,67.0,-.012,.4944,102.3,102.5,.2500
Houston Baptist,34,17,17,.500,-10.39,-5.26,10,8,12,3,4,11,2604,2582,1360,899,1903,.472,204,561,.364,602,839,.718,351,1248,471,182,134,502,644,72.3,105.9,.441,.295,.566,51.2,52.4,7.4,9.5,.526,17.9,30.6,.316,.2624,102.2,111.8,70.9,+.087,.4097,102.0,105.3,.6102
Howard,32,12,20,.375,-14.43,-8.33,6,10,8,7,2,12,2311,2433,1300,750,1846,.406,144,486,.296,667,914,.730,403,1218,275,197,102,477,632,72.2,98.4,.495,.263,.507,49.4,36.7,8.4,8.1,.445,17.3,33.2,.361,.1436,93.1,108.7,71.2,+.009,.3076,100.3,107.7,.4784
IUPUI,32,13,19,.406,-5.86,0.11,9,7,9,2,4,15,2181,2362,1290,785,1858,.422,183,549,.333,428,607,.705,321,1105,355,213,81,426,651,70.0,96.6,.327,.295,.508,49.1,45.2,9.4,6.3,.472,16.6,27.7,.230,.3933,98.9,102.7,69.5,+.042,.5702,105.4,102.8,.6452
Idaho,34,21,13,.618,-5.19,-5.88,12,6,11,4,8,7,2372,2251,1365,800,1812,.442,223,591,.377,549,774,.709,388,1257,428,178,88,506,735,67.2,103.4,.427,.326,.544,55.4,53.5,7.8,8.8,.503,18.8,35.0,.303,.3924,98.8,102.6,66.2,+.089,.3562,101.4,106.8,.4966
Idaho State,31,16,15,.516,-9.83,-6.69,11,7,10,3,5,10,2297,2357,1240,769,1767,.435,250,687,.364,509,700,.727,284,1078,380,226,90,409,587,71.9,103.1,.396,.389,.547,48.1,49.4,10.1,8.0,.506,16.3,25.5,.288,.2615,98.5,107.8,71.0,+.051,.3404,101.4,107.4,.4477
Illinois,34,15,19,.441,4.39,7.03,5,13,7,8,2,8,2452,2542,1395,861,1993,.432,277,764,.363,453,607,.746,258,1075,462,199,65,357,585,68.6,102.5,.305,.383,.537,46.0,53.7,8.3,5.2,.502,13.5,21.5,.227,.5865,104.9,101.8,68.5,+.019,.6551,107.0,101.2,.4819
Illinois State,32,18,14,.563,3.40,2.59,12,6,13,3,5,8,2149,2114,1285,759,1835,.414,238,706,.337,393,588,.668,344,1141,402,205,115,405,622,67.7,98.8,.320,.385,.508,50.3,53.0,9.4,10.5,.478,16.1,29.7,.214,.6081,102.5,98.7,68.0,+.011,.5406,102.5,101.1,.6003
Illinois-Chicago,30,5,25,.167,-14.52,-0.81,3,15,5,10,0,13,2019,2348,1220,697,1796,.388,133,440,.302,492,795,.619,406,1235,347,168,162,453,640,72.7,91.1,.443,.245,.464,50.5,49.8,7.6,13.0,.425,17.2,32.4,.274,.1248,89.4,105.9,72.3,+.004,.4872,103.7,104.1,.4334
Incarnate Word,29,17,12,.586,-9.20,-6.20,12,6,10,3,7,9,2145,2140,1165,718,1653,.434,234,622,.376,475,620,.766,232,974,428,200,75,368,538,71.2,103.4,.375,.376,.551,47.7,59.6,9.6,6.8,.505,15.9,22.9,.287,.3449,102.2,108.1,68.3,+.123,.4057,102.4,105.8,.7374
Indiana,35,27,8,.771,19.59,6.90,15,3,17,0,6,4,2891,2447,1405,1021,2034,.502,345,831,.415,504,688,.733,414,1288,560,239,137,474,647,69.1,119.2,.338,.409,.612,54.9,54.8,9.9,9.8,.587,16.7,37.0,.248,.8962,119.0,98.7,68.8,-.003,.6143,106.5,102.3,.4157
Indiana State,32,15,17,.469,0.04,2.20,8,10,10,4,2,11,2170,2222,1295,715,1822,.392,210,692,.303,530,765,.693,343,1213,340,184,86,423,688,70.0,95.7,.420,.380,.496,50.4,47.6,8.1,7.2,.450,16.2,27.6,.291,.4498,97.8,99.5,71.0,+.012,.5426,103.1,101.6,.5526
Iona,33,22,11,.667,3.59,-1.78,16,4,11,2,8,6,2628,2451,1325,919,2011,.457,327,884,.370,463,651,.711,348,1218,551,248,135,422,642,72.5,109.5,.324,.440,.566,49.7,60.0,10.3,10.6,.538,15.4,29.2,.230,.7315,110.4,101.2,72.2,-.002,.4798,103.1,103.8,.6387
Iowa,33,22,11,.667,17.01,8.71,12,6,13,2,6,5,2561,2287,1330,906,2027,.447,269,719,.374,480,669,.717,392,1257,523,223,156,339,538,69.1,111.5,.330,.355,.546,50.6,57.7,9.7,12.5,.513,12.6,31.8,.237,.8833,114.3,95.9,69.9,-.099,.6876,108.4,101.2,.5258
Iowa State,35,23,12,.657,16.93,10.16,10,8,14,2,4,7,2862,2625,1415,1087,2159,.503,293,758,.387,395,563,.702,304,1244,577,218,142,398,542,71.5,113.1,.261,.351,.590,49.7,53.1,8.6,9.8,.571,14.1,26.1,.183,.8921,120.5,100.3,71.8,-.070,.7456,108.0,98.4,.5200
Jackson State,36,20,16,.556,-8.66,-9.54,12,6,11,2,7,13,2455,2352,1465,898,2208,.407,243,781,.311,416,659,.631,474,1417,445,279,131,446,771,68.3,98.1,.298,.354,.487,51.4,49.6,11.2,10.6,.462,15.0,32.6,.188,.3302,93.8,99.8,68.4,-.011,.3053,99.0,106.3,.5874
Jacksonville,32,16,16,.500,-9.34,-6.09,8,6,12,3,4,11,2444,2431,1290,866,1985,.436,278,715,.389,434,640,.678,339,1218,402,207,85,366,592,72.2,105.0,.322,.360,.534,50.4,46.4,8.9,7.6,.506,13.8,27.5,.219,.2672,99.6,108.8,71.3,+.050,.3607,102.6,107.9,.4328
Jacksonville State,31,8,23,.258,-10.26,-3.95,4,12,5,10,2,12,2100,2234,1245,721,1792,.402,243,709,.343,415,567,.732,315,994,377,158,96,331,611,66.6,101.3,.316,.396,.509,46.1,52.3,7.6,8.4,.470,13.8,27.6,.232,.1969,97.4,110.1,66.1,-.067,.4062,103.5,107.0,.4066
James Madison,32,21,11,.656,6.17,0.50,11,7,12,6,9,3,2405,2197,1305,830,1848,.449,278,775,.359,467,682,.685,335,1247,406,139,97,380,612,67.9,108.6,.369,.419,.554,52.3,48.9,6.3,9.0,.524,14.9,29.4,.253,.7023,106.3,98.6,68.0,-.043,.5163,104.9,104.3,.4391
Kansas,38,33,5,.868,23.87,11.22,15,3,16,0,7,3,3089,2570,1540,1092,2207,.495,304,728,.418,601,843,.713,402,1443,604,253,158,478,719,69.7,115.0,.382,.330,.592,53.9,55.3,9.4,10.7,.564,15.5,32.3,.272,.9503,118.9,92.0,69.7,+.062,.7632,109.6,99.0,.5780
Kansas State,33,17,16,.515,12.31,9.79,5,13,12,5,2,9,2334,2251,1345,805,1876,.429,175,583,.300,549,798,.688,437,1204,458,249,91,460,659,67.5,102.9,.425,.311,.518,52.5,56.9,11.0,8.0,.476,16.9,37.0,.293,.7898,107.5,95.8,67.6,-.052,.7323,109.3,100.1,.4518
Kennesaw State,31,11,20,.355,-8.58,-1.61,7,7,8,6,3,14,2239,2399,1245,811,1826,.444,179,508,.352,438,625,.701,322,1039,378,216,99,405,605,70.4,102.1,.342,.278,.527,47.1,46.6,9.9,8.3,.493,16.0,28.9,.240,.3103,101.0,108.2,69.6,-.026,.4862,104.7,105.2,.6590
Kent State,32,19,13,.594,-1.53,-1.47,10,8,13,3,6,8,2361,2317,1290,834,1871,.446,185,564,.328,508,744,.683,405,1204,373,170,106,379,578,68.1,107.5,.398,.301,.531,52.9,44.7,7.7,8.9,.495,14.6,34.6,.272,.4603,105.4,106.9,68.0,+.082,.4705,103.9,105.0,.4241
Kentucky,36,27,9,.750,20.23,8.84,13,5,17,0,4,7,2861,2451,1455,1028,2149,.478,244,666,.366,561,813,.690,451,1395,512,206,207,389,735,68.2,115.3,.378,.310,.564,53.6,49.8,8.3,14.1,.535,13.3,36.8,.261,.9187,122.1,98.9,67.8,-.044,.6812,106.8,99.9,.5995
La Salle,31,9,22,.290,-6.09,4.65,4,14,7,9,1,12,1987,2279,1240,690,1707,.404,259,762,.340,348,520,.669,274,957,388,217,92,398,539,67.2,95.4,.305,.446,.508,44.9,56.2,10.4,8.2,.480,16.9,25.0,.204,.2844,98.3,106.5,66.9,+.036,.6015,105.9,102.1,.5297
Lafayette,30,6,24,.200,-15.00,-6.00,3,15,4,9,2,15,2142,2412,1235,758,1742,.435,245,671,.365,381,551,.691,242,955,416,171,68,391,588,69.7,99.5,.316,.385,.535,44.5,54.9,7.9,5.8,.505,16.3,22.3,.219,.1633,99.4,114.5,70.0,-.035,.3896,101.4,105.4,.4687
Lamar,30,11,19,.367,-14.69,-8.77,3,15,7,9,4,10,2263,2310,1200,771,1819,.424,197,617,.319,524,781,.671,415,1171,425,225,116,439,699,73.8,102.3,.429,.339,.517,51.0,55.1,10.2,10.2,.478,16.7,34.7,.288,.1718,97.0,111.3,72.9,-.085,.3079,100.8,108.2,.3338
Lehigh,32,17,15,.531,-4.42,-5.20,13,5,10,5,7,9,2268,2210,1280,810,1777,.456,237,604,.392,411,565,.727,307,1095,477,214,103,416,548,67.2,105.4,.318,.340,.554,50.9,58.9,9.9,9.2,.523,16.9,29.5,.231,.4719,104.6,105.6,68.8,-.004,.4057,101.6,105.0,.6946
Liberty,32,13,19,.406,-10.42,-3.73,10,8,8,6,5,9,2070,2188,1280,738,1644,.449,283,774,.366,311,434,.717,214,943,419,178,44,442,638,64.8,99.8,.264,.471,.559,47.5,56.8,8.6,4.3,.535,19.3,22.0,.189,.2405,99.4,109.8,64.2,+.076,.4399,103.2,105.4,.5750
Lipscomb,33,12,21,.364,-8.85,-3.81,7,7,6,9,5,9,2590,2689,1340,888,2017,.440,331,921,.359,483,695,.695,335,1202,549,208,98,458,628,73.8,104.8,.345,.457,.552,48.6,61.8,8.4,8.0,.522,16.3,27.1,.239,.2462,100.3,110.5,73.8,+.006,.4142,104.0,107.2,.5293
Little Rock,35,30,5,.857,7.12,-1.76,17,3,14,0,12,4,2487,2129,1415,886,1958,.453,266,693,.384,449,616,.729,315,1195,451,230,106,355,640,64.6,108.8,.315,.354,.553,50.1,50.9,10.1,9.6,.520,13.6,27.3,.229,.7780,107.9,96.7,64.1,+.036,.4553,102.5,104.2,.4948
Long Beach State,35,20,15,.571,4.09,4.57,12,4,11,2,6,10,2613,2568,1415,896,2077,.431,287,783,.367,534,776,.688,371,1251,532,226,90,430,722,70.7,104.5,.374,.377,.534,48.3,59.4,9.0,7.1,.500,15.0,28.0,.257,.6767,106.1,99.5,70.7,+.076,.6515,106.0,100.3,.8240
Long Island University,31,16,15,.516,-11.79,-11.01,9,9,8,6,8,9,2362,2386,1255,813,1884,.432,179,602,.297,557,779,.715,386,1173,432,238,87,422,652,73.0,103.2,.413,.320,.524,50.1,53.1,10.4,6.9,.479,15.8,32.2,.296,.2484,100.5,110.7,73.1,+.049,.2612,98.3,107.6,.3085
Longwood,33,10,23,.303,-11.42,-5.15,5,13,5,8,4,12,2397,2503,1330,860,1899,.453,227,650,.349,450,636,.708,350,1197,421,205,91,474,624,69.8,103.2,.335,.342,.545,51.6,49.0,8.8,8.3,.513,17.7,30.4,.237,.2377,100.5,111.2,70.2,-.039,.4038,103.1,106.6,.4953
Louisiana,34,19,15,.559,2.62,-1.94,12,8,13,3,5,11,2706,2476,1370,931,2099,.444,222,716,.310,622,891,.698,485,1410,433,218,123,425,634,71.6,110.3,.424,.341,.536,55.4,46.5,8.9,8.7,.496,14.4,37.5,.296,.6200,108.9,104.4,70.9,-.086,.4929,102.8,103.0,.6041
Louisiana State,33,19,14,.576,8.79,7.00,11,7,15,3,3,8,2602,2543,1330,915,1990,.460,203,620,.327,569,856,.665,368,1231,507,263,90,394,609,72.9,107.3,.430,.312,.543,50.0,55.4,10.8,7.1,.511,14.1,29.8,.286,.7037,110.2,102.2,73.0,+.022,.6489,106.8,101.3,.4211
Louisiana Tech,33,23,10,.697,-0.07,-4.40,12,6,16,1,7,7,2624,2395,1345,915,1999,.458,234,704,.332,560,842,.665,358,1257,463,247,142,412,597,72.9,107.0,.421,.352,.547,50.2,50.6,10.1,10.5,.516,14.7,28.8,.280,.5145,103.5,103.0,71.8,+.063,.3693,101.7,106.5,.4325
Louisiana-Monroe,34,20,14,.588,-0.18,-1.46,15,5,13,0,6,11,2471,2360,1390,896,1956,.458,225,636,.354,454,647,.702,370,1233,481,198,113,411,596,66.6,106.7,.331,.325,.546,51.1,53.7,8.6,9.1,.516,15.4,31.8,.232,.6240,107.3,102.7,66.7,+.041,.5066,103.6,103.3,.6161
Louisville,31,23,8,.742,21.57,7.74,12,6,18,1,4,7,2324,1895,1240,866,1847,.469,186,536,.347,406,588,.690,415,1183,419,222,149,353,597,66.4,112.9,.318,.290,.546,54.7,48.4,10.8,14.2,.519,14.2,38.5,.220,.9020,109.7,90.5,66.9,-.024,.6633,108.9,102.7,.3856
Loyola (IL),32,15,17,.469,-0.70,1.11,7,11,9,7,4,7,2059,2082,1295,722,1700,.425,196,565,.347,413,565,.731,246,977,370,189,90,405,584,65.5,97.1,.332,.332,.523,46.5,51.2,8.9,8.1,.482,17.1,23.3,.243,.4437,99.0,101.0,66.1,+.013,.4757,100.9,101.7,.3903
Loyola (MD),30,9,21,.300,-10.90,-5.24,8,10,5,9,4,12,2090,2260,1230,732,1702,.430,161,530,.304,465,653,.712,334,1054,338,162,102,392,648,67.4,100.9,.384,.311,.519,50.1,46.2,7.8,8.9,.477,16.3,31.4,.273,.2407,100.7,111.2,67.8,-.031,.4149,102.1,105.2,.6030
Loyola Marymount,31,14,17,.452,-3.63,0.87,6,12,8,6,5,10,2208,2319,1265,796,1903,.418,227,669,.339,389,536,.726,349,1047,482,211,90,352,631,68.0,102.7,.282,.352,.512,47.5,60.6,9.8,8.8,.478,14.0,29.6,.204,.3517,102.5,108.1,68.2,+.076,.5111,104.7,104.3,.4337
Maine,30,8,22,.267,-17.39,-6.49,4,12,5,8,3,14,2279,2606,1215,825,1909,.432,228,673,.339,401,611,.656,337,1055,433,249,90,491,638,77.8,96.5,.320,.353,.518,46.5,52.5,10.5,7.0,.492,18.3,27.9,.210,.1360,96.5,113.3,77.8,+.030,.3682,100.9,105.7,.3834
Manhattan,31,13,18,.419,-7.48,-3.12,9,11,8,6,4,11,2133,2268,1255,708,1644,.431,232,643,.361,485,655,.740,242,916,436,238,71,442,672,69.0,98.5,.398,.391,.545,45.1,61.6,11.0,6.3,.501,18.4,23.5,.295,.3451,98.8,104.5,68.7,+.045,.4560,102.9,104.5,.5194
Marist,30,7,23,.233,-11.69,-4.52,4,16,4,10,2,12,2145,2360,1220,723,1713,.422,248,726,.342,451,615,.733,261,975,350,138,81,364,587,69.0,101.9,.359,.424,.535,45.9,48.4,6.6,7.0,.494,15.4,24.3,.263,.2160,102.3,114.5,68.9,-.043,.4154,101.5,104.5,.3657
Marquette,33,20,13,.606,7.66,5.57,8,10,12,7,5,5,2517,2448,1340,884,1888,.468,194,572,.339,555,764,.726,311,1179,533,258,137,485,620,72.4,103.8,.405,.303,.559,50.0,60.3,10.6,10.1,.520,17.7,28.1,.294,.6605,106.4,100.4,71.0,+.056,.5922,105.3,101.9,.2932
Marshall,33,17,16,.515,0.83,-0.30,12,6,10,4,5,9,2838,2801,1330,1017,2183,.466,332,985,.337,472,681,.693,341,1230,554,226,103,424,637,77.6,110.0,.312,.451,.566,47.9,54.5,8.8,6.8,.542,14.5,26.6,.216,.5294,110.6,109.5,78.1,-.018,.4940,104.5,104.7,.6078
Maryland,36,27,9,.750,16.71,8.31,12,6,16,1,4,6,2725,2400,1445,943,1941,.486,267,739,.361,572,745,.768,319,1288,488,210,194,458,605,67.3,112.1,.384,.381,.594,51.9,51.7,8.6,13.9,.555,16.6,28.6,.295,.8725,113.8,96.2,68.0,+.006,.6791,107.3,100.6,.4747
Maryland-Baltimore County,32,7,25,.219,-15.37,-6.87,3,13,4,9,3,15,2307,2579,1290,788,1788,.441,216,652,.331,515,754,.683,279,1017,393,223,57,398,636,70.7,101.1,.422,.365,.537,47.1,49.9,9.8,4.9,.501,15.6,24.9,.288,.1452,99.6,116.2,70.5,-.039,.3583,101.1,106.3,.3617
Maryland-Eastern Shore,32,10,22,.313,-14.23,-6.17,7,9,7,4,3,17,2178,2399,1295,759,1715,.443,201,610,.330,459,648,.708,337,1100,403,188,72,512,691,68.3,98.5,.378,.356,.538,51.4,53.1,8.5,6.8,.501,20.2,31.4,.268,.1804,98.7,112.6,68.1,-.010,.3963,101.6,105.4,.7084
Massachusetts,32,14,18,.438,0.64,2.96,6,12,9,7,3,9,2353,2427,1300,817,1903,.429,234,709,.330,485,694,.699,307,1141,443,207,113,409,668,71.8,100.9,.365,.373,.527,47.9,54.2,8.9,9.1,.491,15.5,25.9,.255,.4752,101.0,101.9,71.5,+.007,.5516,104.8,102.9,.4057
