School,G,W,L,W-L%,SRS,SOS,ConfW,ConfL,HomeW,HomeL,AwayW,AwayL,Tm.,Opp.,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,AdjEM,AdjO,AdjD,AdjT,Luck,SOS AdjEM,OppO,OppD,NCSOS AdjEM
Fort Wayne,29,7,22,.241,-11.58,-1.78,,,6,5,0,16,1789,2046,,637,1550,.411,190,565,.336,325,505,.644,335,957,338,176,106,455,512,,,.326,.365,.500,49.3,53.1,,6.7,.472,20.3,32.9,.210,-14.04,94.7,108.7,65.6,-.043,-1.12,103.5,104.6,+3.33
Fresno State,30,16,14,.533,1.14,0.31,9,9,10,6,5,7,2143,2109,,759,1742,.436,216,615,.351,409,625,.654,371,1159,446,170,121,478,519,,,.359,.353,.526,51.0,58.8,,6.5,.498,19.0,,.235,-0.06,101.5,101.6,69.0,-.002,-0.30,102.9,103.2,-3.80
Furman,29,16,13,.552,-3.96,-3.72,9,7,11,2,5,8,2120,1903,,754,1609,.469,267,678,.394,345,492,.701,301,933,470,266,63,427,498,,,.306,.421,.575,49.3,62.3,,4.0,.552,18.8,,.214,-3.08,101.7,104.8,63.1,-.012,-3.25,100.7,104.0,+3.89
Gardner-Webb,30,18,12,.600,-5.88,-8.10,13,7,11,2,5,9,2172,2055,1205,780,1807,.432,230,707,.325,382,541,.706,391,1141,447,250,94,461,516,,,.299,.391,.526,51.6,57.3,,5.4,.495,18.3,,.211,-5.12,97.8,102.9,67.8,+.001,-8.33,99.4,107.7,+6.09
George Mason,29,16,13,.552,0.93,-2.83,10,8,10,2,5,8,2127,2018,,736,1644,.448,202,556,.363,453,652,.695,329,995,418,230,92,359,499,,,.397,.338,.544,48.8,56.8,,5.5,.509,15.5,,.276,+2.12,108.4,106.3,65.9,-.039,-3.21,100.6,103.9,-2.77
George Washington,30,22,8,.733,10.62,1.05,11,5,10,3,8,4,2308,2021,1205,833,1750,.476,162,447,.362,480,693,.693,390,1098,484,293,128,448,528,,,.396,.255,.555,52.2,58.1,,7.6,.522,17.7,,.274,+14.41,109.9,95.5,70.8,-.013,+0.49,103.6,103.1,+0.84
Georgetown,32,19,13,.594,9.86,6.54,8,8,12,5,4,6,2061,1955,1290,733,1620,.452,252,690,.365,343,487,.704,332,999,462,218,148,439,556,,,.301,.426,.557,49.6,63.0,,9.1,.530,19.2,,.212,+12.45,112.2,99.8,59.2,-.005,+6.83,105.8,99.0,-5.50
Georgia,28,8,20,.286,-1.22,6.46,2,14,8,9,0,9,1683,1898,1130,585,1480,.395,153,512,.299,360,568,.634,312,895,271,209,92,427,551,,,.384,.346,.481,47.1,46.3,,6.3,.447,19.6,,.243,-4.63,94.4,99.1,64.2,-.008,+7.09,106.3,99.2,-7.69
Georgia Southern,31,18,13,.581,-2.32,-5.32,10,6,12,1,5,9,2506,2331,1260,878,2048,.429,202,616,.328,548,766,.715,438,1236,461,309,139,485,728,,,.374,.301,.520,49.9,52.5,,7.6,.478,16.7,,.268,-0.55,100.9,101.4,75.3,-.052,-4.83,99.7,104.5,+0.81
Georgia State,29,14,15,.483,-8.08,-5.66,11,9,8,4,5,11,2049,2097,1170,722,1694,.426,257,700,.367,348,496,.702,325,988,375,190,139,378,504,,,.293,.413,.531,47.3,51.9,,8.1,.502,16.4,,.205,-7.42,102.2,109.6,65.0,+.035,-5.37,100.4,105.8,+13.98
Georgia Tech,32,20,12,.625,17.21,9.78,8,8,13,3,4,6,2371,2133,1290,849,1877,.452,190,570,.333,483,699,.691,400,1248,471,265,162,483,648,,,.372,.304,.537,51.6,55.5,,8.6,.503,17.9,,.257,+19.23,109.2,90.0,68.6,-.038,+10.91,108.9,98.0,-4.87
Gonzaga,31,26,5,.839,13.30,4.37,12,2,14,0,6,3,2454,2159,1240,856,1702,.503,153,403,.380,589,797,.739,368,1191,486,169,106,416,536,,,.468,.237,.590,55.8,56.8,,5.8,.548,16.7,,.346,+17.88,119.3,101.4,67.1,+.012,+3.46,104.0,100.5,+2.18
Grambling,26,14,12,.538,-17.12,-12.75,11,7,9,3,5,8,1732,1806,1055,631,1545,.408,173,499,.347,297,482,.616,304,959,371,178,94,410,544,,,.312,.323,.488,48.5,58.8,,6.3,.464,18.8,,.192,-15.43,93.6,109.0,68.3,+.122,-15.15,91.1,106.2,+8.65
Green Bay,28,17,11,.607,-1.95,-0.09,10,6,10,4,7,6,1883,1927,,666,1476,.451,180,482,.373,371,504,.736,253,875,383,164,58,370,499,,,.341,.327,.549,47.4,57.5,,3.7,.512,17.7,,.251,-0.87,104.3,105.2,65.9,+.132,-0.13,103.6,103.7,+0.53
Hampton,30,17,13,.567,-9.20,-10.96,13,5,7,2,8,9,1973,1920,1215,701,1604,.437,148,441,.336,423,690,.613,373,1082,358,247,80,522,584,,,.430,.275,.511,51.8,51.1,,5.0,.483,21.3,,.264,-7.17,94.6,101.8,66.2,+.028,-11.35,95.0,106.3,+2.68
Hartford,28,8,20,.286,-15.12,-4.23,4,14,7,5,0,13,1665,1954,1120,633,1617,.391,129,448,.288,270,429,.629,357,959,251,188,54,409,590,,,.265,.277,.457,48.2,39.7,,3.8,.431,18.3,,.167,-17.60,92.1,109.7,65.0,+.014,-4.37,99.2,103.6,-7.32
Harvard,27,12,15,.444,-6.73,-4.47,7,7,8,4,4,10,1813,1874,1095,636,1505,.423,166,507,.327,375,532,.705,327,969,355,220,92,473,515,,,.353,.337,.516,51.3,55.8,,6.2,.478,21.2,,.249,-5.66,97.5,103.1,69.0,+.017,-3.47,99.6,103.0,-1.87
Hawaii,29,16,13,.552,4.07,1.86,7,11,13,4,2,8,1990,1926,,748,1708,.438,178,529,.336,316,478,.661,378,992,492,195,118,372,487,,,.280,.310,.514,49.5,65.8,,7.4,.490,16.1,,.185,+3.68,105.3,101.7,64.7,-.037,+0.04,102.5,102.4,-1.94
High Point,31,13,18,.419,-7.69,-7.39,7,9,10,4,3,12,2310,2206,1260,821,1881,.436,194,567,.342,474,729,.650,429,1223,445,290,107,519,656,,,.388,.301,.519,51.3,54.2,,5.9,.488,18.9,,.252,-6.53,97.3,103.8,72.4,-.120,-8.45,98.6,107.0,-1.45
Hofstra,30,21,9,.700,2.74,-2.53,12,6,10,2,10,6,2157,1982,1220,764,1699,.450,217,614,.353,412,631,.653,375,1095,393,237,136,420,584,,,.371,.361,.540,51.0,51.4,,8.2,.514,17.4,,.242,+6.18,107.3,101.1,66.7,+.021,-2.68,100.3,103.0,-4.55
Holy Cross,32,25,7,.781,5.88,-4.21,13,1,13,3,12,4,2140,1817,1295,763,1735,.440,198,551,.359,416,633,.657,392,1109,448,329,159,431,548,,,.365,.318,.526,53.2,58.7,,10.2,.497,17.5,,.240,+10.97,104.7,93.8,63.5,+.012,-4.27,99.2,103.4,+0.39
Houston,32,18,14,.563,4.64,3.92,9,7,12,2,4,10,2226,2203,1280,779,1945,.401,279,831,.336,389,614,.634,435,1050,390,331,134,397,731,,,.316,.427,.498,46.2,50.1,,8.6,.472,15.1,,.200,+6.55,106.4,99.8,66.3,+.037,+4.52,105.1,100.5,+2.42
Howard,28,5,23,.179,-20.49,-9.83,2,16,2,9,3,13,1792,2065,1120,615,1657,.371,205,651,.315,357,530,.674,376,970,265,195,89,439,610,,,.320,.393,.469,46.1,43.1,,5.8,.433,18.7,,.215,-25.43,89.2,114.6,68.7,-.026,-11.84,94.4,106.2,-4.46
IUPUI,29,16,13,.552,-0.53,-2.12,9,7,9,4,5,8,2068,1991,1165,733,1662,.441,234,651,.359,368,529,.696,364,944,415,241,82,325,548,,,.318,.392,.540,49.7,56.6,,5.7,.511,14.5,,.221,+2.33,109.6,107.3,63.0,-.035,-1.25,104.5,105.8,+5.73
Idaho,30,8,22,.267,-6.94,-1.54,6,12,6,6,2,13,1856,1979,1210,699,1702,.411,159,513,.310,299,468,.639,370,1025,334,169,88,387,523,,,.275,.301,.482,49.4,47.8,,5.6,.457,16.7,,.176,-8.55,96.0,104.5,63.6,-.049,-0.93,102.1,103.0,-0.92
Idaho State,27,9,18,.333,-14.85,-5.89,3,11,7,6,1,11,1776,1893,1100,605,1463,.414,150,467,.321,416,599,.694,279,847,343,219,99,404,534,,,.409,.319,.508,46.2,56.7,,6.7,.465,18.8,,.284,-17.04,90.6,107.6,65.8,-.017,-7.03,99.6,106.7,-5.22
Illinois,39,37,2,.949,24.10,8.47,15,1,15,0,9,1,3002,2382,1570,1092,2258,.484,344,877,.392,474,651,.728,425,1338,727,300,123,428,611,,,.288,.388,.585,52.3,66.6,,5.9,.560,14.3,,.210,+32.68,122.3,89.6,64.1,-.007,+8.16,107.3,99.1,+0.31
Illinois State,30,17,13,.567,3.58,3.34,8,10,10,5,5,7,2003,1961,1205,717,1561,.459,194,544,.357,375,572,.656,295,977,424,199,85,424,496,,,.366,.348,.546,49.9,59.1,,5.1,.521,18.8,,.240,+4.11,105.9,101.8,63.7,+.057,+4.00,105.4,101.4,-4.43
Illinois-Chicago,29,15,14,.517,1.13,1.09,8,8,10,5,5,8,2035,1994,,743,1691,.439,147,450,.327,402,584,.688,391,1043,386,203,57,372,501,,,.345,.266,.517,51.5,52.0,,3.6,.483,15.9,,.238,+3.06,107.6,104.5,65.9,-.010,+1.72,103.8,102.1,+9.72
Indiana,29,15,14,.517,10.18,10.01,10,6,12,4,2,8,1850,1845,1175,631,1486,.425,173,513,.337,415,581,.714,305,899,339,191,129,374,518,,,.391,.345,.525,47.9,53.7,,8.6,.483,17.5,,.279,+11.00,109.2,98.2,61.7,+.011,+9.93,107.2,97.2,+7.36
Indiana State,31,11,20,.355,0.60,4.44,5,13,10,4,0,12,1890,2009,1255,647,1624,.398,153,497,.308,443,634,.699,289,989,369,192,53,402,491,,,.390,.306,.491,47.9,57.0,,3.2,.446,17.3,,.273,+0.24,97.4,97.1,63.4,-.017,+5.24,106.8,101.5,-0.93
Iona,31,15,16,.484,-3.11,-3.43,9,9,9,4,3,11,2221,2211,,778,1748,.445,152,417,.365,513,725,.708,369,1129,454,203,187,474,626,,,.415,.239,.531,50.1,58.4,,10.3,.489,18.5,,.293,-2.07,100.5,102.5,67.9,-.019,-3.28,102.6,105.9,+1.25
Iowa,33,21,12,.636,14.97,9.34,7,9,13,3,3,6,2407,2221,1335,841,1831,.459,210,558,.376,515,745,.691,371,1196,501,247,174,476,618,,,.407,.305,.551,50.9,59.6,,9.2,.517,17.9,,.281,+17.17,111.9,94.7,68.1,-.034,+9.51,107.4,97.9,+3.40
Iowa State,31,19,12,.613,11.37,8.40,9,7,13,3,4,7,2112,2005,1255,784,1794,.437,113,387,.292,431,632,.682,376,1100,444,295,120,405,524,,,.352,.216,.504,49.6,56.6,,6.9,.469,16.2,,.240,+13.02,103.1,90.1,66.8,+.003,+7.22,107.5,100.3,-3.06
Jackson State,32,15,17,.469,-15.63,-10.75,10,8,9,5,5,9,2058,2196,,738,1918,.385,136,524,.260,446,658,.678,458,1169,379,314,141,561,699,,,.343,.273,.461,48.6,51.4,,8.3,.420,20.1,,.233,-15.24,89.6,104.8,69.6,+.058,-12.45,93.9,106.3,+1.14
Jacksonville,29,16,13,.552,-13.98,-9.50,11,9,9,5,6,7,2049,2159,1170,731,1601,.457,164,454,.361,423,655,.646,314,1011,402,256,162,525,553,,,.409,.284,.536,47.7,55.0,,9.2,.508,21.5,,.264,-13.63,92.9,106.5,71.1,+.129,-9.65,98.3,107.9,-3.67
Jacksonville State,29,7,22,.241,-12.85,-4.93,2,14,6,6,0,13,2013,2178,1175,710,1592,.446,180,501,.359,413,573,.721,302,922,383,217,105,429,536,,,.360,.315,.540,49.0,53.9,,6.6,.503,18.7,31.2,.259,-13.41,99.9,113.3,66.5,-.075,-3.08,102.1,105.1,-1.35
James Madison,28,6,22,.214,-14.41,-2.22,3,15,4,9,2,12,1695,2022,1135,590,1449,.407,138,413,.334,377,575,.656,326,919,296,167,100,483,595,,,.397,.285,.492,48.4,50.2,,6.5,.455,21.9,,.260,-18.32,92.2,110.6,64.7,-.002,-2.58,100.9,103.5,-4.10
Kansas,30,23,7,.767,20.68,10.85,12,4,15,1,6,4,2251,1956,1220,801,1684,.476,198,539,.367,451,649,.695,350,1129,495,197,115,433,574,,,.385,.320,.565,52.4,61.8,,6.7,.534,17.9,,.268,+23.08,115.6,92.5,66.5,+.008,+10.45,108.1,97.7,+10.37
Kansas State,29,17,12,.586,9.98,7.72,6,10,13,5,2,6,2003,1911,1175,712,1623,.439,167,443,.377,412,602,.684,346,1015,461,196,63,360,482,,,.371,.273,.525,51.5,64.7,,3.9,.490,15.9,,.254,+10.14,109.9,99.8,63.4,-.012,+6.41,106.2,99.8,-6.33
Kent State,33,20,13,.606,5.43,2.75,11,7,12,2,5,10,2322,2209,,832,1871,.445,237,674,.352,421,614,.686,391,1105,504,278,57,456,616,,,.328,.360,.537,50.8,60.6,,3.3,.508,17.4,,.225,+8.65,106.6,98.0,65.4,+.001,+4.45,106.0,101.5,+5.92
Kentucky,34,28,6,.824,19.16,8.10,14,2,14,1,7,3,2503,2127,1375,901,1940,.464,218,635,.343,483,728,.663,417,1197,509,311,147,445,582,,,.375,.327,.548,50.9,56.5,,8.0,.521,16.3,,.249,+24.10,113.0,88.9,66.6,+.032,+8.85,107.9,99.1,-2.71
La Salle,29,10,19,.345,-4.39,1.16,5,11,4,7,5,10,1817,1978,,617,1524,.405,214,653,.328,369,507,.728,262,890,366,219,62,394,429,,,.333,.428,.515,44.6,59.3,,3.7,.475,18.3,,.242,-5.47,99.2,104.7,63.5,+.026,+1.88,104.0,102.1,+2.33
Lafayette,28,9,19,.321,-11.65,-2.91,5,9,7,6,2,13,1879,2098,1130,633,1568,.404,189,626,.302,424,577,.735,285,1002,347,171,86,496,548,,,.368,.399,.510,48.3,54.8,,5.1,.464,21.2,,.270,-12.19,95.2,107.4,71.2,+.019,-1.92,100.8,102.7,+1.26
Lamar,29,18,11,.621,-2.19,-4.39,9,7,12,4,6,7,2338,2167,1170,804,1830,.439,194,560,.346,536,796,.673,403,1176,440,255,133,449,611,,,.435,.306,.529,49.6,54.7,,7.4,.492,16.9,,.293,-0.70,102.5,103.2,73.8,-.021,-3.89,100.5,104.4,-0.19
Lehigh,29,14,15,.483,-6.73,-6.77,7,7,8,5,5,10,1783,1756,,584,1514,.386,186,541,.344,429,606,.708,303,997,378,190,63,399,571,,,.400,.357,.495,49.8,64.7,,4.3,.447,18.1,,.283,-5.17,94.9,100.1,64.1,-.047,-6.78,98.3,105.1,-7.73
Liberty,28,13,15,.464,-12.82,-6.01,11,5,8,5,5,10,1902,2082,1130,663,1598,.415,161,508,.317,415,647,.641,372,1066,347,183,85,444,552,,,.405,.318,.499,49.7,52.3,,5.0,.465,18.9,,.260,-11.42,97.3,108.7,68.6,+.096,-6.10,99.2,105.3,+3.65
Lipscomb,28,16,12,.571,-12.11,-10.49,11,9,12,2,4,9,1939,1936,,678,1573,.431,204,595,.343,379,577,.657,360,1072,367,178,65,445,540,,,.367,.378,.525,53.1,54.1,,4.2,.496,19.4,35.2,.241,-12.30,95.5,107.8,64.1,+.090,-11.28,97.1,108.4,-17.19
Little Rock,28,18,10,.643,-0.46,0.90,10,4,13,1,4,8,1891,1870,,668,1467,.455,142,383,.371,413,568,.727,289,922,372,187,89,423,542,,,.387,.261,.544,49.4,55.7,,5.8,.504,19.6,,.282,+1.69,102.6,100.9,63.3,+.129,+1.90,103.8,101.8,+6.41
Long Beach State,30,10,20,.333,-6.20,-0.13,7,11,8,5,1,13,1820,1990,,662,1599,.414,159,500,.318,337,511,.659,356,1008,336,158,90,484,544,,,.320,.313,.494,50.1,50.8,,5.6,.464,20.8,,.211,-7.50,94.2,101.7,64.1,+.010,-0.38,102.9,103.3,+1.03
Long Island University,29,14,15,.483,-12.31,-7.92,10,8,10,3,4,11,1955,2068,1165,682,1629,.419,201,592,.340,390,589,.662,338,1037,372,150,68,457,581,,,.362,.363,.512,49.3,54.5,,4.1,.480,19.3,,.239,-12.11,94.1,106.2,68.6,+.080,-8.31,99.2,107.6,-1.26
Louisiana,31,20,11,.645,5.71,1.91,11,4,11,1,5,9,2239,2109,,804,1802,.446,200,601,.333,431,654,.659,437,1092,375,291,85,482,604,,,.363,.334,.530,52.2,46.6,,5.3,.502,18.6,,.239,+9.91,107.1,97.2,67.6,+.037,+2.67,104.8,102.2,+9.12
Louisiana State,30,20,10,.667,11.60,7.77,12,4,14,1,4,6,2257,2142,1225,776,1690,.459,205,571,.359,500,685,.730,349,1097,442,209,127,405,490,,,.405,.338,.560,53.3,57.0,,7.3,.520,16.7,,.296,+13.80,113.9,100.1,66.7,+.070,+7.49,107.0,99.5,+0.64
Louisiana Tech,29,14,15,.483,1.06,1.24,9,9,8,4,5,9,2040,2045,1170,749,1695,.442,145,463,.313,397,639,.621,388,1118,451,204,80,436,502,,,.377,.273,.510,51.9,60.2,,4.6,.485,17.9,,.234,+1.09,102.6,101.5,67.3,-.010,+0.71,103.0,102.3,-0.43
Louisiana-Monroe,27,8,19,.296,-13.52,-4.81,2,14,6,7,2,12,1751,1895,1090,631,1482,.426,154,435,.354,335,529,.633,327,922,337,177,84,446,517,,,.357,.294,.505,50.5,53.4,,5.8,.478,20.5,,.226,-14.18,95.9,110.0,64.8,-.070,-4.08,100.9,105.0,+0.00
Louisville,38,33,5,.868,22.57,6.18,14,2,15,2,10,1,3066,2436,1525,1011,2165,.467,361,906,.398,683,945,.723,489,1475,590,327,148,535,701,,,.436,.418,.586,54.1,58.4,,7.0,.550,17.0,,.315,+25.78,118.8,93.0,66.3,+.045,+6.42,106.1,99.7,-2.03
Loyola (IL),30,13,17,.433,-1.70,0.99,8,8,7,6,5,11,2018,2081,,722,1613,.448,183,541,.338,391,565,.692,296,961,372,248,110,464,582,,,.350,.335,.536,47.1,51.5,,6.5,.504,19.8,,.242,-0.22,100.5,100.7,67.4,-.015,+2.13,105.3,103.1,+7.11
Loyola (MD),28,6,22,.214,-14.01,-4.41,5,13,5,8,1,12,1846,2115,,643,1547,.416,124,377,.329,436,656,.665,346,1026,335,170,77,493,587,,,.424,.244,.497,50.3,52.1,,4.7,.456,21.0,,.282,-16.88,90.6,107.5,69.7,+.035,-4.59,101.7,106.3,-6.80
Loyola Marymount,28,11,17,.393,-1.17,2.87,3,11,6,6,4,10,1899,1976,1125,697,1685,.414,139,438,.317,366,499,.733,339,940,430,244,84,383,571,,,.296,.260,.494,48.0,61.7,,5.8,.455,16.6,,.217,+0.54,98.8,98.2,67.7,-.037,+3.10,105.5,102.4,+0.28
Maine,29,14,15,.483,-7.04,-4.21,8,10,7,4,6,9,1844,1886,1165,658,1582,.416,199,554,.359,329,460,.715,338,1057,353,216,116,519,556,,,.291,.350,.512,51.6,53.6,,7.3,.479,22.4,,.208,-5.78,93.8,99.5,67.1,+.050,-3.29,99.9,103.2,-4.24
Manhattan,29,15,14,.517,-1.12,-2.41,9,9,11,2,3,11,2118,2037,,758,1703,.445,153,473,.323,449,655,.685,355,1002,380,248,150,354,596,,,.385,.278,.526,48.3,50.1,,9.2,.490,14.9,,.264,+0.64,103.9,103.3,65.8,-.058,-2.35,102.7,105.1,+11.03
Marist,28,11,17,.393,-7.02,-4.30,8,10,7,6,4,11,1961,2037,1125,678,1534,.442,231,603,.383,374,552,.678,268,956,427,164,64,379,496,,,.360,.393,.546,48.7,63.0,,3.9,.517,17.4,,.244,-7.17,101.4,108.6,66.1,-.019,-4.39,101.5,105.9,-2.69
Marquette,31,19,12,.613,6.60,4.73,7,9,15,6,4,5,2080,2008,1260,694,1636,.424,241,656,.367,451,635,.710,411,1144,424,131,88,449,598,,,.388,.401,.537,54.3,61.1,,5.2,.498,18.8,,.276,+6.57,109.6,103.0,61.2,+.051,+3.05,104.1,101.0,-3.19
Marshall,28,6,22,.214,-3.50,3.61,3,15,4,8,1,13,1869,2068,,631,1522,.415,206,596,.346,401,564,.711,339,918,338,152,86,409,541,,,.371,.392,.522,48.7,53.6,,5.6,.482,18.6,,.263,-3.80,104.0,107.8,65.3,+.007,+5.77,106.9,101.1,+4.89
Maryland,32,19,13,.594,13.76,7.89,7,9,15,4,2,7,2620,2432,1305,920,2094,.439,180,542,.332,600,826,.726,479,1385,499,267,200,513,609,,,.394,.259,.527,52.0,54.2,,9.5,.482,17.1,,.287,+14.62,109.3,94.7,74.5,-.034,+8.07,107.4,99.3,-5.23
Maryland-Baltimore County,29,11,18,.379,-11.66,-5.48,5,13,8,5,2,12,1777,1924,,640,1610,.398,146,475,.307,351,559,.628,372,1036,383,176,84,382,536,,,.347,.295,.474,49.8,59.8,,5.4,.443,16.9,34.4,.218,-13.48,94.2,107.7,63.7,+.065,-5.40,98.8,104.2,-13.15
Maryland-Eastern Shore,28,2,26,.071,-33.10,-10.03,1,17,1,11,1,14,1581,2227,,545,1447,.377,147,507,.290,344,566,.608,298,942,271,153,59,625,530,,,.391,.350,.461,47.1,49.7,,3.5,.427,26.7,,.238,-37.94,78.9,116.8,70.2,+.008,-11.43,95.1,106.6,-5.01
Massachusetts,28,16,12,.571,0.12,1.51,9,7,12,5,4,6,1802,1841,,645,1486,.434,158,495,.319,354,525,.674,324,959,415,233,146,435,467,,,.353,.333,.519,49.7,64.3,,9.0,.487,20.0,,.238,-1.56,99.0,100.6,63.6,+.136,+0.09,103.2,103.1,+2.49
McNeese State,28,13,15,.464,-8.40,-4.28,8,8,10,4,3,11,2090,2070,,747,1684,.444,164,502,.327,432,627,.689,365,998,393,270,85,487,660,,,.372,.298,.527,50.7,52.6,,5.9,.492,19.7,,.257,-6.89,97.6,104.5,74.0,-.011,-3.02,101.2,104.3,+5.43
Memphis,38,22,16,.579,11.30,5.40,9,7,16,7,5,5,2714,2490,,906,2139,.424,258,746,.346,644,942,.684,545,1456,457,271,205,560,750,,,.440,.349,.525,52.0,50.4,,9.5,.484,17.8,,.301,+12.17,107.8,95.7,66.9,-.058,+4.51,105.4,100.9,+2.26
Mercer,28,16,12,.571,-8.54,-9.77,11,9,10,4,6,7,2242,2173,1145,804,1790,.449,227,660,.344,407,619,.658,387,1088,477,264,89,446,499,,,.346,.369,.538,50.3,59.3,,5.1,.513,17.6,,.227,-8.26,102.1,110.3,71.2,+.009,-10.20,97.7,107.9,-6.95
Miami (FL),29,16,13,.552,9.53,7.78,7,9,11,6,5,6,2071,2020,1170,761,1768,.430,197,561,.351,352,523,.673,433,1147,337,209,139,376,484,,,.296,.317,.514,52.8,44.3,,8.2,.486,15.7,,.199,+10.83,111.4,100.5,64.4,-.006,+7.50,106.7,99.2,-7.20
Miami (OH),30,19,11,.633,7.72,3.62,12,6,13,2,5,8,1970,1838,1220,697,1537,.453,207,552,.375,369,542,.681,343,1084,386,157,68,414,583,,,.353,.359,.549,54.9,55.4,,4.4,.521,18.7,,.240,+11.08,106.0,94.9,60.7,+.008,+5.09,107.0,101.9,+7.16
Michigan,31,13,18,.419,4.79,7.12,4,12,11,7,2,9,1911,1983,1250,690,1558,.443,155,501,.309,376,521,.722,321,966,379,173,134,485,501,,,.334,.322,.529,49.1,54.9,,8.1,.493,21.2,,.241,+3.68,103.5,99.8,62.2,-.026,+6.50,106.0,99.5,-1.01
Michigan State,33,26,7,.788,20.47,7.41,13,3,14,1,6,4,2590,2159,1335,914,1875,.487,219,615,.356,543,699,.777,397,1198,565,258,87,451,640,,,.373,.328,.587,55.2,61.8,,5.0,.546,17.0,,.290,+25.67,119.7,94.0,66.4,-.013,+7.89,107.0,99.1,-3.18
Middle Tennessee,31,19,12,.613,2.29,-1.43,7,7,11,3,5,7,2212,2028,,772,1766,.437,195,564,.346,473,676,.700,408,1170,359,191,70,444,591,,,.383,.319,.530,53.9,46.5,,4.2,.492,17.5,,.268,+4.53,104.8,100.2,65.1,-.019,-1.38,102.4,103.8,-2.42
Milwaukee,32,26,6,.813,10.41,1.44,14,2,13,1,11,3,2400,2059,,831,1859,.447,262,735,.356,476,677,.703,421,1149,450,267,114,435,610,,,.364,.395,.550,50.7,54.2,,6.5,.517,16.6,,.256,+14.69,110.1,95.4,68.8,+.079,+2.31,104.6,102.3,+7.63
Minnesota,32,21,11,.656,12.06,6.96,10,6,14,3,5,4,2175,2012,,771,1707,.452,170,487,.349,463,656,.706,373,1091,453,292,145,516,512,,,.384,.285,.539,52.0,58.8,,8.5,.501,20.4,,.271,+14.06,104.0,89.9,67.3,+.016,+6.18,106.0,99.8,-3.99
Mississippi,31,14,17,.452,5.43,5.72,4,12,8,6,3,8,1979,1988,1245,739,1651,.448,210,579,.363,291,478,.609,324,928,455,240,63,436,623,,,.290,.351,.527,49.1,61.6,,4.3,.511,18.8,,.176,+4.99,102.8,97.8,63.4,-.029,+6.30,107.0,100.7,-3.87
Mississippi State,34,23,11,.676,12.55,6.05,9,7,11,2,5,5,2466,2245,1360,870,1958,.444,199,590,.337,527,792,.665,492,1389,475,232,114,503,532,,,.404,.301,.528,55.8,54.6,,5.7,.495,17.7,,.269,+15.25,109.3,94.0,68.1,+.038,+6.49,106.9,100.4,-1.84
Mississippi Valley State,28,13,15,.464,-10.87,-11.95,11,7,8,2,4,11,1875,1845,,690,1686,.409,198,636,.311,297,437,.680,385,1059,330,263,137,395,518,,,.259,.377,.495,49.4,47.8,,8.8,.468,17.3,,.176,-9.48,97.8,107.3,65.4,-.064,-12.45,93.2,105.7,+3.22
Missouri,33,16,17,.485,7.30,9.24,7,9,14,5,1,8,2124,2188,1325,719,1757,.409,213,695,.306,473,693,.683,400,1149,408,206,72,476,627,,,.394,.396,.509,50.8,56.7,,4.1,.470,18.6,,.269,+6.37,104.2,97.8,64.1,+.049,+8.14,108.1,100.0,+2.30
Missouri-Kansas City,28,16,12,.571,-3.35,-2.68,12,4,9,4,7,7,2060,2023,1120,719,1598,.450,208,564,.369,414,599,.691,336,943,401,210,81,363,481,,,.375,.353,.547,48.8,55.8,,5.0,.515,16.2,,.259,-1.68,106.0,107.7,66.9,+.030,-2.87,103.5,106.4,+1.48
Monmouth,29,16,13,.552,-6.58,-7.03,14,4,9,5,7,8,1845,1832,1160,617,1411,.437,191,567,.337,420,545,.771,210,869,410,229,68,398,512,,,.386,.402,.552,46.6,66.5,,4.3,.505,19.2,,.298,-5.42,98.1,103.5,62.2,+.041,-7.55,99.5,107.0,+3.88
Montana,31,18,13,.581,-3.63,-3.49,9,5,12,2,4,10,2152,2132,,735,1606,.458,182,514,.354,500,739,.677,322,1118,424,182,93,528,533,,,.460,.320,.550,52.6,57.7,,5.1,.514,21.2,,.311,-2.73,99.9,102.6,68.2,+.049,-4.35,100.4,104.8,+4.56
Montana State,28,14,14,.500,-6.73,-4.77,9,5,11,3,3,9,1893,1888,1135,692,1578,.439,211,651,.324,298,448,.665,248,951,394,202,117,427,472,,,.284,.413,.529,47.6,56.9,,7.3,.505,19.3,,.189,-7.67,95.4,103.0,67.9,+.001,-6.93,98.5,105.4,-3.22
Morehead State,27,11,16,.407,-14.37,-4.54,5,11,7,6,3,10,1706,1885,,604,1312,.460,112,363,.309,386,507,.761,220,835,377,134,47,448,447,,,.386,.277,.549,47.9,62.4,,3.0,.503,22.4,,.294,-14.26,95.7,110.0,64.9,+.033,-3.72,102.3,106.0,-1.05
Morgan State,30,14,16,.467,-13.15,-10.92,11,7,10,1,3,12,1962,2029,,727,1697,.428,155,476,.326,353,572,.617,343,996,395,236,67,485,634,,,.337,.280,.498,48.9,54.3,,4.4,.474,19.8,,.208,-14.36,92.0,106.3,67.7,+.045,-12.16,94.4,106.6,-0.98
