School,G,W,L,W-L%,SRS,SOS,ConfW,ConfL,HomeW,HomeL,AwayW,AwayL,Tm.,Opp.,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,AdjEM,AdjO,AdjD,AdjT,Luck,SOS AdjEM,OppO,OppD,NCSOS AdjEM
Eastern Washington,35,26,9,.743,0.79,-3.84,14,4,13,2,11,6,2820,2588,1410,977,2045,.478,344,860,.400,522,719,.726,351,1183,454,219,167,376,624,68.3,117.1,.352,.421,.591,50.0,46.5,9.1,13.0,.562,13.6,29.9,.255,+3.25,112.9,109.6,68.2,+.067,-3.75,104.2,108.0,+3.94
Elon,33,15,18,.455,-5.91,-2.69,6,12,8,6,5,10,2329,2329,1335,807,1906,.423,240,684,.351,475,695,.683,355,1151,394,213,45,440,691,69.5,100.5,.365,.359,.521,48.4,48.8,9.2,3.8,.486,16.4,28.8,.249,-7.23,98.5,105.7,68.0,+.053,-3.20,104.0,107.2,-4.22
Evansville,36,24,12,.667,3.36,-0.07,9,9,14,5,8,5,2552,2361,1455,899,1854,.485,153,431,.355,601,803,.748,284,1168,574,210,129,455,619,66.1,106.1,.433,.232,.571,50.8,63.8,8.7,9.9,.526,16.9,26.5,.324,+5.25,106.6,101.3,66.2,+.039,-0.75,103.7,104.4,-5.22
Fairfield,31,7,24,.226,-8.63,-2.31,5,15,4,11,2,11,1845,2041,1265,614,1578,.389,198,614,.322,419,585,.716,286,979,324,154,109,396,592,62.1,93.9,.371,.389,.497,46.7,52.8,7.8,9.1,.452,17.6,27.3,.266,-10.90,95.4,106.3,61.2,-.085,-2.99,102.6,105.6,-1.87
Fairleigh Dickinson,29,8,21,.276,-12.22,-4.54,3,15,4,9,4,12,1956,2130,1175,681,1658,.411,208,628,.331,386,557,.693,300,869,325,252,94,372,648,67.7,98.3,.336,.379,.509,43.1,47.7,12.7,9.4,.473,16.2,28.1,.233,-15.07,97.4,112.5,67.4,+.053,-4.48,102.3,106.8,+2.59
Florida,33,16,17,.485,13.27,9.67,8,10,11,5,2,9,2101,1982,1330,766,1763,.434,218,674,.323,351,553,.635,348,1095,431,228,118,409,558,62.8,100.6,.314,.382,.519,50.9,56.3,10.9,10.5,.496,16.8,31.7,.199,+15.39,107.3,91.9,62.7,-.117,+10.08,109.5,99.4,+4.19
Florida A&M,29,2,27,.069,-26.04,-8.52,2,14,2,9,0,17,1607,2115,1160,560,1500,.373,119,421,.283,368,567,.649,281,914,241,143,62,415,518,65.7,84.3,.378,.281,.454,45.1,43.0,7.5,6.1,.413,19.0,26.8,.245,-31.73,85.4,117.1,65.3,-.020,-8.50,99.4,107.9,-2.52
Florida Atlantic,29,9,20,.310,-7.80,-2.06,2,16,7,7,2,13,1815,1934,1165,651,1562,.417,212,610,.348,301,447,.673,265,904,297,126,99,367,522,64.2,97.1,.286,.391,.511,47.0,45.6,6.7,8.1,.485,17.1,26.9,.193,-10.28,98.7,109.0,63.9,-.053,-2.27,102.4,104.7,-2.59
Florida Gulf Coast,33,22,11,.667,-1.81,-4.98,11,3,14,4,6,6,2224,2085,1325,814,1883,.432,197,585,.337,399,603,.662,404,1257,467,185,127,386,559,64.9,103.5,.320,.311,.513,52.0,57.4,8.6,10.6,.485,15.1,34.3,.212,-1.92,101.6,103.6,64.2,+.044,-6.76,102.1,108.9,+1.54
Florida International,33,16,17,.485,-7.78,-3.23,8,10,8,4,6,10,2060,2153,1335,749,1694,.442,151,487,.310,411,647,.635,313,1129,374,224,150,493,613,65.5,94.3,.382,.287,.515,49.7,49.9,10.3,13.3,.487,19.8,29.0,.243,-8.57,96.0,104.6,64.6,+.090,-3.13,101.8,104.9,-5.58
Florida State,33,17,16,.515,6.69,7.02,8,10,12,6,3,7,2199,2210,1330,763,1669,.457,147,470,.313,524,783,.669,328,1109,380,181,157,478,612,65.7,100.6,.469,.282,.539,50.9,49.8,8.3,12.7,.501,19.0,31.8,.314,+6.37,105.6,99.3,65.9,+.038,+5.95,107.6,101.6,-4.74
Fordham,31,10,21,.323,-2.15,2.72,4,14,8,8,1,11,2015,2144,1245,711,1713,.415,187,613,.305,406,559,.726,373,1117,390,209,119,452,582,66.3,97.6,.326,.358,.509,52.2,54.9,10.1,11.3,.470,18.6,34.2,.237,-3.49,102.0,105.5,65.4,-.060,+2.63,104.0,101.4,-4.76
Fort Wayne,31,16,15,.516,-3.13,-3.41,9,7,10,5,6,9,2171,2081,1240,754,1603,.470,221,619,.357,442,645,.685,242,1001,444,178,92,365,502,65.4,107.1,.402,.386,.569,50.3,58.9,8.8,8.1,.539,16.0,25.2,.276,-0.82,107.7,108.5,64.5,-.051,-2.98,102.6,105.5,+0.12
Fresno State,32,15,17,.469,-2.23,1.30,10,8,11,3,4,10,2086,2123,1295,725,1692,.428,179,559,.320,457,662,.690,286,1010,336,250,114,358,644,64.3,100.1,.391,.330,.520,47.6,46.3,12.0,10.4,.481,15.1,27.0,.270,-2.92,102.8,105.7,64.9,+.068,+1.53,103.7,102.1,-0.26
Furman,33,11,22,.333,-10.55,-3.46,5,13,7,7,1,14,2098,2245,1330,701,1636,.428,216,658,.328,480,717,.669,316,1068,342,183,94,438,582,63.1,100.0,.438,.402,.531,49.4,48.8,8.7,8.2,.494,18.1,29.7,.293,-13.18,98.3,111.5,62.4,-.024,-4.21,103.5,107.7,+2.40
Gardner-Webb,35,20,15,.571,-5.24,-3.11,10,8,12,2,5,11,2619,2595,1420,909,2028,.448,288,823,.350,513,767,.669,387,1226,565,233,83,430,569,68.4,107.8,.378,.406,.547,49.9,62.2,9.6,5.7,.519,15.2,31.2,.253,-3.84,107.6,111.4,67.4,+.085,-1.92,103.9,105.8,+6.81
George Mason,31,9,22,.290,-1.43,4.60,4,14,7,8,2,9,1996,2147,1255,708,1663,.426,130,406,.320,450,676,.666,391,1113,315,187,120,445,638,65.1,97.7,.406,.244,.503,52.2,44.5,9.2,11.3,.465,18.3,36.0,.271,-3.08,102.9,106.0,64.0,-.032,+4.64,105.8,101.1,+2.98
George Washington,35,22,13,.629,8.07,2.79,10,8,12,2,5,10,2354,2169,1415,827,1887,.438,192,545,.352,508,754,.674,422,1278,408,197,136,420,560,63.4,105.0,.400,.289,.524,52.7,49.3,8.8,10.6,.489,15.8,35.6,.269,+10.19,108.4,98.2,61.9,+.009,+3.34,105.7,102.4,-1.96
Georgetown,33,22,11,.667,15.48,9.81,12,6,13,3,5,4,2340,2153,1340,799,1753,.456,201,569,.353,541,769,.704,367,1152,427,251,156,415,668,64.6,108.1,.439,.325,.552,52.2,53.4,11.6,14.1,.513,16.4,34.3,.309,+19.13,114.3,95.1,64.0,-.000,+10.23,110.5,100.3,+3.24
Georgia,33,21,12,.636,12.42,8.60,11,7,12,4,8,4,2250,2124,1351,747,1730,.432,184,538,.342,572,826,.692,360,1260,411,183,151,420,608,64.8,102.8,.477,.311,.530,53.0,55.0,8.4,12.4,.485,16.5,32.2,.331,+15.09,109.6,94.5,64.1,+.001,+8.73,108.6,99.9,+1.41
Georgia Southern,31,22,9,.710,-0.40,-4.72,14,6,13,2,8,6,2112,1865,1250,733,1765,.415,234,740,.316,412,616,.669,391,1160,361,226,99,365,522,65.0,104.0,.349,.419,.513,51.3,49.2,11.1,9.4,.482,15.1,34.2,.233,+1.89,100.5,98.6,63.4,+.022,-5.07,100.9,106.0,-8.48
Georgia State,35,25,10,.714,5.47,-2.03,15,5,12,1,8,8,2499,2184,1415,902,1878,.480,174,522,.333,521,719,.725,322,1116,479,321,143,366,642,64.3,109.8,.383,.278,.563,48.9,53.1,14.1,13.5,.527,14.2,30.0,.277,+10.32,111.6,101.3,62.4,-.003,-1.47,102.4,103.9,+3.63
Georgia Tech,31,12,19,.387,7.16,8.45,3,15,8,8,2,9,1962,2002,1260,734,1800,.408,131,491,.267,363,560,.648,444,1187,362,177,104,394,516,63.9,97.4,.311,.273,.475,55.2,49.3,8.8,9.4,.444,16.0,38.7,.202,+7.67,103.7,96.0,63.7,-.070,+8.38,109.0,100.6,+0.43
Gonzaga,38,35,3,.921,21.12,5.12,17,1,15,1,10,1,2989,2343,1525,1084,2083,.520,264,660,.400,557,806,.691,391,1441,620,226,126,397,637,65.2,120.3,.387,.317,.606,55.5,57.2,9.1,8.4,.584,13.9,34.1,.267,+27.78,121.7,93.9,64.7,+.018,+4.37,107.3,102.9,+3.00
Grambling,29,2,27,.069,-30.67,-8.00,0,18,2,9,0,17,1509,2105,1160,512,1417,.361,105,366,.287,380,584,.651,294,928,225,154,52,486,551,65.7,79.2,.412,.258,.445,47.3,43.9,8.1,4.9,.398,22.3,29.9,.268,-37.65,78.9,116.6,65.4,-.077,-8.68,99.1,107.8,+12.83
Grand Canyon,32,17,15,.531,-6.62,-5.45,8,6,13,8,4,7,2198,2188,1280,759,1683,.451,198,594,.333,482,674,.715,281,1016,388,171,99,358,627,64.7,106.2,.400,.353,.549,47.4,51.1,8.3,7.9,.510,15.2,27.2,.286,-8.29,106.5,114.8,64.5,+.021,-9.20,98.7,107.9,-7.39
Green Bay,33,24,9,.727,5.70,-0.40,12,4,13,1,6,7,2252,2006,1325,829,1808,.459,141,480,.294,453,705,.643,369,1178,464,245,161,391,610,65.0,104.6,.390,.265,.525,51.9,56.0,11.4,13.5,.498,15.4,32.9,.251,+10.11,104.7,94.6,64.9,+.031,+0.01,105.4,105.4,+1.78
Hampton,35,17,18,.486,-8.25,-7.08,8,8,6,5,5,12,2346,2387,1405,796,1959,.406,194,638,.304,560,859,.652,416,1292,372,235,141,494,752,69.5,96.1,.438,.326,.496,50.1,46.7,9.6,10.5,.456,17.3,31.8,.286,-7.40,96.6,104.0,69.2,+.031,-7.48,99.5,106.9,-0.55
Hartford,30,14,16,.467,-8.58,-5.16,7,9,7,7,7,8,1858,1924,1215,645,1596,.404,235,722,.325,333,477,.698,264,936,362,187,48,364,555,63.4,96.5,.299,.452,.510,47.2,56.1,9.7,4.9,.478,16.6,25.7,.209,-9.65,97.4,107.1,63.0,+.076,-5.40,100.2,105.6,-1.91
Harvard,30,22,8,.733,4.47,-0.25,12,3,12,2,9,4,1926,1727,1220,671,1548,.433,146,412,.354,438,609,.719,316,1025,384,213,135,349,472,61.2,103.2,.393,.266,.524,52.5,57.2,11.4,13.1,.481,16.0,32.7,.283,+9.23,104.8,95.6,61.1,+.091,-0.18,104.3,104.5,+0.36
Hawaii,35,22,13,.629,2.65,-0.83,8,8,13,5,3,5,2551,2387,1410,901,2056,.438,226,702,.322,523,762,.686,421,1231,465,337,139,467,712,69.9,103.5,.371,.341,.528,49.3,51.6,13.7,11.1,.493,16.2,33.0,.254,+3.73,105.1,101.4,68.9,-.009,-1.97,103.3,105.2,-5.29
High Point,33,23,10,.697,-2.47,-4.61,13,5,12,2,9,7,2407,2231,1370,862,1816,.475,206,535,.385,477,649,.735,323,1086,487,206,94,376,515,63.7,110.4,.357,.295,.567,50.3,56.5,9.4,8.5,.531,15.0,30.8,.263,+2.03,108.4,106.4,62.2,+.103,-3.50,103.7,107.2,+4.07
Hofstra,34,20,14,.588,3.78,-4.46,10,8,8,7,10,6,2668,2388,1370,902,2013,.448,303,837,.362,561,801,.700,402,1240,525,254,90,379,650,69.2,112.6,.398,.416,.557,51.6,58.2,10.7,7.2,.523,13.7,32.7,.279,+5.43,112.0,106.6,68.7,-.111,-5.12,102.0,107.2,-7.32
Holy Cross,30,14,16,.467,-6.23,-3.82,8,10,10,4,3,12,1981,2020,1220,692,1643,.421,189,557,.339,406,568,.715,305,930,334,228,143,328,582,63.6,102.1,.346,.339,.518,48.7,48.3,11.7,14.1,.479,14.6,29.8,.247,-6.49,101.2,107.7,63.6,+.030,-3.91,103.2,107.1,+1.85
Houston,32,13,19,.406,-2.06,-0.91,4,14,9,8,2,9,2060,2097,1300,705,1795,.393,259,809,.320,391,575,.680,403,1129,376,184,121,425,565,63.9,99.2,.320,.451,.498,49.2,53.3,8.9,10.4,.465,17.0,33.6,.218,-3.85,101.4,105.2,64.2,-.057,-2.75,101.8,104.6,-14.23
Houston Baptist,28,12,16,.429,-13.18,-5.63,7,11,10,3,2,13,2028,2063,1126,728,1596,.456,129,399,.323,443,611,.725,366,1061,348,166,115,429,585,69.3,104.0,.383,.250,.538,54.6,47.8,8.5,10.6,.497,18.5,38.4,.278,-14.21,101.3,115.5,66.2,+.029,-4.69,102.4,107.1,+3.61
Howard,32,16,16,.500,-9.89,-7.86,10,6,9,3,7,12,2032,2004,1300,695,1621,.429,149,501,.297,493,705,.699,353,1110,270,242,130,517,596,64.8,96.4,.435,.309,.519,51.2,38.8,11.5,12.6,.475,20.9,34.2,.304,-7.91,93.9,101.9,62.7,+.016,-6.17,100.7,106.9,+2.76
IUPUI,31,10,21,.323,-8.28,-1.93,6,10,5,8,5,12,1883,2080,1275,692,1623,.426,126,426,.296,373,532,.701,318,1009,348,218,65,482,635,64.0,92.3,.328,.262,.502,50.8,50.3,10.7,6.0,.465,20.4,31.1,.230,-9.43,94.0,103.4,63.2,+.069,-1.11,104.5,105.6,+3.41
Idaho,30,13,17,.433,-5.75,-4.79,8,10,11,3,2,12,2301,2269,1220,805,1726,.466,236,572,.413,455,642,.709,312,1086,405,140,57,360,634,68.2,110.7,.372,.331,.566,52.9,50.3,6.7,6.0,.535,15.1,31.2,.264,-5.29,107.7,112.9,67.5,-.070,-4.51,104.3,108.8,+1.05
Idaho State,30,7,23,.233,-11.52,-5.45,4,14,6,7,1,14,1937,2075,1205,699,1588,.440,148,420,.352,391,601,.651,302,972,337,207,77,355,526,64.0,100.5,.378,.264,.517,48.7,48.2,10.7,8.3,.487,15.9,29.9,.246,-13.77,97.5,111.3,63.4,-.092,-5.46,103.5,108.9,-2.50
Illinois,33,19,14,.576,12.42,6.93,9,9,14,3,2,9,2281,2100,1330,786,1903,.413,238,670,.355,471,593,.794,351,1134,389,208,105,328,577,65.0,105.5,.312,.352,.522,50.4,49.5,9.6,9.2,.476,13.1,30.2,.248,+11.68,108.3,96.7,64.8,-.026,+6.59,107.8,101.2,-4.22
Illinois State,35,22,13,.629,7.96,2.87,11,7,11,5,7,6,2385,2170,1415,846,1945,.435,212,615,.345,481,674,.714,439,1256,408,254,152,449,662,64.1,105.2,.347,.316,.526,53.1,48.2,11.2,12.7,.489,16.5,36.4,.247,+11.67,107.7,96.1,64.7,-.050,+3.20,106.1,102.9,+1.90
Illinois-Chicago,34,10,24,.294,-7.86,-0.36,4,12,7,9,2,11,2201,2389,1365,724,1870,.387,204,629,.324,549,745,.737,391,1142,413,205,92,375,609,64.8,99.5,.398,.336,.495,49.5,57.0,9.3,7.3,.442,14.4,31.1,.294,-9.61,101.2,110.8,64.4,-.009,+0.10,104.8,104.7,+0.49
Incarnate Word,29,18,11,.621,-6.15,-6.47,10,8,11,3,7,8,2298,2180,1190,773,1647,.469,204,550,.371,548,747,.734,267,969,382,229,128,329,538,69.6,111.1,.454,.334,.574,48.2,49.4,11.1,10.5,.531,14.1,27.2,.333,-5.06,107.5,112.6,67.4,+.041,-6.57,101.1,107.7,+5.19
Indiana,34,20,14,.588,12.94,7.20,9,9,15,4,3,6,2633,2438,1365,923,1989,.464,319,786,.406,468,651,.719,407,1224,473,170,108,392,606,66.9,115.3,.327,.395,.573,52.2,51.2,7.4,7.8,.544,14.6,35.2,.235,+13.83,119.8,106.0,66.6,-.044,+6.92,107.8,100.9,-5.96
Indiana State,31,15,16,.484,-0.49,1.21,11,7,10,6,5,7,2060,2101,1265,681,1601,.425,225,631,.357,473,674,.702,271,1008,398,175,98,437,562,66.0,98.6,.421,.394,.536,48.2,58.4,8.4,8.3,.496,18.5,26.5,.295,-0.70,102.7,103.4,66.6,+.015,+0.23,103.5,103.2,-4.16
Iona,35,26,9,.743,3.71,-2.52,17,3,13,0,10,8,2782,2564,1405,950,2051,.463,344,869,.396,538,768,.701,348,1260,573,226,135,427,605,70.6,112.1,.374,.424,.576,48.8,60.3,9.1,9.0,.547,15.0,28.7,.262,+6.18,113.6,107.4,69.7,+.048,-2.25,102.1,104.4,+1.64
Iowa,34,22,12,.647,15.83,8.39,12,6,14,4,7,4,2372,2119,1370,821,1905,.431,192,576,.333,538,723,.744,422,1274,482,218,158,377,536,64.5,107.4,.380,.302,.527,52.9,58.7,9.9,13.1,.481,14.4,35.6,.282,+19.02,114.2,95.1,63.7,-.007,+8.58,108.9,100.4,-1.58
Iowa State,34,25,9,.735,17.94,9.15,12,6,15,1,6,5,2645,2346,1360,940,1973,.476,263,726,.362,502,721,.696,323,1221,546,218,133,375,527,69.8,111.4,.365,.368,.571,50.5,58.1,9.2,9.7,.543,13.9,28.3,.254,+21.49,119.0,97.5,69.6,+.005,+10.59,109.0,98.5,-1.18
Jackson State,32,11,21,.344,-12.36,-9.52,9,9,6,6,5,14,1941,2032,1290,701,1812,.387,153,558,.274,386,597,.647,460,1188,324,203,81,459,695,64.9,92.8,.329,.308,.463,53.2,46.2,9.7,8.5,.429,18.0,37.7,.213,-13.50,91.2,104.7,63.2,-.094,-9.78,98.7,108.5,+2.54
Jacksonville,32,10,22,.313,-16.70,-6.46,4,10,8,7,2,15,2058,2303,1300,701,1710,.410,203,566,.359,453,685,.661,317,1008,341,207,79,394,578,65.1,97.2,.401,.331,.506,46.9,48.6,9.8,7.4,.469,16.2,28.3,.265,-19.74,96.3,116.1,63.8,-.023,-7.13,101.1,108.2,-5.71
Jacksonville State,31,12,19,.387,-12.65,-4.52,5,11,11,3,1,16,1939,2126,1255,647,1698,.381,179,598,.299,466,651,.716,346,1043,371,191,129,377,606,64.8,95.3,.383,.352,.483,47.3,57.3,9.4,11.0,.434,15.8,30.0,.274,-13.27,95.2,108.4,63.1,+.053,-3.72,102.7,106.5,-3.43
James Madison,33,19,14,.576,-2.65,-1.53,12,6,12,7,7,6,2217,2254,1325,748,1660,.451,228,613,.372,493,700,.704,299,1067,419,212,78,431,531,64.2,104.2,.422,.369,.556,49.4,56.0,10.0,6.9,.519,17.8,29.0,.297,-2.69,105.5,108.2,63.9,+.103,-2.73,103.8,106.5,-2.91
Kansas,36,27,9,.750,18.47,12.13,13,5,15,0,5,5,2561,2333,1445,869,1976,.440,213,562,.379,610,842,.724,426,1364,475,237,175,463,639,66.7,106.3,.426,.284,.539,52.6,54.7,9.8,12.3,.494,16.3,34.9,.309,+22.72,114.5,91.8,67.0,+.070,+13.17,110.6,97.4,+9.57
Kansas State,32,15,17,.469,8.48,9.29,8,10,13,4,1,10,2016,2042,1285,690,1593,.433,141,421,.335,495,732,.676,338,1015,417,195,74,424,639,63.1,99.5,.460,.264,.519,51.2,60.4,9.6,6.7,.477,17.9,33.9,.311,+8.18,106.6,98.4,62.1,+.010,+10.32,108.9,98.6,-1.28
Kennesaw State,32,10,22,.313,-17.33,-5.10,4,10,6,8,3,14,2027,2363,1280,717,1775,.404,214,661,.324,379,518,.732,343,1094,331,173,110,455,567,66.8,94.8,.292,.372,.501,47.7,46.2,8.1,8.9,.464,18.4,30.0,.214,-20.61,93.7,114.3,65.1,+.039,-5.50,101.8,107.3,-2.41
Kent State,35,23,12,.657,2.04,-0.94,12,6,11,4,10,6,2313,2202,1420,797,1868,.427,250,693,.361,469,713,.658,405,1222,368,177,133,393,645,62.1,104.9,.382,.371,.524,50.9,46.2,8.0,10.2,.494,15.1,33.9,.251,+5.04,107.4,102.3,61.5,+.029,-0.47,104.4,104.8,-5.72
Kentucky,39,38,1,.974,28.72,8.67,18,0,19,0,10,0,2900,2118,1575,1006,2150,.468,203,582,.349,685,943,.726,491,1482,553,253,268,408,665,63.8,115.5,.439,.271,.558,54.9,55.0,10.1,18.2,.515,13.6,39.5,.319,+36.91,121.3,84.4,62.4,+.048,+8.58,108.7,100.1,+3.13
La Salle,33,17,16,.515,4.85,3.91,8,10,10,5,6,7,2086,2055,1340,738,1757,.420,166,517,.321,444,640,.694,332,1126,398,211,120,429,582,64.3,96.8,.364,.294,.506,49.6,53.9,9.8,9.6,.467,17.2,29.6,.253,+6.02,101.3,95.3,64.1,-.017,+4.11,106.1,101.9,+2.55
Lafayette,33,20,13,.606,-3.37,-3.12,9,9,11,5,9,7,2426,2409,1325,872,1799,.485,261,640,.408,421,549,.767,282,1017,514,181,83,366,515,64.8,112.9,.305,.356,.589,48.3,58.9,8.4,6.9,.557,15.1,28.4,.234,-2.14,112.9,115.1,64.6,+.097,-4.01,103.0,107.0,-0.45
Lamar,30,15,15,.500,-9.75,-5.29,9,9,12,2,2,13,2146,2132,1205,750,1658,.452,169,532,.318,477,701,.680,376,1063,392,224,115,465,623,68.8,103.5,.423,.321,.539,51.8,52.3,10.8,11.0,.503,18.9,35.9,.288,-9.03,100.0,109.1,65.9,+.030,-5.28,102.6,107.9,+4.48
Lehigh,30,16,14,.533,-3.00,-3.55,10,8,8,6,8,7,2042,2000,1215,724,1640,.441,164,475,.345,430,593,.725,294,1085,429,168,97,393,531,66.3,101.4,.362,.290,.531,51.0,59.3,8.3,9.3,.491,17.0,29.6,.262,-2.81,99.9,102.7,66.2,+.007,-4.12,103.2,107.3,+1.01
Liberty,32,8,24,.250,-16.01,-6.44,2,16,8,8,0,13,2045,2222,1285,717,1658,.432,154,472,.326,457,650,.703,341,1132,358,175,86,522,602,66.7,95.4,.392,.285,.520,51.3,49.9,8.2,8.3,.479,21.0,32.4,.276,-18.87,90.8,109.7,65.8,-.059,-5.83,102.7,108.6,-4.48
Lipscomb,31,14,17,.452,-10.82,-5.15,7,7,10,3,4,14,2232,2322,1255,741,1769,.419,253,770,.329,497,715,.695,345,1112,432,175,61,412,662,69.2,102.9,.404,.435,.529,49.6,58.3,8.1,6.1,.490,16.3,29.9,.281,-11.29,100.7,112.0,67.7,+.051,-4.47,103.2,107.7,+1.53
Little Rock,31,13,18,.419,-5.38,-3.81,8,12,9,7,3,9,2146,2180,1275,741,1779,.417,219,636,.344,445,632,.704,329,1063,380,174,86,326,588,65.5,102.8,.355,.358,.516,48.2,51.3,8.3,7.9,.478,13.6,28.8,.250,-5.63,104.3,109.9,64.3,-.048,-4.76,100.6,105.4,-4.87
Long Beach State,33,16,17,.485,1.64,4.16,10,6,10,2,4,13,2188,2221,1330,761,1809,.421,230,672,.342,436,638,.683,370,1126,369,216,78,445,636,65.8,100.0,.353,.371,.518,48.9,48.5,9.9,7.0,.484,17.4,32.0,.241,+3.05,104.0,100.9,65.2,+.032,+6.36,107.5,101.1,+15.31
Long Island University,30,12,18,.400,-9.09,-5.32,8,10,5,6,6,9,2022,2135,1230,677,1726,.392,195,601,.324,473,687,.689,368,1121,346,171,75,411,605,68.1,96.5,.398,.348,.493,49.5,51.1,8.2,6.4,.449,16.7,31.3,.274,-9.82,97.0,106.8,67.4,+.039,-5.33,101.0,106.3,-0.74
Longwood,34,11,23,.324,-12.96,-5.53,5,13,6,7,2,14,2311,2491,1380,809,1899,.426,275,746,.369,418,580,.721,324,1071,397,270,106,489,671,67.7,98.9,.305,.393,.531,45.7,49.1,11.6,9.1,.498,18.4,27.3,.220,-13.80,97.4,111.2,66.4,+.025,-4.65,103.1,107.8,-0.67
Louisiana,36,22,14,.611,0.82,-3.61,13,7,12,4,8,8,2789,2520,1450,975,2125,.459,240,670,.358,599,848,.706,452,1421,529,239,145,525,665,71.6,107.5,.399,.315,.552,54.4,54.3,9.2,9.8,.515,17.2,35.5,.282,+3.59,106.0,102.4,69.9,-.055,-3.14,102.0,105.2,-1.43
Louisiana State,33,22,11,.667,11.39,5.63,11,7,13,4,8,3,2423,2233,1350,892,1962,.455,189,558,.339,450,658,.684,401,1294,516,240,204,476,516,69.6,103.1,.335,.284,.533,51.5,57.8,10.2,14.0,.503,17.3,33.9,.229,+13.76,108.9,95.1,69.3,-.043,+5.09,106.2,101.2,-4.77
Louisiana Tech,36,27,9,.750,5.75,-1.34,15,3,17,0,9,8,2632,2362,1451,945,2112,.447,248,756,.328,494,716,.690,375,1210,504,303,207,390,597,67.9,106.9,.339,.358,.537,46.9,53.3,12.3,14.3,.506,13.7,29.0,.234,+9.18,109.0,99.8,67.4,+.033,-1.56,103.0,104.6,-3.75
Louisiana-Monroe,38,24,14,.632,-1.99,-2.88,14,6,14,4,9,7,2454,2299,1540,923,2162,.427,192,634,.303,416,583,.714,436,1400,497,197,153,439,578,63.5,100.5,.270,.293,.503,52.3,53.8,8.1,11.2,.471,15.3,33.3,.192,-0.71,99.0,99.7,61.8,+.070,-2.63,102.4,105.1,+2.38
Louisville,36,27,9,.750,18.12,8.98,12,6,15,4,7,3,2483,2154,1450,878,2048,.429,198,644,.307,529,792,.668,454,1351,419,283,192,408,623,65.6,104.5,.387,.314,.512,51.8,47.7,11.9,14.4,.477,14.4,34.7,.258,+21.21,110.2,88.9,64.6,+.027,+9.69,109.5,99.8,-2.36
Loyola (IL),37,24,13,.649,2.35,0.46,8,10,13,6,8,6,2324,2235,1485,841,1776,.474,224,571,.392,418,608,.688,291,1078,489,240,84,466,568,60.4,103.7,.342,.322,.563,49.0,58.1,10.7,7.1,.537,18.4,28.0,.235,+3.28,105.9,102.6,61.1,+.079,-0.36,103.3,103.7,-3.54
Loyola (MD),30,11,19,.367,-10.75,-3.38,7,11,7,6,3,13,1764,1985,1229,607,1591,.382,148,456,.325,402,599,.671,346,1047,290,166,92,388,594,62.3,92.2,.376,.287,.470,50.9,47.8,8.7,9.0,.428,17.1,32.1,.253,-13.13,93.2,106.4,62.7,+.080,-3.62,102.9,106.5,-0.52
Loyola Marymount,31,8,23,.258,-4.13,5.28,4,14,5,9,2,11,1928,2188,1250,678,1622,.418,160,452,.354,412,580,.710,351,1011,388,188,108,422,540,62.9,98.1,.358,.279,.508,49.6,57.2,9.6,10.5,.467,18.2,33.7,.254,-8.56,103.0,111.6,62.3,+.024,+5.36,107.5,102.2,+5.16
Maine,30,3,27,.100,-17.80,-3.40,2,14,2,9,1,17,1812,2244,1210,647,1599,.405,197,609,.323,321,442,.726,238,881,393,179,32,432,554,66.3,90.4,.276,.381,.501,44.9,60.7,8.9,3.1,.466,19.3,23.3,.201,-21.87,93.7,115.5,65.9,-.020,-1.91,102.1,104.0,+3.44
Manhattan,33,19,14,.576,-1.34,-3.34,13,7,9,2,5,9,2300,2234,1340,756,1748,.432,215,640,.336,573,829,.691,345,1065,460,264,92,481,758,68.2,100.7,.474,.366,.537,48.6,60.8,11.6,7.5,.494,18.3,30.9,.328,+0.31,101.9,101.6,67.7,-.001,-3.59,102.0,105.6,-0.40
Marist,32,7,25,.219,-10.55,-2.93,5,15,3,9,2,13,1957,2201,1280,649,1629,.398,226,717,.315,433,619,.700,230,936,336,223,90,436,571,66.4,92.1,.380,.440,.509,42.9,51.8,10.5,7.8,.468,18.5,21.2,.266,-12.74,94.6,107.4,65.0,+.033,-2.83,102.3,105.2,-2.36
Marquette,32,13,19,.406,7.08,9.02,4,14,9,8,1,9,2083,2145,1290,742,1699,.437,207,602,.344,392,608,.645,306,1000,479,241,111,402,505,64.6,100.0,.358,.354,.524,46.6,64.6,11.6,9.8,.498,16.8,29.0,.231,+6.88,105.3,98.5,63.7,-.043,+9.97,110.5,100.5,-1.17
Marshall,32,11,21,.344,-6.45,-0.22,7,11,10,7,1,12,2137,2288,1285,738,1840,.401,249,788,.316,412,636,.648,357,1195,412,212,93,499,634,71.0,93.7,.346,.428,.499,48.6,55.8,9.3,7.5,.469,18.9,29.1,.224,-8.05,96.3,104.3,69.9,-.049,-0.99,102.6,103.5,+0.23
