School,G,W,L,W-L%,SRS,SOS,ConfW,ConfL,HomeW,HomeL,AwayW,AwayL,Tm.,Opp.,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,AdjEM,AdjO,AdjD,AdjT,Luck,SOS AdjEM,OppO,OppD,NCSOS AdjEM
Vermont,31,22,9,.710,-2.75,-6.36,15,3,10,2,10,5,2045,1933,1240,734,1739,.422,203,617,.329,374,551,.679,360,1126,447,218,87,387,475,,,.317,.355,.511,51.8,60.9,,5.1,.480,16.2,,.215,-1.37,101.0,102.4,63.9,+.113,-8.08,97.4,105.5,-2.50
Villanova,35,18,17,.514,10.04,8.25,6,10,8,7,6,7,2471,2404,1410,852,1890,.451,239,666,.359,528,724,.729,421,1274,492,209,146,569,671,,,.383,.352,.553,52.1,57.7,,7.4,.514,20.3,,.279,+12.43,110.8,98.3,65.3,-.050,+9.22,108.2,99.0,+4.61
Virginia,31,18,13,.581,9.07,9.65,6,10,14,4,3,8,2305,2323,1250,807,1811,.446,192,578,.332,499,732,.682,357,1070,451,215,132,438,623,,,.404,.319,.534,46.4,55.9,,6.9,.499,16.9,,.276,+10.27,109.3,99.1,68.7,+.100,+10.68,108.8,98.1,-7.81
Virginia Commonwealth,31,23,8,.742,6.80,-0.17,14,4,15,2,8,5,2202,1986,1250,811,1707,.475,208,530,.392,372,614,.606,377,1159,407,209,120,510,549,,,.360,.310,.551,53.2,50.2,,6.8,.536,20.3,,.218,+9.09,105.6,96.5,64.4,+.076,-0.29,102.3,102.6,+0.29
Virginia Tech,29,15,14,.517,3.29,4.36,7,9,11,4,3,8,1931,1962,1165,700,1702,.411,140,460,.304,391,653,.599,415,1007,384,298,99,387,544,,,.384,.270,.480,49.3,54.9,,6.6,.452,16.1,,.230,+3.16,101.9,98.8,66.3,+.052,+4.31,104.9,100.5,-9.42
Wagner,29,13,16,.448,-10.53,-7.13,10,8,5,7,6,9,1932,2024,1165,666,1612,.413,171,528,.324,429,653,.657,394,1189,338,139,96,464,473,,,.405,.328,.503,54.1,50.8,,5.3,.466,19.4,,.266,-11.92,95.7,107.6,65.9,+.074,-7.98,99.4,107.4,+0.84
Wake Forest,31,21,10,.677,18.45,11.03,9,7,12,4,5,5,2590,2360,1260,882,1854,.476,236,611,.386,590,829,.712,417,1148,487,277,95,457,641,,,.447,.330,.576,52.2,55.2,,5.2,.539,16.9,,.318,+21.69,121.6,99.9,70.4,-.019,+13.52,109.6,96.1,+1.79
Washington,31,19,12,.613,9.46,6.43,12,6,11,3,6,7,2543,2449,1250,890,1911,.466,201,569,.353,562,788,.713,382,1103,501,226,91,472,667,,,.412,.298,.556,49.9,56.3,,4.9,.518,17.1,,.294,+10.78,113.1,102.3,73.5,+.031,+6.16,106.6,100.4,+2.14
Washington State,29,13,16,.448,2.98,5.05,7,11,5,5,6,8,1678,1730,,586,1466,.400,181,540,.335,325,434,.749,280,844,328,176,51,352,504,,,.296,.368,.502,48.1,56.0,,3.8,.461,17.4,,.222,+3.04,100.9,97.9,56.5,-.014,+5.37,106.7,101.4,-1.90
Weber State,29,15,14,.517,-1.89,-2.15,7,7,8,5,5,8,1980,1927,,669,1489,.449,176,455,.387,466,658,.708,299,952,340,141,24,389,522,,,.442,.306,.550,52.1,50.8,,1.6,.508,17.8,,.313,-1.17,105.9,107.0,61.7,-.024,-2.11,102.3,104.5,+1.76
West Virginia,31,17,14,.548,6.08,6.28,7,9,10,4,4,7,2035,2041,1250,706,1631,.433,236,656,.360,387,557,.695,287,968,449,229,176,402,473,,,.342,.402,.537,45.6,63.6,,10.0,.505,17.5,,.237,+6.81,107.0,100.2,62.3,+.064,+6.80,106.6,99.8,+0.71
Western Carolina,28,13,15,.464,-7.17,-3.84,6,10,9,5,3,9,2092,1966,,710,1527,.465,150,442,.339,522,715,.730,302,978,391,246,54,512,534,,,.468,.289,.560,50.1,55.1,,3.3,.514,21.5,,.342,-6.88,98.0,104.9,67.9,-.028,-2.48,101.6,104.0,-1.13
Western Illinois,28,3,25,.107,-13.93,-1.15,1,15,3,10,0,14,1844,2204,1130,613,1430,.429,183,510,.359,435,622,.699,235,829,378,173,37,493,501,,,.435,.357,.534,45.1,61.7,,2.2,.493,22.2,,.304,-17.12,95.8,112.9,67.3,-.057,-0.87,104.0,104.8,+1.46
Western Kentucky,28,15,13,.536,1.63,-0.10,8,6,10,4,5,8,2137,1989,1135,762,1621,.470,198,534,.371,415,668,.621,407,1085,405,180,64,428,575,,,.412,.329,.551,55.1,53.1,,4.2,.531,18.1,,.256,+3.80,111.2,107.4,66.2,-.056,+0.57,102.5,101.9,+5.96
Western Michigan,31,26,5,.839,12.31,-0.11,15,3,13,0,8,4,2434,2049,,845,1840,.459,217,585,.371,527,731,.721,449,1177,474,276,83,411,600,,,.397,.318,.556,54.2,56.1,,5.0,.518,15.8,,.286,+16.29,114.3,98.0,65.6,+.037,-0.63,103.5,104.1,-1.21
Wichita State,32,21,11,.656,8.93,2.61,12,6,11,5,7,4,2297,2076,1290,791,1709,.463,216,588,.367,499,674,.740,336,1207,529,179,77,481,615,,,.394,.344,.566,54.0,66.9,,4.2,.526,19.2,,.292,+11.64,109.9,98.3,65.9,-.075,+1.87,103.5,101.6,-0.76
William & Mary,28,7,21,.250,-5.76,-0.76,4,14,5,7,1,13,2007,2147,1130,695,1605,.433,175,556,.315,442,634,.697,359,1033,442,173,57,439,547,,,.395,.346,.526,51.8,63.6,,3.4,.488,18.7,,.275,-6.66,105.4,112.0,67.7,-.094,-0.15,101.9,102.0,-0.50
Winthrop,28,16,12,.571,-6.28,-6.62,10,6,10,4,5,7,1856,1782,1125,655,1512,.433,156,484,.322,390,560,.696,347,953,363,246,124,401,538,,,.370,.320,.522,51.8,55.4,,9.0,.485,18.4,,.258,-6.36,99.8,106.2,62.8,+.017,-8.63,98.3,106.9,+1.36
Wisconsin,32,25,7,.781,18.96,7.49,12,4,15,0,5,6,2190,1823,1290,754,1687,.447,190,564,.337,492,684,.719,347,1049,425,220,90,320,493,,,.405,.334,.544,52.0,56.4,,5.6,.503,13.7,,.292,+25.74,116.0,90.3,60.7,-.001,+8.34,108.0,99.7,+3.63
Wofford,29,9,20,.310,-12.31,-1.92,4,12,6,6,2,13,2118,2266,1175,765,1705,.449,229,643,.356,359,582,.617,329,1007,474,238,112,529,602,,,.341,.377,.534,47.7,62.0,,6.4,.516,21.1,,.211,-12.98,98.7,111.7,70.7,+.028,+0.24,102.7,102.5,+9.27
Wright State,28,14,14,.500,-2.10,-0.95,10,6,8,6,6,8,1857,1890,,657,1474,.446,136,404,.337,407,580,.702,277,943,321,126,30,357,488,,,.393,.274,.531,50.1,48.9,,1.9,.492,16.9,,.276,-1.15,104.2,105.3,63.1,+.048,-0.46,103.3,103.7,-0.35
Wyoming,28,11,17,.393,5.52,4.55,4,10,10,5,0,11,1959,1932,1125,687,1569,.438,168,501,.335,417,619,.674,350,1028,327,161,99,418,544,,,.395,.319,.526,51.5,47.6,,6.2,.491,18.3,,.266,+4.34,104.7,100.3,68.0,-.123,+4.78,106.4,101.6,-0.34
Xavier,37,26,11,.703,13.84,5.84,10,6,13,3,6,6,2635,2339,1485,908,2058,.441,284,756,.376,535,777,.689,439,1327,494,252,87,459,619,,,.378,.367,.543,51.6,54.4,,4.2,.510,15.9,,.260,+20.16,113.8,93.6,64.1,-.022,+7.19,107.5,100.3,+2.75
Yale,27,12,15,.444,-4.05,-2.51,7,7,7,4,3,10,1788,1798,1100,668,1426,.468,145,420,.345,307,459,.669,255,882,406,184,98,408,490,,,.322,.295,.544,50.3,60.8,,6.8,.519,19.9,,.215,-4.07,99.7,103.8,62.8,-.038,-2.41,101.9,104.3,+4.35
Youngstown State,28,8,20,.286,-6.67,0.37,4,12,7,6,1,14,1876,2029,,655,1497,.438,126,364,.346,440,648,.679,323,920,376,218,80,462,613,,,.433,.243,.520,48.7,57.4,,5.3,.480,20.4,,.294,-8.13,97.6,105.8,67.3,+.004,+1.77,105.0,103.3,+2.03
