School,G,W,L,W-L%,SRS,SOS,ConfW,ConfL,HomeW,HomeL,AwayW,AwayL,Tm.,Opp.,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,AdjEM,AdjO,AdjD,AdjT,Luck,SOS AdjEM,OppO,OppD,NCSOS AdjEM
Fresno State,28,15,13,.536,1.73,1.59,8,8,12,2,3,10,2067,2063,1135,702,1714,.410,265,754,.351,398,560,.711,332,967,394,229,108,377,487,,,.327,.440,.522,46.8,56.1,,6.5,.487,16.0,,.232,+2.78,105.6,102.8,69.2,+.039,+2.30,103.8,101.5,+1.09
Furman,28,15,13,.536,-7.56,-6.38,8,7,11,3,4,10,2021,1921,1130,716,1544,.464,229,624,.367,360,497,.724,298,943,438,208,73,401,457,,,.322,.404,.568,50.5,61.2,,4.6,.538,18.4,,.233,-6.04,102.6,108.7,62.6,-.016,-6.21,100.6,106.8,-3.91
Gardner-Webb,29,17,12,.586,-10.55,-6.71,13,7,6,4,11,7,2002,2073,1170,727,1604,.453,208,582,.357,340,447,.761,322,996,423,183,100,467,506,,,.279,.363,.551,50.3,58.2,,5.9,.518,20.5,,.212,-9.19,100.4,109.6,62.7,+.159,-7.38,100.4,107.8,+9.37
George Mason,35,27,8,.771,12.11,2.77,15,3,12,1,8,5,2429,2102,,897,1863,.481,206,579,.356,429,646,.664,352,1221,507,249,123,449,529,,,.347,.311,.560,51.5,56.5,,6.3,.537,17.1,,.230,+18.16,109.7,91.5,62.6,+.017,+4.11,105.3,101.2,+2.16
George Washington,30,27,3,.900,9.63,-0.33,16,0,15,0,10,1,2360,2026,,845,1814,.466,182,511,.356,488,755,.646,421,1143,511,278,135,420,553,,,.416,.282,.543,52.4,60.5,,8.0,.516,16.2,,.269,+14.67,110.3,95.6,71.2,+.106,-1.23,101.1,102.4,-15.01
Georgetown,33,23,10,.697,13.98,6.92,10,6,11,2,7,6,2177,1944,1330,787,1682,.468,223,628,.355,380,538,.706,354,1079,514,199,119,381,486,,,.320,.373,.562,53.1,65.3,,7.0,.534,16.4,,.226,+21.29,116.5,95.2,57.8,-.026,+9.58,108.1,98.5,-1.83
Georgia,30,15,15,.500,5.05,5.65,5,11,9,5,3,7,2110,2128,1205,773,1793,.431,209,614,.340,355,545,.651,394,1045,377,272,134,464,586,,,.304,.342,.514,48.6,48.8,,8.0,.489,18.4,,.198,+6.33,103.4,97.0,68.5,+.025,+8.34,108.3,100.0,-3.35
Georgia Southern,30,20,10,.667,-3.12,-5.80,11,4,12,1,7,7,2325,2180,1205,850,1857,.458,206,529,.389,419,605,.693,371,1076,461,266,115,468,621,,,.326,.285,.542,48.9,54.2,,6.7,.513,17.9,,.226,-0.43,101.2,101.6,72.2,+.077,-5.88,100.5,106.4,-3.48
Georgia State,29,7,22,.241,-5.62,0.59,3,15,3,8,3,11,1888,2068,1170,666,1609,.414,189,542,.349,367,557,.659,336,944,351,189,106,409,544,,,.346,.337,.504,46.9,52.7,,6.6,.473,17.9,,.228,-5.62,102.3,107.9,63.6,-.104,+2.48,103.8,101.3,+0.52
Georgia Tech,28,11,17,.393,5.45,5.70,4,12,10,5,1,11,2012,2019,,739,1608,.460,154,399,.386,380,570,.667,374,1042,411,244,116,499,609,,,.354,.248,.535,53.2,55.6,,7.5,.507,21.0,,.236,+6.66,104.8,98.1,68.4,-.097,+7.75,108.0,100.2,-6.34
Gonzaga,33,29,4,.879,12.32,5.02,14,0,17,0,8,2,2643,2402,,897,1879,.477,182,500,.364,667,853,.782,411,1239,459,234,94,434,625,,,.454,.266,.579,52.5,51.2,,4.7,.526,16.0,,.355,+15.64,119.1,103.5,66.3,+.036,+4.38,104.4,100.0,+7.98
Grambling,27,14,13,.519,-14.42,-10.58,11,7,7,4,6,8,1828,1875,,676,1614,.419,141,448,.315,335,504,.665,344,1014,295,185,49,426,587,,,.312,.278,.493,50.6,43.6,,3.3,.463,18.7,,.208,-15.70,91.7,107.4,67.6,+.136,-11.50,93.6,105.1,+8.92
Green Bay,31,15,16,.484,-3.72,0.11,8,8,11,4,2,10,2068,2126,,733,1690,.434,204,539,.378,398,545,.730,343,1044,358,158,66,403,542,,,.322,.319,.531,50.5,48.8,,3.8,.494,17.1,,.236,-3.06,102.8,105.8,63.1,+.056,-0.04,104.2,104.2,-0.53
Hampton,32,16,16,.500,-10.17,-12.56,10,8,7,7,5,8,2120,2047,1280,762,1840,.414,177,561,.316,419,677,.619,442,1258,390,241,99,516,658,,,.368,.305,.490,53.0,51.2,,5.9,.462,19.3,,.228,-10.40,91.9,102.3,68.5,-.057,-14.27,93.3,107.6,-8.98
Hartford,28,13,15,.464,-7.15,-6.61,9,7,7,6,6,8,1890,1897,,691,1584,.436,163,496,.329,345,543,.635,419,1068,342,203,75,448,532,,,.343,.313,.513,54.4,49.5,,4.9,.488,19.6,,.218,-7.45,101.6,109.1,65.1,-.026,-7.53,97.8,105.3,-5.95
Harvard,27,13,14,.481,-7.33,-5.40,5,9,7,6,6,8,1807,1844,1085,603,1466,.411,145,459,.316,456,612,.745,344,949,310,201,111,456,444,,,.417,.313,.514,51.3,51.4,,7.4,.461,20.6,,.311,-8.51,96.8,105.3,69.1,+.016,-7.25,98.2,105.4,-4.13
Hawaii,28,17,11,.607,5.50,2.29,10,6,14,3,3,7,1893,1803,,705,1532,.460,146,442,.330,337,531,.635,314,966,415,176,166,375,452,,,.347,.289,.530,49.9,58.9,,10.3,.508,17.4,,.220,+7.10,106.9,99.8,62.4,-.024,+1.78,102.8,101.0,+0.46
High Point,29,16,13,.552,-8.24,-6.40,8,8,9,2,6,10,2187,2109,1160,792,1714,.462,199,568,.350,404,597,.677,326,1015,427,255,111,465,586,,,.348,.331,.547,48.7,53.9,,6.6,.520,18.9,,.236,-5.21,100.8,106.0,70.4,+.041,-5.22,101.3,106.6,-1.57
Hofstra,33,26,7,.788,6.66,0.93,14,4,15,1,10,5,2405,2216,,875,1902,.460,214,600,.357,441,681,.648,417,1197,446,245,153,447,572,,,.358,.315,.540,51.5,51.0,,8.3,.516,16.7,,.232,+11.72,111.3,99.6,66.2,+.097,+2.10,102.7,100.6,-3.98
Holy Cross,32,20,12,.625,2.21,-3.70,11,3,11,3,7,7,2124,1935,1290,718,1693,.424,202,552,.366,486,677,.718,375,1135,448,290,111,498,621,,,.400,.326,.527,52.9,62.4,,6.8,.484,19.8,,.287,+4.06,100.3,96.3,64.7,+.002,-4.47,99.2,103.7,+1.79
Houston,31,21,10,.677,7.33,1.97,9,5,13,2,7,8,2245,2015,,776,1908,.407,286,854,.335,407,631,.645,408,1071,450,385,127,406,616,,,.331,.448,.508,45.9,58.0,,7.8,.482,15.5,,.213,+10.21,103.5,93.3,67.5,-.014,+1.61,102.6,101.0,+2.22
Howard,29,7,22,.241,-16.10,-10.37,5,13,4,5,1,13,1883,2049,1160,652,1550,.421,179,524,.342,400,533,.750,308,870,334,234,74,473,547,,,.344,.338,.522,46.2,51.2,,4.9,.478,20.8,,.258,-17.28,93.6,110.9,66.1,-.086,-10.81,95.8,106.6,+1.46
IUPUI,29,19,10,.655,-3.02,-5.13,13,3,11,1,6,7,2024,1935,1170,671,1547,.434,217,612,.355,465,625,.744,316,925,362,187,73,334,522,,,.404,.396,.549,49.4,53.9,,4.9,.504,15.3,,.301,-1.73,105.4,107.2,60.8,+.064,-5.50,101.9,107.4,+2.16
Idaho,29,4,25,.138,-10.34,3.28,1,15,4,10,0,15,1752,2089,,646,1583,.408,165,506,.326,295,450,.656,319,890,282,168,39,387,524,,,.284,.320,.488,46.4,43.7,,2.5,.460,17.7,,.186,-13.12,97.8,110.9,61.6,-.064,+4.16,105.2,101.0,+1.47
Idaho State,27,13,14,.481,-4.49,-1.22,4,10,8,5,5,7,2125,2091,1085,722,1577,.458,196,510,.384,485,666,.728,329,1018,402,151,179,435,530,,,.422,.323,.561,51.2,55.7,,10.5,.520,18.7,,.308,-3.52,104.6,108.2,71.0,-.015,-2.73,102.4,105.2,-4.65
Illinois,33,26,7,.788,17.20,6.29,11,5,15,1,5,4,2311,1937,1320,848,1853,.458,241,668,.361,374,582,.643,403,1179,500,203,79,406,584,,,.314,.360,.543,54.5,59.0,,4.8,.523,16.0,,.202,+23.20,114.5,91.3,62.1,-.019,+6.77,106.4,99.6,-4.52
Illinois State,28,9,19,.321,-0.15,3.71,4,14,9,6,0,12,1554,1654,1130,575,1421,.405,171,531,.322,233,382,.610,272,901,356,190,129,451,491,,,.269,.374,.485,48.8,61.9,,9.2,.465,22.0,,.164,-0.89,92.8,93.6,61.2,-.095,+4.49,103.8,99.3,-6.25
Illinois-Chicago,31,16,15,.516,-1.48,-0.18,8,8,8,6,6,7,2130,2170,,774,1739,.445,124,403,.308,458,666,.688,430,1133,406,209,78,426,496,,,.383,.232,.518,52.7,52.5,,4.3,.481,17.2,,.263,-0.95,105.4,106.4,63.9,+.088,+0.59,104.1,103.6,+3.32
Indiana,31,19,12,.613,12.10,7.36,9,7,10,3,5,7,2231,2084,1240,797,1730,.461,276,699,.395,361,523,.690,319,1053,466,196,72,446,574,,,.302,.404,.564,50.8,58.5,,4.2,.540,18.4,,.209,+15.53,110.0,94.4,66.5,-.012,+9.77,108.8,99.0,+2.17
Indiana State,29,13,16,.448,-1.06,4.19,4,14,8,7,4,8,1864,1987,1175,666,1584,.420,170,487,.349,362,522,.693,288,915,403,197,77,383,478,,,.330,.307,.509,46.5,60.5,,4.8,.474,17.3,,.229,-1.77,101.1,102.9,64.7,+.101,+5.35,104.4,99.0,-5.81
Iona,31,23,8,.742,6.86,-0.78,13,5,7,4,11,2,2475,2238,1245,881,1835,.480,196,488,.402,517,748,.691,413,1140,481,239,128,468,576,,,.408,.266,.565,51.7,54.6,,7.0,.534,17.6,,.282,+11.33,109.7,98.4,69.6,+.024,+0.66,106.0,105.3,+3.83
Iowa,34,25,9,.735,14.18,6.80,11,5,17,0,4,7,2254,2003,1380,781,1811,.431,191,570,.335,501,706,.710,372,1285,502,225,167,506,517,,,.390,.315,.525,52.4,64.3,,8.7,.484,19.1,,.277,+18.22,103.8,85.6,64.7,+.046,+7.86,107.7,99.9,-0.77
Iowa State,30,16,14,.533,9.44,7.30,6,10,10,6,3,6,2320,2239,,868,1924,.451,201,586,.343,383,548,.699,393,999,496,290,74,393,613,,,.285,.305,.531,47.4,57.1,,4.6,.503,15.2,,.199,+10.03,111.2,101.2,69.8,-.052,+6.75,105.6,98.8,+1.77
Jackson State,32,15,17,.469,-11.13,-8.84,10,8,9,2,4,13,2294,2356,,810,1940,.418,177,527,.336,497,704,.706,384,1120,360,292,140,487,670,,,.363,.272,.504,45.6,44.4,,7.4,.463,17.6,,.256,-10.25,95.7,106.0,70.3,+.008,-9.43,95.8,105.2,+3.35
Jacksonville,27,1,26,.037,-19.60,-5.73,1,19,1,11,0,15,1983,2325,,707,1627,.435,172,488,.352,397,580,.684,327,963,381,172,99,503,606,,,.356,.300,.521,47.8,53.9,,6.0,.487,20.9,,.244,-22.53,93.2,115.7,72.1,-.084,-6.87,100.7,107.6,+7.28
Jacksonville State,29,16,13,.552,-5.82,-5.82,12,8,10,5,6,6,2220,2193,1160,779,1675,.465,224,576,.389,438,629,.696,351,950,400,241,96,409,557,,,.376,.344,.562,48.8,51.3,,6.0,.532,17.2,,.261,-4.40,106.6,111.0,70.0,+.033,-5.74,101.3,107.0,+1.05
James Madison,28,5,23,.179,-12.74,0.93,2,16,3,11,1,11,1803,2176,1130,653,1622,.403,166,499,.333,331,535,.619,406,993,361,165,58,456,561,,,.330,.308,.481,50.7,55.3,,3.8,.454,19.6,,.204,-16.74,96.5,113.2,66.2,+.013,+0.88,103.4,102.5,-4.13
Kansas,33,25,8,.758,20.02,7.60,13,3,14,2,6,2,2480,2024,1325,912,1923,.474,205,539,.380,451,671,.672,433,1305,589,323,185,516,599,,,.349,.280,.553,53.6,64.6,,9.8,.528,18.7,,.235,+23.22,110.4,87.2,67.7,-.043,+6.03,106.0,99.9,-1.11
Kansas State,28,15,13,.536,8.96,6.35,6,10,13,4,2,8,1911,1788,1130,683,1538,.444,122,337,.362,423,595,.711,357,1018,452,169,95,419,498,,,.387,.219,.525,52.9,66.2,,6.1,.484,18.7,,.275,+9.59,105.9,96.3,63.1,-.097,+3.77,105.2,101.4,-6.05
Kennesaw State,29,12,17,.414,,,10,10,6,6,5,9,2039,2189,,701,1720,.408,211,686,.308,426,617,.690,363,902,379,270,70,398,535,,,.359,.399,.506,44.8,54.1,,4.4,.469,16.5,32.9,.248,-16.02,97.8,113.8,65.3,+.066,-8.91,99.7,108.6,+2.04
Kent State,34,25,9,.735,6.27,0.00,15,3,12,2,8,5,2458,2239,1375,844,1887,.447,237,660,.359,533,745,.715,377,1130,452,265,82,451,682,,,.395,.350,.548,52.0,53.6,,4.8,.510,16.8,,.282,+10.54,108.3,97.8,65.7,+.017,+0.67,103.2,102.5,-1.52
Kentucky,35,22,13,.629,13.12,8.88,9,7,10,5,5,4,2477,2316,1400,903,2020,.447,265,758,.350,406,601,.676,449,1265,495,206,106,464,595,,,.298,.375,.537,52.1,54.8,,5.4,.513,16.8,,.201,+17.13,114.4,97.3,64.1,-.001,+10.02,108.2,98.2,+3.02
La Salle,28,18,10,.643,4.11,0.25,10,6,10,3,7,6,1941,1833,1145,687,1552,.443,193,540,.357,374,518,.722,327,1002,380,211,92,390,477,,,.334,.348,.540,51.3,55.3,,5.7,.505,17.8,,.241,+7.44,107.3,99.8,64.3,+.036,+0.34,102.8,102.5,-3.57
Lafayette,28,11,17,.393,-11.65,-4.30,5,9,7,6,4,10,1860,2025,1125,626,1500,.417,221,651,.339,387,523,.740,268,863,365,217,77,458,509,,,.349,.434,.532,46.0,58.3,,4.9,.491,20.8,,.258,-13.77,97.5,111.3,67.9,+.023,-4.42,99.5,103.9,+0.69
Lamar,31,17,14,.548,-3.41,-4.88,9,7,9,5,7,6,2487,2378,1240,889,1957,.454,214,630,.340,495,764,.648,409,1203,495,238,158,444,598,,,.390,.322,.536,48.7,55.7,,8.0,.509,16.1,,.253,-4.44,103.7,108.1,72.2,+.005,-5.79,100.1,105.9,-3.27
Lehigh,31,19,12,.613,-4.00,-4.96,11,3,11,3,6,7,1925,1868,1240,661,1591,.415,190,539,.353,413,606,.682,312,1080,395,196,91,456,537,,,.381,.339,.512,50.8,59.8,,5.4,.475,19.5,,.260,-3.05,96.8,99.8,63.7,+.065,-6.77,98.2,105.0,-4.09
Liberty,30,7,23,.233,-17.86,-4.42,3,13,6,7,1,14,1915,2173,,687,1660,.414,152,476,.319,389,585,.665,322,1005,312,174,98,442,666,,,.352,.287,.494,47.2,45.4,,6.0,.460,18.6,,.234,-20.15,91.2,111.3,65.0,+.004,-3.79,102.1,105.9,-0.69
Lipscomb,32,21,11,.656,-4.81,-8.78,15,5,11,1,6,9,2329,2157,1290,817,1829,.447,233,670,.348,462,630,.733,401,1172,431,244,88,487,567,,,.344,.366,.547,52.4,52.8,,4.9,.510,18.6,,.253,-1.63,100.2,101.8,64.6,+.011,-10.55,99.6,110.1,-4.20
Little Rock,29,14,15,.483,-4.67,-3.14,5,9,9,6,3,7,1861,1899,1160,637,1541,.413,124,391,.317,463,678,.683,386,1003,413,224,76,448,520,,,.440,.254,.499,52.7,64.8,,5.1,.454,19.4,,.300,-5.28,95.6,100.9,64.6,+.012,-3.75,101.1,104.8,-6.34
Long Beach State,30,18,12,.600,-0.77,-1.66,9,5,9,4,7,7,2498,2384,1215,876,1922,.456,256,721,.355,490,698,.702,386,1095,407,223,101,441,564,,,.363,.375,.554,47.7,46.5,,5.3,.522,16.4,,.255,+1.54,107.6,106.1,74.1,+.027,-2.38,102.6,105.0,-2.24
Long Island University,28,12,16,.429,-10.44,-6.75,9,9,8,4,4,10,1931,2003,,662,1604,.413,242,659,.367,365,536,.681,323,942,360,189,67,411,552,,,.334,.411,.519,47.6,54.4,,4.3,.488,18.1,,.228,-11.97,97.1,109.1,67.5,+.048,-7.47,99.2,106.7,-7.36
Longwood,30,10,20,.333,,,,,8,4,1,13,2194,2357,,782,1814,.431,165,513,.322,465,694,.670,405,1116,458,223,89,494,598,,,.383,.283,.512,50.1,58.6,,5.0,.477,18.7,35.7,.256,-16.79,96.9,113.6,71.1,+.016,-7.16,98.4,105.5,-4.95
Louisiana,29,13,16,.448,-1.31,0.59,7,8,8,3,4,12,1936,1991,,688,1556,.442,167,566,.295,393,610,.644,307,1057,412,196,163,494,540,,,.392,.364,.524,50.0,59.9,,9.5,.496,21.1,,.253,+0.21,98.4,98.2,66.1,+.020,+2.14,104.0,101.9,+7.03
Louisiana State,36,27,9,.750,17.54,8.77,14,2,14,2,7,4,2633,2299,1450,972,2092,.465,147,454,.324,542,786,.690,496,1447,547,298,236,555,567,,,.376,.217,.534,55.4,56.3,,11.0,.500,18.4,,.259,+22.00,109.8,87.8,67.5,+.008,+10.68,108.3,97.6,+1.75
Louisiana Tech,33,20,13,.606,4.32,2.55,11,5,10,2,7,9,2182,2083,,817,1947,.420,147,520,.283,401,632,.634,523,1322,475,258,132,503,615,,,.325,.267,.485,53.9,58.1,,7.2,.457,18.3,,.206,+7.43,101.1,93.6,64.8,+.029,+3.38,104.0,100.6,+2.94
Louisiana-Monroe,28,10,18,.357,-10.47,-1.11,6,10,8,5,2,12,1821,1983,1120,632,1564,.404,206,612,.337,351,523,.671,332,981,309,206,55,456,530,,,.334,.391,.502,48.2,48.9,,3.4,.470,20.1,,.224,-12.19,92.8,105.0,64.8,+.014,-0.51,103.2,103.7,+10.08
Louisville,34,21,13,.618,11.26,6.50,6,10,19,3,1,8,2376,2196,1370,813,1905,.427,279,787,.355,471,667,.706,407,1222,522,222,110,449,628,,,.350,.413,.535,50.7,64.2,,6.0,.500,16.8,,.247,+13.98,108.2,94.2,64.8,-.041,+6.11,106.8,100.7,-8.19
Loyola (IL),30,19,11,.633,-0.12,-1.08,8,8,13,3,5,8,2152,2095,1205,762,1673,.455,181,506,.358,447,593,.754,363,1033,375,186,121,383,543,,,.354,.302,.550,51.3,49.2,,7.1,.510,16.4,,.267,+1.63,107.5,105.8,65.9,+.078,-0.77,103.6,104.3,-0.71
Loyola (MD),28,15,13,.536,-4.14,-2.85,8,10,8,4,7,8,2152,2188,,779,1709,.456,223,625,.357,371,539,.688,380,1022,395,208,67,435,557,,,.315,.366,.548,51.6,50.7,,4.2,.521,18.1,,.217,-2.13,105.3,107.4,68.8,+.076,-1.68,104.5,106.2,-4.41
Loyola Marymount,30,12,18,.400,1.16,3.68,8,6,7,5,4,11,2178,2238,1220,773,1841,.420,143,434,.329,489,714,.685,401,1119,468,229,97,468,584,,,.388,.236,.500,49.9,60.5,,5.6,.459,17.7,,.266,+2.95,100.2,97.3,70.7,-.044,+4.05,106.2,102.2,+5.29
Maine,28,12,16,.429,-13.21,-6.75,7,9,7,4,3,11,1812,1906,1130,627,1514,.414,216,604,.358,342,484,.707,277,962,336,178,120,424,486,,,.320,.399,.520,48.0,53.6,,7.4,.485,19.6,,.226,-13.93,95.3,109.2,65.4,+.029,-6.37,99.1,105.5,-5.41
Manhattan,31,20,11,.645,0.87,0.00,14,4,11,3,8,7,2380,2338,,832,1833,.454,208,584,.356,508,740,.686,368,1091,405,253,172,400,657,,,.404,.319,.545,48.0,48.7,,9.6,.511,15.5,,.277,+3.00,107.8,104.8,67.5,+.104,+0.87,105.2,104.4,+1.99
Marist,29,19,10,.655,2.20,-2.25,12,6,8,4,10,5,2230,2101,1160,790,1613,.490,254,660,.385,396,581,.682,305,1021,456,146,77,387,513,,,.360,.409,.590,51.1,57.7,,4.5,.569,17.0,,.246,+6.08,113.1,107.0,64.9,-.015,-1.06,104.1,105.2,-1.86
Marquette,31,20,11,.645,11.33,8.16,10,6,14,2,3,7,2325,2150,1250,830,1823,.455,263,663,.397,402,549,.732,377,1112,482,233,94,458,597,,,.301,.364,.558,49.9,58.1,,5.1,.527,18.0,,.221,+15.36,112.8,97.4,68.1,-.012,+8.82,108.6,99.8,-1.71
Marshall,28,12,16,.429,-5.05,-1.56,5,9,7,6,3,8,1845,1936,,640,1579,.405,181,595,.304,384,569,.675,388,1024,376,218,73,455,519,,,.360,.377,.499,50.7,58.8,,4.5,.463,19.7,,.243,-6.02,98.1,104.1,65.2,+.034,-2.45,100.6,103.0,-5.28
Maryland,32,19,13,.594,10.73,6.73,8,8,14,3,2,7,2505,2352,1285,875,1952,.448,155,415,.373,600,821,.731,458,1272,512,258,191,528,623,,,.421,.213,.535,52.3,58.5,,9.9,.488,18.4,,.307,+12.63,107.6,95.0,72.4,-.022,+8.02,107.8,99.8,-2.26
Maryland-Baltimore County,29,10,19,.345,-8.44,-5.24,5,11,8,4,1,13,1940,2033,,711,1634,.435,172,539,.319,346,542,.638,339,955,405,207,69,398,511,,,.332,.330,.513,48.8,57.0,,4.5,.488,17.4,,.212,-9.49,101.1,110.6,65.0,-.040,-5.32,100.0,105.3,-0.46
Maryland-Eastern Shore,29,7,22,.241,-20.45,-10.16,4,14,3,7,3,14,1882,2167,1175,679,1699,.400,165,516,.320,359,613,.586,390,1036,340,174,87,497,533,,,.361,.304,.473,47.1,50.1,,5.0,.448,20.0,,.211,-21.28,90.7,112.0,69.6,+.007,-10.64,95.2,105.8,+0.41
Massachusetts,28,13,15,.464,3.74,2.63,8,8,10,2,2,12,1816,1785,,647,1476,.438,151,495,.305,371,577,.643,362,1043,374,162,202,476,525,,,.391,.335,.519,53.5,57.8,,12.8,.489,21.4,,.251,+6.48,101.1,94.6,65.5,-.069,+4.44,105.4,100.9,+4.85
McNeese State,28,14,14,.500,-6.64,-3.64,9,7,9,3,5,11,2015,2029,,704,1685,.418,168,469,.358,439,640,.686,410,1013,327,278,79,470,617,,,.380,.278,.507,51.3,46.4,,5.5,.468,19.1,,.261,-5.56,97.9,103.5,70.0,+.026,-2.91,100.6,103.5,+5.51
Memphis,37,33,4,.892,18.81,4.24,13,1,19,1,10,1,2961,2422,,1034,2291,.451,277,783,.354,616,903,.682,568,1528,566,361,235,575,757,,,.394,.342,.544,54.4,54.7,,11.2,.512,17.5,,.269,+23.54,113.2,89.6,70.8,-.007,+3.89,103.9,100.0,+7.82
Mercer,28,9,19,.321,-18.91,-10.12,7,13,4,7,5,9,2058,2256,1135,755,1705,.443,172,523,.329,376,549,.685,351,1028,333,170,80,416,492,,,.322,.307,.523,49.0,44.1,,4.4,.493,17.5,,.221,-18.73,97.1,115.8,67.3,+.002,-11.04,98.3,109.3,-9.96
Miami (FL),34,18,16,.529,9.79,7.00,7,9,11,5,4,8,2308,2213,1375,825,1895,.435,218,625,.349,440,631,.697,446,1187,399,241,135,421,603,,,.333,.330,.526,51.7,48.4,,7.7,.493,16.1,,.232,+12.71,111.2,98.5,61.0,-.039,+9.46,108.0,98.5,-3.68
Miami (OH),29,18,11,.621,3.88,1.15,14,4,11,2,7,8,1822,1743,1175,657,1424,.461,170,502,.339,338,459,.736,231,912,357,156,79,386,526,,,.322,.353,.555,51.5,54.3,,5.4,.521,19.0,,.237,+6.89,104.3,97.5,60.0,+.019,+2.21,104.2,102.0,+6.80
Michigan,33,22,11,.667,12.19,7.04,8,8,16,3,5,6,2367,2197,1330,842,1753,.480,218,582,.375,465,617,.754,342,1115,488,215,132,495,544,,,.352,.332,.578,53.4,58.0,,7.3,.542,19.5,,.265,+15.98,113.1,97.2,67.0,+.012,+7.94,106.7,98.8,-0.97
Michigan State,34,22,12,.647,12.24,7.27,8,8,12,2,4,7,2520,2334,1390,896,1879,.477,204,540,.378,524,681,.769,373,1212,567,214,101,478,627,,,.362,.287,.572,53.9,63.3,,5.3,.531,17.8,,.279,+16.02,116.3,100.3,64.2,+.004,+8.89,106.4,97.5,-1.03
Middle Tennessee,28,16,12,.571,-1.70,-1.17,8,6,9,4,6,8,1977,1940,,679,1550,.438,190,550,.345,429,604,.710,335,972,369,183,61,396,552,,,.390,.355,.538,51.7,54.3,,4.2,.499,17.7,,.277,-0.22,105.0,105.3,64.4,+.065,-1.26,102.4,103.6,+1.91
Milwaukee,31,22,9,.710,7.65,1.47,12,4,13,2,8,6,2294,2061,1250,797,1832,.435,204,609,.335,496,719,.690,452,1185,389,216,91,421,595,,,.392,.332,.528,54.1,48.8,,5.4,.491,16.2,,.271,+11.86,108.3,96.5,67.7,+.017,+1.54,104.9,103.4,+4.95
Minnesota,31,16,15,.516,7.67,7.29,5,11,13,5,2,9,2046,2003,1260,742,1697,.437,146,448,.326,416,625,.666,376,1075,442,261,108,447,522,,,.368,.264,.513,51.6,59.6,,6.5,.480,18.3,,.245,+9.34,104.4,95.1,64.2,-.016,+7.00,106.1,99.1,-5.16
Mississippi,30,14,16,.467,1.68,4.35,4,12,11,6,1,9,1951,2031,1205,711,1617,.440,180,549,.328,349,554,.630,378,1013,406,214,84,474,578,,,.343,.340,.519,50.4,57.1,,5.3,.495,20.1,,.216,+0.93,102.5,101.6,63.8,+.029,+4.72,105.4,100.7,-9.77
Mississippi State,30,15,15,.500,5.16,5.66,5,11,11,5,1,8,2043,2058,1215,748,1682,.445,167,532,.314,380,600,.633,402,1168,330,186,136,520,530,,,.357,.316,.519,52.9,44.1,,7.6,.494,20.9,,.226,+5.53,102.9,97.3,66.7,+.027,+5.84,106.4,100.6,-4.37
Mississippi Valley State,28,9,19,.321,-17.46,-8.99,9,9,5,4,4,9,1713,1957,,623,1478,.422,154,422,.365,313,514,.609,348,919,311,148,56,430,540,,,.348,.286,.497,50.1,49.9,,3.8,.474,20.0,,.212,-20.03,93.9,113.9,61.0,+.060,-9.26,95.8,105.1,+7.76
Missouri,28,12,16,.429,1.99,6.13,5,11,11,5,1,9,1856,1972,1125,660,1542,.428,172,511,.337,364,559,.651,354,944,337,167,63,442,508,,,.363,.331,.513,49.4,51.1,,4.0,.484,19.6,,.236,+0.28,103.9,103.7,64.6,+.034,+5.62,105.7,100.1,-4.98
Missouri State,31,22,9,.710,12.99,5.19,12,6,14,2,8,6,2301,2059,1240,801,1767,.453,190,513,.370,509,682,.746,378,1144,460,263,99,442,570,,,.386,.290,.550,52.0,57.4,,5.7,.507,17.5,,.288,+15.52,111.0,95.5,68.6,+.039,+6.14,104.8,98.7,+1.80
Missouri-Kansas City,28,14,14,.500,-9.52,-4.87,11,5,9,4,5,9,1974,2091,1130,685,1609,.426,216,591,.365,388,535,.725,308,886,326,201,79,338,532,,,.333,.367,.530,45.6,47.6,,5.1,.493,15.4,,.241,-11.28,102.1,113.4,65.6,+.119,-6.20,101.2,107.4,-2.81
Monmouth,34,19,15,.559,-2.99,-4.05,12,6,8,4,9,8,2191,2155,,787,1785,.441,217,644,.337,400,597,.670,296,1114,502,254,123,510,570,,,.334,.361,.530,47.0,63.8,,6.4,.502,19.8,,.224,-0.68,95.8,96.4,64.6,+.018,-3.55,101.2,104.7,+4.12
Montana,31,24,7,.774,4.86,-0.96,10,4,13,1,8,5,2449,2202,1255,876,1781,.492,228,590,.386,469,653,.718,348,1096,565,229,95,431,563,,,.367,.331,.586,52.4,64.5,,5.4,.556,17.1,,.263,+8.95,111.6,102.7,66.2,+.056,-0.62,103.6,104.2,-0.71
Montana State,30,15,15,.500,-4.59,-2.17,7,7,12,4,3,8,2195,2211,,781,1682,.464,253,653,.387,380,591,.643,315,1025,468,170,108,434,538,,,.351,.388,.559,49.2,59.9,,6.3,.540,18.1,,.226,-5.26,103.4,108.7,66.7,+.035,-3.89,102.2,106.1,-6.98
